"N-gram","北史","北史翻译","Total"
"陆腾测量山川","0","2","2"
"腾测量山川地","0","2","2"
"测量山川地势","0","2","2"
"在方便处开路","0","2","2"
"又下诏命陆腾","0","2","2"
"下诏命陆腾征","0","2","2"
"诏命陆腾征讨","0","2","2"
"皇帝下诏令树","0","2","2"
"帝下诏令树碑","0","2","2"
"下诏令树碑纪","0","2","2"
"诏令树碑纪念","0","2","2"
"令树碑纪念功","0","2","2"
"树碑纪念功绩","0","2","2"
"于是飞驰赴京","0","2","2"
"兼任七兵尚书","0","2","2"
"一个人总管青","0","2","2"
"很得当时人们","0","2","2"
"得当时人们的","0","2","2"
"时人们的称誉","0","2","2"
"加上他为人谦","0","2","2"
"上他为人谦虚","0","2","2"
"人们都尊敬爱","0","2","2"
"们都尊敬爱戴","0","2","2"
"都尊敬爱戴他","0","2","2"
"任员外散骑常","0","2","2"
"任命为中书侍","0","2","2"
"命为中书侍郎","0","2","2"
"都是公主所生","0","2","2"
"时年仅四十八","0","2","2"
"年仅四十八岁","0","2","2"
"源贺随驾征讨","0","2","2"
"并和南部尚书","0","2","2"
"和南部尚书陆","0","2","2"
"陆丽抱着文成","0","2","2"
"统万的叛逆之","0","2","2"
"万的叛逆之徒","0","2","2"
"纷纷起来为寇","0","2","2"
"世代蒙受国家","0","2","2"
"为尚书祠部郎","0","2","2"
"被授予秘书监","0","2","2"
"他升任为尚书","0","2","2"
"升任为尚书右","0","2","2"
"任为尚书右丞","0","2","2"
"太武帝见到他","0","2","2"
"武帝见到他后","0","2","2"
"帝见到他后很","0","2","2"
"见到他后很赏","0","2","2"
"到他后很赏识","0","2","2"
"拜为羽林中郎","0","2","2"
"赐爵为昌国子","0","2","2"
"刘尼被任命为","0","2","2"
"被任命为内行","0","2","2"
"任命为内行长","0","2","2"
"他的父亲司马","0","2","2"
"他的叔父司马","0","2","2"
"领护西戎校尉","0","2","2"
"将他的首级送","0","2","2"
"齐废帝宝卷的","0","2","2"
"废帝宝卷的同","0","2","2"
"帝宝卷的同母","0","2","2"
"宝卷的同母弟","0","2","2"
"卷的同母弟弟","0","2","2"
"的礼节接待他","0","2","2"
"免去他的死罪","0","2","2"
"命为殿中尚书","0","2","2"
"还有什么可说","0","2","2"
"有什么可说的","0","2","2"
"东西两省的文","0","2","2"
"西两省的文武","0","2","2"
"两省的文武闲","0","2","2"
"向萧宝夤投降","0","2","2"
"万俟丑奴和萧","0","2","2"
"俟丑奴和萧宝","0","2","2"
"丑奴和萧宝夤","0","2","2"
"庄帝同意他的","0","2","2"
"母亲去世而守","0","2","2"
"亲去世而守丧","0","2","2"
"没有多长时间","0","2","2"
"他推辞有病不","0","2","2"
"吏部的功勋登","0","2","2"
"部的功勋登记","0","2","2"
"卢同的哥哥卢","0","2","2"
"没有什么理由","0","2","2"
"一起被朝廷征","0","2","2"
"追赠为青州刺","0","2","2"
"赠为青州刺史","0","2","2"
"他又劝隋文帝","0","2","2"
"没有后顾之忧","0","2","2"
"召高闾和中书","0","2","2"
"高闾和中书令","0","2","2"
"闾和中书令高","0","2","2"
"和中书令高允","0","2","2"
"中书令高允进","0","2","2"
"书令高允进入","0","2","2"
"令高允进入宫","0","2","2"
"高允进入宫中","0","2","2"
"允进入宫中参","0","2","2"
"进入宫中参与","0","2","2"
"入宫中参与处","0","2","2"
"宫中参与处置","0","2","2"
"中参与处置国","0","2","2"
"处置国家大政","0","2","2"
"赐给他爵号为","0","2","2"
"给他爵号为安","0","2","2"
"他爵号为安乐","0","2","2"
"爵号为安乐子","0","2","2"
"高闾向皇帝上","0","2","2"
"征北大将军府","0","2","2"
"高闾多次上表","0","2","2"
"皇帝以优诏授","0","2","2"
"帝以优诏授予","0","2","2"
"以优诏授予光","0","2","2"
"优诏授予光禄","0","2","2"
"诏授予光禄大","0","2","2"
"授予光禄大夫","0","2","2"
"金制的印章和","0","2","2"
"制的印章和紫","0","2","2"
"的印章和紫色","0","2","2"
"印章和紫色的","0","2","2"
"章和紫色的绶","0","2","2"
"和紫色的绶带","0","2","2"
"由吏部尚书邢","0","2","2"
"部尚书邢峦亲","0","2","2"
"尚书邢峦亲自","0","2","2"
"书邢峦亲自送","0","2","2"
"邢峦亲自送往","0","2","2"
"峦亲自送往高","0","2","2"
"亲自送往高闾","0","2","2"
"自送往高闾家","0","2","2"
"送往高闾家中","0","2","2"
"往高闾家中拜","0","2","2"
"高闾家中拜授","0","2","2"
"帝在东堂接见","0","2","2"
"以精通儒学而","0","2","2"
"精通儒学而著","0","2","2"
"通儒学而著称","0","2","2"
"在社会上流行","0","2","2"
"乐平王从事中","0","2","2"
"平王从事中郎","0","2","2"
"他为员外散骑","0","2","2"
"河龙以正月辰","0","2","2"
"只有平均才不","0","2","2"
"有平均才不会","0","2","2"
"平均才不会有","0","2","2"
"均才不会有枝","0","2","2"
"才不会有枝条","0","2","2"
"不会有枝条鸣","0","2","2"
"会有枝条鸣响","0","2","2"
"所以要风于亳","0","2","2"
"以要风于亳地","0","2","2"
"亳地也就是陈","0","2","2"
"地也就是陈留","0","2","2"
"赏赐给他五百","0","2","2"
"文帝更加高兴","0","2","2"
"所以黄帝有二","0","2","2"
"以黄帝有二十","0","2","2"
"帝有二十五位","0","2","2"
"有二十五位儿","0","2","2"
"二十五位儿子","0","2","2"
"共有十四人得","0","2","2"
"有十四人得到","0","2","2"
"十四人得到姓","0","2","2"
"其中只有青阳","0","2","2"
"夷鼓两人和黄","0","2","2"
"鼓两人和黄帝","0","2","2"
"两人和黄帝同","0","2","2"
"人和黄帝同样","0","2","2"
"和黄帝同样姓","0","2","2"
"黄帝同样姓姬","0","2","2"
"任为太尉行参","0","2","2"
"为太尉行参军","0","2","2"
"逐渐凭战功升","0","2","2"
"渐凭战功升至","0","2","2"
"凭战功升至左","0","2","2"
"战功升至左光","0","2","2"
"功升至左光禄","0","2","2"
"升至左光禄大","0","2","2"
"后来孝武帝西","0","2","2"
"来孝武帝西迁","0","2","2"
"官拜司徒左长","0","2","2"
"拜司徒左长史","0","2","2"
"赐爵为永宁县","0","2","2"
"爵为永宁县侯","0","2","2"
"就因为能力强","0","2","2"
"因为能力强而","0","2","2"
"为能力强而闻","0","2","2"
"能力强而闻名","0","2","2"
"已有四万户之","0","2","2"
"有四万户之多","0","2","2"
"每年考核政绩","0","2","2"
"他都为天下第","0","2","2"
"都为天下第一","0","2","2"
"周文帝赐信对","0","2","2"
"文帝赐信对他","0","2","2"
"帝赐信对他赞","0","2","2"
"赐信对他赞叹","0","2","2"
"信对他赞叹夸","0","2","2"
"对他赞叹夸奖","0","2","2"
"后来他被征召","0","2","2"
"来他被征召回","0","2","2"
"他被征召回京","0","2","2"
"被征召回京拜","0","2","2"
"征召回京拜为","0","2","2"
"召回京拜为京","0","2","2"
"回京拜为京兆","0","2","2"
"京拜为京兆尹","0","2","2"
"他出使回来后","0","2","2"
"符合皇帝的旨","0","2","2"
"合皇帝的旨意","0","2","2"
"升任为仪同三","0","2","2"
"任为仪同三司","0","2","2"
"当时周文帝东","0","2","2"
"时周文帝东讨","0","2","2"
"命郑道邕为大","0","2","2"
"郑道邕为大丞","0","2","2"
"道邕为大丞相","0","2","2"
"邕为大丞相府","0","2","2"
"为大丞相府右","0","2","2"
"封为金乡县男","0","2","2"
"孝闵帝即位后","0","2","2"
"加封郑道邕为","0","2","2"
"封郑道邕为骠","0","2","2"
"郑道邕为骠骑","0","2","2"
"道邕为骠骑大","0","2","2"
"邕为骠骑大将","0","2","2"
"又历任御伯中","0","2","2"
"历任御伯中大","0","2","2"
"任御伯中大夫","0","2","2"
"读书人听了没","0","2","2"
"书人听了没有","0","2","2"
"人听了没有不","0","2","2"
"听了没有不称","0","2","2"
"了没有不称赞","0","2","2"
"没有不称赞的","0","2","2"
"官府和百姓都","0","2","2"
"当时人们都称","0","2","2"
"像神一样明断","0","2","2"
"执法宽缓公平","0","2","2"
"被评价为胜任","0","2","2"
"评价为胜任职","0","2","2"
"价为胜任职守","0","2","2"
"在道路上死去","0","2","2"
"不随便与人交","0","2","2"
"授予著作佐郎","0","2","2"
"更何况其他人","0","2","2"
"何况其他人呢","0","2","2"
"为孝文帝所赏","0","2","2"
"孝文帝所赏识","0","2","2"
"的礼遇对待他","0","2","2"
"把他当作心腹","0","2","2"
"薛姓是蜀地人","0","2","2"
"对他大加赞赏","0","2","2"
"被授予尚书左","0","2","2"
"范阳的卢思道","0","2","2"
"他逐渐被重用","0","2","2"
"又进入朝廷任","0","2","2"
"进入朝廷任司","0","2","2"
"江南必被克复","0","2","2"
"被克复的原因","0","2","2"
"克复的原因之","0","2","2"
"听后高兴地说","0","2","2"
"爱惜他的才干","0","2","2"
"对他十分礼貌","0","2","2"
"赐给物品一百","0","2","2"
"官吏和老百姓","0","2","2"
"而薛道衡却听","0","2","2"
"薛道衡却听不","0","2","2"
"道衡却听不进","0","2","2"
"衡却听不进去","0","2","2"
"天下人都认为","0","2","2"
"下人都认为他","0","2","2"
"有文集七十卷","0","2","2"
"他被任命为给","0","2","2"
"神武帝高欢起","0","2","2"
"武帝高欢起兵","0","2","2"
"强有力的人物","0","2","2"
"虽然独处幽室","0","2","2"
"被任为奉朝请","0","2","2"
"跟随孝文帝征","0","2","2"
"随孝文帝征讨","0","2","2"
"裴叔业献出寿","0","2","2"
"叔业献出寿春","0","2","2"
"隶属都督李崇","0","2","2"
"对他都很畏惧","0","2","2"
"像车轮那样大","0","2","2"
"当时人们称他","0","2","2"
"衣服和帽子都","0","2","2"
"是怎么一回事","0","2","2"
"参加朝廷的宴","0","2","2"
"加朝廷的宴会","0","2","2"
"廷下诏将他交","0","2","2"
"便与他的妻子","0","2","2"
"与他的妻子乘","0","2","2"
"他的妻子乘车","0","2","2"
"的妻子乘车西","0","2","2"
"妻子乘车西逃","0","2","2"
"是当时的名流","0","2","2"
"让之从此节哀","0","2","2"
"之从此节哀自","0","2","2"
"从此节哀自勉","0","2","2"
"又兼任散骑常","0","2","2"
"脱去布衣进入","0","2","2"
"去布衣进入仕","0","2","2"
"布衣进入仕途","0","2","2"
"他的官职没有","0","2","2"
"对他十分亲近","0","2","2"
"坚任北周的宰","0","2","2"
"任北周的宰相","0","2","2"
"裴矩与大将军","0","2","2"
"矩与大将军鹿","0","2","2"
"与大将军鹿愿","0","2","2"
"大将军鹿愿率","0","2","2"
"将军鹿愿率兵","0","2","2"
"军鹿愿率兵赴","0","2","2"
"鹿愿率兵赴援","0","2","2"
"有这样的臣僚","0","2","2"
"我还忧虑什么","0","2","2"
"揭发了这件事","0","2","2"
"前去安抚慰劳","0","2","2"
"升为尚书左丞","0","2","2"
"营建东都洛阳","0","2","2"
"由此可以知道","0","2","2"
"黄河以西的地","0","2","2"
"炀帝看了十分","0","2","2"
"他为银青光禄","0","2","2"
"穿着华丽的绸","0","2","2"
"先帝早就想征","0","2","2"
"帝早就想征伐","0","2","2"
"早就想征伐它","0","2","2"
"他又跟随炀帝","0","2","2"
"跟随炀帝到辽","0","2","2"
"随炀帝到辽东","0","2","2"
"因为他们部落","0","2","2"
"为他们部落内","0","2","2"
"他们部落内有","0","2","2"
"们部落内有很","0","2","2"
"部落内有很多","0","2","2"
"落内有很多胡","0","2","2"
"内有很多胡人","0","2","2"
"都十分凶狠狡","0","2","2"
"十分凶狠狡黠","0","2","2"
"去教唆突厥人","0","2","2"
"虽然担任这些","0","2","2"
"然担任这些职","0","2","2"
"担任这些职务","0","2","2"
"都能得到人们","0","2","2"
"得到人们的欢","0","2","2"
"到人们的欢心","0","2","2"
"征辟他为主簿","0","2","2"
"孝明帝正光时","0","2","2"
"又升任义阳太","0","2","2"
"升任义阳太守","0","2","2"
"等到孝武帝西","0","2","2"
"反复无常的人","0","2","2"
"朝廷赠给他太","0","2","2"
"听了很不高兴","0","2","2"
"如果怙恶不悛","0","2","2"
"帝宇文泰的儿","0","2","2"
"被人们所称道","0","2","2"
"有很高的声望","0","2","2"
"都感到很惊异","0","2","2"
"官吏百姓无不","0","2","2"
"北周的军队进","0","2","2"
"给他布帛一百","0","2","2"
"他布帛一百匹","0","2","2"
"汉王杨谅反叛","0","2","2"
"彦谦坚守正道","0","2","2"
"颇为执政的权","0","2","2"
"为执政的权要","0","2","2"
"执政的权要嫉","0","2","2"
"政的权要嫉恨","0","2","2"
"任泾阳县县令","0","2","2"
"任司徒左长史","0","2","2"
"天到南都报到","0","2","2"
"任北豫州刺史","0","2","2"
"所以义云受他","0","2","2"
"以义云受他保","0","2","2"
"义云受他保护","0","2","2"
"为了密切和他","0","2","2"
"了密切和他的","0","2","2"
"密切和他的关","0","2","2"
"切和他的关系","0","2","2"
"义云无所不用","0","2","2"
"给予后部鼓吹","0","2","2"
"予后部鼓吹的","0","2","2"
"是大逆不道的","0","2","2"
"攻打白捺的谎","0","2","2"
"派自己的儿子","0","2","2"
"点燃烽火响应","0","2","2"
"出了很大的力","0","2","2"
"他任岐州刺史","0","2","2"
"以后再图谋大","0","2","2"
"孝庄帝重新回","0","2","2"
"庄帝重新回到","0","2","2"
"孝文帝被他的","0","2","2"
"文帝被他的话","0","2","2"
"帝被他的话感","0","2","2"
"只剩下一千多","0","2","2"
"朝廷同意了他","0","2","2"
"廷同意了他的","0","2","2"
"明帝和灵太后","0","2","2"
"哥哥的儿子杨","0","2","2"
"有权有势的人","0","2","2"
"曾说过一个人","0","2","2"
"十里的地方被","0","2","2"
"情况告诉给了","0","2","2"
"将这件事报告","0","2","2"
"这件事报告给","0","2","2"
"着某种颜色的","0","2","2"
"有一个老婆婆","0","2","2"
"贼兵首领鲜于","0","2","2"
"兵首领鲜于修","0","2","2"
"首领鲜于修礼","0","2","2"
"形势十分危急","0","2","2"
"他任定州刺史","0","2","2"
"上下对他都很","0","2","2"
"城中所有的北","0","2","2"
"中所有的北人","0","2","2"
"所有的北人必","0","2","2"
"有的北人必须","0","2","2"
"的北人必须全","0","2","2"
"北人必须全部","0","2","2"
"人必须全部杀","0","2","2"
"必须全部杀死","0","2","2"
"加封他为卫将","0","2","2"
"封他为卫将军","0","2","2"
"追赠为大将军","0","2","2"
"任命他为给事","0","2","2"
"命他为给事黄","0","2","2"
"当时年龄才二","0","2","2"
"时年龄才二十","0","2","2"
"年龄才二十九","0","2","2"
"龄才二十九岁","0","2","2"
"没有比他更年","0","2","2"
"有比他更年轻","0","2","2"
"比他更年轻的","0","2","2"
"祭奠他的到处","0","2","2"
"奠他的到处不","0","2","2"
"他的到处不断","0","2","2"
"没有不敬佩和","0","2","2"
"有不敬佩和惊","0","2","2"
"不敬佩和惊异","0","2","2"
"敬佩和惊异的","0","2","2"
"为通直散骑侍","0","2","2"
"他的堂兄杨侃","0","2","2"
"杨愔请求父亲","0","2","2"
"愔请求父亲收","0","2","2"
"请求父亲收留","0","2","2"
"求父亲收留他","0","2","2"
"才落到这种处","0","2","2"
"落到这种处境","0","2","2"
"和他一起逃跑","0","2","2"
"的马前叩头请","0","2","2"
"礼貌地将他送","0","2","2"
"貌地将他送回","0","2","2"
"就有很高的声","0","2","2"
"朝廷赐给他的","0","2","2"
"当成自己的责","0","2","2"
"成自己的责任","0","2","2"
"秘密地报告给","0","2","2"
"他善于写文章","0","2","2"
"工于草书和隶","0","2","2"
"于草书和隶书","0","2","2"
"以至于好多次","0","2","2"
"跟随齐王宇文","0","2","2"
"随齐王宇文宪","0","2","2"
"建立军功被封","0","2","2"
"立军功被封为","0","2","2"
"坚任北周的丞","0","2","2"
"任北周的丞相","0","2","2"
"因而获罪被免","0","2","2"
"大举讨伐南陈","0","2","2"
"命他为行军元","0","2","2"
"他为行军元帅","0","2","2"
"封他的儿子杨","0","2","2"
"儿子杨玄感为","0","2","2"
"命杨素为行军","0","2","2"
"将他打得大败","0","2","2"
"与军国大事的","0","2","2"
"如不给予奖赏","0","2","2"
"怎么能申张劝","0","2","2"
"么能申张劝勉","0","2","2"
"能申张劝勉奖","0","2","2"
"申张劝勉奖励","0","2","2"
"张劝勉奖励功","0","2","2"
"劝勉奖励功臣","0","2","2"
"勉奖励功臣的","0","2","2"
"奖励功臣的风","0","2","2"
"励功臣的风气","0","2","2"
"功臣的风气可","0","2","2"
"臣的风气可再","0","2","2"
"的风气可再封","0","2","2"
"风气可再封他","0","2","2"
"气可再封他的","0","2","2"
"可再封他的一","0","2","2"
"再封他的一个","0","2","2"
"一个儿子为义","0","2","2"
"个儿子为义康","0","2","2"
"儿子为义康郡","0","2","2"
"子为义康郡公","0","2","2"
"子子孙孙继承","0","2","2"
"子孙孙继承不","0","2","2"
"孙孙继承不断","0","2","2"
"其余赏赐仍按","0","2","2"
"余赏赐仍按旧","0","2","2"
"赏赐仍按旧章","0","2","2"
"所有的儿子没","0","2","2"
"有的儿子没有","0","2","2"
"的儿子没有任","0","2","2"
"儿子没有任何","0","2","2"
"子没有任何汗","0","2","2"
"没有任何汗马","0","2","2"
"有任何汗马功","0","2","2"
"任何汗马功劳","0","2","2"
"被废为庶人的","0","2","2"
"前后给他的赏","0","2","2"
"后给他的赏赐","0","2","2"
"负责料理丧事","0","2","2"
"官吏对他敬重","0","2","2"
"吏对他敬重佩","0","2","2"
"对他敬重佩服","0","2","2"
"都称赞他有才","0","2","2"
"称赞他有才能","0","2","2"
"并让他参与朝","0","2","2"
"黎阳负责督运","0","2","2"
"阳负责督运粮","0","2","2"
"杨玄感的军队","0","2","2"
"的每天都有数","0","2","2"
"一旦到了这种","0","2","2"
"旦到了这种地","0","2","2"
"挥军渡过黄河","0","2","2"
"后来竟成为宦","0","2","2"
"来竟成为宦官","0","2","2"
"达自己的心意","0","2","2"
"利用这个机会","0","2","2"
"小就有远大的","0","2","2"
"就有远大的志","0","2","2"
"有远大的志向","0","2","2"
"首领阿那王襄","0","2","2"
"孝庄帝元子攸","0","2","2"
"他的从弟尔朱","0","2","2"
"的从弟尔朱世","0","2","2"
"从弟尔朱世隆","0","2","2"
"他任给事黄门","0","2","2"
"地说出自己的","0","2","2"
"南齐将领裴叔","0","2","2"
"齐将领裴叔业","0","2","2"
"没有多余的财","0","2","2"
"有多余的财产","0","2","2"
"任宋青州刺史","0","2","2"
"被沈文秀杀害","0","2","2"
"孝文帝对他十","0","2","2"
"文帝对他十分","0","2","2"
"帝对他十分器","0","2","2"
"妇女用麻束发","0","2","2"
"男子戴帽子而","0","2","2"
"子戴帽子而妇","0","2","2"
"戴帽子而妇女","0","2","2"
"帽子而妇女用","0","2","2"
"子而妇女用簪","0","2","2"
"连连称赞他说","0","2","2"
"连称赞他说得","0","2","2"
"在四郊设立学","0","2","2"
"四郊设立学校","0","2","2"
"距都城五十里","0","2","2"
"出任青州刺史","0","2","2"
"是距城八里的","0","2","2"
"距城八里的郊","0","2","2"
"八里的郊外啊","0","2","2"
"东郊距城八里","0","2","2"
"城七里的郊外","0","2","2"
"南郊距都城七","0","2","2"
"郊距都城七里","0","2","2"
"城西南的未地","0","2","2"
"都城九里的郊","0","2","2"
"距都城九里的","0","2","2"
"里的真实证据","0","2","2"
"在距都城六里","0","2","2"
"北郊距城六里","0","2","2"
"过去的典章制","0","2","2"
"去的典章制度","0","2","2"
"宣武帝听从了","0","2","2"
"宣武帝不允许","0","2","2"
"选用了员外郎","0","2","2"
"用了员外郎卢","0","2","2"
"了员外郎卢思","0","2","2"
"外郎卢思道的","0","2","2"
"郎卢思道的八","0","2","2"
"卢思道的八首","0","2","2"
"其他人多的也","0","2","2"
"他人多的也不","0","2","2"
"人多的也不过","0","2","2"
"多的也不过三","0","2","2"
"的也不过三四","0","2","2"
"也不过三四首","0","2","2"
"参与朝廷的机","0","2","2"
"与朝廷的机密","0","2","2"
"朝廷的机密大","0","2","2"
"出使南陈的使","0","2","2"
"私下里对和士","0","2","2"
"下里对和士开","0","2","2"
"里对和士开说","0","2","2"
"调出京城任外","0","2","2"
"出京城任外职","0","2","2"
"祖王廷因事被","0","2","2"
"王廷因事被朝","0","2","2"
"廷因事被朝廷","0","2","2"
"从小聪明过人","0","2","2"
"在金墉中书外","0","2","2"
"以本官的职务","0","2","2"
"本官的职务兼","0","2","2"
"的人都佩服他","0","2","2"
"把自己的两个","0","2","2"
"希望陛下整修","0","2","2"
"望陛下整修这","0","2","2"
"陛下整修这座","0","2","2"
"下整修这座山","0","2","2"
"跟在他的后面","0","2","2"
"孝文帝对他说","0","2","2"
"官职已经很久","0","2","2"
"下诏采纳他的","0","2","2"
"朝廷采纳了他","0","2","2"
"廷采纳了他的","0","2","2"
"宣武帝到东宫","0","2","2"
"考察官员的标","0","2","2"
"察官员的标准","0","2","2"
"可以照顾以前","0","2","2"
"以照顾以前的","0","2","2"
"照顾以前的情","0","2","2"
"顾以前的情况","0","2","2"
"任职在六年以","0","2","2"
"职在六年以上","0","2","2"
"在六年以上的","0","2","2"
"六年以上的升","0","2","2"
"年以上的升半","0","2","2"
"以上的升半级","0","2","2"
"考绩在上下者","0","2","2"
"同意他的建议","0","2","2"
"替他奏闻朝廷","0","2","2"
"又恢复原来的","0","2","2"
"被人们称赞为","0","2","2"
"朝廷给他增加","0","2","2"
"武帝听从了他","0","2","2"
"有什么功劳呢","0","2","2"
"看见他十分惊","0","2","2"
"河东的裴伯茂","0","2","2"
"陇西人李神俊","0","2","2"
"与陈郡的袁翻","0","2","2"
"迁任中书侍郎","0","2","2"
"向他征询意见","0","2","2"
"才发给他俸禄","0","2","2"
"以往戎马不息","0","2","2"
"没有对学校社","0","2","2"
"有对学校社庙","0","2","2"
"对学校社庙加","0","2","2"
"学校社庙加以","0","2","2"
"校社庙加以修","0","2","2"
"社庙加以修缮","0","2","2"
"官位已经很高","0","2","2"
"生三个儿子的","0","2","2"
"天降甘露的祥","0","2","2"
"降甘露的祥瑞","0","2","2"
"领步兵和骑兵","0","2","2"
"下诏命李崇为","0","2","2"
"诏命李崇为使","0","2","2"
"命李崇为使持","0","2","2"
"李崇为使持节","0","2","2"
"氐人都离开杨","0","2","2"
"人都离开杨灵","0","2","2"
"都离开杨灵珍","0","2","2"
"离开杨灵珍逃","0","2","2"
"开杨灵珍逃散","0","2","2"
"灵珍的人马顿","0","2","2"
"珍的人马顿时","0","2","2"
"的人马顿时少","0","2","2"
"人马顿时少了","0","2","2"
"马顿时少了一","0","2","2"
"顿时少了一大","0","2","2"
"时少了一大半","0","2","2"
"李崇挥军进占","0","2","2"
"崇挥军进占赤","0","2","2"
"挥军进占赤土","0","2","2"
"看见小孩在同","0","2","2"
"见小孩在同县","0","2","2"
"小孩在同县赵","0","2","2"
"孩在同县赵奉","0","2","2"
"在同县赵奉伯","0","2","2"
"县赵奉伯家里","0","2","2"
"是自己的孩子","0","2","2"
"有大将的谋略","0","2","2"
"几乎无所不至","0","2","2"
"蠕蠕族首领阿","0","2","2"
"蠕族首领阿那","0","2","2"
"下诏命李崇以","0","2","2"
"来的职务兼任","0","2","2"
"帝看了连连称","0","2","2"
"朝廷任安东王","0","2","2"
"廷任安东王元","0","2","2"
"任安东王元鉴","0","2","2"
"安东王元鉴为","0","2","2"
"东王元鉴为徐","0","2","2"
"王元鉴为徐州","0","2","2"
"元鉴为徐州刺","0","2","2"
"鉴为徐州刺史","0","2","2"
"被元法僧打败","0","2","2"
"单人独骑逃了","0","2","2"
"人独骑逃了回","0","2","2"
"独骑逃了回来","0","2","2"
"朝廷又下诏恢","0","2","2"
"廷又下诏恢复","0","2","2"
"史的官职不变","0","2","2"
"王显代替李平","0","2","2"
"显代替李平为","0","2","2"
"代替李平为御","0","2","2"
"替李平为御史","0","2","2"
"李平为御史中","0","2","2"
"平为御史中尉","0","2","2"
"李平被加封为","0","2","2"
"平被加封为散","0","2","2"
"被加封为散骑","0","2","2"
"廷下诏恢复了","0","2","2"
"恢复了他原来","0","2","2"
"复了他原来的","0","2","2"
"了他原来的官","0","2","2"
"将领赵祖悦进","0","2","2"
"领赵祖悦进逼","0","2","2"
"赵祖悦进逼寿","0","2","2"
"祖悦进逼寿春","0","2","2"
"而杨遵彦中途","0","2","2"
"杨遵彦中途患","0","2","2"
"遵彦中途患病","0","2","2"
"彦中途患病回","0","2","2"
"中途患病回来","0","2","2"
"文襄帝高澄派","0","2","2"
"孝文帝赐给他","0","2","2"
"慕容德南渡黄","0","2","2"
"容德南渡黄河","0","2","2"
"朝廷的大政方","0","2","2"
"廷的大政方针","0","2","2"
"李彪被解除著","0","2","2"
"彪被解除著作","0","2","2"
"被解除著作的","0","2","2"
"解除著作的职","0","2","2"
"除著作的职务","0","2","2"
"朝廷专门把写","0","2","2"
"廷专门把写史","0","2","2"
"专门把写史的","0","2","2"
"门把写史的事","0","2","2"
"把写史的事交","0","2","2"
"写史的事交给","0","2","2"
"史的事交给崔","0","2","2"
"的事交给崔光","0","2","2"
"李彪不久因犯","0","2","2"
"彪不久因犯罪","0","2","2"
"不久因犯罪被","0","2","2"
"久因犯罪被免","0","2","2"
"上表请求将自","0","2","2"
"表请求将自己","0","2","2"
"请求将自己的","0","2","2"
"元愉的妾李氏","0","2","2"
"当太子的老师","0","2","2"
"东宫的侍臣一","0","2","2"
"宫的侍臣一起","0","2","2"
"的侍臣一起对","0","2","2"
"侍臣一起对崔","0","2","2"
"臣一起对崔光","0","2","2"
"一起对崔光叩","0","2","2"
"起对崔光叩拜","0","2","2"
"元深的赏赐各","0","2","2"
"深的赏赐各有","0","2","2"
"的赏赐各有差","0","2","2"
"安抚内外臣民","0","2","2"
"崔光最为有力","0","2","2"
"崔光上表劝谏","0","2","2"
"他上表坚决推","0","2","2"
"灵太后的父亲","0","2","2"
"太后的父亲胡","0","2","2"
"后的父亲胡国","0","2","2"
"的父亲胡国珍","0","2","2"
"的情况告诉给","0","2","2"
"任尚书二千石","0","2","2"
"并同意他的请","0","2","2"
"同意他的请求","0","2","2"
"我耻于没有辞","0","2","2"
"耻于没有辞让","0","2","2"
"于没有辞让的","0","2","2"
"没有辞让的道","0","2","2"
"有辞让的道德","0","2","2"
"孝文帝称赞他","0","2","2"
"官吏百姓对他","0","2","2"
"吏百姓对他既","0","2","2"
"对他既敬畏又","0","2","2"
"他既敬畏又喜","0","2","2"
"被尔朱荣杀害","0","2","2"
"不要向朝廷请","0","2","2"
"要向朝廷请求","0","2","2"
"朝廷请求封赠","0","2","2"
"席法友等人推","0","2","2"
"法友等人推举","0","2","2"
"友等人推举叔","0","2","2"
"等人推举叔业","0","2","2"
"人推举叔业哥","0","2","2"
"推举叔业哥哥","0","2","2"
"举叔业哥哥的","0","2","2"
"叔业哥哥的儿","0","2","2"
"业哥哥的儿子","0","2","2"
"哥哥的儿子裴","0","2","2"
"哥的儿子裴植","0","2","2"
"的儿子裴植监","0","2","2"
"儿子裴植监管","0","2","2"
"子裴植监管州","0","2","2"
"裴植监管州事","0","2","2"
"再升任为度支","0","2","2"
"紫光禄大夫衔","0","2","2"
"武帝对他十分","0","2","2"
"他被濮阳太守","0","2","2"
"被濮阳太守崔","0","2","2"
"太守崔巨伦驱","0","2","2"
"守崔巨伦驱逐","0","2","2"
"任他为中书令","0","2","2"
"终于不肯向海","0","2","2"
"于不肯向海神","0","2","2"
"不肯向海神下","0","2","2"
"肯向海神下拜","0","2","2"
"认为他是一个","0","2","2"
"廷赠封他为青","0","2","2"
"赠封他为青州","0","2","2"
"封他为青州刺","0","2","2"
"他为青州刺史","0","2","2"
"遵照他的遗嘱","0","2","2"
"的妻子皇甫氏","0","2","2"
"等到引见之后","0","2","2"
"看到皇甫氏已","0","2","2"
"到皇甫氏已年","0","2","2"
"皇甫氏已年近","0","2","2"
"甫氏已年近六","0","2","2"
"氏已年近六十","0","2","2"
"南朝的人有特","0","2","2"
"朝的人有特殊","0","2","2"
"的人有特殊的","0","2","2"
"人有特殊的爱","0","2","2"
"有特殊的爱好","0","2","2"
"能珍重夫妻间","0","2","2"
"珍重夫妻间的","0","2","2"
