"N-gram","北齐书","北齐书翻译","Total"
"车骑府录事参","1","1","2"
"骑府录事参军","1","1","2"
"见贤思齐四字","1","1","2"
"渤海封孝琰等","1","1","2"
"州刺史刘杀鬼","1","1","2"
"开封人郑祖献","1","1","2"
"中书郎张子融","1","1","2"
"定州秀才李子","1","1","2"
"州秀才李子宣","1","1","2"
"秀才李子宣等","1","1","2"
"陛下受天明命","2","0","2"
"都官尚书崔昂","1","1","2"
"官尚书崔昂举","1","1","2"
"尚书崔昂举荐","1","1","2"
"汉中垒校尉刘","1","1","2"
"中垒校尉刘向","1","1","2"
"长水校尉臣参","1","1","2"
"水校尉臣参书","1","1","2"
"太常卿邢子才","1","1","2"
"吏部尚书辛术","1","1","2"
"司农少卿穆子","1","1","2"
"农少卿穆子容","1","1","2"
"前黄门郎司马","1","1","2"
"黄门郎司马子","1","1","2"
"门郎司马子瑞","1","1","2"
"国子祭酒李业","1","1","2"
"子祭酒李业兴","1","1","2"
"瀛州外兵参军","1","1","2"
"累迁中书侍郎","2","0","2"
"大将军李显庆","1","1","2"
"中书郎段孝信","1","1","2"
"晋州道行台郎","1","1","2"
"五言诗十六韵","1","1","2"
"司空田曹参军","1","1","2"
"时大理正苏珍","1","1","2"
"决定嫌疑苏珍","1","1","2"
"百姓乙普明兄","1","1","2"
"姓乙普明兄弟","1","1","2"
"乙普明兄弟争","1","1","2"
"徐州城中五级","1","1","2"
"州城中五级寺","1","1","2"
"见贼能讨宋游","1","1","2"
"贼能讨宋游道","1","1","2"
"书令临淮王彧","2","0","2"
"徐州刺史元孚","1","1","2"
"都官郎中毕义","1","1","2"
"官郎中毕义云","1","1","2"
"左仆射襄城王","1","1","2"
"尚书郑述祖等","1","1","2"
"左外兵郎中魏","1","1","2"
"外兵郎中魏叔","1","1","2"
"兵郎中魏叔道","1","1","2"
"疑黄门郎温子","1","1","2"
"黄门郎温子升","1","1","2"
"门郎温子升知","1","1","2"
"兖州刺史李子","1","1","2"
"州刺史李子贞","1","1","2"
"稍迁中书舍人","2","0","2"
"相府刑狱参军","1","1","2"
"尚书都官郎中","1","1","2"
"汲郡太守翟嵩","1","1","2"
"尚书左丞司马","1","1","2"
"书左丞司马子","1","1","2"
"左丞司马子瑞","1","1","2"
"子瑞奏弹义云","2","0","2"
"天保元年四月","1","1","2"
"文穆皇帝继室","1","1","2"
"赐姓步六孤氏","1","1","2"
"北营州建德郡","1","1","2"
"魏武定八年五","1","1","2"
"武定八年五月","1","1","2"
"开府田曹记室","1","1","2"
"犍子拍头三十","1","1","2"
"子拍头三十二","1","1","2"
"京畿士曹参军","1","1","2"
"提婆改姓穆氏","1","1","2"
"假节通州刺史","1","1","2"
"第一镇人酋长","1","1","2"
"授神武大丞相","1","1","2"
"世袭定州刺史","1","1","2"
"相州刺史窦泰","1","1","2"
"前瀛州刺史尧","1","1","2"
"瀛州刺史尧雄","1","1","2"
"尚孝静帝妹冯","1","1","2"
"孝静帝妹冯翊","1","1","2"
"静帝妹冯翊长","1","1","2"
"帝妹冯翊长公","1","1","2"
"妹冯翊长公主","1","1","2"
"豫州刺史高元","1","1","2"
"州刺史高元成","1","1","2"
"襄州刺史李密","1","1","2"
"广州刺史暴显","1","1","2"
"州刺史暴显等","1","1","2"
"太原郡开国公","1","1","2"
"清河王岳使持","2","0","2"
"河王岳使持节","2","0","2"
"前黄门侍郎元","1","1","2"
"黄门侍郎元世","1","1","2"
"门侍郎元世宝","1","1","2"
"侍郎彭贵平谋","1","1","2"
"前司空司马子","1","1","2"
"司州牧清河王","1","1","2"
"四年春正月丙","1","1","2"
"年春正月丙子","1","1","2"
"太子太师侯莫","1","1","2"
"子太师侯莫陈","1","1","2"
"太师侯莫陈相","1","1","2"
"仪同三司元旭","1","1","2"
"州刺史王琳献","1","1","2"
"同三司贺拔仁","1","1","2"
"尚书右仆射杨","1","1","2"
"尊皇太后太皇","2","0","2"
"皇太后太皇太","2","0","2"
"太后太皇太后","2","0","2"
"尚书右仆射燕","1","1","2"
"书右仆射燕子","1","1","2"
"府仪同三司刘","1","1","2"
"仪同三司刘洪","1","1","2"
"同三司刘洪徽","1","1","2"
"冬十一月辛亥","1","1","2"
"皇太后娄氏崩","1","1","2"
"尚书右仆射斛","1","1","2"
"书右仆射斛律","1","1","2"
"右仆射斛律光","1","1","2"
"太尉侯莫陈相","1","1","2"
"太上皇帝诏改","1","1","2"
"上皇帝诏改太","1","1","2"
"皇帝诏改太祖","1","1","2"
"帝诏改太祖献","1","1","2"
"诏改太祖献武","1","1","2"
"改太祖献武皇","1","1","2"
"封太上皇帝子","1","1","2"
"太上皇帝子俨","1","1","2"
"散骑常侍韦道","1","1","2"
"骑常侍韦道儒","1","1","2"
"常侍韦道儒聘","1","1","2"
"太上皇帝诏封","1","1","2"
"上皇帝诏封皇","1","1","2"
"皇帝诏封皇子","1","1","2"
"帝诏封皇子仁","1","1","2"
"太上皇帝诏尚","1","1","2"
"上皇帝诏尚书","1","1","2"
"皇帝诏尚书令","1","1","2"
"东平王俨录尚","1","1","2"
"平王俨录尚书","1","1","2"
"王俨录尚书事","1","1","2"
"尚书左仆射赵","1","1","2"
"书左仆射赵彦","1","1","2"
"左仆射赵彦深","1","1","2"
"左仆射娄定远","1","1","2"
"任城王湝太师","2","0","2"
"太傅侯莫陈相","1","1","2"
"东王潘相乐十","1","1","2"
"王潘相乐十人","1","1","2"
"潘相乐十人配","1","1","2"
"配飨神武庙庭","2","0","2"
"仪同三司徐显","1","1","2"
"同三司徐显秀","1","1","2"
"尚书右仆射胡","1","1","2"
"书右仆射胡长","1","1","2"
"右仆射胡长仁","1","1","2"
"左仆射胡长仁","1","1","2"
"复改威宗景烈","1","1","2"
"宗景烈皇帝谥","1","1","2"
"景烈皇帝谥号","1","1","2"
"兰陵王长恭太","2","0","2"
"省录尚书事赵","1","1","2"
"录尚书事赵彦","1","1","2"
"尚书事赵彦深","1","1","2"
"士开录尚书事","1","1","2"
"吏部尚书冯子","1","1","2"
"部尚书冯子琮","1","1","2"
"宜阳王赵彦深","1","1","2"
"中书监段孝言","1","1","2"
"杀侍中崔季舒","1","1","2"
"黄门侍郎裴泽","1","1","2"
"同三司贺拔伏","1","1","2"
"三司贺拔伏恩","1","1","2"
"慕容钟葵等宿","1","1","2"
"容钟葵等宿卫","1","1","2"
"钟葵等宿卫近","1","1","2"
"葵等宿卫近臣","1","1","2"
"等宿卫近臣三","1","1","2"
"宿卫近臣三十","1","1","2"
"隆化二年春正","1","1","2"
"化二年春正月","1","1","2"
"武成皇后胡氏","1","1","2"
"东北道大行台","1","1","2"
"都督定州刺史","1","1","2"
"袭爵南赵郡公","1","1","2"
"邑一千二百户","1","1","2"
"琛同母弟惠宝","1","1","2"
"同母弟惠宝早","1","1","2"
"都督四州诸军","1","1","2"
"督四州诸军事","1","1","2"
"重赠十州都督","1","1","2"
"清河王岳第十","1","1","2"
"河王岳第十子","1","1","2"
"王岳第十子敬","1","1","2"
"岳第十子敬文","1","1","2"
"六州军事都督","1","1","2"
"统司徒潘相乐","1","1","2"
"司徒潘相乐等","1","1","2"
"诏大鸿胪监护","1","1","2"
"大鸿胪监护丧","1","1","2"
"鸿胪监护丧事","1","1","2"
"督冀定沧瀛赵","1","1","2"
"冀定沧瀛赵幽","1","1","2"
"定沧瀛赵幽济","1","1","2"
"沧瀛赵幽济七","1","1","2"
"瀛赵幽济七州","1","1","2"
"赵幽济七州诸","1","1","2"
"幽济七州诸军","1","1","2"
"追授武卫将军","1","1","2"
"改封九门县公","1","1","2"
"袭封章武郡王","1","1","2"
"幽州道行台右","1","1","2"
"州道行台右仆","1","1","2"
"道行台右仆射","1","1","2"
"定冀沧瀛四州","1","1","2"
"冀沧瀛四州诸","1","1","2"
"怀州武德郡公","1","1","2"
"沧齐兖梁洛晋","1","1","2"
"齐兖梁洛晋建","1","1","2"
"兖梁洛晋建十","1","1","2"
"梁洛晋建十二","1","1","2"
"洛晋建十二州","1","1","2"
"晋建十二州诸","1","1","2"
"建十二州诸军","1","1","2"
"累迁行台右仆","1","1","2"
"迁行台右仆射","1","1","2"
"徐州行台左仆","1","1","2"
"州行台左仆射","1","1","2"
"韶第三子德举","1","1","2"
"韶第四子德衡","1","1","2"
"韶第七子德堪","1","1","2"
"转食河南郡干","1","1","2"
"仪同三司崔士","1","1","2"
"同三司崔士顺","1","1","2"
"将作大匠元士","1","1","2"
"作大匠元士将","1","1","2"
"太府少卿郦孝","1","1","2"
"府少卿郦孝裕","1","1","2"
"书左民郎中薛","1","1","2"
"左民郎中薛叔","1","1","2"
"民郎中薛叔昭","1","1","2"
"司州治中崔龙","1","1","2"
"州治中崔龙子","1","1","2"
"清都尹丞李道","1","1","2"
"都尹丞李道隆","1","1","2"
"邺县令尉长卿","1","1","2"
"成安令高子彻","1","1","2"
"安令高子彻等","1","1","2"
"孝言富贵豪侈","1","1","2"
"朔州敕勒部人","1","1","2"
"改封石城郡公","1","1","2"
"率骑北讨突厥","1","1","2"
"大司马尉迟迥","1","1","2"
"世祖命纳光第","1","1","2"
"祖命纳光第二","1","1","2"
"命纳光第二女","1","1","2"
"周将张掖公宇","1","1","2"
"将张掖公宇文","1","1","2"
"张掖公宇文桀","1","1","2"
"中州刺史梁士","1","1","2"
"州刺史梁士彦","1","1","2"
"开府司水大夫","1","1","2"
"府司水大夫梁","1","1","2"
"司水大夫梁景","1","1","2"
"水大夫梁景兴","1","1","2"
"大夫梁景兴等","1","1","2"
"统戎等镇戍十","1","1","2"
"戎等镇戍十三","1","1","2"
"等镇戍十三所","1","1","2"
"柱国纥干广略","1","1","2"
"国纥干广略围","1","1","2"
"纥干广略围宜","1","1","2"
"干广略围宜阳","1","1","2"
"梁兖二州刺史","1","1","2"
"迁行台尚书令","1","1","2"
"赠腾父机使持","1","1","2"
"腾父机使持节","1","1","2"
"武定六年四月","1","1","2"
"定六年四月薨","1","1","2"
"都督冀定等五","1","1","2"
"督冀定等五州","1","1","2"
"冀定等五州诸","1","1","2"
"定等五州诸军","1","1","2"
"等五州诸军事","1","1","2"
"河北括户大使","1","1","2"
"都督冀定瀛沧","1","1","2"
"督冀定瀛沧怀","1","1","2"
"冀定瀛沧怀五","1","1","2"
"定瀛沧怀五州","1","1","2"
"瀛沧怀五州诸","1","1","2"
"沧怀五州诸军","1","1","2"
"怀五州诸军事","1","1","2"
"定幽恒肆四州","1","1","2"
"幽恒肆四州诸","1","1","2"
"恒肆四州诸军","1","1","2"
"肆四州诸军事","1","1","2"
"贵弃城归高祖","1","1","2"
"都督冀定瀛幽","1","1","2"
"督冀定瀛幽安","1","1","2"
"冀定瀛幽安五","1","1","2"
"定瀛幽安五州","1","1","2"
"瀛幽安五州诸","1","1","2"
"肆恒云朔五州","1","1","2"
"恒云朔五州军","1","1","2"
"云朔五州军事","1","1","2"
"都督朔瀛赵幽","1","1","2"
"督朔瀛赵幽安","1","1","2"
"朔瀛赵幽安五","1","1","2"
"瀛赵幽安五州","1","1","2"
"赵幽安五州诸","1","1","2"
"督冀定瀛沧济","1","1","2"
"朔恒十州军事","1","1","2"
"亲卫骠骑将军","1","1","2"
"沧十州士卒十","1","1","2"
"十州士卒十万","1","1","2"
"州士卒十万人","1","1","2"
"都督青徐胶三","1","1","2"
"督青徐胶三州","1","1","2"
"青徐胶三州军","1","1","2"
"徐胶三州军事","1","1","2"
"荣府记室参军","1","1","2"
"前西兖州刺史","1","1","2"
"西兖州刺史乙","1","1","2"
"兖州刺史乙瑗","1","1","2"
"谯郡太守辛景","1","1","2"
"郡太守辛景威","1","1","2"
"时梁州刺史鹿","1","1","2"
"梁州刺史鹿永","1","1","2"
"州刺史鹿永吉","1","1","2"
"西魏遣博陵王","1","1","2"
"魏遣博陵王元","1","1","2"
"遣博陵王元约","1","1","2"
"赵郡王元景神","1","1","2"
"初随荆州刺史","1","1","2"
"随荆州刺史贺","1","1","2"
"荆州刺史贺拔","1","1","2"
"州刺史贺拔胜","1","1","2"
"南雍六州军事","1","1","2"
"赠青齐二州军","1","1","2"
"青齐二州军事","1","1","2"
"河东河北二郡","1","1","2"
"魏北海王颢镇","1","1","2"
"凤贤龙骧将军","1","1","2"
"封循义汾阴县","1","1","2"
"循义汾阴县侯","1","1","2"
"正平四郡大都","1","1","2"
"平四郡大都督","1","1","2"
"朱兆立魏长广","1","1","2"
"兆立魏长广王","1","1","2"
"除循义右将军","1","1","2"
"黎阳五郡都督","1","1","2"
"赠晋太华三州","1","1","2"
"晋太华三州诸","1","1","2"
"太华三州诸军","1","1","2"
"华三州诸军事","1","1","2"
"赠瀛沧幽三州","1","1","2"
"瀛沧幽三州军","1","1","2"
"沧幽三州军事","1","1","2"
"化正二郡太守","1","1","2"
"改封义阳郡公","1","1","2"
"都督沧恒二州","1","1","2"
"督沧恒二州军","1","1","2"
"沧恒二州军事","1","1","2"
"魏河间王元琛","1","1","2"
"河间王元琛率","1","1","2"
"间王元琛率众","1","1","2"
"王元琛率众救","1","1","2"
"战功赏帛五十","1","1","2"
"功赏帛五十匹","1","1","2"
"豫州防城大都","1","1","2"
"州防城大都督","1","1","2"
"勋累迁安东将","1","1","2"
"累迁安东将军","1","1","2"
"冀定瀛相殷幽","1","1","2"
"定瀛相殷幽六","1","1","2"
"瀛相殷幽六州","1","1","2"
"相殷幽六州诸","1","1","2"
"殷幽六州诸军","1","1","2"
"幽六州诸军事","1","1","2"
"都督沧冀州诸","1","1","2"
"督沧冀州诸军","1","1","2"
"沧冀州诸军事","1","1","2"
"寻加征东将军","1","1","2"
"除大丞相司马","1","1","2"
"累迁平远将军","1","1","2"
"迁南兖州刺史","1","1","2"
"希光族弟子贡","1","1","2"
"随薛安都入魏","1","1","2"
"都督冀殷瀛三","1","1","2"
"督冀殷瀛三州","1","1","2"
"冀殷瀛三州诸","1","1","2"
"殷瀛三州诸军","1","1","2"
"瀛三州诸军事","1","1","2"
"诏赠缣布五百","1","1","2"
"赠缣布五百匹","1","1","2"
"督定冀殷幽四","1","1","2"
"定冀殷幽四州","1","1","2"
"冀殷幽四州诸","1","1","2"
"殷幽四州诸军","1","1","2"
"文伟行东雍州","1","1","2"
"伟行东雍州事","1","1","2"
"都督定瀛殷三","1","1","2"
"督定瀛殷三州","1","1","2"
"定瀛殷三州军","1","1","2"
"瀛殷三州军事","1","1","2"
"都督幽平二州","1","1","2"
"督幽平二州军","1","1","2"
"幽平二州军事","1","1","2"
"后行南营州刺","1","1","2"
"行南营州刺史","1","1","2"
"仪同开府行参","1","1","2"
"同开府行参军","1","1","2"
"二兖四州安抚","1","1","2"
"高祖将入洛阳","1","1","2"
"参定禅代礼仪","1","1","2"
"寻除左光禄大","1","1","2"
"尚书令李崇北","1","1","2"
"书令李崇北伐","1","1","2"
"军功赐爵临清","1","1","2"
"功赐爵临清县","1","1","2"
"赐爵临清县男","1","1","2"
"瀛州开府司马","1","1","2"
"功封安平县子","1","1","2"
"转大行台郎中","1","1","2"
"尚书礼部侍郎","1","1","2"
"河阳道行台左","1","1","2"
"赵国李氏口诵","1","1","2"
"国李氏口诵陈","1","1","2"
"李氏口诵陈思","1","1","2"
"氏口诵陈思王","1","1","2"
"口诵陈思王诗","1","1","2"
"太子谏议大夫","1","1","2"
"大都督十州诸","1","1","2"
"都督十州诸军","1","1","2"
"督十州诸军事","1","1","2"
"时梁太尉王僧","1","1","2"
"梁太尉王僧辩","1","1","2"
"王僧辩大司马","1","1","2"
"所著文章十四","1","1","2"
"著文章十四卷","1","1","2"
"济阴王晖业撰","1","1","2"
"加左光禄大夫","1","1","2"
"季舒等六人同","1","1","2"
"除子华仁州刺","1","1","2"
"子华仁州刺史","1","1","2"
"叔元襄城郡太","1","1","2"
"元襄城郡太守","1","1","2"
"叔略南营州录","1","1","2"
"略南营州录事","1","1","2"
"南营州录事参","1","1","2"
"营州录事参军","1","1","2"
"晋州车骑府长","1","1","2"
"州车骑府长史","1","1","2"
"封乐安郡开国","1","1","2"
"乐安郡开国公","1","1","2"
"都督定恒朔幽","1","1","2"
"平六州诸军事","1","1","2"
"封兴势县开国","1","1","2"
"兴势县开国伯","1","1","2"
"豫州道行台仆","1","1","2"
"州道行台仆射","1","1","2"
"行军总管崔彦","1","1","2"
"军总管崔彦睦","1","1","2"
"总管崔彦睦所","1","1","2"
"管崔彦睦所杀","1","1","2"
"开府行参军历","1","1","2"
"贺拔胜荆州开","1","1","2"
"拔胜荆州开府","1","1","2"
"胜荆州开府长","1","1","2"
"荆州开府长史","1","1","2"
"加银青光禄大","1","1","2"
"叔武族孙臣客","1","1","2"
"正尚书右仆射","1","1","2"
"大理卿司马幼","1","1","2"
"秘书监源文宗","1","1","2"
"骑常侍中书侍","2","0","2"
"常侍中书侍郎","2","0","2"
"侍中书侍郎李","2","0","2"
"中书侍郎李若","1","1","2"
"事黄门侍郎李","1","1","2"
"黄门侍郎李孝","1","1","2"
"门侍郎李孝贞","1","1","2"
"事黄门侍郎卢","1","1","2"
"黄门侍郎卢思","1","1","2"
"门侍郎卢思道","1","1","2"
"事黄门侍郎颜","1","1","2"
"直散骑常侍中","2","0","2"
"中书舍人高行","1","1","2"
"书舍人高行恭","1","1","2"
"陆开明十八人","1","1","2"
"大司马清河王","1","1","2"
"开府记室参军","1","1","2"
"章武二郡太守","1","1","2"
"尚书左外兵郎","1","1","2"
"书左外兵郎中","1","1","2"
"河东北猗氏人","1","1","2"
"冀州秀才高干","1","1","2"
"瀛州秀才马敬","1","1","2"
"州秀才马敬德","1","1","2"
"洛州秀才傅怀","1","1","2"
"州秀才傅怀德","1","1","2"
"怀州秀才古道","1","1","2"
"州秀才古道子","1","1","2"
"广平郡孝廉李","1","1","2"
"平郡孝廉李汉","1","1","2"
"郡孝廉李汉子","1","1","2"
"渤海郡孝廉鲍","1","1","2"
"海郡孝廉鲍长","1","1","2"
"阳平郡孝廉景","1","1","2"
"平郡孝廉景孙","1","1","2"
"前梁州府主簿","1","1","2"
"梁州府主簿王","1","1","2"
"州府主簿王九","1","1","2"
"府主簿王九元","1","1","2"
"前开府水曹参","1","1","2"
"开府水曹参军","1","1","2"
"府水曹参军周","1","1","2"
"水曹参军周子","1","1","2"
"曹参军周子深","1","1","2"
"参军周子深等","1","1","2"
"军周子深等十","1","1","2"
"周子深等十一","1","1","2"
"子深等十一人","1","1","2"
"彭城丛亭里人","1","1","2"
"随刘义真渡江","1","1","2"
"中书黄门侍郎","1","1","2"
"武平元年春正","1","1","2"
"平元年春正月","1","1","2"
"宜州刺史穆提","1","1","2"
"州刺史穆提婆","1","1","2"
"犬马鸡鹰多食","1","1","2"
"马鸡鹰多食县","1","1","2"
"鸡鹰多食县干","1","1","2"
"除本州平北府","1","1","2"
"本州平北府长","1","1","2"
"州平北府长流","1","1","2"
"平北府长流参","1","1","2"
"北府长流参军","1","1","2"
"马前叩头请罪","1","1","2"
"大行台仓曹郎","1","1","2"
"行台仓曹郎中","1","1","2"
"永宁郡开国公","1","1","2"
"阳平人郑子饶","1","1","2"
"心悦诚服地归","0","2","2"
"什么遗憾的了","0","2","2"
"怀疑它是狂犬","0","2","2"
"是狂犬所致而","0","2","2"
"不是狂犬所致","0","2","2"
"向帝作了报告","0","2","2"
"缔结婚姻关系","0","2","2"
"作臣子的就应","0","2","2"
"臣子的就应该","0","2","2"
"子的就应该这","0","2","2"
"的就应该这样","0","2","2"
"和百姓的爱戴","0","2","2"
"亲自拉着他的","0","2","2"
"自拉着他的手","0","2","2"
"中的杰出人才","0","2","2"
"负责铨选官吏","0","2","2"
"没有丝毫用处","0","2","2"
"像他所说的那","0","2","2"
"他所说的那样","0","2","2"
"什么原因呢?","0","2","2"
"天后就去世了","0","2","2"
"是什么意思?","0","2","2"
"任命神武做了","0","2","2"
"做了亲信都督","0","2","2"
"打败尔朱兆后","0","2","2"
"事偷偷地告诉","0","2","2"
"偷偷地告诉了","0","2","2"
"的人没有不感","0","2","2"
"逭又是王的功","0","2","2"
"国家不能长久","0","2","2"
"实际上是由于","0","2","2"
"际上是由于他","0","2","2"
"上是由于他的","0","2","2"
"是由于他的疾","0","2","2"
"由于他的疾病","0","2","2"
"狄显安回答说","0","2","2"
"预测吉凶的人","0","2","2"
"测吉凶的人说","0","2","2"
"显祖认为隆之","0","2","2"
"了自己的力量","0","2","2"
"朝廷听从了他","0","2","2"
"廷听从了他的","0","2","2"
"向高祖作了报","0","2","2"
"高祖作了报告","0","2","2"
"上奏朝廷任用","0","2","2"
"揣摩皇上的心","0","2","2"
"赦免了他的罪","0","2","2"
"马没有受到损","0","2","2"
"没有受到损失","0","2","2"
"活在天地之间","0","2","2"
"采纳了他的意","0","2","2"
"纳了他的意见","0","2","2"
"到当时人的鄙","0","2","2"
"当时人的鄙弃","0","2","2"
"荐自己了解的","0","2","2"
"高祖树起义旗","0","2","2"
"子没有立嫡孙","0","2","2"
"享受皇家的恩","0","2","2"
"很久才苏醒过","0","2","2"
"小时候很聪明","0","2","2"
"率领轻装骑兵","0","2","2"
"博得了好名声","0","2","2"
"有粮食的人家","0","2","2"
"没有粮食的人","0","2","2"
"演奏铙歌的军","0","2","2"
"奏铙歌的军乐","0","2","2"
"亲自到他家中","0","2","2"
"就是如此受到","0","2","2"
"定居在北方边","0","2","2"
"居在北方边地","0","2","2"
"成就霸王之业","0","2","2"
"朱荣攻打葛荣","0","2","2"
"向神武作了报","0","2","2"
"神武作了报告","0","2","2"
"不是我们的对","0","2","2"
"是我们的对手","0","2","2"
"信都举起义旗","0","2","2"
"腾认为朝廷隔","0","2","2"
"认为朝廷隔绝","0","2","2"
"打败了尔朱兆","0","2","2"
"天柱大将军之","0","2","2"
"柱大将军之职","0","2","2"
"带着尔朱荣的","0","2","2"
"着尔朱荣的妻","0","2","2"
"费也头人纥豆","0","2","2"
"也头人纥豆陵","0","2","2"
"头人纥豆陵伊","0","2","2"
"人纥豆陵伊利","0","2","2"
"想把妹妹嫁给","0","2","2"
"清河王为大司","0","2","2"
"河王为大司马","0","2","2"
"行豫州刺史事","0","2","2"
"神武从晋阳出","0","2","2"
"武从晋阳出发","0","2","2"
"州刺史可朱浑","0","2","2"
"访问民间疾苦","0","2","2"
"十二月十一日","0","2","2"
"年正月十七日","0","2","2"
"二月二十二日","0","2","2"
"西魏大将独孤","0","2","2"
"坚决推辞才止","0","2","2"
"十一月十五日","0","2","2"
"中外诸军事职","0","2","2"
"能与侯景抗衡","0","2","2"
"与侯景抗衡的","0","2","2"
"和国家的重大","0","2","2"
"范阳人卢景裕","0","2","2"
"崔暹为御史中","0","2","2"
"暹为御史中尉","0","2","2"
"有见识的人认","0","2","2"
"见识的人认为","0","2","2"
"接受魏的禅让","0","2","2"
"率本州归附魏","0","2","2"
"本州归附魏国","0","2","2"
"冀州的渤海长","0","2","2"
"州的渤海长乐","0","2","2"
"的渤海长乐安","0","2","2"
"派遣兼太尉彭","0","2","2"
"遣兼太尉彭城","0","2","2"
"兼太尉彭城王","0","2","2"
"太尉彭城王元","0","2","2"
"尉彭城王元韶","0","2","2"
"等到文襄继承","0","2","2"
"兼司空敬显俊","0","2","2"
"司空敬显俊手","0","2","2"
"空敬显俊手捧","0","2","2"
"丽派遣使者朝","0","2","2"
"不再有等级差","0","2","2"
"再有等级差别","0","2","2"
"下韶书分别派","0","2","2"
"韶书分别派遣","0","2","2"
"分别派遣使者","0","2","2"
"已故御史中尉","0","2","2"
"茹茹国派遣使","0","2","2"
"茹国派遣使者","0","2","2"
"梁国湘束王萧","0","2","2"
"国湘束王萧绎","0","2","2"
"湘束王萧绎派","0","2","2"
"束王萧绎派遣","0","2","2"
"王萧绎派遣使","0","2","2"
"国都派遣使者","0","2","2"
"在太庙举行祭","0","2","2"
"太庙举行祭祀","0","2","2"
"下诏书任命凿","0","2","2"
"司空司马子如","0","2","2"
"把他打得大败","0","2","2"
"俘获各种牲畜","0","2","2"
"获各种牲畜十","0","2","2"
"各种牲畜十余","0","2","2"
"种牲畜十余万","0","2","2"
"契丹派遣使者","0","2","2"
"丹派遣使者朝","0","2","2"
"室韦国派遣使","0","2","2"
"韦国派遣使者","0","2","2"
"皇帝返回宫中","0","2","2"
"本国的人又立","0","2","2"
"率领精锐骑兵","0","2","2"
"派遣使者前来","0","2","2"
"皇帝从晋阳向","0","2","2"
"帝从晋阳向北","0","2","2"
"突厥派遣使者","0","2","2"
"厥派遣使者朝","0","2","2"
"下诏书命令常","0","2","2"
"诏书命令常山","0","2","2"
"书命令常山王","0","2","2"
"命令常山王高","0","2","2"
"令常山王高演","0","2","2"
"派遣尚书左仆","0","2","2"
"二个儿子高孝","0","2","2"
"个儿子高孝珩","0","2","2"
"儿子高孝珩为","0","2","2"
"子高孝珩为广","0","2","2"
"高孝珩为广宁","0","2","2"
"孝珩为广宁王","0","2","2"
"萧明进入建邺","0","2","2"
"常山王高演等","0","2","2"
"有十分之二三","0","2","2"
"杀死他的君主","0","2","2"
"减轻罪犯刑罚","0","2","2"
"仆射杨情为尚","0","2","2"
"射杨情为尚书","0","2","2"
"帝从晋阳到京","0","2","2"
"从晋阳到京城","0","2","2"
"梁国湘州刺史","0","2","2"
"国湘州刺史王","0","2","2"
"朱浑道元为太","0","2","2"
"高阳王高浞为","0","2","2"
"阳王高浞为尚","0","2","2"
"王高浞为尚书","0","2","2"
"留心执政的方","0","2","2"
"密切的亲戚和","0","2","2"
"迁都到邺城以","0","2","2"
"都到邺城以后","0","2","2"
"主持国家的权","0","2","2"
"持国家的权柄","0","2","2"
"政事都由自己","0","2","2"
"事都由自己决","0","2","2"
"都由自己决定","0","2","2"
"从朝廷到民间","0","2","2"
"开始时有心政","0","2","2"
"始时有心政事","0","2","2"
"良好的社会风","0","2","2"
"好的社会风尚","0","2","2"
"的社会风尚井","0","2","2"
"社会风尚井然","0","2","2"
"会风尚井然有","0","2","2"
"风尚井然有序","0","2","2"
"他后来放纵饮","0","2","2"
"后来放纵饮酒","0","2","2"
"来放纵饮酒肆","0","2","2"
"放纵饮酒肆意","0","2","2"
"纵饮酒肆意纵","0","2","2"
"饮酒肆意纵欲","0","2","2"
"猖狂到了极点","0","2","2"
"昏昧邪恶残忍","0","2","2"
"昧邪恶残忍凶","0","2","2"
"邪恶残忍凶暴","0","2","2"
"是近代以来没","0","2","2"
"近代以来没有","0","2","2"
"书令国子博士","0","2","2"
"有很好的名声","0","2","2"
"在晋阳宣德殿","0","2","2"
"晋阳宣德殿登","0","2","2"
"朝廷内外百官","0","2","2"
"廷内外百官普","0","2","2"
"内外百官普遍","0","2","2"
"外百官普遍加","0","2","2"
"百官普遍加级","0","2","2"
"年龄在六十岁","0","2","2"
"龄在六十岁以","0","2","2"
"阳王斛律金为","0","2","2"
"山王高演为太","0","2","2"
"广王高湛为太","0","2","2"
"间王高孝琬为","0","2","2"
"巡视检查四方","0","2","2"
"观察民间习俗","0","2","2"
"广王高湛为大","0","2","2"
"王高湛为大司","0","2","2"
"高湛为大司马","0","2","2"
"王高归彦为司","0","2","2"
"罪罚各有差别","0","2","2"
"诏书军队和国","0","2","2"
"书军队和国家","0","2","2"
"文襄帝的第二","0","2","2"
"襄帝的第二个","0","2","2"
"帝的第二个儿","0","2","2"
"害怕并服从他","0","2","2"
"天象预告变异","0","2","2"
"神武皇帝的第","0","2","2"
"帝的第六个儿","0","2","2"
"皇帝的同母弟","0","2","2"
"帝的同母弟弟","0","2","2"
"刀头上的环乱","0","2","2"
"头上的环乱打","0","2","2"
"上的环乱打一","0","2","2"
"的环乱打一气","0","2","2"
"不知怎么办才","0","2","2"
"到文宣帝去世","0","2","2"
"任命孝昭帝为","0","2","2"
"军可朱浑天和","0","2","2"
"王可朱浑道元","0","2","2"
"孝昭帝到晋阳","0","2","2"
"减轻罪犯的刑","0","2","2"
"轻罪犯的刑罚","0","2","2"
"罪犯的刑罚各","0","2","2"
