"N-gram","北齐书","北齐书翻译","Total"
"信都举起义","0","2","2"
"都举起义旗","0","2","2"
"为殷州刺史","0","2","2"
"腾认为朝廷","0","2","2"
"认为朝廷隔","0","2","2"
"为朝廷隔绝","0","2","2"
"打败了尔朱","0","2","2"
"败了尔朱兆","0","2","2"
"到了尔朱兆","0","2","2"
"柱大将军之","0","2","2"
"大将军之职","0","2","2"
"贾显智等人","0","2","2"
"一定会制造","0","2","2"
"带着尔朱荣","0","2","2"
"着尔朱荣的","0","2","2"
"尔朱荣的妻","0","2","2"
"乾的弟弟昂","0","2","2"
"魏帝与神武","0","2","2"
"费也头人纥","0","2","2"
"也头人纥豆","0","2","2"
"头人纥豆陵","0","2","2"
"人纥豆陵伊","0","2","2"
"想把妹妹嫁","0","2","2"
"在自己面前","0","2","2"
"病回到晋阳","0","2","2"
"帝更加恼怒","0","2","2"
"马上召集在","0","2","2"
"兼任尚书左","0","2","2"
"君侧的恶人","0","2","2"
"军渡过黄河","0","2","2"
"兼吏部尚书","0","2","2"
"清河王为大","0","2","2"
"河王为大司","0","2","2"
"豫州刺史事","0","2","2"
"武从晋阳出","0","2","2"
"早些时候有","0","2","2"
"州刺史可朱","0","2","2"
"访问民间疾","0","2","2"
"问民间疾苦","0","2","2"
"然委任他做","0","2","2"
"等聚众造反","0","2","2"
"十二月十一","0","2","2"
"二月十一日","0","2","2"
"年正月十七","0","2","2"
"正月十七日","0","2","2"
"二月二十二","0","2","2"
"从蒲津渡河","0","2","2"
"西魏大将独","0","2","2"
"魏大将独孤","0","2","2"
"决推辞才止","0","2","2"
"十一月十五","0","2","2"
"一月十五日","0","2","2"
"外诸军事职","0","2","2"
"神武回晋阳","0","2","2"
"二月十二日","0","2","2"
"占据武牢投","0","2","2"
"的亲信都督","0","2","2"
"死罪以下囚","0","2","2"
"能与侯景抗","0","2","2"
"与侯景抗衡","0","2","2"
"侯景抗衡的","0","2","2"
"五年正月初","0","2","2"
"和国家的重","0","2","2"
"国家的重大","0","2","2"
"礼乐教化的","0","2","2"
"范阳人卢景","0","2","2"
"阳人卢景裕","0","2","2"
"崔暹为御史","0","2","2"
"暹为御史中","0","2","2"
"是行台郎王","0","2","2"
"灭亡的国家","0","2","2"
"三月二十日","0","2","2"
"见识的人认","0","2","2"
"识的人认为","0","2","2"
"接受魏的禅","0","2","2"
"受魏的禅让","0","2","2"
"大将军受了","0","2","2"
"人大吃一惊","0","2","2"
"本州归附魏","0","2","2"
"州归附魏国","0","2","2"
"州的渤海长","0","2","2"
"的渤海长乐","0","2","2"
"瀛州的河间","0","2","2"
"派遣兼太尉","0","2","2"
"遣兼太尉彭","0","2","2"
"兼太尉彭城","0","2","2"
"尉彭城王元","0","2","2"
"等到文襄继","0","2","2"
"到文襄继承","0","2","2"
"前人的业绩","0","2","2"
"达到了上天","0","2","2"
"宏大的谋略","0","2","2"
"的人都得到","0","2","2"
"恭敬地顺从","0","2","2"
"将不再归魏","0","2","2"
"宏大的事业","0","2","2"
"兼司空敬显","0","2","2"
"空敬显俊手","0","2","2"
"敬显俊手捧","0","2","2"
"天命不得不","0","2","2"
"光大前人的","0","2","2"
"朕因为空虚","0","2","2"
"皇帝的印玺","0","2","2"
"在百姓之上","0","2","2"
"宽宏大量的","0","2","2"
"丽派遣使者","0","2","2"
"不再有等级","0","2","2"
"再有等级差","0","2","2"
"有等级差别","0","2","2"
"下韶书分别","0","2","2"
"韶书分别派","0","2","2"
"书分别派遣","0","2","2"
"分别派遣使","0","2","2"
"别派遣使者","0","2","2"
"派遣使者到","0","2","2"
"已故大司马","0","2","2"
"已故御史中","0","2","2"
"司马子如为","0","2","2"
"皇帝的儿子","0","2","2"
"又下韶书说","0","2","2"
"学校的学生","0","2","2"
"表达自己的","0","2","2"
"命散骑常侍","0","2","2"
"领束夷校尉","0","2","2"
"茹茹国派遣","0","2","2"
"茹国派遣使","0","2","2"
"周文帝率领","0","2","2"
"梁国湘束王","0","2","2"
"国湘束王萧","0","2","2"
"束王萧绎派","0","2","2"
"王萧绎派遣","0","2","2"
"国都派遣使","0","2","2"
"天保二年春","0","2","2"
"在太庙举行","0","2","2"
"太庙举行祭","0","2","2"
"庙举行祭祀","0","2","2"
"皇帝在城东","0","2","2"
"诏书任命凿","0","2","2"
"空司马子如","0","2","2"
"犯罪被免职","0","2","2"
"把他打得大","0","2","2"
"他打得大败","0","2","2"
"俘获各种牲","0","2","2"
"获各种牲畜","0","2","2"
"各种牲畜十","0","2","2"
"种牲畜十余","0","2","2"
"牲畜十余万","0","2","2"
"茹茹国君主","0","2","2"
"契丹派遣使","0","2","2"
"丹派遣使者","0","2","2"
"室韦国派遣","0","2","2"
"韦国派遣使","0","2","2"
"皇帝返回宫","0","2","2"
"帝返回宫中","0","2","2"
"本国的人又","0","2","2"
"国的人又立","0","2","2"
"面取道奔赴","0","2","2"
"率领精锐骑","0","2","2"
"领精锐骑兵","0","2","2"
"派遣使者前","0","2","2"
"遣使者前来","0","2","2"
"从晋阳向北","0","2","2"
"他们的君主","0","2","2"
"率领部下一","0","2","2"
"突厥派遣使","0","2","2"
"厥派遣使者","0","2","2"
"诏书命令常","0","2","2"
"书命令常山","0","2","2"
"命令常山王","0","2","2"
"令常山王高","0","2","2"
"领军队渡过","0","2","2"
"派遣尚书左","0","2","2"
"个儿子高孝","0","2","2"
"儿子高孝珩","0","2","2"
"子高孝珩为","0","2","2"
"高孝珩为广","0","2","2"
"孝珩为广宁","0","2","2"
"珩为广宁王","0","2","2"
"萧明进入建","0","2","2"
"明进入建邺","0","2","2"
"在邺城西面","0","2","2"
"山王高演等","0","2","2"
"有十分之二","0","2","2"
"发生大蝗灾","0","2","2"
"杀死他的君","0","2","2"
"死他的君主","0","2","2"
"减轻罪犯刑","0","2","2"
"轻罪犯刑罚","0","2","2"
"左仆射杨情","0","2","2"
"仆射杨情为","0","2","2"
"射杨情为尚","0","2","2"
"杨情为尚书","0","2","2"
"从晋阳到京","0","2","2"
"晋阳到京城","0","2","2"
"梁国湘州刺","0","2","2"
"国湘州刺史","0","2","2"
"浑道元为太","0","2","2"
"永安王高浚","0","2","2"
"阳王高浞为","0","2","2"
"王高浞为尚","0","2","2"
"高浞为尚书","0","2","2"
"封皇子高绍","0","2","2"
"帝在晋阳宫","0","2","2"
"能作出决断","0","2","2"
"留心执政的","0","2","2"
"密切的亲戚","0","2","2"
"切的亲戚和","0","2","2"
"威严的权势","0","2","2"
"迁都到邺城","0","2","2"
"都到邺城以","0","2","2"
"到邺城以后","0","2","2"
"主持国家的","0","2","2"
"持国家的权","0","2","2"
"国家的权柄","0","2","2"
"但发号施令","0","2","2"
"政事都由自","0","2","2"
"事都由自己","0","2","2"
"都由自己决","0","2","2"
"从朝廷到民","0","2","2"
"朝廷到民间","0","2","2"
"开始时有心","0","2","2"
"始时有心政","0","2","2"
"时有心政事","0","2","2"
"良好的社会","0","2","2"
"好的社会风","0","2","2"
"的社会风尚","0","2","2"
"社会风尚井","0","2","2"
"会风尚井然","0","2","2"
"风尚井然有","0","2","2"
"尚井然有序","0","2","2"
"他后来放纵","0","2","2"
"后来放纵饮","0","2","2"
"来放纵饮酒","0","2","2"
"放纵饮酒肆","0","2","2"
"纵饮酒肆意","0","2","2"
"饮酒肆意纵","0","2","2"
"酒肆意纵欲","0","2","2"
"猖狂到了极","0","2","2"
"狂到了极点","0","2","2"
"昏昧邪恶残","0","2","2"
"昧邪恶残忍","0","2","2"
"邪恶残忍凶","0","2","2"
"恶残忍凶暴","0","2","2"
"是近代以来","0","2","2"
"近代以来没","0","2","2"
"代以来没有","0","2","2"
"难道不是自","0","2","2"
"书令国子博","0","2","2"
"令国子博士","0","2","2"
"有很好的名","0","2","2"
"很好的名声","0","2","2"
"后来文宣帝","0","2","2"
"在晋阳宣德","0","2","2"
"阳宣德殿登","0","2","2"
"朝廷内外百","0","2","2"
"廷内外百官","0","2","2"
"外百官普遍","0","2","2"
"百官普遍加","0","2","2"
"官普遍加级","0","2","2"
"十岁以上的","0","2","2"
"年龄在六十","0","2","2"
"龄在六十岁","0","2","2"
"王斛律金为","0","2","2"
"王高演为太","0","2","2"
"王高湛为太","0","2","2"
"巡视检查四","0","2","2"
"视检查四方","0","2","2"
"观察民间习","0","2","2"
"察民间习俗","0","2","2"
"王高湛为大","0","2","2"
"高湛为大司","0","2","2"
"湛为大司马","0","2","2"
"省绿尚书事","0","2","2"
"高归彦为司","0","2","2"
"趟郡王高数","0","2","2"
"死罪以下的","0","2","2"
"罪罚各有差","0","2","2"
"任命大司马","0","2","2"
"任命前司空","0","2","2"
"诏书军队和","0","2","2"
"书军队和国","0","2","2"
"和国家的事","0","2","2"
"襄帝的第二","0","2","2"
"帝的第二个","0","2","2"
"害怕并服从","0","2","2"
"怕并服从他","0","2","2"
"天象预告变","0","2","2"
"象预告变异","0","2","2"
"武皇帝的第","0","2","2"
"帝的第六个","0","2","2"
"皇帝的同母","0","2","2"
"帝的同母弟","0","2","2"
"知道了他们","0","2","2"
"跟随文宣帝","0","2","2"
"授任大司马","0","2","2"
"我为什么不","0","2","2"
"也十分悲伤","0","2","2"
"的朋友王晞","0","2","2"
"头上的环乱","0","2","2"
"上的环乱打","0","2","2"
"的环乱打一","0","2","2"
"环乱打一气","0","2","2"
"知怎么办才","0","2","2"
"等到文宣帝","0","2","2"
"到文宣帝去","0","2","2"
"文宣帝去世","0","2","2"
"任命孝昭帝","0","2","2"
"命孝昭帝为","0","2","2"
"军可朱浑天","0","2","2"
"孝昭帝来到","0","2","2"
"京畿的军队","0","2","2"
"国家大事都","0","2","2"
"帝继承帝位","0","2","2"
"有才德的人","0","2","2"
"前朝两代王","0","2","2"
"已故太师产","0","2","2"
"王可朱浑道","0","2","2"
"孝昭帝到晋","0","2","2"
"昭帝到晋阳","0","2","2"
"减轻罪犯的","0","2","2"
"轻罪犯的刑","0","2","2"
"犯的刑罚各","0","2","2"
"的刑罚各有","0","2","2"
"王高澈为太","0","2","2"
"殿的庭院裹","0","2","2"
"不久于人世","0","2","2"
"英雄豪杰的","0","2","2"
"王继承帝位","0","2","2"
"当时年纪二","0","2","2"
"时年纪二十","0","2","2"
"有见识和器","0","2","2"
"见识和器度","0","2","2"
"皇后的父亲","0","2","2"
"赵郡王高敷","0","2","2"
"握着他的手","0","2","2"
"济南王继承","0","2","2"
"的典章制度","0","2","2"
"文宣帝崩逝","0","2","2"
"杰出的人才","0","2","2"
"的寿命不长","0","2","2"
"中的缘故是","0","2","2"
"的缘故是什","0","2","2"
"缘故是什么","0","2","2"
"故是什么呢","0","2","2"
"是什么呢?","0","2","2"
"第九个儿子","0","2","2"
"皇太后命令","0","2","2"
"斛律金率领","0","2","2"
"高归彦为太","0","2","2"
"趟郡王高散","0","2","2"
"高淹为太宰","0","2","2"
"任命并州刺","0","2","2"
"命并州刺史","0","2","2"
"斛律光为右","0","2","2"
"归彦为太宰","0","2","2"
"葬在义平陵","0","2","2"
"斛律光为司","0","2","2"
"高孝琬为尚","0","2","2"
"琬为尚书左","0","2","2"
"出行到晋阳","0","2","2"
"兼任散骑常","0","2","2"
"下韶书兼散","0","2","2"
"韶书兼散骑","0","2","2"
"武成帝到晋","0","2","2"
"成帝到晋阳","0","2","2"
"派遣大将军","0","2","2"
"周国军队在","0","2","2"
"翊王高润为","0","2","2"
"郡王高教为","0","2","2"
"王高浩为大","0","2","2"
"乐陵王高百","0","2","2"
"陵王高百年","0","2","2"
"突厥侵犯幽","0","2","2"
"厥侵犯幽州","0","2","2"
"的租税赋役","0","2","2"
"长恭为尚书","0","2","2"
"恭为尚书令","0","2","2"
"东安王娄散","0","2","2"
"符节捧着皇","0","2","2"
"节捧着皇帝","0","2","2"
"捧着皇帝的","0","2","2"
"为天统元年","0","2","2"
"为太上皇帝","0","2","2"
"葬在永平陵","0","2","2"
"正月十四日","0","2","2"
"被立为皇太","0","2","2"
"夏四月二十","0","2","2"
"光为大将军","0","2","2"
"娄睿又为太","0","2","2"
"睿又为太尉","0","2","2"
"赵彦深为左","0","2","2"
"彦深为左仆","0","2","2"
"深为左仆射","0","2","2"
"帝从晋阳返","0","2","2"
"为威宗景烈","0","2","2"
"分别遣使朝","0","2","2"
"别遣使朝贡","0","2","2"
"从晋阳回到","0","2","2"
"晋阳回到邺","0","2","2"
"三台施舍给","0","2","2"
"王润为太尉","0","2","2"
"年春正月二","0","2","2"
"春正月二十","0","2","2"
"太上皇帝由","0","2","2"
"上皇帝由晋","0","2","2"
"皇帝由晋阳","0","2","2"
"五品以上各","0","2","2"
"一样的待遇","0","2","2"
"秋七月初二","0","2","2"
"以百济王余","0","2","2"
"济王余昌为","0","2","2"
"王余昌为使","0","2","2"
"余昌为使持","0","2","2"
"昌为使持节","0","2","2"
"王依然保留","0","2","2"
"降免死罪以","0","2","2"
"三月十九日","0","2","2"
"徐之才为尚","0","2","2"
"之才为尚书","0","2","2"
"唐邕为尚书","0","2","2"
"驾从晋阳回","0","2","2"
"从晋阳回来","0","2","2"
"夏四月初五","0","2","2"
"以录尚书事","0","2","2"
"孝珩为司徒","0","2","2"
"仆射唐邕为","0","2","2"
"各荐举一人","0","2","2"
"八月二十一","0","2","2"
"各遣使朝贡","0","2","2"
"春正月十一","0","2","2"
"正月十一日","0","2","2"
"高阿那肱为","0","2","2"
"平王仁坚为","0","2","2"
"周人遣使聘","0","2","2"
"八月十五日","0","2","2"
"书监阳休之","0","2","2"
"高阿那肱从","0","2","2"
"帝从晋阳出","0","2","2"
"周武帝亲自","0","2","2"
"武帝亲自领","0","2","2"
"帝亲自领兵","0","2","2"
"想去北朔州","0","2","2"
"可以马上逃","0","2","2"
"武平七年为","0","2","2"
"延宗为相国","0","2","2"
"流着眼泪接","0","2","2"
"为德昌元年","0","2","2"
"然讲出了这","0","2","2"
"讲出了这样","0","2","2"
"后很不高兴","0","2","2"
"门侍郎颜之","0","2","2"
"侍郎颜之推","0","2","2"
"西投奔了周","0","2","2"
"陈德信等人","0","2","2"
"前面的帝王","0","2","2"
"自己的欲望","0","2","2"
"到了武平末","0","2","2"
"了武平末年","0","2","2"
"神武听说后","0","2","2"
"把这事告诉","0","2","2"
"这事告诉了","0","2","2"
"事告诉了皇","0","2","2"
"尊封为皇太","0","2","2"
"孝昭登皇帝","0","2","2"
"昭登皇帝位","0","2","2"
"难道不知道","0","2","2"
"道不知道吗","0","2","2"
"帝更加愤怒","0","2","2"
"齐国灭亡后","0","2","2"
"相斛律光的","0","2","2"
"斛律光的女","0","2","2"
"律光的女儿","0","2","2"
"为弘德夫人","0","2","2"
"继位的君主","0","2","2"
"被立为皇后","0","2","2"
"在邺城束面","0","2","2"
"吊唁的使者","0","2","2"
"十五个儿子","0","2","2"
"襄城景王高","0","2","2"
"城景王高清","0","2","2"
"陵文简王高","0","2","2"
"文简王高济","0","2","2"
"阳靖翼王高","0","2","2"
"靖翼王高淹","0","2","2"
"城景思王高","0","2","2"
"景思王高澈","0","2","2"
"华山王高凝","0","2","2"
"党刚肃王高","0","2","2"
"刚肃王高涣","0","2","2"
"就有了身孕","0","2","2"
"对亲近的人","0","2","2"
"亲近的人说","0","2","2"
"朝中大臣没","0","2","2"
"中大臣没有","0","2","2"
"皇帝下诏书","0","2","2"
"二个儿子产","0","2","2"
"性格沉稳谨","0","2","2"
"格沉稳谨慎","0","2","2"
"出任沧州刺","0","2","2"
"高澈就命令","0","2","2"
"内没有盗贼","0","2","2"
"是当时第一","0","2","2"
"领大宗正卿","0","2","2"
"用刀刃逼着","0","2","2"
"身边的人说","0","2","2"
"穿黑衣服的","0","2","2"
"封为章武郡","0","2","2"
"国军队进入","0","2","2"
"旧例授予仪","0","2","2"
"例授予仪同","0","2","2"
"有骑马的人","0","2","2"
"被官吏百姓","0","2","2"
"等到后主逃","0","2","2"
"到后主逃奔","0","2","2"
"后主逃奔邺","0","2","2"
"主逃奔邺城","0","2","2"
"他的妻子儿","0","2","2"
"迁到尚书令","0","2","2"
"追赠假黄铁","0","2","2"
"出任定州刺","0","2","2"
"十三个儿子","0","2","2"
"是我家的千","0","2","2"
"家的千里驹","0","2","2"
"官吏的职事","0","2","2"
"任太子少师","0","2","2"
"有六个儿子","0","2","2"
"喜欢写文章","0","2","2"
"莫多娄敬题","0","2","2"
"事情不能成","0","2","2"
"情不能成功","0","2","2"
"有什么两样","0","2","2"
"一举一动都","0","2","2"
"接受朝廷的","0","2","2"
"周武帝在云","0","2","2"
"武帝在云阳","0","2","2"
"齐国的君臣","0","2","2"
"上书请求回","0","2","2"
"高孝琬脱去","0","2","2"
"孝琬脱去头","0","2","2"
"琬脱去头盔","0","2","2"
"皇帝听说后","0","2","2"
"认为是谋反","0","2","2"
"皇帝的嫡亲","0","2","2"
"带领五百骑","0","2","2"
"领五百骑兵","0","2","2"
"再次冲入周","0","2","2"
"次冲入周国","0","2","2"
"冲入周国军","0","2","2"
"入周国军队","0","2","2"
"周国军队中","0","2","2"
"为他的话说","0","2","2"
"棍棒打了他","0","2","2"
"打了他二百","0","2","2"
"了他二百下","0","2","2"
"投降了周国","0","2","2"
"周国军队攻","0","2","2"
"国军队攻打","0","2","2"
"范阳王高绍","0","2","2"
"阳王高绍义","0","2","2"
"阳王的儿子","0","2","2"
"王的儿子高","0","2","2"
"等几十人都","0","2","2"
"封为长乐王","0","2","2"
"一边走一边","0","2","2"
"迁徙到蜀地","0","2","2"
"隋代开皇年","0","2","2"
"代开皇年间","0","2","2"
"阳王高彦康","0","2","2"
"汝阳王高彦","0","2","2"
"阳王高彦忠","0","2","2"
"北平王高贞","0","2","2"
"淮南王高仁","0","2","2"
"南王高仁光","0","2","2"
"西河王高仁","0","2","2"
"河王高仁几","0","2","2"
"乐平王高仁","0","2","2"
"平王高仁邕","0","2","2"
"颖川王高仁","0","2","2"
"川王高仁俭","0","2","2"
"安乐王高仁","0","2","2"
"乐王高仁雅","0","2","2"
"丹阳王高仁","0","2","2"
"阳王高仁直","0","2","2"
"东海王高仁","0","2","2"
"海王高仁谦","0","2","2"
"所在的地方","0","2","2"
"为齐州刺史","0","2","2"
"带上宫中官","0","2","2"
"上宫中官员","0","2","2"
"为什么没有","0","2","2"
"士开的罪状","0","2","2"
"领军库狄伏","0","2","2"
"军库狄伏连","0","2","2"
"高俨的党徒","0","2","2"
"告诉太后说","0","2","2"
"杀了和士开","0","2","2"
"听从了他们","0","2","2"
"任豫州刺史","0","2","2"
"为光州刺史","0","2","2"
"为胶州刺史","0","2","2"
"的五个儿子","0","2","2"
"但他还是不","0","2","2"
"述祖的女儿","0","2","2"
"世宗也因此","0","2","2"
"治理得井井","0","2","2"
"理得井井有","0","2","2"
"得井井有条","0","2","2"
"回过头来对","0","2","2"
"慢地受到了","0","2","2"
"上书后主说","0","2","2"
"就是这样的","0","2","2"
"官散骑常侍","0","2","2"
"高祖于信都","0","2","2"
"先冲进敌阵","0","2","2"
"领武卫将军","0","2","2"
"为骠骑大将","0","2","2"
"在京师辅政","0","2","2"
"派贞阳侯萧","0","2","2"
"与行台慕容","0","2","2"
"军刘丰等人","0","2","2"
"引来洧水灌","0","2","2"
"来洧水灌城","0","2","2"
"别封真定县","0","2","2"
"以本官兼尚","0","2","2"
"本官兼尚书","0","2","2"
"我们的关系","0","2","2"
"侍奉皇太子","0","2","2"
"五品以上官","0","2","2"
"是高祖的远","0","2","2"
"高祖的远房","0","2","2"
"有长者的风","0","2","2"
"在信都起兵","0","2","2"
"赠给他假黄","0","2","2"
"朝廷赠给他","0","2","2"
"人们都称他","0","2","2"
"们都称他为","0","2","2"
"是皇家宗室","0","2","2"
"任为散骑常","0","2","2"
"亘年为皇太","0","2","2"
"太史上奏说","0","2","2"
"武成帝即位","0","2","2"
"赵郡王产壑","0","2","2"
"为长乐郡公","0","2","2"
"另外赐给他","0","2","2"
"任豫州道行","0","2","2"
"给他大将军","0","2","2"
"任太府少卿","0","2","2"
"六韩拔陵作","0","2","2"
"韩拔陵作乱","0","2","2"
"有豪侠之气","0","2","2"
"领的部众失","0","2","2"
"不久晋爵为","0","2","2"
"你为什么要","0","2","2"
"为什么要作","0","2","2"
"安定下来了","0","2","2"
"诏令祭告其","0","2","2"
"令祭告其墓","0","2","2"
"追封为太原","0","2","2"
"封为太原王","0","2","2"
"他为中军大","0","2","2"
"从高祖破尔","0","2","2"
"高祖破尔朱","0","2","2"
"祖破尔朱兆","0","2","2"
"高祖入洛阳","0","2","2"
"道大都督去","0","2","2"
"赵郡王等人","0","2","2"
"拜任瀛州刺","0","2","2"
"任高祖帐内","0","2","2"
"步迁升任光","0","2","2"
"任命为领军","0","2","2"
"在豫州境内","0","2","2"
"留了一百多","0","2","2"
"了一百多天","0","2","2"
"因而定居于","0","2","2"
"陪祭于高祖","0","2","2"
"祭于高祖之","0","2","2"
"于高祖之庙","0","2","2"
"至仪同三司","0","2","2"
"随高祖在广","0","2","2"
"高祖在广阿","0","2","2"
"为安德郡公","0","2","2"
"朝廷赠予假","0","2","2"
"廷赠予假黄","0","2","2"
"因战功封为","0","2","2"
"封为敷城县","0","2","2"
"禅让建国时","0","2","2"
"祖在山东举","0","2","2"
"任行台右丞","0","2","2"
"食邑八百户","0","2","2"
"拜济州刺史","0","2","2"
"在任职之地","0","2","2"
"有武将之才","0","2","2"
"是武明皇后","0","2","2"
"急行军赶赴","0","2","2"
"的军资器物","0","2","2"
"祖嘉奖他的","0","2","2"
"司徒陆法和","0","2","2"
"高归彦在冀","0","2","2"
"归彦在冀州","0","2","2"
"了许多首级","0","2","2"
"他们作内应","0","2","2"
"的有一千多","0","2","2"
"有一千多人","0","2","2"
"为海州刺史","0","2","2"
"了时论的赞","0","2","2"
"有值得称道","0","2","2"
"值得称道的","0","2","2"
"斛律金领众","0","2","2"
"第二领民酋","0","2","2"
"二领民酋长","0","2","2"
"投奔尔朱荣","0","2","2"
"举起了义旗","0","2","2"
"打垮了尔朱","0","2","2"
"垮了尔朱兆","0","2","2"
"为汾州刺史","0","2","2"
"当州大都督","0","2","2"
"高祖命令斛","0","2","2"
"祖命令斛律","0","2","2"
"命令斛律金","0","2","2"
"率领三万步","0","2","2"
"领三万步骑","0","2","2"
"刘丰等人率","0","2","2"
"又诏令斛律","0","2","2"
"皇太后亲临","0","2","2"
"虽然没有读","0","2","2"
"当时人们都","0","2","2"
"兼左卫将军","0","2","2"
"女为太子妃","0","2","2"
"千余人才回","0","2","2"
"军在邙山大","0","2","2"
"帝诏令光率","0","2","2"
"光率五万步","0","2","2"
"敕令放散兵","0","2","2"
"老母不得语","0","2","2"
"帝就此事询","0","2","2"
"就此事询问","0","2","2"
"此事询问韩","0","2","2"
"事询问韩长","0","2","2"
"询问韩长鸾","0","2","2"
"军卒进逼京","0","2","2"
"卒进逼京师","0","2","2"
"赐给他一匹","0","2","2"
"把他抓起来","0","2","2"
"被朝廷处死","0","2","2"
"将此情况向","0","2","2"
"起了很大作","0","2","2"
"了很大作用","0","2","2"
"去世而辞官","0","2","2"
"为龙骧将军","0","2","2"
"跟随尔朱荣","0","2","2"
"随尔朱荣进","0","2","2"
"高祖为晋州","0","2","2"
"祖为晋州刺","0","2","2"
"高祖从晋阳","0","2","2"
"高祖起义信","0","2","2"
"祖起义信都","0","2","2"
"真心诚意地","0","2","2"
"大事的策划","0","2","2"
"感觉到灾难","0","2","2"
"讨伐斛斯椿","0","2","2"
"渤海地人氏","0","2","2"
"被朝廷委任","0","2","2"
"朝廷委任为","0","2","2"
"之为行台郎","0","2","2"
"高祖平定邺","0","2","2"
"在韩陵打败","0","2","2"
"罢免了他的","0","2","2"
"食邑一千七","0","2","2"
"为大行台尚","0","2","2"
"不久兼任侍","0","2","2"
"久兼任侍中","0","2","2"
"射堂的靶墙","0","2","2"
"堂的靶墙上","0","2","2"
"向显祖进言","0","2","2"
"到了尚书省","0","2","2"
"是其中之一","0","2","2"
"时年六十有","0","2","2"
"他的儿子德","0","2","2"
"出他的尸体","0","2","2"
"就定居到了","0","2","2"
"为中军将军","0","2","2"
"从小路赶赴","0","2","2"
"朝廷认为子","0","2","2"
"廷认为子如","0","2","2"
"就命令他行","0","2","2"
"被朝廷召回","0","2","2"
"为北道行台","0","2","2"
"世宗入朝辅","0","2","2"
"宗入朝辅政","0","2","2"
"不能平心待","0","2","2"
"能平心待物","0","2","2"
"出任北豫州","0","2","2"
"任北豫州刺","0","2","2"
"人认为他有","0","2","2"
"委任他做了","0","2","2"
"拜仪同三司","0","2","2"
"拜祠部尚书","0","2","2"
"令萱的妹妹","0","2","2"
"州刺史位上","0","2","2"
"弟弟贺拔岳","0","2","2"
"推荐他做了","0","2","2"
"有名望的人","0","2","2"
"魏中兴初年","0","2","2"
"高祖进入洛","0","2","2"
"祖进入洛阳","0","2","2"
"宁郡石门县","0","2","2"
"郡石门县人","0","2","2"
"相府从事中","0","2","2"
"兼治中从事","0","2","2"
"高祖用他为","0","2","2"
"被杜洛周俘","0","2","2"
"杜洛周俘虏","0","2","2"
"任平远将军","0","2","2"
"任谏议大夫","0","2","2"
"又随军平定","0","2","2"
"后随高祖起","0","2","2"
"随高祖起兵","0","2","2"
"自己的心腹","0","2","2"
"领军将军娄","0","2","2"
"初随葛荣造","0","2","2"
"随葛荣造反","0","2","2"
"任建州刺史","0","2","2"
"州四州诸军","0","2","2"
"随高祖在韩","0","2","2"
"任安南将军","0","2","2"
"好聚敛财富","0","2","2"
"拜任车骑大","0","2","2"
"县伯的爵位","0","2","2"
"被流矢射中","0","2","2"
"任征虏将军","0","2","2"
"随高祖大军","0","2","2"
"拜任大都督","0","2","2"
"任安北将军","0","2","2"
"随高祖击破","0","2","2"
"高祖击破四","0","2","2"
"祖击破四胡","0","2","2"
"击破四胡于","0","2","2"
"拜任使持节","0","2","2"
"任肆州刺史","0","2","2"
"任光禄大夫","0","2","2"
"平定了他们","0","2","2"
"又拜任侍中","0","2","2"
"率领河北流","0","2","2"
"领河北流民","0","2","2"
"州城投降了","0","2","2"
"城投降了西","0","2","2"
"和行台侯景","0","2","2"
"是太安狄那","0","2","2"
"拜任伏波将","0","2","2"
"又从高祖破","0","2","2"
"从高祖破四","0","2","2"
"祖破四胡于","0","2","2"
"朱兆于赤霉","0","2","2"
"兆于赤霉岭","0","2","2"
"任左厢大都","0","2","2"
"行台侯景一","0","2","2"
"独孤如愿于","0","2","2"
"逐步升迁任","0","2","2"
"次拜任晋州","0","2","2"
"破周文帝于","0","2","2"
"食邑四百户","0","2","2"
"邙山战役中","0","2","2"
"掌管国家大","0","2","2"
"赠给他使持","0","2","2"
"给他使持节","0","2","2"
"高祖的亲信","0","2","2"
"来增加他的","0","2","2"
"增加他的食","0","2","2"
"加他的食邑","0","2","2"
"隶属于高祖","0","2","2"
"任第一领民","0","2","2"
"孝静帝登基","0","2","2"
"也就熄灭了","0","2","2"
"在华林园宴","0","2","2"
"外放任沧州","0","2","2"
"放任沧州刺","0","2","2"
"任太子太傅","0","2","2"
"任安束将军","0","2","2"
"皇年间去世","0","2","2"
"个州的刺史","0","2","2"
"有两个儿子","0","2","2"
"投降了北周","0","2","2"
"世代居住在","0","2","2"
"这是我最大","0","2","2"
"是我最大的","0","2","2"
"同刘丰讨伐","0","2","2"
"刘丰讨伐侯","0","2","2"
"丰讨伐侯景","0","2","2"
"其家世代为","0","2","2"
"世代为部落","0","2","2"
"高祖拜他为","0","2","2"
"武平末年为","0","2","2"
"为南汾州刺","0","2","2"
"从高祖平邺","0","2","2"
"为行台右丞","0","2","2"
"尔朱荣死后","0","2","2"
"都出自他的","0","2","2"
"会有今天的","0","2","2"
"高隆之共同","0","2","2"
"进行了弹压","0","2","2"
"拜度支尚书","0","2","2"
"王思政入据","0","2","2"
"思政入据颍","0","2","2"
"前来投奔他","0","2","2"
"来投奔他的","0","2","2"
"礼节对待他","0","2","2"
