"N-gram","新唐书","新唐书翻译","Total"
"南西道安抚大使","1","1","2"
"银节度留后杨惠","1","1","2"
"节度留后杨惠琳","1","1","2"
"度留后杨惠琳反","1","1","2"
"卢军节度使李师","1","1","2"
"军节度使李师古","1","1","2"
"御史中丞武元衡","1","1","2"
"武元衡门下侍郎","2","0","2"
"中书舍人李吉甫","1","1","2"
"李吉甫中书侍郎","2","0","2"
"邕管经略使路恕","1","1","2"
"淮南节度使王锷","1","1","2"
"诸道行营兵马招","1","1","2"
"道行营兵马招讨","1","1","2"
"行营兵马招讨使","1","1","2"
"营兵马招讨使讨","1","1","2"
"镇海军兵马使张","1","1","2"
"海军兵马使张子","1","1","2"
"军兵马使张子良","1","1","2"
"南西川节度使高","1","1","2"
"西川节度使高崇","1","1","2"
"川节度使高崇文","1","1","2"
"德军节度使王士","1","1","2"
"军节度使王士真","1","1","2"
"德军节度使王承","1","1","2"
"军节度使王承宗","1","1","2"
"节度使王承宗反","1","1","2"
"保信军节度使薛","1","1","2"
"信军节度使薛昌","1","1","2"
"军节度使薛昌朝","1","1","2"
"策军护军中尉吐","1","1","2"
"军护军中尉吐突","1","1","2"
"护军中尉吐突承","1","1","2"
"镇州行营兵马招","1","1","2"
"州行营兵马招讨","1","1","2"
"行营兵马招讨处","1","1","2"
"营兵马招讨处置","1","1","2"
"兵马招讨处置使","1","1","2"
"镇州招讨宣慰使","1","1","2"
"左神策军大将军","1","1","2"
"神策军大将军郦","1","1","2"
"策军大将军郦定","1","1","2"
"军大将军郦定进","1","1","2"
"河东节度使范希","1","1","2"
"东节度使范希朝","1","1","2"
"武军节度使张茂","1","1","2"
"军节度使张茂昭","1","1","2"
"义武军都虞候杨","1","1","2"
"武军都虞候杨伯","1","1","2"
"军都虞候杨伯玉","1","1","2"
"都虞候杨伯玉反","1","1","2"
"义武军兵马使张","1","1","2"
"武军兵马使张佐","1","1","2"
"军兵马使张佐元","1","1","2"
"兵马使张佐元反","1","1","2"
"淮南节度使李吉","1","1","2"
"南节度使李吉甫","1","1","2"
"魏博节度使田季","1","1","2"
"博节度使田季安","1","1","2"
"魏博节度使田兴","1","1","2"
"南西川节度使武","1","1","2"
"西川节度使武元","1","1","2"
"川节度使武元衡","1","1","2"
"黔中经略使崔能","1","1","2"
"中经略使崔能讨","1","1","2"
"荆南节度使严绶","1","1","2"
"南节度使严绶讨","1","1","2"
"南东川节度使潘","1","1","2"
"东川节度使潘孟","1","1","2"
"川节度使潘孟阳","1","1","2"
"节度使潘孟阳讨","1","1","2"
"湖南观察使柳公","1","1","2"
"南观察使柳公绰","1","1","2"
"观察使柳公绰讨","1","1","2"
"河中节度使张弘","1","1","2"
"中节度使张弘靖","1","1","2"
"军节度使吴少阳","1","1","2"
"南东道节度使严","1","1","2"
"东道节度使严绶","1","1","2"
"忠武军都知兵马","1","1","2"
"武军都知兵马使","1","1","2"
"军都知兵马使李","1","1","2"
"都知兵马使李光","1","1","2"
"知兵马使李光颜","1","1","2"
"寿州团练使李文","1","1","2"
"州团练使李文通","1","1","2"
"河阳节度使乌重","1","1","2"
"阳节度使乌重胤","1","1","2"
"武军节度使韩弘","1","1","2"
"丰州刺史燕重旰","1","1","2"
"李光颜吴元济战","2","0","2"
"武宁军都押衙王","1","1","2"
"宁军都押衙王智","1","1","2"
"军都押衙王智兴","1","1","2"
"龙军节度使刘总","1","1","2"
"中书舍人李逢吉","1","1","2"
"唐邓节度使高霞","1","1","2"
"邓节度使高霞寓","1","1","2"
"昭义军节度使郗","1","1","2"
"义军节度使郗士","1","1","2"
"军节度使郗士美","1","1","2"
"邕管经略使韦悦","1","1","2"
"淮西宣慰处置使","1","1","2"
"淮南节度使李庸","1","1","2"
"南节度使李庸阝","1","1","2"
"御史大夫李夷简","1","1","2"
"海军节度使程权","1","1","2"
"道盐铁转运使程","1","1","2"
"盐铁转运使程异","1","1","2"
"灵武节度使杜叔","1","1","2"
"武节度使杜叔良","1","1","2"
"圣文神武法天应","1","1","2"
"文神武法天应道","1","1","2"
"神武法天应道皇","1","1","2"
"武法天应道皇帝","1","1","2"
"河阳节度使令狐","1","1","2"
"阳节度使令狐楚","1","1","2"
"懿安皇太后郭氏","1","1","2"
"左神策军中尉吐","1","1","2"
"神策军中尉吐突","1","1","2"
"策军中尉吐突承","1","1","2"
"中书舍人翰林学","1","1","2"
"书舍人翰林学士","1","1","2"
"舍人翰林学士段","1","1","2"
"人翰林学士段文","1","1","2"
"翰林学士段文昌","1","1","2"
"容管经略留后严","1","1","2"
"管经略留后严公","1","1","2"
"经略留后严公素","1","1","2"
"右神策军中尉梁","1","1","2"
"神策军中尉梁守","1","1","2"
"策军中尉梁守谦","1","1","2"
"盐州刺史李文悦","1","1","2"
"幽州卢龙军都知","1","1","2"
"州卢龙军都知兵","1","1","2"
"卢龙军都知兵马","1","1","2"
"龙军都知兵马使","1","1","2"
"节度使张弘靖反","1","1","2"
"群臣上尊号曰文","2","0","2"
"臣上尊号曰文武","2","0","2"
"成德军大将王廷","1","1","2"
"德军大将王廷凑","1","1","2"
"军大将王廷凑杀","1","1","2"
"节度使田弘正反","1","1","2"
"易州刺史柳公济","1","1","2"
"灵武节度使李进","1","1","2"
"武节度使李进诚","1","1","2"
"义武军节度使陈","1","1","2"
"武军节度使陈楚","1","1","2"
"魏博节度使田布","1","1","2"
"军节度使刘悟囚","1","1","2"
"武宁军节度副使","1","1","2"
"宁军节度副使王","1","1","2"
"军节度副使王智","1","1","2"
"节度副使王智兴","1","1","2"
"淮南节度使裴度","1","1","2"
"成德军节度使牛","1","1","2"
"德军节度使牛元","1","1","2"
"军节度使牛元翼","1","1","2"
"邕州刺史李元宗","1","1","2"
"宣武军宿直将李","1","1","2"
"武军节度使韩充","1","1","2"
"御史中丞牛僧孺","1","1","2"
"长庆二年十二月","1","1","2"
"宰相李逢吉请立","1","1","2"
"相李逢吉请立景","1","1","2"
"李逢吉请立景王","1","1","2"
"中官季文德谋反","1","1","2"
"文武大圣广孝皇","1","1","2"
"武大圣广孝皇帝","1","1","2"
"州卢龙军兵马使","1","1","2"
"卢龙军兵马使李","1","1","2"
"龙军兵马使李载","1","1","2"
"军兵马使李载义","1","1","2"
"兵马使李载义杀","1","1","2"
"宝历二年十二月","1","1","2"
"内枢密使王守澄","1","1","2"
"神策护军中尉魏","1","1","2"
"翰林学士韦处厚","1","1","2"
"海军节度使李寰","1","1","2"
"军节度使李寰讨","1","1","2"
"沧州行营招抚使","1","1","2"
"峰州刺史王升朝","1","1","2"
"州刺史王升朝反","1","1","2"
"魏博节度使史宪","1","1","2"
"博节度使史宪诚","1","1","2"
"义武军节度使柳","1","1","2"
"武军节度使柳公","1","1","2"
"军节度使柳公济","1","1","2"
"龙军节度使李载","1","1","2"
"军节度使李载义","1","1","2"
"魏博行营兵马使","1","1","2"
"博行营兵马使丌","1","1","2"
"行营兵马使丌志","1","1","2"
"营兵马使丌志沼","1","1","2"
"兵马使丌志沼反","1","1","2"
"太原兵马使傅毅","1","1","2"
"沧德宣慰使柏耆","1","1","2"
"都知兵马使何进","1","1","2"
"知兵马使何进滔","1","1","2"
"吏部侍郎李宗闵","1","1","2"
"军卫大将军董重","1","1","2"
"卫大将军董重质","1","1","2"
"诸道行营西川都","1","1","2"
"道行营西川都知","1","1","2"
"行营西川都知兵","1","1","2"
"营西川都知兵马","1","1","2"
"西川都知兵马使","1","1","2"
"武昌军节度使牛","1","1","2"
"昌军节度使牛僧","1","1","2"
"军节度使牛僧孺","1","1","2"
"尚书右丞宋申锡","1","1","2"
"莫州刺史张庆初","1","1","2"
"兵部尚书李德裕","1","1","2"
"卢龙军节度使杨","1","1","2"
"龙军节度使杨志","1","1","2"
"军节度使杨志诚","1","1","2"
"幽州卢龙军大将","1","1","2"
"州卢龙军大将史","1","1","2"
"卢龙军大将史元","1","1","2"
"龙军大将史元忠","1","1","2"
"西道节度使李宗","1","1","2"
"道节度使李宗闵","1","1","2"
"德军节度使王廷","1","1","2"
"军节度使王廷凑","1","1","2"
"浙江东道观察使","1","1","2"
"江东道观察使贾","1","1","2"
"御史大夫李固言","1","1","2"
"李固言门下侍郎","2","0","2"
"御史中丞舒元舆","1","1","2"
"杀观军容使王守","1","1","2"
"观军容使王守澄","1","1","2"
"杀武宁军监军使","1","1","2"
"武宁军监军使王","1","1","2"
"宁军监军使王守","1","1","2"
"军监军使王守涓","1","1","2"
"御史中丞李孝本","1","1","2"
"京兆少尹罗立言","1","1","2"
"尚书右仆射郑覃","1","1","2"
"权知户部侍郎李","1","1","2"
"知户部侍郎李石","1","1","2"
"仇士良杀右金吾","1","1","2"
"士良杀右金吾卫","1","1","2"
"良杀右金吾卫大","1","1","2"
"杀右金吾卫大将","1","1","2"
"金吾卫大将军韩","1","1","2"
"吾卫大将军韩约","1","1","2"
"西道节度使李固","1","1","2"
"道节度使李固言","1","1","2"
"工部侍郎陈夷行","1","1","2"
"策军护军中尉鱼","1","1","2"
"军护军中尉鱼弘","1","1","2"
"护军中尉鱼弘志","1","1","2"
"仙韶院副使尉迟","1","1","2"
"韶院副使尉迟璋","1","1","2"
"宣懿皇太后韦氏","1","1","2"
"策军护军中尉仇","1","1","2"
"军护军中尉仇士","1","1","2"
"护军中尉仇士良","1","1","2"
"内枢密使刘弘逸","1","1","2"
"雄武军使张仲武","1","1","2"
"南节度副大使李","1","1","2"
"节度副大使李绅","1","1","2"
"群臣上尊号曰仁","2","0","2"
"臣上尊号曰仁圣","2","0","2"
"上尊号曰仁圣文","2","0","2"
"尊号曰仁圣文武","2","0","2"
"河东节度使刘沔","1","1","2"
"天德军行营副使","1","1","2"
"德军行营副使石","1","1","2"
"军行营副使石雄","1","1","2"
"北面招讨泽潞使","1","1","2"
"魏博节度使何弘","1","1","2"
"博节度使何弘敬","1","1","2"
"东面招讨泽潞使","1","1","2"
"河中节度使陈夷","1","1","2"
"中节度使陈夷行","1","1","2"
"河阳节度使王茂","1","1","2"
"阳节度使王茂元","1","1","2"
"晋绛行营节度使","1","1","2"
"绛行营节度使石","1","1","2"
"行营节度使石雄","1","1","2"
"仁圣文武章天成","1","1","2"
"圣文武章天成功","1","1","2"
"文武章天成功神","1","1","2"
"武章天成功神德","1","1","2"
"章天成功神德明","1","1","2"
"天成功神德明道","1","1","2"
"成功神德明道大","1","1","2"
"功神德明道大孝","1","1","2"
"神德明道大孝皇","1","1","2"
"德明道大孝皇帝","1","1","2"
"东北道招讨党项","1","1","2"
"北道招讨党项使","1","1","2"
"孝明皇太后郑氏","1","1","2"
"河东节度使王宰","1","1","2"
"太子少保李德裕","1","1","2"
"盐州监军使杨玄","1","1","2"
"州监军使杨玄价","1","1","2"
"监军使杨玄价杀","1","1","2"
"道盐铁转运使夏","1","1","2"
"盐铁转运使夏侯","1","1","2"
"铁转运使夏侯孜","1","1","2"
"淮南节度使崔铉","1","1","2"
"池观察处置使讨","1","1","2"
"策军护军中尉王","1","1","2"
"圣武献文孝皇帝","1","1","2"
"恭宪皇太后王氏","1","1","2"
"蔡州四面行营副","1","1","2"
"州四面行营副都","1","1","2"
"阆州防御使王建","1","1","2"
"剑南西川节度副","1","1","2"
"南西川节度副大","1","1","2"
"西川节度副大使","1","1","2"
"两川招抚制置使","1","1","2"
"永平军节度使王","1","1","2"
"平军节度使王建","1","1","2"
"南西道节度使杨","1","1","2"
"西道节度使杨守","1","1","2"
"道节度使杨守厚","1","1","2"
"奉国军留后申丛","1","1","2"
"卢军节度使王敬","1","1","2"
"军节度使王敬武","1","1","2"
"宣歙观察使杨行","1","1","2"
"歙观察使杨行密","1","1","2"
"眉州刺史山行章","1","1","2"
"圣文睿德光武弘","1","1","2"
"文睿德光武弘孝","1","1","2"
"睿德光武弘孝皇","1","1","2"
"德光武弘孝皇帝","1","1","2"
"义军节度使李克","1","1","2"
"河东行营都招讨","1","1","2"
"东行营都招讨宣","1","1","2"
"行营都招讨宣慰","1","1","2"
"营都招讨宣慰使","1","1","2"
"军节度使李匡威","1","1","2"
"云州防御使赫连","1","1","2"
"川节度使顾彦朗","1","1","2"
"河东东面行营招","1","1","2"
"东东面行营招讨","1","1","2"
"东面行营招讨使","1","1","2"
"昭义军节度使孙","1","1","2"
"义军节度使孙揆","1","1","2"
"蜀州刺史李行周","1","1","2"
"兵部侍郎崔昭纬","1","1","2"
"御史中丞徐彦若","1","1","2"
"南西川节度使陈","1","1","2"
"西川节度使陈敬","1","1","2"
"河阳节度使赵克","1","1","2"
"阳节度使赵克裕","1","1","2"
"天平军节度使硃","2","0","2"
"平军节度使硃宣","2","0","2"
"武定军节度使杨","1","1","2"
"定军节度使杨守","1","1","2"
"军节度使杨守忠","1","1","2"
"龙剑节度使杨守","1","1","2"
"剑节度使杨守贞","1","1","2"
"福建观察使陈岩","1","1","2"
"翔陇右节度使李","1","1","2"
"陇右节度使李茂","1","1","2"
"右节度使李茂贞","1","1","2"
"感义军节度使满","1","1","2"
"义军节度使满存","1","1","2"
"明州刺史钟文季","1","1","2"
"州卢龙军兵马留","1","1","2"
"卢龙军兵马留后","1","1","2"
"龙军兵马留后李","1","1","2"
"军兵马留后李匡","1","1","2"
"兵马留后李匡筹","1","1","2"
"剑南西川监军田","1","1","2"
"南西川监军田令","1","1","2"
"西川监军田令孜","1","1","2"
"武宁军节度使时","1","1","2"
"宁军节度使时溥","1","1","2"
"观军容使西门重","1","1","2"
"军容使西门重遂","1","1","2"
"内枢密使李周讠","1","1","2"
"枢密使李周讠童","1","1","2"
"检校司徒韦昭度","1","1","2"
"邵州刺史邓处讷","1","1","2"
"钦化军节度使周","1","1","2"
"化军节度使周岳","1","1","2"
"建州刺史徐归范","1","1","2"
"威戎军节度使杨","1","1","2"
"戎军节度使杨晟","1","1","2"
"武安军节度使邓","1","1","2"
"安军节度使邓处","1","1","2"
"军节度使邓处讷","1","1","2"
"武冈指挥使蒋勋","1","1","2"
"大同军防御使赫","1","1","2"
"同军防御使赫连","1","1","2"
"昭义军节度使康","1","1","2"
"义军节度使康君","1","1","2"
"军节度使康君立","1","1","2"
"军节度使李匡筹","1","1","2"
"节度使卢彦威杀","1","1","2"
"国军节度使王重","1","1","2"
"军节度使王重盈","1","1","2"
"泰宁军节度使硃","2","0","2"
"宁军节度使硃瑾","2","0","2"
"静难军节度使王","1","1","2"
"难军节度使王行","1","1","2"
"军节度使王行瑜","1","1","2"
"太保致仕韦昭度","1","1","2"
"镇海军节度使钱","1","1","2"
"海军节度使钱升","1","1","2"
"浙江东道招讨使","1","1","2"
"匡国军节度使王","1","1","2"
"国军节度使王行","1","1","2"
"军节度使王行约","1","1","2"
"策军护军中尉骆","1","1","2"
"军护军中尉骆全","1","1","2"
"李克邠宁四面行","2","0","2"
"克邠宁四面行营","2","0","2"
"宁四面行营招讨","1","1","2"
"四面行营招讨使","1","1","2"
"大军节度使李思","1","1","2"
"军节度使李思孝","1","1","2"
"定难军节度使李","1","1","2"
"宁四面行营都统","1","1","2"
"武军节度使王处","1","1","2"
"军节度使王处存","1","1","2"
"阆州防御使李继","1","1","2"
"州防御使李继雍","1","1","2"
"通州刺史李彦昭","1","1","2"
"安州防御使宣晟","1","1","2"
"静江军节度使周","1","1","2"
"江军节度使周元","1","1","2"
"军节度使周元静","1","1","2"
"武泰军节度使王","1","1","2"
"泰军节度使王建","1","1","2"
"军节度使王建肇","1","1","2"
"蕲州刺史冯行章","1","1","2"
"武安军节度使崔","1","1","2"
"安军节度使崔胤","1","1","2"
"持节凤翔四面行","1","1","2"
"节凤翔四面行营","1","1","2"
"凤翔四面行营节","1","1","2"
"翔四面行营节度","1","1","2"
"威胜军节度使王","1","1","2"
"胜军节度使王抟","1","1","2"
"国军节度使李师","1","1","2"
"军节度使李师悦","1","1","2"
"保义军节度使王","1","1","2"
"义军节度使王珙","1","1","2"
"江南诸道行营都","1","1","2"
"南诸道行营都统","1","1","2"
"国军节度使李继","1","1","2"
"合州刺史王仁威","1","1","2"
"川节度使顾彦晖","1","1","2"
"威武军节度使王","1","1","2"
"武军节度使王潮","1","1","2"
"龙军节度使刘仁","1","1","2"
"军节度使刘仁恭","1","1","2"
"奉国军节度使崔","1","1","2"
"国军节度使崔洪","1","1","2"
"海州戍将陈汉宾","1","1","2"
"清海军节度使崔","1","1","2"
"海军节度使崔胤","1","1","2"
"武军节度使王郜","1","1","2"
"左右神策军中尉","1","1","2"
"右神策军中尉刘","1","1","2"
"神策军中尉刘季","1","1","2"
"策军中尉刘季述","1","1","2"
"内枢密使王彦范","1","1","2"
"国军节度使王珂","1","1","2"
"昭义军节度使孟","1","1","2"
"义军节度使孟迁","1","1","2"
"兵部侍郎卢光启","1","1","2"
"茂贞硃全忠战武","2","0","2"
"贞硃全忠战武功","2","0","2"
"难军节度使李继","1","1","2"
"节度使李继徽叛","1","1","2"
"清海军节度使徐","1","1","2"
"海军节度使徐彦","1","1","2"
"军节度使徐彦若","1","1","2"
"昭武军节度使李","1","1","2"
"武军节度使李继","1","1","2"
"军节度使李继忠","1","1","2"
"南西道节度使王","1","1","2"
"西道节度使王万","1","1","2"
"道节度使王万弘","1","1","2"
"节度使王万弘叛","1","1","2"
"东面诸道行营都","2","0","2"
"面诸道行营都统","2","0","2"
"湖南节度使马殷","1","1","2"
"节度使李茂勋叛","1","1","2"
"岳州刺史邓进思","1","1","2"
"策军护军中尉韩","1","1","2"
"军护军中尉韩全","1","1","2"
"护军中尉韩全诲","1","1","2"
"内枢密使袁易简","1","1","2"
"吏部侍郎卢光启","1","1","2"
"诸道兵马都元帅","1","1","2"
"清海军节度使裴","1","1","2"
"海军节度使裴枢","1","1","2"
"贞军节度使雷彦","1","1","2"
"军节度使雷彦威","1","1","2"
"节度使王师范叛","1","1","2"
"宁国军节度使田","1","1","2"
"尚书左仆射致仕","1","1","2"
"书左仆射致仕张","1","1","2"
"左仆射致仕张浚","1","1","2"
"静难军节度使杨","1","1","2"
"难军节度使杨崇","1","1","2"
"军节度使杨崇本","1","1","2"
"节度使杨崇本会","1","1","2"
"虔州刺史卢光稠","1","1","2"
"武昌军节度使杜","1","1","2"
"昌军节度使杜洪","1","1","2"
"戎昭军节度使冯","1","1","2"
"昭军节度使冯行","1","1","2"
"军节度使冯行袭","1","1","2"
"岳州刺史邓进忠","1","1","2"
"州刺史邓进忠叛","1","1","2"
"忠义军节度使赵","1","1","2"
"义军节度使赵匡","1","1","2"
"军节度使赵匡凝","1","1","2"
"淮南节度使杨行","1","1","2"
"南节度使杨行密","1","1","2"
"匡国军节度使刘","1","1","2"
"国军节度使刘知","1","1","2"
"军节度使刘知俊","1","1","2"
"昭义军节度使丁","1","1","2"
"义军节度使丁会","1","1","2"
"军节度使丁会叛","1","1","2"
"国子祭酒叶静能","1","1","2"
"工部尚书张锡辅","1","1","2"
"部尚书张锡辅政","1","1","2"
"驸马都尉独孤明","1","1","2"
"岭南节度使张九","1","1","2"
"南节度使张九章","1","1","2"
"驸马都尉程昌裔","1","1","2"
"肃宗废后庶人张","1","1","2"
"宗废后庶人张氏","1","1","2"
"凉州人安兴贵杀","1","1","2"
"遣司农卿宇文颖","1","1","2"
"左卫车骑冯世立","1","1","2"
"詹事主簿赵弘智","1","1","2"
"事主簿赵弘智谏","1","1","2"
"天策兵曹参军杜","1","1","2"
"策兵曹参军杜淹","1","1","2"
"遣右卫将军宇文","1","1","2"
"右卫将军宇文歆","1","1","2"
"襄州道行台尚书","1","1","2"
"记室参军荣九思","1","1","2"
"秦王府骁将秦叔","1","1","2"
"王府骁将秦叔宝","1","1","2"
"壮士左卫副率封","1","1","2"
"士左卫副率封师","1","1","2"
"左卫副率封师进","1","1","2"
"记室参军蒋亚卿","1","1","2"
"功曹参军谢偃等","1","1","2"
"谏议大夫褚遂良","1","1","2"
"引驸马都尉柴令","1","1","2"
"驸马都尉柴令武","1","1","2"
"尚乘直长阴弘智","1","1","2"
"长史薛大鼎屡谏","1","1","2"
"时殿中侍御史李","1","1","2"
"殿中侍御史李钧","1","1","2"
"左羽林大将军常","1","1","2"
"羽林大将军常元","1","1","2"
"林大将军常元楷","1","1","2"
"尚书左仆射窦怀","1","1","2"
"书左仆射窦怀贞","1","1","2"
"右散骑常侍昭文","1","1","2"
"散骑常侍昭文馆","1","1","2"
"骑常侍昭文馆学","1","1","2"
"常侍昭文馆学士","1","1","2"
"侍昭文馆学士贾","1","1","2"
"昭文馆学士贾膺","1","1","2"
"文馆学士贾膺福","1","1","2"
"太仆少卿李令问","1","1","2"
"诏雍州长史窦怀","1","1","2"
"雍州长史窦怀贞","1","1","2"
"伪黄门侍郎褚亮","1","1","2"
"行军长史刘文静","1","1","2"
"虎贲郎将谢统师","1","1","2"
"诏鸿胪少卿张俟","1","1","2"
"鸿胪少卿张俟德","1","1","2"
"胪少卿张俟德持","1","1","2"
"少卿张俟德持节","1","1","2"
"卿张俟德持节册","1","1","2"
"伪尚书左丞邓晓","1","1","2"
"薛举柱国奚道宜","1","1","2"
"举柱国奚道宜率","1","1","2"
"爱将张金树分督","1","1","2"
"岳州校尉董景珍","1","1","2"
"诏夔州总管赵郡","1","1","2"
"夔州总管赵郡王","1","1","2"
"州总管赵郡王孝","1","1","2"
"总管赵郡王孝恭","1","1","2"
"黔州刺史田世康","1","1","2"
"右御卫将军陈棱","2","0","2"
"子通纳言毛文深","1","1","2"
"延州总管段德操","1","1","2"
"关中群盗处处屯","1","1","2"
"太仆卿慕容悉达","1","1","2"
"迁左骁卫大将军","2","0","2"
"鹰扬郎将尧君素","1","1","2"
"秦王行军元帅长","1","1","2"
"王行军元帅长史","1","1","2"
"桂州都督李弘节","1","1","2"
"王世充洧州长史","1","1","2"
"诏赠左骁卫大将","2","0","2"
"陕东道行台右仆","1","1","2"
"东道行台右仆射","1","1","2"
"北齐尚书左仆射","1","1","2"
"渭北道元帅司马","1","1","2"
"乐游府车骑将军","1","1","2"
"秦王府右二护军","1","1","2"
"秦王府左三统军","1","1","2"
"鸿胪卿宁长真举","1","1","2"
"胪卿宁长真举郁","1","1","2"
"卿宁长真举郁林","1","1","2"
"遣长史高士廉率","1","1","2"
"长史高士廉率兵","1","1","2"
"北齐文林馆学士","1","1","2"
"大将军府记室参","1","1","2"
"将军府记室参军","1","1","2"
"检校中书侍郎事","1","1","2"
"召相王府参军阎","1","1","2"
"相王府参军阎玄","1","1","2"
"王府参军阎玄静","1","1","2"
"吏部郎中杨志诚","1","1","2"
"右御史中丞知大","1","1","2"
"御史中丞知大夫","1","1","2"
"史中丞知大夫事","1","1","2"
"时雍州人裴知古","1","1","2"
"虎牙郎将公孙上","1","1","2"
"牙郎将公孙上哲","1","1","2"
"郎将公孙上哲战","1","1","2"
"遣右御卫将军陈","1","1","2"
"东南道行台尚书","1","1","2"
"南道行台尚书令","1","1","2"
"遣雁门人元普赐","1","1","2"
"黜柳城太守杨林","1","1","2"
"柳城太守杨林甫","1","1","2"
"俄检校吏部尚书","2","0","2"
"时茂州俚童张仲","1","1","2"
"茂州俚童张仲文","1","1","2"
"沃沮道行军副总","1","1","2"
"沮道行军副总管","1","1","2"
"隋司隶大夫薛道","1","1","2"
"部侍郎高孝基劝","1","1","2"
"时钦州俚帅宁长","1","1","2"
"钦州俚帅宁长真","1","1","2"
"千六百五十一家","1","1","2"
"二千二百八十七","1","1","2"
"千二百八十七家","1","1","2"
"薛举叛将钟俱仇","1","1","2"
"扶州刺史蒋善合","1","1","2"
"渭北道行军记室","1","1","2"
"北道行军记室参","1","1","2"
"道行军记室参军","1","1","2"
"进陕东道大行台","2","0","2"
"陕东道大行台考","1","1","2"
"东道大行台考功","1","1","2"
"道大行台考功郎","1","1","2"
"大行台考功郎中","1","1","2"
"陕州总管府长史","1","1","2"
"陕东道大行台司","1","1","2"
"东道大行台司勋","1","1","2"
"道大行台司勋郎","1","1","2"
"大行台司勋郎中","1","1","2"
"监察御史陈师合","1","1","2"
"武阳郡丞元宝藏","1","1","2"
"太子千牛李志安","1","1","2"
"齐王护军李思行","1","1","2"
"诏内外百官朝集","1","1","2"
"内外百官朝集使","1","1","2"
"检校太子左庶子","1","1","2"
"太常少卿祖孝孙","1","1","2"
"敬直封南城县男","1","1","2"
"擢银青光禄大夫","2","0","2"
"秦王府士曹参军","1","1","2"
"外传呼画师阎立","1","1","2"
"传呼画师阎立本","1","1","2"
"检校左翊卫鹰扬","1","1","2"
"校左翊卫鹰扬郎","1","1","2"
"左翊卫鹰扬郎将","1","1","2"
"河南道巡省大使","1","1","2"
"殿中侍御史崔仁","1","1","2"
"中侍御史崔仁师","1","1","2"
"中书舍人李百药","1","1","2"
"渭北道行军元帅","1","1","2"
"北道行军元帅府","1","1","2"
"道行军元帅府记","1","1","2"
"行军元帅府记室","1","1","2"
"遣中书侍郎岑文","1","1","2"
"书侍郎岑文本敦","1","1","2"
"洛阳人李弘泰诬","1","1","2"
"阳人李弘泰诬告","1","1","2"
"人李弘泰诬告太","1","1","2"
"李弘泰诬告太尉","1","1","2"
"弘泰诬告太尉长","1","1","2"
"泰诬告太尉长孙","1","1","2"
"徐彦伯等二十六","1","1","2"
"彦伯等二十六人","1","1","2"
"左台御史中丞宋","1","1","2"
"按幽州都督屈突","2","0","2"
"渭北道行军典签","1","1","2"
"授开府仪同三司","2","0","2"
"使洛阳人李奉节","1","1","2"
"雍州司士参军韦","1","1","2"
"州司士参军韦绚","1","1","2"
"褚遂良等元老大","1","1","2"
"遂良等元老大臣","1","1","2"
"良等元老大臣相","1","1","2"
"金山道十姓兵讨","1","1","2"
"益州长史李崇真","1","1","2"
"东川节度使李叔","1","1","2"
"川节度使李叔明","1","1","2"
"时左仆射韦巨源","1","1","2"
"散骑常侍韦叔谐","1","1","2"
"见将军张士贵应","1","1","2"
"铁勒道行军总管","1","1","2"
"将军三箭定天山","1","1","2"
"壮士长歌入汉关","1","1","2"
"夏州都督王方翼","1","1","2"
"州都督王方翼讨","1","1","2"
"左鹰扬将军裴绍","1","1","2"
"鹰扬将军裴绍业","1","1","2"
"安息道大总管韦","1","1","2"
"息道大总管韦待","1","1","2"
"道大总管韦待价","1","1","2"
"大总管韦待价等","1","1","2"
"右肃政御史大夫","1","1","2"
"持节陇右诸军副","1","1","2"
"节陇右诸军副大","1","1","2"
"陇右诸军副大使","1","1","2"
"右率府铠曹参军","1","1","2"
"尚医奉御彭君庆","1","1","2"
"右威卫中郎将周","1","1","2"
"威卫中郎将周庆","1","1","2"
"卫中郎将周庆立","1","1","2"
"冬官尚书裴行本","1","1","2"
"官尚书裴行本等","1","1","2"
"尚书裴行本等七","1","1","2"
"书裴行本等七人","1","1","2"
"道州刺史李仁褒","1","1","2"
"州刺史李仁褒兄","1","1","2"
"刺史李仁褒兄弟","1","1","2"
"左肃政台侍御史","1","1","2"
"清边道大总管武","1","1","2"
"边道大总管武攸","1","1","2"
"道大总管武攸宜","1","1","2"
"奉入同职事三品","1","1","2"
"吏部尚书高季辅","1","1","2"
"沛王府长史皇甫","1","1","2"
"王府长史皇甫公","1","1","2"
"府长史皇甫公义","1","1","2"
"长史皇甫公义引","1","1","2"
"羽林将军程务挺","1","1","2"
"凤阁侍郎胡元范","1","1","2"
"建昌王武攸宁母","1","1","2"
"谏议大夫韦况交","1","1","2"
"左散骑常侍张惟","1","1","2"
"散骑常侍张惟素","1","1","2"
"右散骑常侍李益","1","1","2"
"郎中校京官四品","1","1","2"
"魏博节度使田弘","1","1","2"
"博节度使田弘正","1","1","2"
"赋钱四百四十万","1","1","2"
"诸军招讨处置使","1","1","2"
"子父女母交口教","1","1","2"
"父女母交口教授","1","1","2"
"许州司功参军郑","1","1","2"
"命御史大夫李承","1","1","2"
"御史大夫李承嘉","1","1","2"
"洛州长史薛季昶","1","1","2"
"州长史薛季昶劝","1","1","2"
"吉州参军敬元礼","1","1","2"
"监察御史卢袭秀","1","1","2"
