"N-gram","新唐书","新唐书翻译","Total"
"先天二年正月","1","1","2"
"侍御史任正名","1","1","2"
"御史任正名恃","1","1","2"
"万州员外参军","1","1","2"
"州员外参军事","1","1","2"
"殿中监王毛仲","1","1","2"
"中监王毛仲持","1","1","2"
"监王毛仲持节","1","1","2"
"户部侍郎萧炅","1","1","2"
"蔚州刺史王元","1","1","2"
"州刺史王元琰","1","1","2"
"左玉钤卫兵曹","1","1","2"
"玉钤卫兵曹参","1","1","2"
"钤卫兵曹参军","1","1","2"
"侍御史内供奉","1","1","2"
"河东道支度营","1","1","2"
"东道支度营田","1","1","2"
"道支度营田使","1","1","2"
"梨园弟子胡雏","1","1","2"
"园弟子胡雏善","1","1","2"
"赠益州大都督","1","1","2"
"大将管崇嗣背","1","1","2"
"朔方河东都统","1","1","2"
"方河东都统李","1","1","2"
"河东都统李国","1","1","2"
"东都统李国贞","1","1","2"
"滑亳节度使令","1","1","2"
"亳节度使令狐","1","1","2"
"节度使令狐彰","1","1","2"
"将军李重倩夜","1","1","2"
"神策将刘德信","1","1","2"
"检校司徒平章","1","1","2"
"校司徒平章事","1","1","2"
"本官同中书门","1","1","2"
"咸阳右十八里","1","1","2"
"检校兵部尚书","1","1","2"
"考功员外郎宋","1","1","2"
"秘书监马怀素","1","1","2"
"著作佐郎李锐","1","1","2"
"幽州良杜府果","1","1","2"
"州良杜府果毅","1","1","2"
"河北节度副大","1","1","2"
"北节度副大使","1","1","2"
"右卫骑曹王悔","1","1","2"
"平卢军使乌知","1","1","2"
"卢军使乌知义","1","1","2"
"贾晋等二十九","1","1","2"
"晋等二十九人","1","1","2"
"宰相源乾曜等","1","1","2"
"御史大夫崔隐","1","1","2"
"史大夫崔隐甫","1","1","2"
"大夫崔隐甫等","1","1","2"
"检校汴州刺史","1","1","2"
"监察御史罗希","1","1","2"
"仓部员外郎郑","1","1","2"
"部员外郎郑章","1","1","2"
"右补阙内供奉","1","1","2"
"补阙内供奉郑","1","1","2"
"阙内供奉郑钦","1","1","2"
"内供奉郑钦说","1","1","2"
"监察御史豆卢","1","1","2"
"察御史豆卢友","1","1","2"
"刑部尚书萧炅","1","1","2"
"大理卿李道邃","1","1","2"
"殿中侍御史卢","1","1","2"
"中侍御史卢铉","1","1","2"
"士曹参军吉温","1","1","2"
"通事舍人辛景","1","1","2"
"事舍人辛景凑","1","1","2"
"天马副监万俟","1","1","2"
"马副监万俟承","1","1","2"
"副监万俟承晖","1","1","2"
"闲厩使殿中监","1","1","2"
"厩使殿中监韦","1","1","2"
"使殿中监韦衢","1","1","2"
"殿中监韦衢等","1","1","2"
"突骑施酋长哥","1","1","2"
"骑施酋长哥舒","1","1","2"
"施酋长哥舒部","1","1","2"
"安西都护将军","1","1","2"
"河东群牧兵十","1","1","2"
"东群牧兵十万","1","1","2"
"骠骑大将军高","1","1","2"
"骑大将军高力","1","1","2"
"大将军高力士","1","1","2"
"子先锋兵马元","1","1","2"
"先锋兵马元帅","1","1","2"
"奴刺等十二部","1","1","2"
"左武卫胄曹参","1","1","2"
"武卫胄曹参军","1","1","2"
"节度使田仁琬","1","1","2"
"灵察四镇节度","2","0","2"
"察四镇节度使","2","0","2"
"副都护程千里","1","1","2"
"监门将军边令","1","1","2"
"门将军边令诚","1","1","2"
"庆王府录事参","1","1","2"
"府录事参军事","1","1","2"
"安西副大都护","1","1","2"
"西四镇节度副","1","1","2"
"四镇节度副大","1","1","2"
"镇节度副大使","1","1","2"
"持节伊西节度","1","1","2"
"节伊西节度使","1","1","2"
"楷洛率精兵击","1","1","2"
"左卫亲府左郎","1","1","2"
"卫亲府左郎将","1","1","2"
"朔方节度使安","1","1","2"
"节度使王承业","1","1","2"
"观军容使鱼朝","1","1","2"
"军容使鱼朝恩","1","1","2"
"幽州大都督府","1","1","2"
"知诸道节度行","1","1","2"
"诸道节度行营","1","1","2"
"天下兵马副元","1","1","2"
"下兵马副元帅","1","1","2"
"都将仆固怀恩","1","1","2"
"滑汴节度使许","1","1","2"
"汴节度使许叔","1","1","2"
"度使许叔冀战","1","1","2"
"牙将雍希颢守","1","1","2"
"绛等州节度使","1","1","2"
"荆南五道节度","1","1","2"
"南五道节度行","1","1","2"
"五道节度行营","1","1","2"
"讯察囚犯罪状","0","2","2"
"从温泉回到京","0","2","2"
"在天区毕宿北","0","2","2"
"天区毕宿北的","0","2","2"
"区毕宿北的五","0","2","2"
"毕宿北的五车","0","2","2"
"宿北的五车五","0","2","2"
"北的五车五星","0","2","2"
"的五车五星之","0","2","2"
"二宿之间出现","0","2","2"
"毁除武后设置","0","2","2"
"免除供应帝王","0","2","2"
"蕃侯旅途食宿","0","2","2"
"侯旅途食宿及","0","2","2"
"旅途食宿及旅","0","2","2"
"途食宿及旅行","0","2","2"
"食宿及旅行所","0","2","2"
"宿及旅行所需","0","2","2"
"及旅行所需之","0","2","2"
"判处拘禁劳役","0","2","2"
"处拘禁劳役的","0","2","2"
"需之物的各州","0","2","2"
"之物的各州本","0","2","2"
"物的各州本年","0","2","2"
"的各州本年赋","0","2","2"
"各州本年赋税","0","2","2"
"宗灵柩前登皇","0","2","2"
"太清宫举行受","0","2","2"
"清宫举行受祭","0","2","2"
"品的朝献祭祀","0","2","2"
"二星官间出现","0","2","2"
"星官间出现彗","0","2","2"
"官间出现彗星","0","2","2"
"李石奚被免职","0","2","2"
"虢君喜爱善良","0","2","2"
"是我辜负陛下","0","2","2"
"宇文士及道歉","0","2","2"
"文士及道歉说","0","2","2"
"萧瑀喜爱佛学","0","2","2"
"由于食物堵塞","0","2","2"
"的人要了解他","0","2","2"
"人要了解他的","0","2","2"
"则天皇后不同","0","2","2"
"天皇后不同意","0","2","2"
"太后还政皇帝","0","2","2"
"桓彦范等人的","0","2","2"
"武后觉得他说","0","2","2"
"后觉得他说得","0","2","2"
"觉得他说得很","0","2","2"
"由皇太子监国","0","2","2"
"刘文静任司马","0","2","2"
"代理检校侍中","0","2","2"
"于志宁任侍中","0","2","2"
"受任同中书门","0","2","2"
"军黑齿常之任","0","2","2"
"改其谥号为天","0","2","2"
"谥号为天皇大","0","2","2"
"号为天皇大圣","0","2","2"
"台御史大夫蹇","0","2","2"
"御史大夫蹇味","0","2","2"
"史大夫蹇味道","0","2","2"
"二月二十九日","0","2","2"
"嗣加同凤阁鸾","0","2","2"
"大将军阿史那","0","2","2"
"苏味道任凤阁","0","2","2"
"味道任凤阁侍","0","2","2"
"道任凤阁侍郎","0","2","2"
"年正月二十四","0","2","2"
"正月二十四日","0","2","2"
"李迥秀加同凤","0","2","2"
"迥秀加同凤阁","0","2","2"
"秀加同凤阁鸾","0","2","2"
"睿宗景云元年","0","2","2"
"刘幽求为中书","0","2","2"
"幽求为中书舍","0","2","2"
"求为中书舍人","0","2","2"
"苏瑰任尚书左","0","2","2"
"瑰任尚书左仆","0","2","2"
"陆象先加同中","0","2","2"
"象先加同中书","0","2","2"
"先加同中书门","0","2","2"
"州刺史姚元之","0","2","2"
"刺史姚元之任","0","2","2"
"史姚元之任兵","0","2","2"
"姚元之任兵部","0","2","2"
"元之任兵部尚","0","2","2"
"之任兵部尚书","0","2","2"
"郭子仪任朔方","0","2","2"
"八月二十九日","0","2","2"
"贽任中书侍郎","0","2","2"
"播任中书侍郎","0","2","2"
"李逢吉任门下","0","2","2"
"逢吉任门下侍","0","2","2"
"吉任门下侍郎","0","2","2"
"行任门下侍郎","0","2","2"
"逐其节度使张","0","2","2"
"昌任中书侍郎","0","2","2"
"度使崔胤任中","0","2","2"
"使崔胤任中书","0","2","2"
"崔胤任中书侍","0","2","2"
"胤任中书侍郎","0","2","2"
"嗣延王李戒丕","0","2","2"
"州刺史陈岌反","0","2","2"
"刺史陈岌反叛","0","2","2"
"史陈岌反叛依","0","2","2"
"陈岌反叛依附","0","2","2"
"叛变依附王建","0","2","2"
"是河南府洛阳","0","2","2"
"河南府洛阳县","0","2","2"
"南府洛阳县人","0","2","2"
"派遣部将王雄","0","2","2"
"遣部将王雄诞","0","2","2"
"部将王雄诞讨","0","2","2"
"将王雄诞讨伐","0","2","2"
"赠予开府仪同","0","2","2"
"予开府仪同三","0","2","2"
"予辅国大将军","0","2","2"
"行军大总管以","0","2","2"
"李靖征讨吐谷","0","2","2"
"靖征讨吐谷浑","0","2","2"
"配享于太宗庙","0","2","2"
"享于太宗庙廷","0","2","2"
"齐州临淄县人","0","2","2"
"宗的第九个儿","0","2","2"
"的第九个儿子","0","2","2"
"官位不及五品","0","2","2"
"位不及五品者","0","2","2"
"其子或孙一人","0","2","2"
"子或孙一人为","0","2","2"
"州都督唐休瞡","0","2","2"
"都督唐休瞡任","0","2","2"
"任辅国大将军","0","2","2"
"闰十二月初一","0","2","2"
"宗的第三个儿","0","2","2"
"的第三个儿子","0","2","2"
"州打败吐蕃军","0","2","2"
"崔宁在西山打","0","2","2"
"宁在西山打败","0","2","2"
"在西山打败吐","0","2","2"
"西山打败吐蕃","0","2","2"
"山打败吐蕃军","0","2","2"
"当然不能成功","0","2","2"
"他随从炀帝征","0","2","2"
"晋阳县令刘文","0","2","2"
"阳县令刘文静","0","2","2"
"宫女私下侍奉","0","2","2"
"并派刘文静出","0","2","2"
"派刘文静出使","0","2","2"
"左领军大都督","0","2","2"
"右领军大都督","0","2","2"
"李元吉任太原","0","2","2"
"敦煌公李世民","0","2","2"
"改封为秦国公","0","2","2"
"国公李世民任","0","2","2"
"太常卿郑元王","0","2","2"
"常卿郑元王寿","0","2","2"
"改封为赵国公","0","2","2"
"在太极殿登皇","0","2","2"
"太极殿登皇帝","0","2","2"
"极殿登皇帝位","0","2","2"
"免除徭役三年","0","2","2"
"建成为皇太子","0","2","2"
"王李世民任西","0","2","2"
"李世民任西讨","0","2","2"
"世民任西讨元","0","2","2"
"民任西讨元帅","0","2","2"
"兼任低于本职","0","2","2"
"任低于本职的","0","2","2"
"武德二年正月","0","2","2"
"太子李建成和","0","2","2"
"李建成和秦王","0","2","2"
"建成和秦王李","0","2","2"
"成和秦王李世","0","2","2"
"和秦王李世民","0","2","2"
"窦建德攻陷赵","0","2","2"
"建德攻陷赵州","0","2","2"
"俘虏了总管张","0","2","2"
"永安王李孝基","0","2","2"
"高祖祭祀华山","0","2","2"
"窦建德攻陷黎","0","2","2"
"总管李世责力","0","2","2"
"王李世民在氵","0","2","2"
"李世民在氵名","0","2","2"
"罪犯施行赦免","0","2","2"
"放出宫女五百","0","2","2"
"出宫女五百人","0","2","2"
"太子李建成在","0","2","2"
"百姓的徭役二","0","2","2"
"姓的徭役二年","0","2","2"
"太子李建成讨","0","2","2"
"子李建成讨伐","0","2","2"
"地区施行赦免","0","2","2"
"高祖封儿子李","0","2","2"
"祖封儿子李元","0","2","2"
"连累而失官去","0","2","2"
"累而失官去职","0","2","2"
"而失官去职的","0","2","2"
"失官去职的人","0","2","2"
"全国免除徭役","0","2","2"
"国免除徭役一","0","2","2"
"王李元吉任司","0","2","2"
"刘黑闼攻陷瀛","0","2","2"
"黑闼攻陷瀛州","0","2","2"
"打败并俘虏了","0","2","2"
"武德五年正月","0","2","2"
"吐谷浑军侵掠","0","2","2"
"淮阳郡王李道","0","2","2"
"阳郡王李道玄","0","2","2"
"自温泉回到京","0","2","2"
"秦王李世民屯","0","2","2"
"王李世民屯兵","0","2","2"
"在白鹿原打猎","0","2","2"
"祭祀先圣先师","0","2","2"
"州与突厥军交","0","2","2"
"九年正月二十","0","2","2"
"从昆明池回到","0","2","2"
"昆明池回到京","0","2","2"
"明池回到京城","0","2","2"
"长乐郡王李幼","0","2","2"
"乐郡王李幼良","0","2","2"
"杀了皇太子李","0","2","2"
"萧蠫任尚书左","0","2","2"
"蠫任尚书左仆","0","2","2"
"积聚功德累集","0","2","2"
"聚功德累集仁","0","2","2"
"功德累集仁爱","0","2","2"
"隋朝大业年间","0","2","2"
"薛举进犯泾州","0","2","2"
"右武侯大将军","0","2","2"
"为左武侯大将","0","2","2"
"十五岁以上的","0","2","2"
"五岁以上的男","0","2","2"
"岁以上的男子","0","2","2"
"太宗为皇太子","0","2","2"
"与齐王李元吉","0","2","2"
"以上的老人赐","0","2","2"
"上的老人赐给","0","2","2"
"的老人赐给粮","0","2","2"
"突厥颉利可汗","0","2","2"
"山郡王李承乾","0","2","2"
"六月二十一日","0","2","2"
"二年正月初三","0","2","2"
"长孙无忌被免","0","2","2"
"孙无忌被免职","0","2","2"
"都督李道彦打","0","2","2"
"督李道彦打败","0","2","2"
"隋朝人暴露的","0","2","2"
"朝人暴露的尸","0","2","2"
"人暴露的尸骸","0","2","2"
"十一月十九日","0","2","2"
"率军讨伐突厥","0","2","2"
"州刺史柴绍任","0","2","2"
"郡王李道宗任","0","2","2"
"闰十二月十七","0","2","2"
"太宗亲临温泉","0","2","2"
"参预谋议朝政","0","2","2"
"俘虏突厥首领","0","2","2"
"请求给太宗加","0","2","2"
"求给太宗加号","0","2","2"
"给太宗加号为","0","2","2"
"八月二十二日","0","2","2"
"的死罪以下罪","0","2","2"
"死罪以下罪犯","0","2","2"
"罪以下罪犯减","0","2","2"
"以下罪犯减刑","0","2","2"
"六年正月初一","0","2","2"
"太宗去九成宫","0","2","2"
"赐给百姓中八","0","2","2"
"九月二十九日","0","2","2"
"十二月二十二","0","2","2"
"京城百姓聚饮","0","2","2"
"城百姓聚饮三","0","2","2"
"太宗去往九成","0","2","2"
"宗去往九成宫","0","2","2"
"军总管率军讨","0","2","2"
"总管率军讨伐","0","2","2"
"长孙无忌任司","0","2","2"
"赐给五品以上","0","2","2"
"给五品以上官","0","2","2"
"品以上官员的","0","2","2"
"以上官员的儿","0","2","2"
"上官员的儿子","0","2","2"
"任西海道行军","0","2","2"
"任赤水道行军","0","2","2"
"从九成宫返京","0","2","2"
"加特进勋号的","0","2","2"
"十年正月初三","0","2","2"
"皇后长孙氏逝","0","2","2"
"后长孙氏逝世","0","2","2"
"给百岁以上老","0","2","2"
"宗亲临明德宫","0","2","2"
"定为世袭的刺","0","2","2"
"为世袭的刺史","0","2","2"
"十二年正月十","0","2","2"
"州的僚族人反","0","2","2"
"的僚族人反叛","0","2","2"
"当弥道行军大","0","2","2"
"阿史那结社率","0","2","2"
"太宗封其子李","0","2","2"
"安县施行赦免","0","2","2"
"州的僚人反叛","0","2","2"
"五年正月十九","0","2","2"
"太宗去洛阳宫","0","2","2"
"薛延陀部落侵","0","2","2"
"延陀部落侵犯","0","2","2"
"李世责力与薛","0","2","2"
"世责力与薛延","0","2","2"
"责力与薛延陀","0","2","2"
"力与薛延陀军","0","2","2"
"打败薛延陀军","0","2","2"
"岑文本任中书","0","2","2"
"绘画在凌烟阁","0","2","2"
"免除齐州的劳","0","2","2"
"除齐州的劳役","0","2","2"
"齐州的劳役一","0","2","2"
"立晋王李治为","0","2","2"
"及五品以上官","0","2","2"
"爵位在其父之","0","2","2"
"人赐给粮食布","0","2","2"
"品以上的官员","0","2","2"
"令皇太子李治","0","2","2"
"赐予聚饮三天","0","2","2"
"六个总管的兵","0","2","2"
"废黜为平民的","0","2","2"
"十九年二月十","0","2","2"
"太宗赐给所经","0","2","2"
"宗赐给所经过","0","2","2"
"赐给所经过地","0","2","2"
"给所经过地方","0","2","2"
"经过地方的高","0","2","2"
"过地方的高龄","0","2","2"
"地方的高龄鳏","0","2","2"
"方的高龄鳏寡","0","2","2"
"的高龄鳏寡老","0","2","2"
"寡老人粮食布","0","2","2"
"长孙无忌代理","0","2","2"
"孙无忌代理侍","0","2","2"
"无忌代理侍中","0","2","2"
"李世责力攻克","0","2","2"
"太宗身体不适","0","2","2"
"贬为商州刺史","0","2","2"
"值宿警卫人员","0","2","2"
"予五品以上官","0","2","2"
"五品以上官职","0","2","2"
"在泰山祭祀天","0","2","2"
"皇太子李治在","0","2","2"
"任青丘道行军","0","2","2"
"责力任辽东道","0","2","2"
"三个总管的兵","0","2","2"
"到泰山筑坛祭","0","2","2"
"泰山筑坛祭天","0","2","2"
"率领三个总管","0","2","2"
"领三个总管的","0","2","2"
"师任中书侍郎","0","2","2"
"京城附近辖区","0","2","2"
"的县民免除劳","0","2","2"
"县民免除劳役","0","2","2"
"与高丽军交战","0","2","2"
"判服劳役罪以","0","2","2"
"服劳役罪以下","0","2","2"
"劳役罪以下的","0","2","2"
"三年正月初六","0","2","2"
"李治在金液门","0","2","2"
"治在金液门处","0","2","2"
"在金液门处理","0","2","2"
"终年五十三岁","0","2","2"
"高宗上元元年","0","2","2"
"封太宗谥号为","0","2","2"
"谥号为文武大","0","2","2"
"以皇太子身份","0","2","2"
"予文武官员勋","0","2","2"
"赏给八十岁以","0","2","2"
"州百姓的劳役","0","2","2"
"河东发生地震","0","2","2"
"十一月二十四","0","2","2"
"一月二十四日","0","2","2"
"妃子王氏为皇","0","2","2"
"子王氏为皇后","0","2","2"
"将褚遂良贬为","0","2","2"
"贬为同州刺史","0","2","2"
"书门下三品职","0","2","2"
"道行军总管进","0","2","2"
"行军总管进行","0","2","2"
"军总管进行讨","0","2","2"
"总管进行讨伐","0","2","2"
"蛮族侵犯边界","0","2","2"
"州蛮族侵犯边","0","2","2"
"赵孝祖与白水","0","2","2"
"孝祖与白水蛮","0","2","2"
"祖与白水蛮族","0","2","2"
"附阿史那贺鲁","0","2","2"
"沙陀突厥军在","0","2","2"
"在其父以下的","0","2","2"
"令文武官员议","0","2","2"
"文武官员议论","0","2","2"
"武官员议论政","0","2","2"
"派使臣讯察记","0","2","2"
"年的租赋及应","0","2","2"
"的租赋及应缴","0","2","2"
"租赋及应缴的","0","2","2"
"赋及应缴的布","0","2","2"
"及应缴的布帛","0","2","2"
"对死罪以下犯","0","2","2"
"赐臣民聚饮三","0","2","2"
"以上官员勋级","0","2","2"
"上官员勋级在","0","2","2"
"官员勋级在其","0","2","2"
"员勋级在其父","0","2","2"
"勋级在其父以","0","2","2"
"其父以下者加","0","2","2"
"父以下者加勋","0","2","2"
"讨伐阿史那贺","0","2","2"
"伐阿史那贺鲁","0","2","2"
"参预掌管朝政","0","2","2"
"将皇后王氏废","0","2","2"
"百姓八十岁以","0","2","2"
"姓八十岁以上","0","2","2"
"平民的原皇后","0","2","2"
"民的原皇后王","0","2","2"
"的原皇后王氏","0","2","2"
"庆元年正月初","0","2","2"
"元年正月初六","0","2","2"
"赐予五品以上","0","2","2"
"上老人粮食布","0","2","2"
"节与阿史那贺","0","2","2"
"与阿史那贺鲁","0","2","2"
"阿史那贺鲁的","0","2","2"
"括州海潮泛滥","0","2","2"
"高宗去洛阳宫","0","2","2"
"高宗封其子李","0","2","2"
"赐给八十岁以","0","2","2"
"高宗自东都返","0","2","2"
"本年租赋的一","0","2","2"
"年租赋的一半","0","2","2"
"五年正月初二","0","2","2"
"赐予聚饮三日","0","2","2"
"妇女授予郡君","0","2","2"
"任神兵道行军","0","2","2"
"任氵贝江道行","0","2","2"
"萧嗣业任扶余","0","2","2"
"嗣业任扶余道","0","2","2"
"业任扶余道行","0","2","2"
"任扶余道行军","0","2","2"
"贝江道行军总","0","2","2"
"契絆何力任辽","0","2","2"
"絆何力任辽东","0","2","2"
"任沃沮道行军","0","2","2"
"的兵力征讨高","0","2","2"
"兵力征讨高丽","0","2","2"
"任铁勒道行军","0","2","2"
"太子李弘代行","0","2","2"
"子李弘代行处","0","2","2"
"李弘代行处理","0","2","2"
"弘代行处理国","0","2","2"
"三年正月十一","0","2","2"
"令皇太子李弘","0","2","2"
"高宗派使臣讯","0","2","2"
"宗派使臣讯察","0","2","2"
"岁以上的老翁","0","2","2"
"妇人授予郡君","0","2","2"
"免除所经过地","0","2","2"
"除所经过地方","0","2","2"
"免除劳役一年","0","2","2"
"改封李旭轮为","0","2","2"
"总管的兵力征","0","2","2"
"管的兵力征讨","0","2","2"
"在国学祭祀先","0","2","2"
"二年二月十二","0","2","2"
"皇后武氏举行","0","2","2"
"躬践蚕事的典","0","2","2"
"践蚕事的典礼","0","2","2"
"元年正月初三","0","2","2"
"右领军卫大将","0","2","2"
"令文武百官议","0","2","2"
"文武百官议论","0","2","2"
"武百官议论政","0","2","2"
"三年正月初八","0","2","2"
"闰五月十三日","0","2","2"
"大风吹落太庙","0","2","2"
"风吹落太庙屋","0","2","2"
"吹落太庙屋脊","0","2","2"
"上元二年正月","0","2","2"
"行躬践蚕事典","0","2","2"
"躬践蚕事典礼","0","2","2"
"天后武氏杀了","0","2","2"
"将孝敬皇帝李","0","2","2"
"刘仁轨任尚书","0","2","2"
"仁轨任尚书左","0","2","2"
"轨任尚书左仆","0","2","2"
"僚人侵扰边境","0","2","2"
"高宗去汝州温","0","2","2"
"宗去汝州温泉","0","2","2"
"任洮河道行军","0","2","2"
"高宗自东都回","0","2","2"
"宗自东都回京","0","2","2"
"年正月十二日","0","2","2"
"宗在籍田上举","0","2","2"
"田上举行躬践","0","2","2"
"上举行躬践农","0","2","2"
"用以征讨吐蕃","0","2","2"
"在青海与吐蕃","0","2","2"
"青海与吐蕃军","0","2","2"
"海与吐蕃军交","0","2","2"
"元年正月初七","0","2","2"
"裴行俭任定襄","0","2","2"
"行俭任定襄道","0","2","2"
"俭任定襄道行","0","2","2"
"裴行俭与突厥","0","2","2"
"皆加同中书门","0","2","2"
"五月二十四日","0","2","2"
"吐蕃侵犯河源","0","2","2"
"七月二十二日","0","2","2"
"闰七月十一日","0","2","2"
"五月二十三日","0","2","2"
"高宗亲临奉天","0","2","2"
"宗亲临奉天宫","0","2","2"
"将军程务挺将","0","2","2"
"军程务挺将其","0","2","2"
"程务挺将其击","0","2","2"
"务挺将其击败","0","2","2"
"皇太孙李重照","0","2","2"
"将军程务挺任","0","2","2"
"军程务挺任单","0","2","2"
"程务挺任单于","0","2","2"
"务挺任单于道","0","2","2"
"挺任单于道安","0","2","2"
"舒王李元名任","0","2","2"
"王李元名任司","0","2","2"
"文武官员爵位","0","2","2"
"老人荣誉官衔","0","2","2"
"品以上的主事","0","2","2"
"以上的主事官","0","2","2"
"为金紫光禄大","0","2","2"
"改封李上金为","0","2","2"
"将庐陵王李哲","0","2","2"
"庐陵王李哲迁","0","2","2"
"陵王李哲迁禁","0","2","2"
"尚书武承嗣任","0","2","2"
"武承嗣被免职","0","2","2"
"州起兵讨伐武","0","2","2"
"梁郡公李孝逸","0","2","2"
"其前五代先祖","0","2","2"
"前五代先祖鲁","0","2","2"
"五代先祖鲁国","0","2","2"
"代先祖鲁国公","0","2","2"
"裴居道任纳言","0","2","2"
"封皇帝李旦之","0","2","2"
"皇帝李旦之子","0","2","2"
"帝李旦之子李","0","2","2"
"九月二十四日","0","2","2"
"宫内外官员勋","0","2","2"
"内外官员勋官","0","2","2"
"武后因旱灾避","0","2","2"
"后因旱灾避离","0","2","2"
"九品以上的京","0","2","2"
"以上的京官议","0","2","2"
"上的京官议政","0","2","2"
"州有雌鸡变为","0","2","2"
"有雌鸡变为雄","0","2","2"
"雌鸡变为雄鸡","0","2","2"
"武后加尊号为","0","2","2"
"后加尊号为圣","0","2","2"
"琅笽郡王李冲","0","2","2"
"任中军大总管","0","2","2"
"王本立加同凤","0","2","2"
"本立加同凤阁","0","2","2"
"立加同凤阁鸾","0","2","2"
"李唐宗室成员","0","2","2"
"昌元年正月初","0","2","2"
"河与吐蕃军交","0","2","2"
"薛怀义任新平","0","2","2"
"怀义任新平道","0","2","2"
"作为诸侯国君","0","2","2"
"因旱灾减少膳","0","2","2"
"旱灾减少膳食","0","2","2"
"杀许王李素节","0","2","2"
"许王李素节之","0","2","2"
"王李素节之子","0","2","2"
"李素节之子李","0","2","2"
"为皇位继承人","0","2","2"
"武攸宁被免职","0","2","2"
"皇位继承人李","0","2","2"
"位继承人李旦","0","2","2"
"姚王寿被免职","0","2","2"
"侍郎陆元方任","0","2","2"
"郎陆元方任鸾","0","2","2"
"陆元方任鸾台","0","2","2"
"元方任鸾台侍","0","2","2"
"方任鸾台侍郎","0","2","2"
"御史大夫杨再","0","2","2"
"史大夫杨再思","0","2","2"
"任检校凤阁侍","0","2","2"
"任肃边道行军","0","2","2"
"武后到京城南","0","2","2"
"后到京城南郊","0","2","2"
"到京城南郊祭","0","2","2"
"京城南郊祭祀","0","2","2"
"赐准臣民聚饮","0","2","2"
"贬为原州都督","0","2","2"
"尚书武三思任","0","2","2"
"与契丹军交战","0","2","2"
"任清边道行军","0","2","2"
"宗楚客加同凤","0","2","2"
"楚客加同凤阁","0","2","2"
"客加同凤阁鸾","0","2","2"
"十月二十一日","0","2","2"
"历元年正月初","0","2","2"
"娄师德任陇右","0","2","2"
"师德任陇右诸","0","2","2"
"德任陇右诸军","0","2","2"
"任陇右诸军大","0","2","2"
"赐准聚饮五日","0","2","2"
"狄仁杰任河北","0","2","2"
"仁杰任河北道","0","2","2"
"任河北道安抚","0","2","2"
"圣历二年正月","0","2","2"
"诸侯国君后裔","0","2","2"
"并州大都督府","0","2","2"
"武后去三阳宫","0","2","2"
"九月二十六日","0","2","2"
"韦巨源被免职","0","2","2"
"以防备突厥军","0","2","2"
"李怀远被免职","0","2","2"
"七月二十九日","0","2","2"
"相王李旦被免","0","2","2"
"王李旦被免职","0","2","2"
"吐蕃派使臣来","0","2","2"
"执掌纳言职务","0","2","2"
"贬为高要县尉","0","2","2"
"姚元之任灵武","0","2","2"
"元之任灵武道","0","2","2"
"安国相王李旦","0","2","2"
"韦安石任中书","0","2","2"
"安石任中书令","0","2","2"
"中宗游览洛城","0","2","2"
"宗游览洛城南","0","2","2"
"游览洛城南门","0","2","2"
"文武官员勋官","0","2","2"
"中宗加尊号为","0","2","2"
"宗加尊号为应","0","2","2"
"加尊号为应天","0","2","2"
"乐舞泼寒胡戏","0","2","2"
"李峤加同中书","0","2","2"
"峤加同中书门","0","2","2"
"则天大圣皇后","0","2","2"
"贬为泷州司马","0","2","2"
"贬为窦州司马","0","2","2"
"贬为白州司马","0","2","2"
"魏元忠任尚书","0","2","2"
"侍从官员勋官","0","2","2"
"从官员勋官一","0","2","2"
"元年正月十七","0","2","2"
"中宗因旱灾避","0","2","2"
"在西方天区出","0","2","2"
"西方天区出现","0","2","2"
"方天区出现彗","0","2","2"
"天空降土如雨","0","2","2"
"不合法定规程","0","2","2"
"合法定规程的","0","2","2"
"法定规程的手","0","2","2"
"定规程的手书","0","2","2"
"规程的手书墨","0","2","2"
"程的手书墨敕","0","2","2"
"的手书墨敕斜","0","2","2"
"赵彦昭任中书","0","2","2"
"彦昭任中书侍","0","2","2"
"昭任中书侍郎","0","2","2"
"贬为江州司马","0","2","2"
"韦安石任侍中","0","2","2"
"平民装束出宫","0","2","2"
"民装束出宫观","0","2","2"
"装束出宫观灯","0","2","2"
"终年五十五岁","0","2","2"
"温王李重茂为","0","2","2"
"王李重茂为皇","0","2","2"
"李重茂为皇太","0","2","2"
"重茂为皇太子","0","2","2"
"太子李重茂登","0","2","2"
"子李重茂登皇","0","2","2"
"参预军机要务","0","2","2"
"萧至忠任中书","0","2","2"
"至忠任中书令","0","2","2"
"廷内外官员以","0","2","2"
"内外官员以及","0","2","2"
"官位在其父之","0","2","2"
"父之下者勋官","0","2","2"
"之下者勋官一","0","2","2"
"下者勋官一级","0","2","2"
"九月二十三日","0","2","2"
"王李成器任司","0","2","2"
"李成器任司徒","0","2","2"
"刘幽求被免职","0","2","2"
"宋王李成器被","0","2","2"
"王李成器被免","0","2","2"
"李成器被免职","0","2","2"
"岁以上老人下","0","2","2"
"以上老人下等","0","2","2"
"上老人下等州","0","2","2"
"老人下等州刺","0","2","2"
"人下等州刺史","0","2","2"
"睿宗至安福门","0","2","2"
"尚书郭元振任","0","2","2"
"有彗星流入太","0","2","2"
"彗星流入太微","0","2","2"
"窦怀贞任尚书","0","2","2"
"宗立皇太子李","0","2","2"
"立皇太子李隆","0","2","2"
"封李隆基之子","0","2","2"
"李隆基之子嗣","0","2","2"
"十一月二十二","0","2","2"
