"N-gram","元史","元史翻译","Total"
"太宰府西守","1","1","2"
"宰府西守护","1","1","2"
"府西守护所","1","1","2"
"使二十六人","1","1","2"
"兵部侍郎何","1","1","2"
"部侍郎何文","1","1","2"
"侍郎何文著","1","1","2"
"计议官撒都","1","1","2"
"议官撒都鲁","1","1","2"
"官撒都鲁丁","1","1","2"
"撒都鲁丁使","1","1","2"
"日本遣商人","1","1","2"
"本遣商人持","1","1","2"
"遣商人持金","1","1","2"
"若尽杀百姓","1","1","2"
"近太宰府西","1","1","2"
"欲攻太宰府","1","1","2"
"万户厉德彪","1","1","2"
"招讨王国佐","1","1","2"
"水手总管陆","1","1","2"
"手总管陆文","1","1","2"
"总管陆文政","1","1","2"
"管陆文政等","1","1","2"
"文虎等诸将","1","1","2"
"弃士卒十余","1","1","2"
"士卒十余万","1","1","2"
"众议推张百","1","1","2"
"议推张百户","1","1","2"
"成宗大德二","1","1","2"
"宗大德二年","1","1","2"
"江浙省平章","1","1","2"
"浙省平章政","1","1","2"
"妙慈弘济大","1","1","2"
"慈弘济大师","1","1","2"
"李公蕴所夺","1","1","2"
"李氏传八世","1","1","2"
"兀良合台兵","1","1","2"
"安南京北洮","1","1","2"
"南京北洮江","1","1","2"
"京北洮江上","1","1","2"
"遣讷剌丁谕","2","0","2"
"大理国守臣","1","1","2"
"理国守臣安","1","1","2"
"国守臣安抚","1","1","2"
"守臣安抚聂","1","1","2"
"国官僚士庶","2","0","2"
"凡衣冠典礼","1","1","2"
"衣冠典礼风","1","1","2"
"冠典礼风俗","1","1","2"
"交趾遣子弟","1","1","2"
"趾遣子弟入","1","1","2"
"遣子弟入觐","1","1","2"
"族人通侍大","1","1","2"
"人通侍大夫","1","1","2"
"通侍大夫陈","1","1","2"
"侍大夫陈奉","1","1","2"
"大夫陈奉公","1","1","2"
"员外郎诸卫","1","1","2"
"外郎诸卫寄","1","1","2"
"郎诸卫寄班","1","1","2"
"诸卫寄班阮","1","1","2"
"卫寄班阮琛","1","1","2"
"员外郎阮演","1","1","2"
"通阴阳卜筮","1","1","2"
"白磁盏等物","1","1","2"
"磁盏等物同","1","1","2"
"光昺遣杨安","2","0","2"
"昺遣杨安养","2","0","2"
"遣杨安养充","1","1","2"
"杨安养充员","1","1","2"
"安养充员外","1","1","2"
"养充员外郎","1","1","2"
"内令武复桓","1","1","2"
"中翼郎范举","1","1","2"
"遣杨安养上","1","1","2"
"杨安养上表","1","1","2"
"安养上表三","1","1","2"
"愿请讷剌丁","1","1","2"
"请讷剌丁长","1","1","2"
"忽笼海牙代","1","1","2"
"笼海牙代讷","1","1","2"
"海牙代讷剌","1","1","2"
"牙代讷剌丁","1","1","2"
"六年十一月","1","1","2"
"凡天朝所遣","1","1","2"
"免达鲁花赤","1","1","2"
"遣中侍大夫","1","1","2"
"中侍大夫周","1","1","2"
"侍大夫周仲","1","1","2"
"大夫周仲彦","1","1","2"
"中亮大夫吴","1","1","2"
"亮大夫吴德","1","1","2"
"大夫吴德邵","1","1","2"
"江陵直抵邕","1","1","2"
"陵直抵邕州","1","1","2"
"邕州永平寨","1","1","2"
"礼部尚书等","1","1","2"
"部尚书等官","1","1","2"
"尚书等官奉","1","1","2"
"江陵抵邕州","1","1","2"
"陵抵邕州入","1","1","2"
"抵邕州入安","1","1","2"
"邕州入安南","1","1","2"
"差御史中赞","1","1","2"
"知审刑院事","1","1","2"
"审刑院事杜","1","1","2"
"刑院事杜国","1","1","2"
"院事杜国计","1","1","2"
"事杜国计先","1","1","2"
"太尉率百官","1","1","2"
"富良江岸奉","1","1","2"
"良江岸奉迎","1","1","2"
"江岸奉迎入","1","1","2"
"十二月二日","1","1","2"
"日烜遣范明","2","0","2"
"烜遣范明字","2","0","2"
"宋主年未十","1","1","2"
"主年未十岁","1","1","2"
"中赞杜国计","1","1","2"
"赞杜国计奉","1","1","2"
"杜国计奉表","1","1","2"
"国计奉表陈","1","1","2"
"恐道路艰难","1","1","2"
"十六年三月","1","1","2"
"椿等先达京","1","1","2"
"等先达京师","1","1","2"
"遣柴椿等四","1","1","2"
"柴椿等四人","1","1","2"
"杜国计持诏","1","1","2"
"诏谕日烜朝","2","0","2"
"十八年十月","1","1","2"
"立安南宣慰","1","1","2"
"安南宣慰司","1","1","2"
"行宣慰使都","1","1","2"
"二十年七月","1","1","2"
"城行省平章","1","1","2"
"遣鄂州达鲁","1","1","2"
"赵翥抵安南","1","1","2"
"况孤子生长","1","1","2"
"孤子宗族官","1","1","2"
"子宗族官吏","1","1","2"
"致书荆湖占","1","1","2"
"书荆湖占城","1","1","2"
"缅诸国接壤","1","1","2"
"毗兰三道屯","1","1","2"
"遣左丞唐兀","1","1","2"
"遣理问官曲","1","1","2"
"理问官曲烈","1","1","2"
"宣使塔海撒","1","1","2"
"使塔海撒里","1","1","2"
"塔海撒里同","1","1","2"
"海撒里同安","1","1","2"
"撒里同安南","1","1","2"
"里同安南国","1","1","2"
"同安南国使","1","1","2"
"安南国使阮","1","1","2"
"南国使阮道","1","1","2"
"国使阮道学","1","1","2"
"使阮道学等","1","1","2"
"镇南王路经","1","1","2"
"兄兴道王陈","1","1","2"
"兴道王陈峻","1","1","2"
"塔海撒里引","1","1","2"
"海撒里引安","1","1","2"
"撒里引安南","1","1","2"
"中亮大夫陈","1","1","2"
"亮大夫陈德","1","1","2"
"大夫陈德钧","1","1","2"
"朝散郎陈嗣","1","1","2"
"散郎陈嗣宗","1","1","2"
"力奉献军粮","1","1","2"
"行省命万户","1","1","2"
"省命万户赵","1","1","2"
"命万户赵修","1","1","2"
"万户赵修己","1","1","2"
"调兵拒守丘","1","1","2"
"兵拒守丘温","1","1","2"
"丘急岭隘路","1","1","2"
"善忠大夫阮","1","1","2"
"忠大夫阮德","1","1","2"
"大夫阮德舆","1","1","2"
"朝请郎阮文","1","1","2"
"请郎阮文翰","1","1","2"
"郎阮文翰奉","1","1","2"
"阮文翰奉书","1","1","2"
"管军奉御杜","1","1","2"
"军奉御杜尾","1","1","2"
"始知兴道王","1","1","2"
"知兴道王果","1","1","2"
"奉令旨令人","1","1","2"
"官军遂分六","1","1","2"
"将大僚班段","1","1","2"
"大僚班段台","1","1","2"
"兵船千余艘","1","1","2"
"镇南王行省","2","0","2"
"朝廷调兵讨","1","1","2"
"船二十余艘","1","1","2"
"兴道王败走","1","1","2"
"行省复移文","2","0","2"
"阮效锐奉书","1","1","2"
"效锐奉书谢","1","1","2"
"锐奉书谢罪","1","1","2"
"遂调兵渡江","1","1","2"
"南北边将报","1","1","2"
"大越国主宪","1","1","2"
"越国主宪天","1","1","2"
"国主宪天体","1","1","2"
"主宪天体道","1","1","2"
"宪天体道大","1","1","2"
"天体道大明","1","1","2"
"体道大明光","1","1","2"
"道大明光孝","1","1","2"
"大明光孝皇","1","1","2"
"明光孝皇帝","1","1","2"
"光孝皇帝陈","1","1","2"
"孝皇帝陈威","1","1","2"
"皇帝陈威晃","1","1","2"
"显慈顺天皇","1","1","2"
"慈顺天皇太","1","1","2"
"顺天皇太后","1","1","2"
"所居宫室五","1","1","2"
"居宫室五门","1","1","2"
"凡国内郡县","1","1","2"
"驻西路永平","1","1","2"
"取地二千余","1","1","2"
"地二千余里","1","1","2"
"大僚护皆死","1","1","2"
"昭明王远遁","1","1","2"
"建德侯陈仲","1","1","2"
"宗族文义侯","1","1","2"
"镇南王令唆","1","1","2"
"南王令唆都","1","1","2"
"长安等处就","1","1","2"
"弃舟楫甲仗","1","1","2"
"军获船一万","1","1","2"
"获船一万艘","1","1","2"
"军一千三百","1","1","2"
"战船六十艘","1","1","2"
"助唆都袭击","1","1","2"
"复令唐兀沿","1","1","2"
"令唐兀沿海","1","1","2"
"唐兀沿海追","1","1","2"
"兀沿海追日","1","1","2"
"弟昭国王陈","1","1","2"
"昭国王陈益","1","1","2"
"王陈益稷率","1","1","2"
"义国侯脱身","1","1","2"
"二十三年正","1","1","2"
"安南官吏百","1","1","2"
"南官吏百姓","1","1","2"
"左丞相阿里","1","1","2"
"里海牙平定","1","1","2"
"忙古台麾下","1","1","2"
"鄂州行省军","1","1","2"
"州行省军同","1","1","2"
"行省军同征","1","1","2"
"遣使纳表称","1","1","2"
"使纳表称藩","1","1","2"
"所存者皆老","1","1","2"
"存者皆老弱","1","1","2"
"年平章阿里","1","1","2"
"输粮三万石","1","1","2"
"命右丞程鹏","1","1","2"
"右丞程鹏飞","1","1","2"
"交趾兴道王","1","1","2"
"阿八赤等分","1","1","2"
"八赤等分道","1","1","2"
"赤等分道入","1","1","2"
"等分道入山","1","1","2"
"大滂口趋塔","1","1","2"
"滂口趋塔山","1","1","2"
"遇交趾船三","1","1","2"
"交趾船三十","1","1","2"
"趾船三十艘","1","1","2"
"万奴等使安","1","1","2"
"奴等使安南","1","1","2"
"二十六年二","1","1","2"
"二十八年十","1","1","2"
"十八年十一","1","1","2"
"八年十一月","1","1","2"
"镇守永州两","1","1","2"
"守永州两淮","1","1","2"
"永州两淮万","1","1","2"
"州两淮万户","1","1","2"
"淮万户府上","1","1","2"
"万户府上千","1","1","2"
"户府上千户","1","1","2"
"府上千户蔡","1","1","2"
"上千户蔡荣","1","1","2"
"千户蔡荣上","1","1","2"
"户蔡荣上书","1","1","2"
"言军事大要","1","1","2"
"二十九年九","1","1","2"
"十九年九月","1","1","2"
"吏部尚书梁","1","1","2"
"部尚书梁曾","1","1","2"
"礼部郎中陈","1","1","2"
"部郎中陈孚","1","1","2"
"郎中陈孚持","1","1","2"
"中陈孚持诏","1","1","2"
"臣陶子奇等","1","1","2"
"吉里等同征","1","1","2"
"里等同征安","1","1","2"
"等同征安南","1","1","2"
"立湖广安南","1","1","2"
"湖广安南行","1","1","2"
"广安南行省","1","1","2"
"军五万六千","1","1","2"
"五万六千五","1","1","2"
"六千五百七","1","1","2"
"五百七十人","1","1","2"
"粮三十五万","1","1","2"
"三十五万石","1","1","2"
"马料二万石","1","1","2"
"盐二十一万","1","1","2"
"二十一万斤","1","1","2"
"密院副使彻","1","1","2"
"院副使彻里","1","1","2"
"副使彻里蛮","1","1","2"
"三十一年五","1","1","2"
"陶子奇归国","2","0","2"
"中萧泰登持","1","1","2"
"萧泰登持诏","1","1","2"
"大德五年二","1","1","2"
"德五年二月","1","1","2"
"太傅完泽等","1","1","2"
"傅完泽等奏","1","1","2"
"画宫苑图本","1","1","2"
"征收交趾文","1","1","2"
"收交趾文书","1","1","2"
"私记北边军","1","1","2"
"记北边军情","1","1","2"
"取万户张荣","1","1","2"
"户张荣实等","1","1","2"
"张荣实等二","1","1","2"
"荣实等二人","1","1","2"
"皇庆二年正","1","1","2"
"庆二年正月","1","1","2"
"交趾军约三","1","1","2"
"趾军约三万","1","1","2"
"军约三万余","1","1","2"
"镇安州云洞","1","1","2"
"湖广行省发","1","1","2"
"广行省发兵","1","1","2"
"交趾世子亲","1","1","2"
"右江归顺州","1","1","2"
"思浪州商人","1","1","2"
"侵田一千余","1","1","2"
"田一千余顷","1","1","2"
"部员外郎阿","1","1","2"
"员外郎阿里","1","1","2"
"外郎阿里温","1","1","2"
"郎阿里温沙","1","1","2"
"千户刘元亨","1","1","2"
"同赴湖广行","1","1","2"
"赴湖广行省","1","1","2"
"赐田二百顷","1","1","2"
"复加仪同三","1","1","2"
"加仪同三司","1","1","2"
"鄯阐等路宣","1","1","2"
"阐等路宣慰","1","1","2"
"路宣慰司都","1","1","2"
"都元帅府遣","1","1","2"
"元帅府遣乞","1","1","2"
"帅府遣乞脱","1","1","2"
"遣勘马剌失","1","1","2"
"礼部郎中国","1","1","2"
"郎中国信使","1","1","2"
"中国信使乞","1","1","2"
"国信使乞脱","1","1","2"
"工部郎中国","1","1","2"
"郎中国信副","1","1","2"
"中国信副使","1","1","2"
"十二年四月","1","1","2"
"建宁路安抚","1","1","2"
"宁路安抚使","1","1","2"
"路安抚使贺","1","1","2"
"安抚使贺天","1","1","2"
"抚使贺天爵","1","1","2"
"元九年三月","1","1","2"
"人犹群狗耳","1","1","2"
"亲戚阿提犯","1","1","2"
"阿郭愿先招","1","1","2"
"郭愿先招阿","1","1","2"
"愿先招阿提","1","1","2"
"先招阿提犯","1","1","2"
"云南省始报","1","1","2"
"遣金齿千额","1","1","2"
"金齿千额总","1","1","2"
"齿千额总管","1","1","2"
"千额总管阿","1","1","2"
"额总管阿禾","1","1","2"
"忽都等昼夜","1","1","2"
"两旁挟大竹","1","1","2"
"置短枪数十","1","1","2"
"纳速剌丁等","1","1","2"
"速剌丁等上","1","1","2"
"重庆诸郡平","1","1","2"
"丞相脱里夺","1","1","2"
"相脱里夺海","1","1","2"
"下士卒六万","1","1","2"
"士卒六万人","1","1","2"
"卒六万人征","1","1","2"
"六万人征缅","1","1","2"
"二十年十一","1","1","2"
"十年十一月","1","1","2"
"达镇西阿禾","1","1","2"
"镇西阿禾江","1","1","2"
"断缅人水路","1","1","2"
"二十二年十","1","1","2"
"十二年十一","1","1","2"
"缅王遣盐井","1","1","2"
"王遣盐井大","1","1","2"
"遣盐井大官","1","1","2"
"盐井大官阿","1","1","2"
"井大官阿必","1","1","2"
"大官阿必立","1","1","2"
"官阿必立相","1","1","2"
"镇西平缅宣","1","1","2"
"西平缅宣抚","1","1","2"
"平缅宣抚司","1","1","2"
"缅宣抚司达","1","1","2"
"世子奉表入","1","1","2"
"命间岁贡象","1","1","2"
"令忙完秃鲁","1","1","2"
"百媳妇国通","1","1","2"
"秃鲁迷失请","1","1","2"
"万二千人征","1","1","2"
"令诸王阔阔","1","1","2"
"诸王阔阔节","1","1","2"
"王阔阔节制","1","1","2"
"缅国阿散吉","1","1","2"
"国阿散吉牙","1","1","2"
"阿散吉牙等","1","1","2"
"云南参知政","1","1","2"
"南参知政事","1","1","2"
"知政事高庆","1","1","2"
"宣抚使察罕","1","1","2"
"道宣慰使马","1","1","2"
"宣慰使马成","1","1","2"
"慰使马成旺","1","1","2"
"封占城郡王","1","1","2"
"兵部侍郎教","1","1","2"
"部侍郎教化","1","1","2"
"总管孟庆元","1","1","2"
"唆都等使占","1","1","2"
"都等使占城","1","1","2"
"遂命右丞唆","1","1","2"
"命右丞唆都","1","1","2"
"右丞唆都等","1","1","2"
"万户何子志","1","1","2"
"千户皇甫杰","1","1","2"
"宣慰使尤永","1","1","2"
"慰使尤永贤","1","1","2"
"依曹彬故事","1","1","2"
"四面约二十","1","1","2"
"面约二十余","1","1","2"
"约二十余里","1","1","2"
"回回三梢炮","1","1","2"
"回三梢炮百","1","1","2"
"三梢炮百余","1","1","2"
"梢炮百余座","1","1","2"
"者吾亲率重","1","1","2"
"吾亲率重兵","1","1","2"
"行省遣都镇","1","1","2"
"省遣都镇抚","1","1","2"
"遣都镇抚李","1","1","2"
"都镇抚李天","1","1","2"
"招真腊国使","1","1","2"
"真腊国使速","1","1","2"
"腊国使速鲁","1","1","2"
"国使速鲁蛮","1","1","2"
"遣琼州安抚","1","1","2"
"琼州安抚使","1","1","2"
"州安抚使陈","1","1","2"
"水路攻木城","1","1","2"
"路攻木城北","1","1","2"
"攻木城北面","1","1","2"
"三百人攻东","1","1","2"
"百人攻东面","1","1","2"
"人攻东面沙","1","1","2"
"开木城南门","1","1","2"
"乘象者数十","1","1","2"
"东北二军合","1","1","2"
"北二军合击","1","1","2"
"遣报答者回","1","1","2"
"遣博思兀鲁","1","1","2"
"博思兀鲁班","1","1","2"
"思兀鲁班者","1","1","2"
"舅宝脱秃花","1","1","2"
"宝脱秃花等","1","1","2"
"脱秃花等三","1","1","2"
"秃花等三十","1","1","2"
"花等三十余","1","1","2"
"等三十余人","1","1","2"
"奉国王信物","1","1","2"
"国王信物杂","1","1","2"
"王信物杂布","1","1","2"
"信物杂布二","1","1","2"
"物杂布二百","1","1","2"
"杂布二百匹","1","1","2"
"小银五十七","1","1","2"
"银五十七锭","1","1","2"
"献金叶九节","1","1","2"
"金叶九节标","1","1","2"
"叶九节标枪","1","1","2"
"第四子利世","1","1","2"
"四子利世麻","1","1","2"
"子利世麻八","1","1","2"
"利世麻八都","1","1","2"
"世麻八都八","1","1","2"
"麻八都八德","1","1","2"
"八都八德剌","1","1","2"
"第五子世利","1","1","2"
"五子世利印","1","1","2"
"子世利印德","1","1","2"
"故先遣二子","1","1","2"
"遣千户林子","1","1","2"
"千户林子全","1","1","2"
"子全等入山","1","1","2"
"补剌者吾杀","1","1","2"
"唐人曾延等","1","1","2"
"大州西北鸦","1","1","2"
"州西北鸦候","1","1","2"
"西北鸦候山","1","1","2"
"宝脱秃花同","1","1","2"
"北门乘象遁","1","1","2"
"门乘象遁入","1","1","2"
"乘象遁入山","1","1","2"
"鸦候山立寨","1","1","2"
"婆等国借兵","1","1","2"
"木城二十里","1","1","2"
"军皆殊死战","1","1","2"
"遣总管刘金","1","1","2"
"唆都旧制行","1","1","2"
"都旧制行省","1","1","2"
"旧制行省舒","1","1","2"
"制行省舒眉","1","1","2"
"行省舒眉莲","1","1","2"
"省舒眉莲港","1","1","2"
"父子奉表进","1","1","2"
"遣文劳邛大","1","1","2"
"令嫡子入朝","1","1","2"
"阿里海牙奉","1","1","2"
"里海牙奉镇","1","1","2"
"海牙奉镇南","1","1","2"
"牙奉镇南王","1","1","2"
"奉镇南王脱","1","1","2"
"南王脱欢发","1","1","2"
"王脱欢发兵","1","1","2"
"成宗元贞元","1","1","2"
"宗元贞元年","1","1","2"
"设左右军都","1","1","2"
"左右军都元","1","1","2"
"征行上万户","1","1","2"
"行上万户四","1","1","2"
"万户张塔剌","1","1","2"
"户张塔剌赤","1","1","2"
"张塔剌赤等","1","1","2"
"塔剌赤等五","1","1","2"
"剌赤等五百","1","1","2"
"赤等五百余","1","1","2"
"等五百余人","1","1","2"
"都元帅郑镇","1","1","2"
"元帅郑镇国","1","1","2"
"万户脱欢等","1","1","2"
"户脱欢等马","1","1","2"
"脱欢等马步","1","1","2"
"副元帅土虎","1","1","2"
"元帅土虎登","1","1","2"
"帅土虎登哥","1","1","2"
"万户褚怀远","1","1","2"
"宰相昔剌难","1","1","2"
"相昔剌难答","1","1","2"
"昔剌难答吒","1","1","2"
"剌难答吒耶","1","1","2"
"难答吒耶等","1","1","2"
"答吒耶等五","1","1","2"
"吒耶等五十","1","1","2"
"耶等五十余","1","1","2"
"涧上接杜马","1","1","2"
"上接杜马班","1","1","2"
"接杜马班王","1","1","2"
"杜马班王府","1","1","2"
"下通莆奔大","1","1","2"
"通莆奔大海","1","1","2"
"谋臣希宁官","1","1","2"
"臣希宁官沿","1","1","2"
"希宁官沿河","1","1","2"
"宁官沿河泊","1","1","2"
"官沿河泊舟","1","1","2"
"安慰土罕必","1","1","2"
"孙参政率万","1","1","2"
"参政率万户","1","1","2"
"政率万户李","1","1","2"
"率万户李明","1","1","2"
"万户李明迎","1","1","2"
"死者数万人","1","1","2"
"花率兵二百","1","1","2"
"西南北岸皆","1","1","2"
"南北岸皆水","1","1","2"
"遇飓风发作","1","1","2"
"二十八年九","1","1","2"
"十八年九月","1","1","2"
"海船副万户","1","1","2"
"船副万户杨","1","1","2"
"副万户杨祥","1","1","2"
"万户杨祥请","1","1","2"
"书生吴志斗","1","1","2"
"生吴志斗者","1","1","2"
"熟知海道利","1","1","2"
"命杨祥充宣","1","1","2"
"杨祥充宣抚","1","1","2"
"祥充宣抚使","1","1","2"
"九年三月二","1","1","2"
"海洋中正东","1","1","2"
"等二百余人","1","1","2"
"成宗元贞三","1","1","2"
"宗元贞三年","1","1","2"
"福建省平章","1","1","2"
"建省平章政","1","1","2"
"章政事高兴","1","1","2"
"兴请就近试","1","1","2"
"政事伯颜等","1","1","2"
"书省左丞唆","1","1","2"
"省左丞唆都","1","1","2"
"遣广东招讨","1","1","2"
"广东招讨司","1","1","2"
"东招讨司达","1","1","2"
"达鲁花赤杨","1","1","2"
"鲁花赤杨庭","1","1","2"
"花赤杨庭璧","1","1","2"
"俱蓝国宣慰","1","1","2"
"蓝国宣慰使","1","1","2"
"抵僧伽耶山","1","1","2"
"札马里丁入","1","1","2"
"马里丁入朝","1","1","2"
"使人持书招","1","1","2"
"相马合麻等","1","1","2"
"马合麻等迎","1","1","2"
"速里蛮二人","1","1","2"
"里蛮二人入","1","1","2"
"蛮二人入朝","1","1","2"
"像先前一样","0","2","2"
"全都投降了","0","2","2"
"立蒙哥为帝","0","2","2"
"皇帝派使者","0","2","2"
"使者去招降","0","2","2"
"还没有归顺","0","2","2"
"没有归顺的","0","2","2"
"得清清楚楚","0","2","2"
"下诏通报全","0","2","2"
"诏通报全国","0","2","2"
"以后的事情","0","2","2"
"皇上下诏全","0","2","2"
"汉人担任的","0","2","2"
"人担任的镇","0","2","2"
"担任的镇守","0","2","2"
"任的镇守官","0","2","2"
"把他们全都","0","2","2"
"流放服苦役","0","2","2"
"皇帝认为这","0","2","2"
"设立咸平到","0","2","2"
"应当把他们","0","2","2"
"把他们都遣","0","2","2"
"他们都遣送","0","2","2"
"未交的钱粮","0","2","2"
"派官员前去","0","2","2"
"官员前去审","0","2","2"
"员前去审讯","0","2","2"
"当时佥枢密","0","2","2"
"事燕铁木儿","0","2","2"
"划农田为牧","0","2","2"
"就让他们回","0","2","2"
"让他们回到","0","2","2"
"望陛下明察","0","2","2"
"男女各行其","0","2","2"
"女各行其道","0","2","2"
"昔帖木儿奏","0","2","2"
"自带着武器","0","2","2"
"向太祖报告","0","2","2"
"一直战斗到","0","2","2"
"朝后世祖对","0","2","2"
"城大闹饥荒","0","2","2"
"让百姓北渡","0","2","2"
"百姓北渡黄","0","2","2"
"姓北渡黄河","0","2","2"
"往官府人员","0","2","2"
"父子二人都","0","2","2"
"过了一会儿","0","2","2"
"朕已考虑成","0","2","2"
"已考虑成熟","0","2","2"
"皇帝的诏书","0","2","2"
"二月二十五","0","2","2"
"世祖看了奏","0","2","2"
"山战败宋军","0","2","2"
"为湖广平章","0","2","2"
"但不久因母","0","2","2"
"木儿塔识请","0","2","2"
"不放在心上","0","2","2"
"这些意见虽","0","2","2"
"些意见虽未","0","2","2"
"有见识的人","0","2","2"
"都受到顺帝","0","2","2"
"受到顺帝的","0","2","2"
"恢复他们的","0","2","2"
"府逮捕了一","0","2","2"
"逮捕了一些","0","2","2"
"百姓因此保","0","2","2"
"姓因此保住","0","2","2"
"地方长官的","0","2","2"
"为世祖采纳","0","2","2"
"世祖怜悯他","0","2","2"
"了他们的罪","0","2","2"
"祖准备征伐","0","2","2"
"东平御史台","0","2","2"
"掌书记之职","0","2","2"
"有人劝他说","0","2","2"
"世祖沉默了","0","2","2"
"祖沉默了许","0","2","2"
"沉默了许久","0","2","2"
"了许久才说","0","2","2"
"日火尊跪拜","0","2","2"
"便托病辞官","0","2","2"
"把他释放了","0","2","2"
"防水的劳役","0","2","2"
"们所掌握的","0","2","2"
"军讲明祸福","0","2","2"
"表示自己的","0","2","2"
"使他们不得","0","2","2"
"详细审查其","0","2","2"
"对他的建议","0","2","2"
"裁汰多余的","0","2","2"
"遵行世祖成","0","2","2"
"行世祖成法","0","2","2"
"每月的俸禄","0","2","2"
"御史多次上","0","2","2"
"铁木迭儿对","0","2","2"
"铁木迭儿要","0","2","2"
"皇帝采纳了","0","2","2"
"帝同意了他","0","2","2"
"同意了他的","0","2","2"
"听到这件事","0","2","2"
"都办得很好","0","2","2"
"是我所希望","0","2","2"
"升任监察御","0","2","2"
"们都认为这","0","2","2"
"都认为这是","0","2","2"
"认为这是一","0","2","2"
"世祖便下令","0","2","2"
"罢了他们的","0","2","2"
"了他们的官","0","2","2"
"治理天下的","0","2","2"
"他们斩首示","0","2","2"
"们斩首示众","0","2","2"
"营地犒赏蒙","0","2","2"
"地犒赏蒙军","0","2","2"
"自己的想法","0","2","2"
"蒙军的高丽","0","2","2"
"及妻室儿女","0","2","2"
"忄甚回高丽","0","2","2"
"派这些人来","0","2","2"
"皇子拖雷攻","0","2","2"
"子拖雷攻占","0","2","2"
"命廉希宪为","0","2","2"
"希宪为京兆","0","2","2"
"任命不花为","0","2","2"
"不花为中书","0","2","2"
"花为中书右","0","2","2"
"铸为中书左","0","2","2"
"制造神臂弓","0","2","2"
"命伯颜为中","0","2","2"
"颜为中书右","0","2","2"
"任命河南等","0","2","2"
"命河南等路","0","2","2"
"合剌合孙为","0","2","2"
"剌合孙为中","0","2","2"
"合孙为中书","0","2","2"
"孙为中书右","0","2","2"
"诸侯王也不","0","2","2"
"阿合马请求","0","2","2"
"设立大宗正","0","2","2"
"失里咱牙信","0","2","2"
"里咱牙信合","0","2","2"
"咱牙信合八","0","2","2"
"赐给礼部尚","0","2","2"
"给礼部尚书","0","2","2"
"任命甘肃行","0","2","2"
"建造帝师八","0","2","2"
"诸侯王也里","0","2","2"
"侯王也里干","0","2","2"
"察司改为广","0","2","2"
"为福建闽海","0","2","2"
"为河西陇北","0","2","2"
"定发生蝗灾","0","2","2"
"派遣合撒儿","0","2","2"
"遣合撒儿海","0","2","2"
"元帅乌马儿","0","2","2"
"为江西榷茶","0","2","2"
"各道儒学提","0","2","2"
"漕运司改为","0","2","2"
"为都转运盐","0","2","2"
"派遣参知政","0","2","2"
"忻都为尚书","0","2","2"
"为尚书左丞","0","2","2"
"事何荣祖为","0","2","2"
"等出使缅国","0","2","2"
"里为中书右","0","2","2"
"共同出使安","0","2","2"
"同出使安南","0","2","2"
"减免田租一","0","2","2"
"设立海北海","0","2","2"
"在位三十五","0","2","2"
"诸侯王帖木","0","2","2"
"白银四千两","0","2","2"
"钱钞一千六","0","2","2"
"绢帛各一百","0","2","2"
"加授平章政","0","2","2"
"麦术丁为平","0","2","2"
"术丁为平章","0","2","2"
"荣祖为昭文","0","2","2"
"祖为昭文馆","0","2","2"
"降职为岭北","0","2","2"
"职为岭北行","0","2","2"
"皆为正四品","0","2","2"
"不花钱钞一","0","2","2"
"花钱钞一万","0","2","2"
"钱钞七十五","0","2","2"
"命中书省参","0","2","2"
"中都威卫改","0","2","2"
"都威卫改为","0","2","2"
"威卫改为忠","0","2","2"
"卫改为忠翊","0","2","2"
"改为忠翊侍","0","2","2"
"为忠翊侍卫","0","2","2"
"赐予黄金五","0","2","2"
"予黄金五百","0","2","2"
"并为御史大","0","2","2"
"夫一万三千","0","2","2"
"铁木儿于云","0","2","2"
"木儿于云南","0","2","2"
"授予开府仪","0","2","2"
"予开府仪同","0","2","2"
"江淮地区创","0","2","2"
"淮地区创科","0","2","2"
"地区创科包","0","2","2"
"区创科包银","0","2","2"
"诸侯王彻彻","0","2","2"
"侯王彻彻秃","0","2","2"
"高昌王亦都","0","2","2"
"昌王亦都护","0","2","2"
"赐予寿宁公","0","2","2"
"予寿宁公主","0","2","2"
"任宣政院使","0","2","2"
"撤销宣慰司","0","2","2"
"事也儿吉你","0","2","2"
"王不赛因遣","0","2","2"
"不赛因遣使","0","2","2"
"遣使前来进","0","2","2"
"使前来进贡","0","2","2"
"赈济蒙古族","0","2","2"
"蒙古族饥民","0","2","2"
"赐予云南王","0","2","2"
"赐予钱钞三","0","2","2"
"予钱钞三千","0","2","2"
"钞各一千五","0","2","2"
"各一千五百","0","2","2"
"一千二百锭","0","2","2"
"钞一千五百","0","2","2"
"至元钞四十","0","2","2"
"三处驿站饥","0","2","2"
"赈济粮食二","0","2","2"
"粮食二千石","0","2","2"
"钱钞四千锭","0","2","2"
"赈济粮食五","0","2","2"
"济粮食五万","0","2","2"
"济钱钞三万","0","2","2"
"间盐运司改","0","2","2"
"盐运司改为","0","2","2"
"济钱钞五万","0","2","2"
"前往云南行","0","2","2"
"前往四川行","0","2","2"
"为同知行枢","0","2","2"
"派遣武宁王","0","2","2"
"立文宗为皇","0","2","2"
"文宗为皇太","0","2","2"
"撤销储庆司","0","2","2"
"彻里铁木儿","0","2","2"
"里铁木儿为","0","2","2"
"铁木儿为中","0","2","2"
"为甘肃行省","0","2","2"
