"N-gram","元史","元史翻译","Total"
"小吏持文簿置案","1","1","2"
"省左丞相忙兀带","1","1","2"
"令侍御史杜思敬","1","1","2"
"侍御史杜思敬等","1","1","2"
"御史杜思敬等勘","1","1","2"
"史杜思敬等勘验","1","1","2"
"唆海翊运宣力保","1","1","2"
"海翊运宣力保大","1","1","2"
"翊运宣力保大功","1","1","2"
"运宣力保大功臣","1","1","2"
"取晋王田千余亩","1","1","2"
"卫兵牧地二十余","1","1","2"
"兵牧地二十余亩","1","1","2"
"徽政院使失里门","1","1","2"
"入脱忽思皇后宫","1","1","2"
"脱忽思皇后宫闱","1","1","2"
"脱忽思皇后钱粮","1","1","2"
"时脱脱方信任汝","1","1","2"
"脱脱方信任汝中","1","1","2"
"脱方信任汝中柏","1","1","2"
"秘密大喜乐禅定","1","1","2"
"天下士大夫必讥","1","1","2"
"下士大夫必讥笑","1","1","2"
"御史大夫搠思监","1","1","2"
"中书右丞相定住","1","1","2"
"平章政事桑哥失","1","1","2"
"章政事桑哥失里","1","1","2"
"迁陕西行省平章","1","1","2"
"御史答里麻失里","1","1","2"
"子宣徽使观音奴","1","1","2"
"举山东州郡归附","1","1","2"
"山东淮南楚州行","1","1","2"
"东淮南楚州行省","1","1","2"
"淮南兵七万五千","1","1","2"
"中书平章王文统","1","1","2"
"取城中子女赏将","1","1","2"
"城中子女赏将士","1","1","2"
"达鲁花赤管民官","1","1","2"
"左丞相耶律铸监","1","1","2"
"丞相耶律铸监修","1","1","2"
"遣人持文统三书","1","1","2"
"知枢密院事秃坚","1","1","2"
"枢密院事秃坚帖","1","1","2"
"密院事秃坚帖木","1","1","2"
"知辽阳行枢密院","1","1","2"
"辽阳行枢密院事","1","1","2"
"岭北行省丞相知","1","1","2"
"北行省丞相知行","1","1","2"
"行省丞相知行枢","1","1","2"
"省丞相知行枢密","1","1","2"
"丞相知行枢密院","1","1","2"
"相知行枢密院事","1","1","2"
"中都威卫指挥使","1","1","2"
"中书平章政事赤","1","1","2"
"书平章政事赤斤","1","1","2"
"前云南行省平章","1","1","2"
"行省平章政事完","1","1","2"
"省平章政事完者","1","1","2"
"典瑞院使脱火赤","1","1","2"
"佥书枢密院事章","1","1","2"
"书枢密院事章台","1","1","2"
"引兵退驻井陉口","1","1","2"
"枢密同知八剌火","1","1","2"
"密同知八剌火者","1","1","2"
"命平章答失帖木","1","1","2"
"四川省丞相察罕","1","1","2"
"禁西番僧人佛事","1","1","2"
"速南御扩廓帖木","1","1","2"
"翰林学士承旨赵","1","1","2"
"林学士承旨赵冲","1","1","2"
"学士承旨赵冲共","1","1","2"
"士承旨赵冲共讨","1","1","2"
"承旨赵冲共讨灭","1","1","2"
"旨赵冲共讨灭六","1","1","2"
"赵冲共讨灭六哥","1","1","2"
"御史薛慎等奉表","1","1","2"
"史薛慎等奉表入","1","1","2"
"皞遣将军金宝鼎","2","0","2"
"等率二千人迎降","1","1","2"
"李君式等十二人","1","1","2"
"君式等十二人降","1","1","2"
"御史宋彦琦等奉","1","1","2"
"史宋彦琦等奉表","1","1","2"
"百四十八人奉表","1","1","2"
"四十八人奉表入","1","1","2"
"遣礼宾少卿宋彦","1","1","2"
"礼宾少卿宋彦琦","1","1","2"
"世祖中统元年三","1","1","2"
"祖中统元年三月","1","1","2"
"遣侍卫将军孛里","1","1","2"
"侍卫将军孛里察","1","1","2"
"侍御史张镒奉表","1","1","2"
"遣翰林学士韩就","1","1","2"
"翰林学士韩就奉","1","1","2"
"林学士韩就奉表","1","1","2"
"遣国信使兵部侍","1","1","2"
"国信使兵部侍郎","1","1","2"
"信使兵部侍郎黑","1","1","2"
"计议官伯德孝先","1","1","2"
"议官伯德孝先等","1","1","2"
"官伯德孝先等使","1","1","2"
"伯德孝先等使日","1","1","2"
"德孝先等使日本","1","1","2"
"遣枢密院副使宋","2","0","2"
"部侍郎金赞等导","2","0","2"
"侍郎金赞等导诏","2","0","2"
"郎金赞等导诏使","2","0","2"
"金赞等导诏使黑","2","0","2"
"特遣北京路总管","1","1","2"
"遣大将军康允绍","1","1","2"
"大将军康允绍奉","1","1","2"
"将军康允绍奉表","1","1","2"
"禃遣世子愖入朝","2","0","2"
"枢密院副使金方","1","1","2"
"密院副使金方庆","1","1","2"
"院副使金方庆奉","1","1","2"
"副使金方庆奉表","1","1","2"
"府判官徐世雄诏","1","1","2"
"遣国王头辇哥等","1","1","2"
"国王头辇哥等率","1","1","2"
"王头辇哥等率兵","1","1","2"
"前枢密院经历马","1","1","2"
"枢密院经历马希","1","1","2"
"密院经历马希骥","1","1","2"
"遣借礼部侍郎朴","1","1","2"
"遣行省率兵东下","1","1","2"
"高丽国官吏军民","1","1","2"
"特遣兵护送国王","1","1","2"
"东京行尚书省军","1","1","2"
"高丽国令公林衍","1","1","2"
"陪臣元傅等妄奏","1","1","2"
"臣元傅等妄奏头","1","1","2"
"元傅等妄奏头辇","1","1","2"
"傅等妄奏头辇哥","1","1","2"
"等妄奏头辇哥国","1","1","2"
"妄奏头辇哥国王","1","1","2"
"洪茶丘将兵送抵","2","0","2"
"茶丘将兵送抵海","2","0","2"
"丘将兵送抵海上","2","0","2"
"姑令金州等处屯","2","0","2"
"令金州等处屯驻","2","0","2"
"率尚书右丞宋玢","1","1","2"
"军器监薛公俭等","1","1","2"
"禃遣通事将徐称","2","0","2"
"遣通事将徐称导","2","0","2"
"通事将徐称导送","2","0","2"
"同知枢密院事李","1","1","2"
"知枢密院事李昌","1","1","2"
"枢密院事李昌庆","1","1","2"
"密院事李昌庆奉","1","1","2"
"院事李昌庆奉表","1","1","2"
"事李昌庆奉表谢","1","1","2"
"将白琚偕张铎等","1","1","2"
"白琚偕张铎等十","1","1","2"
"琚偕张铎等十二","1","1","2"
"偕张铎等十二人","1","1","2"
"张铎等十二人奉","1","1","2"
"铎等十二人奉表","1","1","2"
"遣西京属城诸达","1","1","2"
"经略使忻都同洪","1","1","2"
"略使忻都同洪茶","1","1","2"
"使忻都同洪茶丘","1","1","2"
"十一年正月己卯","1","1","2"
"一年正月己卯朔","1","1","2"
"枢密院副使奇蕴","1","1","2"
"密院副使奇蕴奉","1","1","2"
"院副使奇蕴奉表","1","1","2"
"大小官员百姓人","1","1","2"
"小官员百姓人等","1","1","2"
"遣齐安侯王淑上","1","1","2"
"齐安侯王淑上表","1","1","2"
"安侯王淑上表谢","1","1","2"
"侯王淑上表谢恩","1","1","2"
"门事李信孙等奉","1","1","2"
"事李信孙等奉表","1","1","2"
"李信孙等奉表入","1","1","2"
"子弟二十人入侍","1","1","2"
"议中赞金方庆奉","1","1","2"
"中赞金方庆奉表","1","1","2"
"遣判秘书寺事朱","1","1","2"
"判秘书寺事朱悦","1","1","2"
"秘书寺事朱悦奉","1","1","2"
"书寺事朱悦奉表","1","1","2"
"达鲁花赤石抹天","1","1","2"
"鲁花赤石抹天衢","1","1","2"
"改铸驸马高丽王","1","1","2"
"铸驸马高丽王印","1","1","2"
"驸马高丽王印赐","1","1","2"
"赐号推忠宣力定","1","1","2"
"号推忠宣力定远","1","1","2"
"推忠宣力定远功","1","1","2"
"大德元年十一月","1","1","2"
"高丽行省平章政","1","1","2"
"丽行省平章政事","1","1","2"
"征东行省平章阔","1","1","2"
"东行省平章阔里","1","1","2"
"行省平章阔里吉","1","1","2"
"省平章阔里吉思","1","1","2"
"署官府三百五十","1","1","2"
"官府三百五十八","1","1","2"
"府三百五十八所","1","1","2"
"官吏二百七十余","1","1","2"
"仁宗皇庆二年四","1","1","2"
"宗皇庆二年四月","1","1","2"
"地立耽罗国招讨","1","1","2"
"立耽罗国招讨司","1","1","2"
"尹邦宝充招讨副","1","1","2"
"邦宝充招讨副使","1","1","2"
"大蒙古国皇帝奉","1","1","2"
"蒙古国皇帝奉书","1","1","2"
"古国皇帝奉书日","1","1","2"
"国皇帝奉书日本","1","1","2"
"居舍人潘阜等持","1","1","2"
"舍人潘阜等持书","1","1","2"
"命秘书监赵良弼","1","1","2"
"秘书监赵良弼使","1","1","2"
"特命少中大夫秘","1","1","2"
"命少中大夫秘书","1","1","2"
"少中大夫秘书监","1","1","2"
"中大夫秘书监赵","1","1","2"
"大夫秘书监赵良","1","1","2"
"夫秘书监赵良弼","1","1","2"
"送国信使赵良弼","1","1","2"
"国信使赵良弼通","1","1","2"
"日本通事曹介升","1","1","2"
"本通事曹介升等","1","1","2"
"通事曹介升等上","1","1","2"
"事曹介升等上言","1","1","2"
"日本始遣弥四郎","1","1","2"
"太宰府西守护所","1","1","2"
"兵部侍郎何文著","1","1","2"
"计议官撒都鲁丁","1","1","2"
"议官撒都鲁丁使","1","1","2"
"日本遣商人持金","1","1","2"
"水手总管陆文政","1","1","2"
"手总管陆文政等","1","1","2"
"江浙省平章政事","1","1","2"
"安南京北洮江上","1","1","2"
"大理国守臣安抚","1","1","2"
"理国守臣安抚聂","1","1","2"
"凡衣冠典礼风俗","1","1","2"
"交趾遣子弟入觐","1","1","2"
"族人通侍大夫陈","1","1","2"
"人通侍大夫陈奉","1","1","2"
"通侍大夫陈奉公","1","1","2"
"员外郎诸卫寄班","1","1","2"
"外郎诸卫寄班阮","1","1","2"
"郎诸卫寄班阮琛","1","1","2"
"遣杨安养充员外","1","1","2"
"杨安养充员外郎","1","1","2"
"遣杨安养上表三","1","1","2"
"忽笼海牙代讷剌","1","1","2"
"笼海牙代讷剌丁","1","1","2"
"遣中侍大夫周仲","1","1","2"
"中侍大夫周仲彦","1","1","2"
"中亮大夫吴德邵","1","1","2"
"礼部尚书等官奉","1","1","2"
"江陵抵邕州入安","1","1","2"
"陵抵邕州入安南","1","1","2"
"知审刑院事杜国","1","1","2"
"审刑院事杜国计","1","1","2"
"刑院事杜国计先","1","1","2"
"富良江岸奉迎入","1","1","2"
"中赞杜国计奉表","1","1","2"
"赞杜国计奉表陈","1","1","2"
"行宣慰使都元帅","1","1","2"
"湖占城行省平章","1","1","2"
"占城行省平章政","1","1","2"
"城行省平章政事","1","1","2"
"遣鄂州达鲁花赤","1","1","2"
"致书荆湖占城行","1","1","2"
"书荆湖占城行省","1","1","2"
"宣使塔海撒里同","1","1","2"
"使塔海撒里同安","1","1","2"
"塔海撒里同安南","1","1","2"
"海撒里同安南国","1","1","2"
"撒里同安南国使","1","1","2"
"里同安南国使阮","1","1","2"
"同安南国使阮道","1","1","2"
"安南国使阮道学","1","1","2"
"南国使阮道学等","1","1","2"
"塔海撒里引安南","1","1","2"
"中亮大夫陈德钧","1","1","2"
"行省命万户赵修","1","1","2"
"省命万户赵修己","1","1","2"
"善忠大夫阮德舆","1","1","2"
"朝请郎阮文翰奉","1","1","2"
"请郎阮文翰奉书","1","1","2"
"阮效锐奉书谢罪","1","1","2"
"大越国主宪天体","1","1","2"
"越国主宪天体道","1","1","2"
"国主宪天体道大","1","1","2"
"主宪天体道大明","1","1","2"
"宪天体道大明光","1","1","2"
"天体道大明光孝","1","1","2"
"体道大明光孝皇","1","1","2"
"道大明光孝皇帝","1","1","2"
"大明光孝皇帝陈","1","1","2"
"明光孝皇帝陈威","1","1","2"
"光孝皇帝陈威晃","1","1","2"
"显慈顺天皇太后","1","1","2"
"复令唐兀沿海追","1","1","2"
"令唐兀沿海追日","1","1","2"
"弟昭国王陈益稷","1","1","2"
"昭国王陈益稷率","1","1","2"
"左丞相阿里海牙","1","1","2"
"丞相阿里海牙平","1","1","2"
"相阿里海牙平定","1","1","2"
"鄂州行省军同征","1","1","2"
"年平章阿里海牙","1","1","2"
"阿八赤等分道入","1","1","2"
"八赤等分道入山","1","1","2"
"遇交趾船三十艘","1","1","2"
"二十八年十一月","1","1","2"
"镇守永州两淮万","1","1","2"
"守永州两淮万户","1","1","2"
"永州两淮万户府","1","1","2"
"州两淮万户府上","1","1","2"
"两淮万户府上千","1","1","2"
"淮万户府上千户","1","1","2"
"万户府上千户蔡","1","1","2"
"户府上千户蔡荣","1","1","2"
"府上千户蔡荣上","1","1","2"
"上千户蔡荣上书","1","1","2"
"遣吏部尚书梁曾","1","1","2"
"礼部郎中陈孚持","1","1","2"
"部郎中陈孚持诏","1","1","2"
"遣陪臣陶子奇等","1","1","2"
"吉里等同征安南","1","1","2"
"立湖广安南行省","1","1","2"
"军五万六千五百","1","1","2"
"五万六千五百七","1","1","2"
"万六千五百七十","1","1","2"
"六千五百七十人","1","1","2"
"行枢密院副使彻","1","1","2"
"枢密院副使彻里","1","1","2"
"密院副使彻里蛮","1","1","2"
"部郎中萧泰登持","1","1","2"
"郎中萧泰登持诏","1","1","2"
"取万户张荣实等","1","1","2"
"万户张荣实等二","1","1","2"
"户张荣实等二人","1","1","2"
"仁宗皇庆二年正","1","1","2"
"宗皇庆二年正月","1","1","2"
"交趾军约三万余","1","1","2"
"兵部员外郎阿里","1","1","2"
"部员外郎阿里温","1","1","2"
"员外郎阿里温沙","1","1","2"
"鄯阐等路宣慰司","1","1","2"
"阐等路宣慰司都","1","1","2"
"等路宣慰司都元","1","1","2"
"路宣慰司都元帅","1","1","2"
"慰司都元帅府遣","1","1","2"
"司都元帅府遣乞","1","1","2"
"都元帅府遣乞脱","1","1","2"
"礼部郎中国信使","1","1","2"
"部郎中国信使乞","1","1","2"
"郎中国信使乞脱","1","1","2"
"工部郎中国信副","1","1","2"
"部郎中国信副使","1","1","2"
"建宁路安抚使贺","1","1","2"
"宁路安抚使贺天","1","1","2"
"路安抚使贺天爵","1","1","2"
"阿郭愿先招阿提","1","1","2"
"郭愿先招阿提犯","1","1","2"
"遣金齿千额总管","1","1","2"
"金齿千额总管阿","1","1","2"
"齿千额总管阿禾","1","1","2"
"下士卒六万人征","1","1","2"
"士卒六万人征缅","1","1","2"
"二十二年十一月","1","1","2"
"缅王遣盐井大官","1","1","2"
"王遣盐井大官阿","1","1","2"
"遣盐井大官阿必","1","1","2"
"盐井大官阿必立","1","1","2"
"井大官阿必立相","1","1","2"
"遣镇西平缅宣抚","1","1","2"
"镇西平缅宣抚司","1","1","2"
"西平缅宣抚司达","1","1","2"
"平缅宣抚司达鲁","1","1","2"
"缅宣抚司达鲁花","1","1","2"
"令忙完秃鲁迷失","1","1","2"
"忙完秃鲁迷失率","1","1","2"
"忙完秃鲁迷失请","1","1","2"
"令诸王阔阔节制","1","1","2"
"缅国阿散吉牙等","1","1","2"
"云南参知政事高","1","1","2"
"南参知政事高庆","1","1","2"
"广南西道宣慰使","1","1","2"
"南西道宣慰使马","1","1","2"
"西道宣慰使马成","1","1","2"
"道宣慰使马成旺","1","1","2"
"遣兵部侍郎教化","1","1","2"
"遂命右丞唆都等","1","1","2"
"四面约二十余里","1","1","2"
"回回三梢炮百余","1","1","2"
"回三梢炮百余座","1","1","2"
"行省遣都镇抚李","1","1","2"
"省遣都镇抚李天","1","1","2"
"招真腊国使速鲁","1","1","2"
"真腊国使速鲁蛮","1","1","2"
"遣琼州安抚使陈","1","1","2"
"琼州安抚使陈仲","1","1","2"
"州安抚使陈仲达","1","1","2"
"水路攻木城北面","1","1","2"
"三百人攻东面沙","1","1","2"
"遣博思兀鲁班者","1","1","2"
"舅宝脱秃花等三","1","1","2"
"宝脱秃花等三十","1","1","2"
"脱秃花等三十余","1","1","2"
"秃花等三十余人","1","1","2"
"奉国王信物杂布","1","1","2"
"国王信物杂布二","1","1","2"
"王信物杂布二百","1","1","2"
"信物杂布二百匹","1","1","2"
"献金叶九节标枪","1","1","2"
"第四子利世麻八","1","1","2"
"四子利世麻八都","1","1","2"
"子利世麻八都八","1","1","2"
"利世麻八都八德","1","1","2"
"世麻八都八德剌","1","1","2"
"第五子世利印德","1","1","2"
"大州西北鸦候山","1","1","2"
"北门乘象遁入山","1","1","2"
"唆都旧制行省舒","1","1","2"
"都旧制行省舒眉","1","1","2"
"旧制行省舒眉莲","1","1","2"
"制行省舒眉莲港","1","1","2"
"遣文劳邛大巴南","1","1","2"
"命平章政事阿里","1","1","2"
"政事阿里海牙奉","1","1","2"
"事阿里海牙奉镇","1","1","2"
"阿里海牙奉镇南","1","1","2"
"里海牙奉镇南王","1","1","2"
"海牙奉镇南王脱","1","1","2"
"牙奉镇南王脱欢","1","1","2"
"奉镇南王脱欢发","1","1","2"
"镇南王脱欢发兵","1","1","2"
"设左右军都元帅","1","1","2"
"左右军都元帅府","1","1","2"
"右军都元帅府二","1","1","2"
"万户张塔剌赤等","1","1","2"
"户张塔剌赤等五","1","1","2"
"张塔剌赤等五百","1","1","2"
"塔剌赤等五百余","1","1","2"
"剌赤等五百余人","1","1","2"
"万户脱欢等马步","1","1","2"
"副元帅土虎登哥","1","1","2"
"宰相昔剌难答吒","1","1","2"
"相昔剌难答吒耶","1","1","2"
"昔剌难答吒耶等","1","1","2"
"剌难答吒耶等五","1","1","2"
"难答吒耶等五十","1","1","2"
"答吒耶等五十余","1","1","2"
"吒耶等五十余人","1","1","2"
"涧上接杜马班王","1","1","2"
"上接杜马班王府","1","1","2"
"谋臣希宁官沿河","1","1","2"
"臣希宁官沿河泊","1","1","2"
"希宁官沿河泊舟","1","1","2"
"孙参政率万户李","1","1","2"
"参政率万户李明","1","1","2"
"政率万户李明迎","1","1","2"
"元二十八年九月","1","1","2"
"海船副万户杨祥","1","1","2"
"船副万户杨祥请","1","1","2"
"命杨祥充宣抚使","1","1","2"
"二十九年三月二","1","1","2"
"十九年三月二十","1","1","2"
"九年三月二十九","1","1","2"
"福建省平章政事","1","1","2"
"建省平章政事高","1","1","2"
"省平章政事高兴","1","1","2"
"平章政事伯颜等","1","1","2"
"行中书省左丞唆","1","1","2"
"中书省左丞唆都","1","1","2"
"遣广东招讨司达","1","1","2"
"广东招讨司达鲁","1","1","2"
"东招讨司达鲁花","1","1","2"
"讨司达鲁花赤杨","1","1","2"
"司达鲁花赤杨庭","1","1","2"
"达鲁花赤杨庭璧","1","1","2"
"速里蛮二人入朝","1","1","2"
"那些还没有归顺","0","2","2"
"些还没有归顺的","0","2","2"
"汉人担任的镇守","0","2","2"
"人担任的镇守官","0","2","2"
"密院事燕铁木儿","0","2","2"
"让百姓北渡黄河","0","2","2"
"官府逮捕了一些","0","2","2"
"世祖沉默了许久","0","2","2"
"人们都认为这是","0","2","2"
"们都认为这是一","0","2","2"
"将他们斩首示众","0","2","2"
"的达鲁花赤七十","0","2","2"
"不花为中书右丞","0","2","2"
"耶律铸为中书左","0","2","2"
"律铸为中书左丞","0","2","2"
"铸为中书左丞相","0","2","2"
"任命伯颜为中书","0","2","2"
"伯颜为中书右丞","0","2","2"
"颜为中书右丞相","0","2","2"
"合剌合孙为中书","0","2","2"
"失里咱牙信合八","0","2","2"
"赐给诸侯王也里","0","2","2"
"给诸侯王也里干","0","2","2"
"派遣合撒儿海牙","0","2","2"
"为江西榷茶转运","0","2","2"
"司改为都转运盐","0","2","2"
"改为都转运盐使","0","2","2"
"为都转运盐使司","0","2","2"
"阿里为中书右丞","0","2","2"
"荣祖为昭文馆大","0","2","2"
"祖为昭文馆大学","0","2","2"
"任命江浙行省左","0","2","2"
"政事赤斤铁木儿","0","2","2"
"任命陕西行省平","0","2","2"
"命陕西行省平章","0","2","2"
"降职为岭北行省","0","2","2"
"不花钱钞一万五","0","2","2"
"花钱钞一万五千","0","2","2"
"为辽阳行省平章","0","2","2"
"钱钞七十五万贯","0","2","2"
"中都威卫改为忠","0","2","2"
"都威卫改为忠翊","0","2","2"
"威卫改为忠翊侍","0","2","2"
"卫改为忠翊侍卫","0","2","2"
"改为忠翊侍卫亲","0","2","2"
"为忠翊侍卫亲军","0","2","2"
"赐予黄金五百两","0","2","2"
"授予开府仪同三","0","2","2"
"予开府仪同三司","0","2","2"
"江淮地区创科包","0","2","2"
"淮地区创科包银","0","2","2"
"命知枢密院事也","0","2","2"
"为云南行省右丞","0","2","2"
"诸王不赛因遣使","0","2","2"
"钱钞各一千五百","0","2","2"
"钞各一千五百锭","0","2","2"
"钱钞一千二百锭","0","2","2"
"赈济钱钞三万锭","0","2","2"
"河间盐运司改为","0","2","2"
"为同知行枢密院","0","2","2"
"派遣武宁王彻彻","0","2","2"
"立文宗为皇太子","0","2","2"
"为岭北行省平章","0","2","2"
"任命高昌王铁木","0","2","2"
"命高昌王铁木儿","0","2","2"
"赐予西安王阿剌","0","2","2"
"予西安王阿剌忒","0","2","2"
"密院事脱脱木儿","0","2","2"
"任命江西行省平","0","2","2"
"命江西行省平章","0","2","2"
"御史中丞亦列赤","0","2","2"
"神御殿修作佛事","0","2","2"
"征召云南行省左","0","2","2"
"南行省左丞相也","0","2","2"
"燕铁木儿太平王","0","2","2"
"姚炜并为储庆使","0","2","2"
"知枢密院事不花","0","2","2"
"燕铁木儿恭奉皇","0","2","2"
"铁木儿恭奉皇帝","0","2","2"
"命令知枢密院事","0","2","2"
"御史中丞八即剌","0","2","2"
"丞相塔失铁木儿","0","2","2"
"铁木儿知枢密院","0","2","2"
"皇太后尊号为仪","0","2","2"
"太后尊号为仪天","0","2","2"
"后尊号为仪天兴","0","2","2"
"尊号为仪天兴圣","0","2","2"
"号为仪天兴圣慈","0","2","2"
"为仪天兴圣慈仁","0","2","2"
"为福建行省平章","0","2","2"
"至元二十三年春","0","2","2"
"随丞相伯颜南征","0","2","2"
"他为开府仪同三","0","2","2"
"任湖广行省平章","0","2","2"
"兼知行枢密院事","0","2","2"
"讨伐孛罗帖木儿","0","2","2"
"出任江南行台御","0","2","2"
"为翰林侍读学士","0","2","2"
"诏令孛罗帖木儿","0","2","2"
"帖木儿为江浙行","0","2","2"
"木儿为江浙行省","0","2","2"
"为中书右司员外","0","2","2"
"为江西行省左丞","0","2","2"
"任江西行省参知","0","2","2"
"拜为中书左丞相","0","2","2"
"不久授镇国上将","0","2","2"
"久授镇国上将军","0","2","2"
"右丞别乞里迷失","0","2","2"
"因功授武德将军","0","2","2"
"王文统为平章政","0","2","2"
"文统为平章政事","0","2","2"
"刑按察司改为肃","0","2","2"
"按察司改为肃政","0","2","2"
"察司改为肃政廉","0","2","2"
"司改为肃政廉访","0","2","2"
"改为肃政廉访司","0","2","2"
"改任淮东宣慰使","0","2","2"
"改任河南行省平","0","2","2"
"改安抚司为总管","0","2","2"
"安抚司为总管府","0","2","2"
"可灌田二千余顷","0","2","2"
"同知制诰兼国史","0","2","2"
"任翰林侍读学士","0","2","2"
"任江南湖北道肃","0","2","2"
"拜山南江北道肃","0","2","2"
"任尚书省右司都","0","2","2"
"提拔为监察御史","0","2","2"
"出任湖广行省左","0","2","2"
"升迁为翰林待制","0","2","2"
"四川省平章政事","0","2","2"
"尚书省并入中书","0","2","2"
"书省并入中书省","0","2","2"
"阿合马为中书平","0","2","2"
"合马为中书平章","0","2","2"
"马为中书平章政","0","2","2"
"任同知宣徽院事","0","2","2"
"阶银青荣禄大夫","0","2","2"
"左丞相拜住为亚","0","2","2"
"丞相拜住为亚献","0","2","2"
"铁失以御史大夫","0","2","2"
"罗帖木儿为太保","0","2","2"
"起居舍人潘阜等","0","2","2"
"金州等处设置镇","0","2","2"
"州等处设置镇边","0","2","2"
"等处设置镇边万","0","2","2"
"处设置镇边万户","0","2","2"
"设置镇边万户府","0","2","2"
"明威将军都统领","0","2","2"
"威将军都统领脱","0","2","2"
"军副统领刘杰视","0","2","2"
"副统领刘杰视察","0","2","2"
"令海道运粮万户","0","2","2"
"世子陈日火广遣","0","2","2"
"谥号为法天启运","0","2","2"
"号为法天启运圣","0","2","2"
"为法天启运圣武","0","2","2"
"认为他的话很对","0","2","2"
"乃蛮被打得大败","0","2","2"
"派阿里海去责备","0","2","2"
"阿里海去责备汪","0","2","2"
"里海去责备汪罕","0","2","2"
"斡难河的发源处","0","2","2"
"金国皇帝完颜王","0","2","2"
"兵马都元帅镇守","0","2","2"
"天应为兴中府尹","0","2","2"
"命木华黎为太师","0","2","2"
"蒙古军出紫荆口","0","2","2"
"执掌尚书省事务","0","2","2"
"派遣乌古孙仲端","0","2","2"
"率领部下前来归","0","2","2"
"领部下前来归降","0","2","2"
"让你主子当河南","0","2","2"
"你主子当河南王","0","2","2"
"由皇子拖雷监国","0","2","2"
"由白坡渡过黄河","0","2","2"
"五河口渡过淮河","0","2","2"
"惑星干犯房宿天","0","2","2"
"立皇孙失烈门为","0","2","2"
"皇孙失烈门为继","0","2","2"
"孙失烈门为继承","0","2","2"
"失烈门为继承人","0","2","2"
"汉族地区的民户","0","2","2"
"不许擅自招纳民","0","2","2"
"许擅自招纳民户","0","2","2"
"并抄没他的家产","0","2","2"
"末来的吉儿都怯","0","2","2"
"来的吉儿都怯寨","0","2","2"
"下诏晓谕宋朝的","0","2","2"
"皇帝在怯蹇叉罕","0","2","2"
"蒙古军击败了他","0","2","2"
"来到皇帝驻跸的","0","2","2"
"清理核算钱粮的","0","2","2"
"理核算钱粮的官","0","2","2"
"率领各自的部队","0","2","2"
"地方会见诸侯王","0","2","2"
"皇帝驻跸的地方","0","2","2"
"各自返回自己的","0","2","2"
"兀良合台送他们","0","2","2"
"良合台送他们到","0","2","2"
"合台送他们到皇","0","2","2"
"台送他们到皇帝","0","2","2"
"皇帝赐给汪田哥","0","2","2"
"三千名精锐的士","0","2","2"
"宋朝的贾似道派","0","2","2"
"率领西路的诸侯","0","2","2"
"领西路的诸侯王","0","2","2"
"赵良弼为参议司","0","2","2"
"良弼为参议司事","0","2","2"
"晓谕高丽国王王","0","2","2"
"诸侯王和百官的","0","2","2"
"朝廷内外官吏的","0","2","2"
"军设立贸易市场","0","2","2"
"书左丞张文谦为","0","2","2"
"左丞张文谦为大","0","2","2"
"丞张文谦为大名","0","2","2"
"处便宜行事都总","0","2","2"
"路的宣抚司制造","0","2","2"
"行省大都督李王","0","2","2"
"任命燕京路宣慰","0","2","2"
"命燕京路宣慰使","0","2","2"
"王鹗为翰林学士","0","2","2"
"鹗为翰林学士承","0","2","2"
"林学士承旨兼修","0","2","2"
"廉希宪为中书省","0","2","2"
"希宪为中书省右","0","2","2"
"宪为中书省右丞","0","2","2"
"为中书省右丞相","0","2","2"
"阿蓝答儿及浑都","0","2","2"
"蓝答儿及浑都海","0","2","2"
"皇上的车驾驻跸","0","2","2"
"花纹的绸缎各三","0","2","2"
"纹的绸缎各三百","0","2","2"
"的绸缎各三百匹","0","2","2"
"绢五千零九十八","0","2","2"
"五千零九十八匹","0","2","2"
"以后每年成为常","0","2","2"
"后每年成为常例","0","2","2"
"皇上的车驾抵达","0","2","2"
"臣入朝觐见皇上","0","2","2"
"泽为中书右丞相","0","2","2"
"施惠于百姓的药","0","2","2"
"惠于百姓的药局","0","2","2"
"太阴星干犯角宿","0","2","2"
"部下有功的军官","0","2","2"
"有功的军官二千","0","2","2"
"功的军官二千五","0","2","2"
"的军官二千五百","0","2","2"
"军官二千五百两","0","2","2"
"官二千五百两白","0","2","2"
"百两白银及数量","0","2","2"
"两白银及数量不","0","2","2"
"担任翰林侍讲学","0","2","2"
"建立翰林国史院","0","2","2"
"任命许衡为国子","0","2","2"
"姚枢为太子太师","0","2","2"
"命令平章政事赵","0","2","2"
"令平章政事赵璧","0","2","2"
"驻扎在燕京的近","0","2","2"
"扎在燕京的近郊","0","2","2"
"平章政事塔察儿","0","2","2"
"免除今年的赋税","0","2","2"
"封皇子真金为燕","0","2","2"
"皇子真金为燕王","0","2","2"
"命令诸侯王合必","0","2","2"
"令诸侯王合必赤","0","2","2"
"奉上表章前来谢","0","2","2"
"上表章前来谢恩","0","2","2"
"定朝内外官员的","0","2","2"
"率领二千名士卒","0","2","2"
"领二千名士卒前","0","2","2"
"免除他们的赋税","0","2","2"
"执掌宣慰司的事","0","2","2"
"掌宣慰司的事务","0","2","2"
"章政事赛典赤兼","0","2","2"
"政事赛典赤兼管","0","2","2"
"把李王的军队打","0","2","2"
"禁止民间私藏武","0","2","2"
"止民间私藏武器","0","2","2"
"用畏吾儿文字书","0","2","2"
"路今年田租的一","0","2","2"
