"N-gram","元史","元史翻译","Total"
"任命河南等路","0","2","2"
"合剌合孙为中","0","2","2"
"剌合孙为中书","0","2","2"
"孙为中书右丞","0","2","2"
"设立大宗正府","0","2","2"
"失里咱牙信合","0","2","2"
"里咱牙信合八","0","2","2"
"赐给礼部尚书","0","2","2"
"任命甘肃行省","0","2","2"
"给诸侯王也里","0","2","2"
"诸侯王也里干","0","2","2"
"按察司改为广","0","2","2"
"为福建闽海道","0","2","2"
"为河西陇北道","0","2","2"
"派遣合撒儿海","0","2","2"
"遣合撒儿海牙","0","2","2"
"为江西榷茶转","0","2","2"
"各道儒学提举","0","2","2"
"漕运司改为都","0","2","2"
"改为都转运盐","0","2","2"
"为都转运盐使","0","2","2"
"派遣参知政事","0","2","2"
"阿里为中书右","0","2","2"
"里为中书右丞","0","2","2"
"共同出使安南","0","2","2"
"设立海北海南","0","2","2"
"在位三十五年","0","2","2"
"钱钞一千六百","0","2","2"
"加授平章政事","0","2","2"
"麦术丁为平章","0","2","2"
"荣祖为昭文馆","0","2","2"
"祖为昭文馆大","0","2","2"
"命江浙行省左","0","2","2"
"事赤斤铁木儿","0","2","2"
"任命陕西行省","0","2","2"
"命陕西行省平","0","2","2"
"降职为岭北行","0","2","2"
"职为岭北行省","0","2","2"
"不花钱钞一万","0","2","2"
"花钱钞一万五","0","2","2"
"为辽阳行省平","0","2","2"
"钱钞七十五万","0","2","2"
"任命中书省参","0","2","2"
"中都威卫改为","0","2","2"
"都威卫改为忠","0","2","2"
"威卫改为忠翊","0","2","2"
"卫改为忠翊侍","0","2","2"
"改为忠翊侍卫","0","2","2"
"为忠翊侍卫亲","0","2","2"
"赐予黄金五百","0","2","2"
"予黄金五百两","0","2","2"
"并为御史大夫","0","2","2"
"王月鲁铁木儿","0","2","2"
"铁木儿于云南","0","2","2"
"授予开府仪同","0","2","2"
"予开府仪同三","0","2","2"
"江淮地区创科","0","2","2"
"淮地区创科包","0","2","2"
"地区创科包银","0","2","2"
"诸侯王彻彻秃","0","2","2"
"高昌王亦都护","0","2","2"
"赐予寿宁公主","0","2","2"
"为云南行省右","0","2","2"
"诸王不赛因遣","0","2","2"
"王不赛因遣使","0","2","2"
"遣使前来进贡","0","2","2"
"赐予钱钞三千","0","2","2"
"钱钞各一千五","0","2","2"
"钞各一千五百","0","2","2"
"各一千五百锭","0","2","2"
"钞一千二百锭","0","2","2"
"三处驿站饥荒","0","2","2"
"赈济粮食五万","0","2","2"
"赈济钱钞三万","0","2","2"
"济钱钞三万锭","0","2","2"
"河间盐运司改","0","2","2"
"间盐运司改为","0","2","2"
"赈济钱钞五万","0","2","2"
"为同知行枢密","0","2","2"
"派遣武宁王彻","0","2","2"
"立文宗为皇太","0","2","2"
"文宗为皇太子","0","2","2"
"铁木儿为中书","0","2","2"
"为岭北行省平","0","2","2"
"河南行省杀掉","0","2","2"
"任命高昌王铁","0","2","2"
"命高昌王铁木","0","2","2"
"赐予西安王阿","0","2","2"
"予西安王阿剌","0","2","2"
"院事脱脱木儿","0","2","2"
"命江西行省平","0","2","2"
"事秃坚帖木儿","0","2","2"
"御史中丞亦列","0","2","2"
"史中丞亦列赤","0","2","2"
"神御殿修作佛","0","2","2"
"御殿修作佛事","0","2","2"
"征召云南行省","0","2","2"
"行省左丞相也","0","2","2"
"丞相也儿吉尼","0","2","2"
"燕铁木儿太平","0","2","2"
"铁木儿太平王","0","2","2"
"亦列赤为御史","0","2","2"
"姚炜并为储庆","0","2","2"
"炜并为储庆使","0","2","2"
"将也先铁木儿","0","2","2"
"儿为中书左丞","0","2","2"
"知枢密院事不","0","2","2"
"枢密院事不花","0","2","2"
"铁木儿为左丞","0","2","2"
"派遣燕铁木儿","0","2","2"
"燕铁木儿恭奉","0","2","2"
"铁木儿恭奉皇","0","2","2"
"木儿恭奉皇帝","0","2","2"
"明宗行在处所","0","2","2"
"命令知枢密院","0","2","2"
"令知枢密院事","0","2","2"
"御史中丞八即","0","2","2"
"史中丞八即剌","0","2","2"
"阿儿思兰海牙","0","2","2"
"相塔失铁木儿","0","2","2"
"百七十户粮食","0","2","2"
"户粮食三个月","0","2","2"
"铁木儿知枢密","0","2","2"
"太后尊号为仪","0","2","2"
"后尊号为仪天","0","2","2"
"尊号为仪天兴","0","2","2"
"号为仪天兴圣","0","2","2"
"为仪天兴圣慈","0","2","2"
"拜为礼部尚书","0","2","2"
"兼管枢密院事","0","2","2"
"至元二年七月","0","2","2"
"入朝商议中书","0","2","2"
"升为福建行省","0","2","2"
"为福建行省平","0","2","2"
"元二十三年春","0","2","2"
"随丞相伯颜南","0","2","2"
"他为开府仪同","0","2","2"
"怀王即皇帝位","0","2","2"
"任湖广行省平","0","2","2"
"兼知行枢密院","0","2","2"
"答失八都鲁镇","0","2","2"
"讨伐孛罗帖木","0","2","2"
"伐孛罗帖木儿","0","2","2"
"出任江南行台","0","2","2"
"为翰林侍读学","0","2","2"
"有文集若干卷","0","2","2"
"授绍兴路总管","0","2","2"
"诏令孛罗帖木","0","2","2"
"帖木儿为江浙","0","2","2"
"木儿为江浙行","0","2","2"
"儿为江浙行省","0","2","2"
"任福建廉访使","0","2","2"
"为中书右司员","0","2","2"
"任江西行省参","0","2","2"
"后又加赠推忠","0","2","2"
"任大名路总管","0","2","2"
"不久授镇国上","0","2","2"
"久授镇国上将","0","2","2"
"右丞别乞里迷","0","2","2"
"丞别乞里迷失","0","2","2"
"因功授武德将","0","2","2"
"屯驻于六盘山","0","2","2"
"改任中书左丞","0","2","2"
"王文统为平章","0","2","2"
"文统为平章政","0","2","2"
"统为平章政事","0","2","2"
"以便就近奉养","0","2","2"
"按察司改为肃","0","2","2"
"察司改为肃政","0","2","2"
"司改为肃政廉","0","2","2"
"改为肃政廉访","0","2","2"
"改任淮东宣慰","0","2","2"
"改任河南行省","0","2","2"
"改安抚司为总","0","2","2"
"安抚司为总管","0","2","2"
"抚司为总管府","0","2","2"
"金五十两及金","0","2","2"
"可灌田二千余","0","2","2"
"授治书侍御史","0","2","2"
"同知制诰兼国","0","2","2"
"知制诰兼国史","0","2","2"
"任翰林侍读学","0","2","2"
"任江南湖北道","0","2","2"
"拜山南江北道","0","2","2"
"京为翰林学士","0","2","2"
"任尚书省右司","0","2","2"
"陛下即位之初","0","2","2"
"改任吏部尚书","0","2","2"
"提拔为监察御","0","2","2"
"出任湖广行省","0","2","2"
"享年八十一岁","0","2","2"
"升迁为翰林待","0","2","2"
"迁为翰林待制","0","2","2"
"迁为户部尚书","0","2","2"
"官阶中奉大夫","0","2","2"
"四川省平章政","0","2","2"
"川省平章政事","0","2","2"
"以平章政事兼","0","2","2"
"尚书省并入中","0","2","2"
"书省并入中书","0","2","2"
"省并入中书省","0","2","2"
"阿合马为中书","0","2","2"
"合马为中书平","0","2","2"
"马为中书平章","0","2","2"
"升六部为二品","0","2","2"
"任同知宣徽院","0","2","2"
"官阶光禄大夫","0","2","2"
"阶银青荣禄大","0","2","2"
"左丞相拜住为","0","2","2"
"丞相拜住为亚","0","2","2"
"相拜住为亚献","0","2","2"
"铁失以御史大","0","2","2"
"失以御史大夫","0","2","2"
"守卫石岭关以","0","2","2"
"以孛罗帖木儿","0","2","2"
"帖木儿为太保","0","2","2"
"起居舍人潘阜","0","2","2"
"黑的等赴日本","0","2","2"
"金州等处设置","0","2","2"
"州等处设置镇","0","2","2"
"等处设置镇边","0","2","2"
"处设置镇边万","0","2","2"
"设置镇边万户","0","2","2"
"威将军都统领","0","2","2"
"将军都统领脱","0","2","2"
"副统领刘杰视","0","2","2"
"统领刘杰视察","0","2","2"
"诏告高丽国王","0","2","2"
"使臣杜世忠等","0","2","2"
"令海道运粮万","0","2","2"
"世子陈日火广","0","2","2"
"子陈日火广遣","0","2","2"
"行省官员率兵","0","2","2"
"谥号为法天启","0","2","2"
"号为法天启运","0","2","2"
"为法天启运圣","0","2","2"
"地方住了下来","0","2","2"
"统急里忽鲁的","0","2","2"
"认为他的话很","0","2","2"
"为他的话很对","0","2","2"
"听说了这件事","0","2","2"
"世祖至元三年","0","2","2"
"把军队驻扎在","0","2","2"
"后来又重新叛","0","2","2"
"弟弟札阿绀孛","0","2","2"
"的东西全部夺","0","2","2"
"乃蛮被打得大","0","2","2"
"蛮被打得大败","0","2","2"
"他们打得大败","0","2","2"
"移到别处去了","0","2","2"
"派阿里海去责","0","2","2"
"阿里海去责备","0","2","2"
"里海去责备汪","0","2","2"
"海去责备汪罕","0","2","2"
"窘迫中来归附","0","2","2"
"进行突然袭击","0","2","2"
"又想要拥立你","0","2","2"
"你又坚决推辞","0","2","2"
"我现在离去了","0","2","2"
"斡难河的发源","0","2","2"
"难河的发源处","0","2","2"
"大军驻扎在建","0","2","2"
"太祖命令遮别","0","2","2"
"金国皇帝完颜","0","2","2"
"国皇帝完颜王","0","2","2"
"太子完颜守忠","0","2","2"
"马都元帅镇守","0","2","2"
"天应为兴中府","0","2","2"
"应为兴中府尹","0","2","2"
"入朝侍奉太祖","0","2","2"
"太祖十一年春","0","2","2"
"命木华黎为太","0","2","2"
"蒙古军出紫荆","0","2","2"
"古军出紫荆口","0","2","2"
"太祖十四年春","0","2","2"
"太祖十五年春","0","2","2"
"执掌尚书省事","0","2","2"
"掌尚书省事务","0","2","2"
"派遣乌古孙仲","0","2","2"
"领部下前来归","0","2","2"
"部下前来归降","0","2","2"
"让你主子当河","0","2","2"
"你主子当河南","0","2","2"
"主子当河南王","0","2","2"
"为兵马都元帅","0","2","2"
"渡过黄河进攻","0","2","2"
"率军渡过黄河","0","2","2"
"由皇子拖雷监","0","2","2"
"的第三个儿子","0","2","2"
"由白坡渡过黄","0","2","2"
"白坡渡过黄河","0","2","2"
"来到蒙古军营","0","2","2"
"享年五十六岁","0","2","2"
"皇后乃马真氏","0","2","2"
"五河口渡过淮","0","2","2"
"河口渡过淮河","0","2","2"
"耶律楚材去世","0","2","2"
"太宗皇帝曾经","0","2","2"
"诸侯王按只带","0","2","2"
"立皇孙失烈门","0","2","2"
"孙失烈门为继","0","2","2"
"失烈门为继承","0","2","2"
"烈门为继承人","0","2","2"
"皇后临朝听政","0","2","2"
"地方即皇帝位","0","2","2"
"暂署万户史权","0","2","2"
"朝廷内外议论","0","2","2"
"太宗皇帝命令","0","2","2"
"汉族地区的民","0","2","2"
"族地区的民户","0","2","2"
"马丁协助他们","0","2","2"
"等处的蒙古军","0","2","2"
"教方面的事务","0","2","2"
"不许擅自招纳","0","2","2"
"许擅自招纳民","0","2","2"
"擅自招纳民户","0","2","2"
"并抄没他的家","0","2","2"
"末来的吉儿都","0","2","2"
"来的吉儿都怯","0","2","2"
"的吉儿都怯寨","0","2","2"
"下诏晓谕宋朝","0","2","2"
"诏晓谕宋朝的","0","2","2"
"皇帝在怯蹇叉","0","2","2"
"帝在怯蹇叉罕","0","2","2"
"蒙古军击败了","0","2","2"
"古军击败了他","0","2","2"
"诸侯王旭烈兀","0","2","2"
"来到皇帝驻跸","0","2","2"
"到皇帝驻跸的","0","2","2"
"下诏晓谕他说","0","2","2"
"和洪福源一起","0","2","2"
"清理核算钱粮","0","2","2"
"理核算钱粮的","0","2","2"
"核算钱粮的官","0","2","2"
"领各自的部队","0","2","2"
"地方会见诸侯","0","2","2"
"方会见诸侯王","0","2","2"
"数目各不相同","0","2","2"
"皇帝驻跸的地","0","2","2"
"帝驻跸的地方","0","2","2"
"各自返回自己","0","2","2"
"自返回自己的","0","2","2"
"分赐给诸侯王","0","2","2"
"兀良合台送他","0","2","2"
"良合台送他们","0","2","2"
"合台送他们到","0","2","2"
"台送他们到皇","0","2","2"
"送他们到皇帝","0","2","2"
"相继前来投降","0","2","2"
"东胜渡过黄河","0","2","2"
"宋朝的制置使","0","2","2"
"皇帝赐给汪田","0","2","2"
"帝赐给汪田哥","0","2","2"
"担任他的副手","0","2","2"
"他率领自己的","0","2","2"
"诸侯王莫哥都","0","2","2"
"俘获男女人口","0","2","2"
"夜间登上外城","0","2","2"
"皇帝身体不适","0","2","2"
"三千名精锐的","0","2","2"
"千名精锐的士","0","2","2"
"的第四个儿子","0","2","2"
"朝的贾似道派","0","2","2"
"率领西路的诸","0","2","2"
"领西路的诸侯","0","2","2"
"西路的诸侯王","0","2","2"
"东路的诸侯王","0","2","2"
"良弼为参议司","0","2","2"
"弼为参议司事","0","2","2"
"晓谕高丽国王","0","2","2"
"以及逃亡在外","0","2","2"
"忧国忧民之心","0","2","2"
"侯王和百官的","0","2","2"
"廷内外官吏的","0","2","2"
"千五百人前往","0","2","2"
"军设立贸易市","0","2","2"
"设立贸易市场","0","2","2"
"为湖南宣抚使","0","2","2"
"左丞张文谦为","0","2","2"
"丞张文谦为大","0","2","2"
"张文谦为大名","0","2","2"
"处便宜行事都","0","2","2"
"运米十万石到","0","2","2"
"为江淮大都督","0","2","2"
"千人前往开平","0","2","2"
"路的宣抚司制","0","2","2"
"的宣抚司制造","0","2","2"
"判司宰事韩即","0","2","2"
"省大都督李王","0","2","2"
"任命燕京路宣","0","2","2"
"命燕京路宣慰","0","2","2"
"王鹗为翰林学","0","2","2"
"鹗为翰林学士","0","2","2"
"学士承旨兼修","0","2","2"
"令都元帅纽王","0","2","2"
"希宪为中书省","0","2","2"
"宪为中书省右","0","2","2"
"再次请求进攻","0","2","2"
"阿蓝答儿及浑","0","2","2"
"蓝答儿及浑都","0","2","2"
"答儿及浑都海","0","2","2"
"皇上的车驾驻","0","2","2"
"上的车驾驻跸","0","2","2"
"纹的绸缎各三","0","2","2"
"的绸缎各三百","0","2","2"
"绸缎各三百匹","0","2","2"
"绢五千零九十","0","2","2"
"千零九十八匹","0","2","2"
"从此以后每年","0","2","2"
"以后每年成为","0","2","2"
"后每年成为常","0","2","2"
"每年成为常例","0","2","2"
"皇上的车驾抵","0","2","2"
"上的车驾抵达","0","2","2"
"中书省事务的","0","2","2"
"他们赎身为民","0","2","2"
"臣入朝觐见皇","0","2","2"
"私自宰杀马牛","0","2","2"
"史天泽为中书","0","2","2"
"泽为中书右丞","0","2","2"
"施惠于百姓的","0","2","2"
"惠于百姓的药","0","2","2"
"于百姓的药局","0","2","2"
"太阴星干犯角","0","2","2"
"阴星干犯角宿","0","2","2"
"任命严忠范为","0","2","2"
"为东平路行军","0","2","2"
"官员全部听从","0","2","2"
"部下有功的军","0","2","2"
"下有功的军官","0","2","2"
"有功的军官二","0","2","2"
"功的军官二千","0","2","2"
"的军官二千五","0","2","2"
"军官二千五百","0","2","2"
"官二千五百两","0","2","2"
"百两白银及数","0","2","2"
"两白银及数量","0","2","2"
"白银及数量不","0","2","2"
"担任翰林侍讲","0","2","2"
"甲及铁装器具","0","2","2"
"安抚当地百姓","0","2","2"
"建立翰林国史","0","2","2"
"的百姓迁居到","0","2","2"
"任命许衡为国","0","2","2"
"姚枢为太子太","0","2","2"
"许衡为太子太","0","2","2"
"窦默为太子太","0","2","2"
"各五十两白银","0","2","2"
"抚恤他们的家","0","2","2"
"氏一胎生下三","0","2","2"
"所借贷的官钱","0","2","2"
"而无力偿还的","0","2","2"
"诏令把凤翔府","0","2","2"
"令平章政事赵","0","2","2"
"驻扎在燕京的","0","2","2"
"扎在燕京的近","0","2","2"
"为江汉大都督","0","2","2"
"前来皇上驻地","0","2","2"
"章政事塔察儿","0","2","2"
"免除今年的赋","0","2","2"
"除今年的赋税","0","2","2"
"由官府供给粮","0","2","2"
"封皇子真金为","0","2","2"
"皇子真金为燕","0","2","2"
"子真金为燕王","0","2","2"
"管理中书省事","0","2","2"
"理中书省事务","0","2","2"
"荧惑星干犯钩","0","2","2"
"命令诸侯王合","0","2","2"
"令诸侯王合必","0","2","2"
"行中书省供给","0","2","2"
"州等处的屯田","0","2","2"
"俸禄为正三品","0","2","2"
"饰有骆驼钮的","0","2","2"
"上表章前来谢","0","2","2"
"表章前来谢恩","0","2","2"
"三城献给宋朝","0","2","2"
"定朝内外官员","0","2","2"
"领二千名士卒","0","2","2"
"二千名士卒前","0","2","2"
"掌管宣抚司事","0","2","2"
"因为散布妖言","0","2","2"
"李王占据济南","0","2","2"
"的百姓迁徙到","0","2","2"
"户的男丁为兵","0","2","2"
"免除他们的赋","0","2","2"
"除他们的赋税","0","2","2"
"执掌宣慰司的","0","2","2"
"掌宣慰司的事","0","2","2"
"掌管行中书省","0","2","2"
"政事赛典赤兼","0","2","2"
"事赛典赤兼管","0","2","2"
"王的军队遭遇","0","2","2"
"把李王的军队","0","2","2"
"李王的军队打","0","2","2"
"禁止民间私藏","0","2","2"
"止民间私藏武","0","2","2"
"民间私藏武器","0","2","2"
"各路的管民官","0","2","2"
"的一千名士卒","0","2","2"
"皇上下诏安抚","0","2","2"
"宋朝将领夏贵","0","2","2"
"路今年田租的","0","2","2"
"命平章政事赛","0","2","2"
"带头作乱的人","0","2","2"
"头作乱的人处","0","2","2"
"作乱的人处死","0","2","2"
"率军进攻宋军","0","2","2"
"陕西行省上奏","0","2","2"
"西行省上奏说","0","2","2"
"事情发觉之后","0","2","2"
"情发觉之后被","0","2","2"
"发觉之后被处","0","2","2"
"觉之后被处死","0","2","2"
"钱钞以赈济他","0","2","2"
"钞以赈济他们","0","2","2"
"钱钞四十三万","0","2","2"
"百姓交纳赋税","0","2","2"
"私自买卖金银","0","2","2"
"甘州发生饥荒","0","2","2"
"路执掌中书省","0","2","2"
"任命侍卫亲军","0","2","2"
"予安南国王陈","0","2","2"
"蒙古军和汉军","0","2","2"
"的百姓饥饿乏","0","2","2"
"的二千名士兵","0","2","2"
"为益都路总管","0","2","2"
"下诏责备高丽","0","2","2"
"因为立下战功","0","2","2"
"为立下战功而","0","2","2"
"立下战功而赏","0","2","2"
"下战功而赏赐","0","2","2"
"元帅钦察戍守","0","2","2"
"帅钦察戍守青","0","2","2"
"迁回原来的地","0","2","2"
"回原来的地方","0","2","2"
"长春宫设立金","0","2","2"
"春宫设立金周","0","2","2"
"宫设立金周天","0","2","2"
"派官员去审理","0","2","2"
"不能养活自己","0","2","2"
"能养活自己的","0","2","2"
"隶属于隆兴府","0","2","2"
"属于他们管辖","0","2","2"
"为山东路统军","0","2","2"
"任命真定路镇","0","2","2"
"命真定路镇守","0","2","2"
"重新设置息州","0","2","2"
"严禁屠宰牛马","0","2","2"
"皇上有诏令说","0","2","2"
"隶属于归德府","0","2","2"
"全年判死刑的","0","2","2"
"年判死刑的罪","0","2","2"
"判死刑的罪犯","0","2","2"
"死刑的罪犯六","0","2","2"
"刑的罪犯六十","0","2","2"
"下诏将其处死","0","2","2"
"所改为转运司","0","2","2"
"的士卒去戍守","0","2","2"
"隶属于各万户","0","2","2"
"隶属于统军司","0","2","2"
"辎重老营的官","0","2","2"
"重老营的官员","0","2","2"
"兵充实武卫军","0","2","2"
"命令他的儿子","0","2","2"
"他的儿子忙兀","0","2","2"
"的儿子忙兀带","0","2","2"
"承袭他的官职","0","2","2"
"子弟入朝做人","0","2","2"
"弟入朝做人质","0","2","2"
"免除其家的赋","0","2","2"
"除其家的赋税","0","2","2"
"功的将士二千","0","2","2"
"上交给官府的","0","2","2"
"把他们的妻儿","0","2","2"
"平价购买粮食","0","2","2"
"完颜端的田地","0","2","2"
"王阿只吉部下","0","2","2"
"镇守官兀良吉","0","2","2"
"尚书马月合乃","0","2","2"
"书马月合乃兼","0","2","2"
"铁一百零三万","0","2","2"
"一百零三万七","0","2","2"
"百零三万七千","0","2","2"
"零三万七千斤","0","2","2"
"农具二十万件","0","2","2"
"换取粮食四万","0","2","2"
"取粮食四万石","0","2","2"
"等人钱钞二千","0","2","2"
"赐给拜忽公主","0","2","2"
"属钱钞一千锭","0","2","2"
"儿为中书省左","0","2","2"
"是为王事而死","0","2","2"
"隶属于西川行","0","2","2"
"的一部分军队","0","2","2"
"掌枢密院事务","0","2","2"
"只必帖木儿部","0","2","2"
"设置传送紧急","0","2","2"
"置传送紧急公","0","2","2"
"传送紧急公文","0","2","2"
"送紧急公文的","0","2","2"
"紧急公文的急","0","2","2"
"急公文的急递","0","2","2"
"定路发生旱灾","0","2","2"
"大名等路发生","0","2","2"
"皇上在太庙举","0","2","2"
"上在太庙举行","0","2","2"
"国王王礻直因","0","2","2"
"的常例赐给诸","0","2","2"
"常例赐给诸侯","0","2","2"
"国共有一百五","0","2","2"
"直派遣使臣奉","0","2","2"
"益都的一千名","0","2","2"
"都的一千名武","0","2","2"
"的一千名武卫","0","2","2"
"府供给耕牛农","0","2","2"
"供给耕牛农具","0","2","2"
"伊斯兰教士等","0","2","2"
"府购买平价粮","0","2","2"
"买平价粮食以","0","2","2"
"漏登户籍的民","0","2","2"
"登户籍的民户","0","2","2"
"朝廷的大臣们","0","2","2"
"俸禄以赡养他","0","2","2"
"禄以赡养他们","0","2","2"
"命令中书省商","0","2","2"
"下诏给四川行","0","2","2"
"的赋税充作军","0","2","2"
"因为这件事没","0","2","2"
"为这件事没有","0","2","2"
"万户石抹札剌","0","2","2"
"照阿合马的意","0","2","2"
"安抚司的事务","0","2","2"
"放粮食赈济他","0","2","2"
"诸侯王也速不","0","2","2"
"侯王也速不花","0","2","2"
"上面的文字是","0","2","2"
"侯王玉龙答失","0","2","2"
"的谋臣不鲁花","0","2","2"
"西行省的大臣","0","2","2"
"的供给他们粮","0","2","2"
"皇上全部允从","0","2","2"
"供给边境地区","0","2","2"
"路的总管府兼","0","2","2"
"的总管府兼管","0","2","2"
"的士兵六十人","0","2","2"
"部下的士兵戍","0","2","2"
"下的士兵戍守","0","2","2"
"的事下诏告知","0","2","2"
"人前来归顺的","0","2","2"
"书赐给高丽国","0","2","2"
"合并到中书省","0","2","2"
"任命领中书省","0","2","2"
"命领中书省左","0","2","2"
"书省左右部兼","0","2","2"
"省左右部兼诸","0","2","2"
"左右部兼诸路","0","2","2"
"给予他们数量","0","2","2"
"予他们数量不","0","2","2"
"数量不等的赏","0","2","2"
"量不等的赏赐","0","2","2"
"各路总管府兼","0","2","2"
"路总管府兼管","0","2","2"
"刑的罪犯七十","0","2","2"
"罢免他的官职","0","2","2"
"侯王塔察儿的","0","2","2"
"中书省的六部","0","2","2"
"任命麦术丁为","0","2","2"
"丁为平章政事","0","2","2"
"戍守边境的军","0","2","2"
"每人每月给米","0","2","2"
"人每月给米二","0","2","2"
"每月给米二斗","0","2","2"
"命令四川行枢","0","2","2"
"希望全部予以","0","2","2"
"统军司迁移到","0","2","2"
"修筑十字路城","0","2","2"
"丙派遣使臣奉","0","2","2"
"上表章前来进","0","2","2"
"表章前来进贡","0","2","2"
"至元三年的历","0","2","2"
"元三年的历书","0","2","2"
"伯颜为中书左","0","2","2"
"颜为中书左丞","0","2","2"
"二万五千两白","0","2","2"
"及数量不等的","0","2","2"
"等地发生蝗灾","0","2","2"
"发生蝗灾和旱","0","2","2"
"生蝗灾和旱灾","0","2","2"
"遣使臣前来恭","0","2","2"
"使臣前来恭贺","0","2","2"
"臣前来恭贺新","0","2","2"
"请求增派军队","0","2","2"
"重新担任中书","0","2","2"
"新担任中书省","0","2","2"
"任中书省左丞","0","2","2"
"史天泽担任枢","0","2","2"
"天泽担任枢密","0","2","2"
"妖言蛊惑百姓","0","2","2"
"任制国用使司","0","2","2"
"制国用使司副","0","2","2"
"国用使司副使","0","2","2"
"今年包银税的","0","2","2"
"制国用使司制","0","2","2"
"将子弟组成的","0","2","2"
"的百姓迁移到","0","2","2"
"省平章政事赛","0","2","2"
"派遣使臣祭祀","0","2","2"
"遣使臣祭祀五","0","2","2"
"使臣祭祀五岳","0","2","2"
"臣祭祀五岳四","0","2","2"
"我想自古以来","0","2","2"
"圣人以四海为","0","2","2"
"车驾从上都到","0","2","2"
"在京畿地区狩","0","2","2"
"京畿地区狩猎","0","2","2"
"忽都答儿为中","0","2","2"
"都答儿为中书","0","2","2"
"他们流离失所","0","2","2"
"行枢密院改为","0","2","2"
"枢密院改为行","0","2","2"
"密院改为行中","0","2","2"
"院改为行中书","0","2","2"
"赐给高丽至元","0","2","2"
"皇上赐给他们","0","2","2"
"数目不等的锦","0","2","2"
"为枢密院副使","0","2","2"
"十一个部族前","0","2","2"
"一个部族前来","0","2","2"
"个部族前来归","0","2","2"
"再度任命史天","0","2","2"
"度任命史天泽","0","2","2"
"降职为中书省","0","2","2"
"把他治下的百","0","2","2"
"他治下的百姓","0","2","2"
"治下的百姓隶","0","2","2"
"下的百姓隶属","0","2","2"
"大名路镇守官","0","2","2"
"申令严禁在京","0","2","2"
"令严禁在京畿","0","2","2"
"严禁在京畿地","0","2","2"
"禁在京畿地区","0","2","2"
"百人充当侍卫","0","2","2"
"土星干犯天缶","0","2","2"
"星干犯天缶尊","0","2","2"
"饰有骆驼形钮","0","2","2"
"有骆驼形钮键","0","2","2"
"怯绵征伐建都","0","2","2"
"直派遣他的秘","0","2","2"
"派遣他的秘书","0","2","2"
"遣他的秘书监","0","2","2"
"恭贺皇帝的寿","0","2","2"
"贺皇帝的寿诞","0","2","2"
"派遣步兵骑兵","0","2","2"
"遣步兵骑兵前","0","2","2"
"使臣前来朝贡","0","2","2"
"下诏晓谕安南","0","2","2"
"实行科举考试","0","2","2"
"原来所接受的","0","2","2"
"进献嘉禾二株","0","2","2"
"部下的将士战","0","2","2"
"下的将士战功","0","2","2"
"的将士战功银","0","2","2"
"阿术部下有功","0","2","2"
"术部下有功的","0","2","2"
"女真水达达部","0","2","2"
"霸州的益津县","0","2","2"
"等路发生蝗灾","0","2","2"
"免除他们的租","0","2","2"
"共一百一十四","0","2","2"
"一百一十四人","0","2","2"
"他的弟弟王氵","0","2","2"
"的弟弟王氵昌","0","2","2"
"诏书前往晓谕","0","2","2"
"敕令处以杖刑","0","2","2"
"阿里等人前往","0","2","2"
"丞相塔察儿为","0","2","2"
"相塔察儿为御","0","2","2"
"塔察儿为御史","0","2","2"
"察儿为御史大","0","2","2"
"令转运司兼管","0","2","2"
"派遣都统领脱","0","2","2"
"遣都统领脱朵","0","2","2"
"行省的赛典赤","0","2","2"
"都路发生水灾","0","2","2"
"赐给安南国王","0","2","2"
"千石粮米赈济","0","2","2"
"石粮米赈济他","0","2","2"
"担任枢密副使","0","2","2"
"任命和礼霍孙","0","2","2"
"嘉定新归附的","0","2","2"
"立下战功的将","0","2","2"
"下战功的将士","0","2","2"
"免交今年的田","0","2","2"
"交今年的田租","0","2","2"
"处死权臣金俊","0","2","2"
"知政事杨果为","0","2","2"
"为怀孟路总管","0","2","2"
"驸马忽剌出到","0","2","2"
"马忽剌出到襄","0","2","2"
"忽剌出到襄阳","0","2","2"
"蒙古文字颁行","0","2","2"
"宣德府的税课","0","2","2"
"每人给予钱钞","0","2","2"
"给予钱钞二十","0","2","2"
"遣使者祭祀五","0","2","2"
"使者祭祀五岳","0","2","2"
"者祭祀五岳四","0","2","2"
"一千六百二十","0","2","2"
"各州郡发生蝗","0","2","2"
"州郡发生蝗灾","0","2","2"
"各路发生旱灾","0","2","2"
"的赋税全部免","0","2","2"
"赋税全部免除","0","2","2"
"直派遣他的世","0","2","2"
"王忄甚前来朝","0","2","2"
"忄甚前来朝见","0","2","2"
"不等的银两和","0","2","2"
"率领二万二千","0","2","2"
"领二万二千名","0","2","2"
"二万二千名士","0","2","2"
"的银两和钱钞","0","2","2"
"高丽国的世子","0","2","2"
"丽国的世子王","0","2","2"
"国的世子王忄","0","2","2"
"世子王忄甚上","0","2","2"
"子王忄甚上奏","0","2","2"
"弟安庆公王氵","0","2","2"
"庆公王氵昌为","0","2","2"
"公王氵昌为国","0","2","2"
"王氵昌为国王","0","2","2"
"东安公的尊号","0","2","2"
"史天泽均担任","0","2","2"
"的中书省事务","0","2","2"
"征召高丽国王","0","2","2"
"蒙古国王头辇","0","2","2"
"古国王头辇哥","0","2","2"
"都统领崔坦等","0","2","2"
"的三千名士兵","0","2","2"
"礼部侍郎朴休","0","2","2"
"部侍郎朴休灬","0","2","2"
