"N-gram","魏书","魏书翻译","Total"
"皇帝追授他为","0","2","2"
"规定其谥号为","0","2","2"
"督率诸军征讨","0","2","2"
"九品以上的官","0","2","2"
"萧衍举事成功","0","2","2"
"土崩瓦解之势","0","2","2"
"如果像这样做","0","2","2"
"委付他进行处","0","2","2"
"付他进行处置","0","2","2"
"令源怀任使持","0","2","2"
"源怀任使持节","0","2","2"
"巡行北部边境","0","2","2"
"皇后的父亲于","0","2","2"
"后的父亲于劲","0","2","2"
"百姓因此而困","0","2","2"
"百姓怨声载道","0","2","2"
"王杨绍先的叔","0","2","2"
"杨绍先的叔父","0","2","2"
"绍先的叔父杨","0","2","2"
"先的叔父杨集","0","2","2"
"的叔父杨集起","0","2","2"
"追赠他为司徒","0","2","2"
"经常对别人说","0","2","2"
"成全他的美德","0","2","2"
"皇帝令源子恭","0","2","2"
"帝令源子恭持","0","2","2"
"令源子恭持节","0","2","2"
"源子恭持节为","0","2","2"
"书表奏上朝廷","0","2","2"
"及至六镇反叛","0","2","2"
"朝廷以源子恭","0","2","2"
"以源子恭兼任","0","2","2"
"萧衍的豫州刺","0","2","2"
"衍的豫州刺史","0","2","2"
"率领部众三万","0","2","2"
"领部众三万人","0","2","2"
"朝廷授任他为","0","2","2"
"他为镇南将军","0","2","2"
"萧衍的直将军","0","2","2"
"后加授散骑常","0","2","2"
"不久迁任侍中","0","2","2"
"源子恭为都督","0","2","2"
"构筑堡垒用以","0","2","2"
"筑堡垒用以防","0","2","2"
"兖二州诸军事","0","2","2"
"年轻时擅长骑","0","2","2"
"轻时擅长骑马","0","2","2"
"时擅长骑马射","0","2","2"
"依照安城王叔","0","2","2"
"照安城王叔孙","0","2","2"
"他为中书侍郎","0","2","2"
"补正缺点过失","0","2","2"
"跟从征讨赫连","0","2","2"
"跟从征讨平凉","0","2","2"
"因功被任命为","0","2","2"
"经常跟从征伐","0","2","2"
"与他同睡同起","0","2","2"
"兴安二年去世","0","2","2"
"因善于骑马射","0","2","2"
"领几十名骑兵","0","2","2"
"被御史中尉王","0","2","2"
"跟从世祖征伐","0","2","2"
"赏赐数以万计","0","2","2"
"娶昭成帝的女","0","2","2"
"昭成帝的女儿","0","2","2"
"晋宣帝司马懿","0","2","2"
"司马德宗的平","0","2","2"
"马德宗的平西","0","2","2"
"德宗的平西将","0","2","2"
"宗的平西将军","0","2","2"
"司马休之的儿","0","2","2"
"马休之的儿子","0","2","2"
"休之的儿子司","0","2","2"
"之的儿子司马","0","2","2"
"的儿子司马文","0","2","2"
"表给司马德宗","0","2","2"
"以及司马德宗","0","2","2"
"及司马德宗的","0","2","2"
"州治中韩延之","0","2","2"
"陈郡人袁式等","0","2","2"
"他为征西大将","0","2","2"
"等人反叛朝廷","0","2","2"
"世祖任司马文","0","2","2"
"祖任司马文思","0","2","2"
"任司马文思为","0","2","2"
"河以北的百姓","0","2","2"
"命司马楚之为","0","2","2"
"这实在是陛下","0","2","2"
"司马楚之在长","0","2","2"
"马楚之在长社","0","2","2"
"楚之在长社打","0","2","2"
"之在长社打败","0","2","2"
"擒获刘义隆将","0","2","2"
"李元德以及东","0","2","2"
"元德以及东郡","0","2","2"
"德以及东郡太","0","2","2"
"以及东郡太守","0","2","2"
"及东郡太守申","0","2","2"
"臣思陛下圣德","0","2","2"
"司马楚之为假","0","2","2"
"马楚之为假节","0","2","2"
"军从散关西进","0","2","2"
"北将军封沓逃","0","2","2"
"将军封沓逃入","0","2","2"
"和平五年去世","0","2","2"
"父亲的爵位为","0","2","2"
"爵位为关内侯","0","2","2"
"授任为冀州刺","0","2","2"
"征召陆俟回到","0","2","2"
"召陆俟回到京","0","2","2"
"世祖听说此事","0","2","2"
"跟随皇帝出征","0","2","2"
"与高凉王拓跋","0","2","2"
"凉王拓跋那率","0","2","2"
"率军渡过黄河","0","2","2"
"把那里的民户","0","2","2"
"盖吴的两个叔","0","2","2"
"吴的两个叔父","0","2","2"
"任命他为太子","0","2","2"
"在行宫朝见皇","0","2","2"
"刁雍对叔孙建","0","2","2"
"雍对叔孙建说","0","2","2"
"皇帝又下诏让","0","2","2"
"太平真君二年","0","2","2"
"帝下诏让刁雍","0","2","2"
"与建兴公古弼","0","2","2"
"等十余名将领","0","2","2"
"而今臣请求在","0","2","2"
"太平真君十年","0","2","2"
"赐给奴婢十五","0","2","2"
"爵位为高平公","0","2","2"
"不跪拜的诏令","0","2","2"
"的少数民族就","0","2","2"
"有什么办法呢","0","2","2"
"继承先世的爵","0","2","2"
"承先世的爵位","0","2","2"
"李顺出使凉州","0","2","2"
"贻误国家大事","0","2","2"
"当时的人为他","0","2","2"
"守渡口的官吏","0","2","2"
"不久升任散骑","0","2","2"
"母亲年老请求","0","2","2"
"改任骁骑将军","0","2","2"
"临淮王元或等","0","2","2"
"遣他的豫章王","0","2","2"
"派遣兼黄门侍","0","2","2"
"遣兼黄门侍郎","0","2","2"
"灵太后认为元","0","2","2"
"任梁州骠骑府","0","2","2"
"任太尉参军事","0","2","2"
"的第二个女儿","0","2","2"
"加授通直散骑","0","2","2"
"授通直散骑常","0","2","2"
"所写作的诗赋","0","2","2"
"议论国事兴革","0","2","2"
"赐给钱二十万","0","2","2"
"跟从世祖征讨","0","2","2"
"汝南王元悦的","0","2","2"
"兼任散骑常侍","0","2","2"
"赠为征虏将军","0","2","2"
"终年五十七岁","0","2","2"
"在梁城打败萧","0","2","2"
"梁城打败萧衍","0","2","2"
"武定六年去世","0","2","2"
"冀州京兆王元","0","2","2"
"州京兆王元愉","0","2","2"
"李熙本家族的","0","2","2"
"熙本家族的孙","0","2","2"
"本家族的孙子","0","2","2"
"萧衍又派遣他","0","2","2"
"衍又派遣他的","0","2","2"
"多不奉行法度","0","2","2"
"授任定州刺史","0","2","2"
"服丧一年的亲","0","2","2"
"丧一年的亲属","0","2","2"
"的亲属为之前","0","2","2"
"亲属为之前去","0","2","2"
"儿子五茎继承","0","2","2"
"名籍成为平民","0","2","2"
"不久恢复王爵","0","2","2"
"不久升为侍中","0","2","2"
"学识广见闻多","0","2","2"
"人们都安居乐","0","2","2"
"们都安居乐业","0","2","2"
"高祖采纳了他","0","2","2"
"的人有一千多","0","2","2"
"不合礼制的祭","0","2","2"
"合礼制的祭祀","0","2","2"
"葬于京城之东","0","2","2"
"迁都洛阳之后","0","2","2"
"皇帝对他的宠","0","2","2"
"一定要让他们","0","2","2"
"父亲办理丧事","0","2","2"
"世宗即位以后","0","2","2"
"茹皓受到皇帝","0","2","2"
"到世宗的宠幸","0","2","2"
"北海王元详所","0","2","2"
"东宫迎接肃宗","0","2","2"
"宫迎接肃宗即","0","2","2"
"迎接肃宗即位","0","2","2"
"如此厚重的宠","0","2","2"
"任城王元澄替","0","2","2"
"城王元澄替他","0","2","2"
"在宣光殿召见","0","2","2"
"于是下达诏令","0","2","2"
"是下达诏令说","0","2","2"
"清河王元怿所","0","2","2"
"宗准许了他的","0","2","2"
"的女儿为夫人","0","2","2"
"志在安抚边远","0","2","2"
"多人在城南抗","0","2","2"
"人在城南抗拒","0","2","2"
"沮渠万年率领","0","2","2"
"渠万年率领部","0","2","2"
"万年率领部下","0","2","2"
"又有人告发沮","0","2","2"
"有人告发沮渠","0","2","2"
"人告发沮渠牧","0","2","2"
"告发沮渠牧犍","0","2","2"
"杀死一百多人","0","2","2"
"给他定谥号为","0","2","2"
"宗室之女嫁给","0","2","2"
"就授任刘渊为","0","2","2"
"率领一万骑兵","0","2","2"
"的第四个弟弟","0","2","2"
"被成都王司马","0","2","2"
"立为帝的时候","0","2","2"
"刘渊同族兄弟","0","2","2"
"渊同族兄弟之","0","2","2"
"同族兄弟之子","0","2","2"
"族兄弟之子刘","0","2","2"
"兄弟之子刘曜","0","2","2"
"石虎让他的太","0","2","2"
"虎让他的太子","0","2","2"
"让他的太子石","0","2","2"
"和他的妻子儿","0","2","2"
"突然刮起大风","0","2","2"
"了一个多月才","0","2","2"
"仪出使慕容垂","0","2","2"
"拥有数万之众","0","2","2"
"万骑兵在黄河","0","2","2"
"率十万骑兵在","0","2","2"
"慕容宝的军营","0","2","2"
"把皇位让给他","0","2","2"
"免去皇帝的称","0","2","2"
"去皇帝的称号","0","2","2"
"派遣使者牛恬","0","2","2"
"苻坚派遣他的","0","2","2"
"的儿子长乐公","0","2","2"
"儿子长乐公苻","0","2","2"
"子长乐公苻丕","0","2","2"
"杀死了苻坚部","0","2","2"
"死了苻坚部将","0","2","2"
"苻坚派遣使者","0","2","2"
"道投奔司马昌","0","2","2"
"投奔司马昌明","0","2","2"
"掌管膳食的官","0","2","2"
"管膳食的官员","0","2","2"
"他为梁州刺史","0","2","2"
"率领数千骑兵","0","2","2"
"义阳公姚平率","0","2","2"
"阳公姚平率领","0","2","2"
"率领四万人马","0","2","2"
"听说姚兴将要","0","2","2"
"又派使者前来","0","2","2"
"他的西平公主","0","2","2"
"世祖在长江边","0","2","2"
"朝廷内外都畏","0","2","2"
"廷内外都畏惧","0","2","2"
"内外都畏惧他","0","2","2"
"赐爵位为睢阳","0","2","2"
"做到人尽其才","0","2","2"
"加授侍中之职","0","2","2"
"京兆王元子推","0","2","2"
"陈述自己的看","0","2","2"
"述自己的看法","0","2","2"
"为东徐州刺史","0","2","2"
"出任徐州刺史","0","2","2"
"在官任上去世","0","2","2"
"赠他为司空公","0","2","2"
"的官职做到了","0","2","2"
"官职做到了乐","0","2","2"
"职做到了乐陵","0","2","2"
"太后临朝执政","0","2","2"
"生杀予夺之权","0","2","2"
"的兖州刺史王","0","2","2"
"兖州刺史王恭","0","2","2"
"司马德宗授任","0","2","2"
"司马尚之兄弟","0","2","2"
"等人大为惊惧","0","2","2"
"殷仲堪派龙骧","0","2","2"
"仲堪派龙骧将","0","2","2"
"堪派龙骧将军","0","2","2"
"城内大闹饥荒","0","2","2"
"刘牢之为前锋","0","2","2"
"挟持司马德宗","0","2","2"
"准带甲仗二百","0","2","2"
"带甲仗二百人","0","2","2"
"刺史司马尚之","0","2","2"
"豫州刺史等职","0","2","2"
"总领文武百官","0","2","2"
"司马德宗的彭","0","2","2"
"马德宗的彭城","0","2","2"
"德宗的彭城内","0","2","2"
"宗的彭城内史","0","2","2"
"的彭城内史刘","0","2","2"
"桓玄之子桓升","0","2","2"
"的益州刺史毛","0","2","2"
"冯文通的尚书","0","2","2"
"了他们的意见","0","2","2"
"兼鸿胪卿李继","0","2","2"
"朝廷充当人质","0","2","2"
"有一尺二寸长","0","2","2"
"领护东夷中郎","0","2","2"
"当与冯文通一","0","2","2"
"萧道成的使者","0","2","2"
"勿吉国派遣使","0","2","2"
"吉国派遣使者","0","2","2"
"骑逃走得以幸","0","2","2"
"被任命为辅国","0","2","2"
"任命为辅国将","0","2","2"
"命为辅国将军","0","2","2"
"衍又派他的部","0","2","2"
"又派他的部将","0","2","2"
"他的宁朔将军","0","2","2"
"中山王元英将","0","2","2"
"刘思祖在邵阳","0","2","2"
"元英在樊城打","0","2","2"
"英在樊城打败","0","2","2"
"在樊城打败萧","0","2","2"
"樊城打败萧衍","0","2","2"
"萧衍部将马仙","0","2","2"
"衍部将马仙鴘","0","2","2"
"蔡灵恩等十多","0","2","2"
"州刺史张宗之","0","2","2"
"刺史张宗之派","0","2","2"
"前来请求归附","0","2","2"
"来请求归附朝","0","2","2"
"请求归附朝廷","0","2","2"
"汉中归附朝廷","0","2","2"
"皇帝令尚书邢","0","2","2"
"帝令尚书邢峦","0","2","2"
"令尚书邢峦率","0","2","2"
"破萧衍的军队","0","2","2"
"于是进入剑阁","0","2","2"
"他的辅国将军","0","2","2"
"邢峦又派统军","0","2","2"
"王足打败萧衍","0","2","2"
"足打败萧衍的","0","2","2"
"大败萧衍部众","0","2","2"
"率军侵犯寿春","0","2","2"
"正始三年正月","0","2","2"
"南将军陈伯之","0","2","2"
"了其辅国将军","0","2","2"
"魏军追击到了","0","2","2"
"将军元恒攻克","0","2","2"
"军元恒攻克固","0","2","2"
"元恒攻克固城","0","2","2"
"其大将蓝怀恭","0","2","2"
"右仆射柳忄炎","0","2","2"
"刺史昌义之等","0","2","2"
"史昌义之等人","0","2","2"
"中山王元英率","0","2","2"
"山王元英率军","0","2","2"
"邢峦率领骑兵","0","2","2"
"率领部众侵犯","0","2","2"
"打败并擒获了","0","2","2"
"中山王元英攻","0","2","2"
"萧衍的长薄戍","0","2","2"
"萧衍的云骑将","0","2","2"
"衍的云骑将军","0","2","2"
"县开国子彭瓮","0","2","2"
"当阳县开国伯","0","2","2"
"李元履放弃黄","0","2","2"
"元履放弃黄岘","0","2","2"
"履放弃黄岘逃","0","2","2"
"放弃黄岘逃走","0","2","2"
"萧衍所属琅笽","0","2","2"
"衍所属琅笽郡","0","2","2"
"了萧衍的辅国","0","2","2"
"城归附于朝廷","0","2","2"
"州刺史卢昶派","0","2","2"
"兼郯城戍副将","0","2","2"
"郯城戍副将张","0","2","2"
"城戍副将张天","0","2","2"
"戍副将张天惠","0","2","2"
"副将张天惠率","0","2","2"
"张天惠与王万","0","2","2"
"天惠与王万寿","0","2","2"
"惠与王万寿等","0","2","2"
"斩杀敌军数百","0","2","2"
"派琅笽戍主傅","0","2","2"
"萧衍派兵侵犯","0","2","2"
"级传送到京师","0","2","2"
"法僧占据州城","0","2","2"
"萧综镇守彭城","0","2","2"
"以为是自己的","0","2","2"
"对他非常宠爱","0","2","2"
"他的北梁州长","0","2","2"
"的北梁州长史","0","2","2"
"刺史傅竖眼派","0","2","2"
"他的儿子傅敬","0","2","2"
"的儿子傅敬绍","0","2","2"
"儿子傅敬绍率","0","2","2"
"锡休儒等人逃","0","2","2"
"萧衍的益州刺","0","2","2"
"衍的益州刺史","0","2","2"
"的益州刺史萧","0","2","2"
"刺史萧渊猷派","0","2","2"
"州刺史邴虬派","0","2","2"
"又改年号为大","0","2","2"
"北海王元颢投","0","2","2"
"海王元颢投奔","0","2","2"
"刺史茹怀朗派","0","2","2"
"徐兖二州刺史","0","2","2"
"他的邺王元树","0","2","2"
"的邺王元树和","0","2","2"
"邺王元树和谯","0","2","2"
"王元树和谯州","0","2","2"
"元树和谯州刺","0","2","2"
"树和谯州刺史","0","2","2"
"和谯州刺史朱","0","2","2"
"的司州刺史陈","0","2","2"
"州刺史陈庆之","0","2","2"
"萧衍的雍州刺","0","2","2"
"衍的雍州刺史","0","2","2"
"刺史尧雄攻打","0","2","2"
"帝准许了他的","0","2","2"
"派他的散骑常","0","2","2"
"派遣使者回访","0","2","2"
"司徒侯景反叛","0","2","2"
"萧衍之子萧纲","0","2","2"
"派遣他哥哥的","0","2","2"
"遣他哥哥的儿","0","2","2"
"他哥哥的儿子","0","2","2"
"大破萧衍部众","0","2","2"
"俘虏斩杀敌人","0","2","2"
"的人不可胜数","0","2","2"
"侯景渡过长江","0","2","2"
"死者相互枕藉","0","2","2"
"司马德宗属下","0","2","2"
"司马元显为征","0","2","2"
"向朝廷上表请","0","2","2"
"抵抗王恭等人","0","2","2"
"宗派遣使者来","0","2","2"
"军队前去讨伐","0","2","2"
"听说刘牢之的","0","2","2"
"说刘牢之的军","0","2","2"
"刘牢之的军队","0","2","2"
"他的儿子司马","0","2","2"
"乘其不备进行","0","2","2"
"迎接司马德宗","0","2","2"
"他的亲信党羽","0","2","2"
"司马德宗去世","0","2","2"
"凉州各军讨伐","0","2","2"
"州各军讨伐吐","0","2","2"
"各军讨伐吐谷","0","2","2"
"军讨伐吐谷浑","0","2","2"
"改封为临淮王","0","2","2"
"取下帽子请求","0","2","2"
"下帽子请求解","0","2","2"
"又封为临淮王","0","2","2"
"衍派遣将领围","0","2","2"
"派遣将领围困","0","2","2"
"有见识的人所","0","2","2"
"担任北道行台","0","2","2"
"于是上奏疏请","0","2","2"
"是上奏疏请求","0","2","2"
"上奏疏请求治","0","2","2"
"奏疏请求治罪","0","2","2"
"出帝进入函谷","0","2","2"
"年轻时沉稳机","0","2","2"
"轻时沉稳机敏","0","2","2"
"喜怒不表现在","0","2","2"
"怒不表现在脸","0","2","2"
"出入有人侍卫","0","2","2"
"人认为他很荣","0","2","2"
"事以贿赂而成","0","2","2"
"请求回到京城","0","2","2"
"函谷关以西的","0","2","2"
"有什么关系?","0","2","2"
"当时齐献武王","0","2","2"
"任尚书祠部郎","0","2","2"
"恢复他的爵位","0","2","2"
"改年号为永平","0","2","2"
"内外的人畏惧","0","2","2"
"外的人畏惧他","0","2","2"
"其祖先是代人","0","2","2"
"高聪等四支军","0","2","2"
"观看的人都认","0","2","2"
"看的人都认为","0","2","2"
"人都认为这是","0","2","2"
"他为平西将军","0","2","2"
"拜授他为光禄","0","2","2"
"宗在西林园朝","0","2","2"
"在西林园朝见","0","2","2"
"肃宗在宣光殿","0","2","2"
"起身拉着肃宗","0","2","2"
"身拉着肃宗的","0","2","2"
"拉着肃宗的手","0","2","2"
"命令尚书李冲","0","2","2"
"出任征虏将军","0","2","2"
"隶属于都督李","0","2","2"
"属于都督李崇","0","2","2"
"率领数万人马","0","2","2"
"等人率领二万","0","2","2"
"人率领二万人","0","2","2"
"斩杀萧衍辅国","0","2","2"
"杀萧衍辅国将","0","2","2"
"中山王元英一","0","2","2"
"将领康绚在浮","0","2","2"
"领康绚在浮山","0","2","2"
"率领诸路军马","0","2","2"
"与萧宝夤一起","0","2","2"
"也不能超过他","0","2","2"
"所导致的结果","0","2","2"
"一起讨伐敌人","0","2","2"
"他为安北将军","0","2","2"
"正光五年秋天","0","2","2"
"又被打得大败","0","2","2"
"善于抚慰将士","0","2","2"
"萧赜派其散骑","0","2","2"
"赜派其散骑常","0","2","2"
"派其散骑常侍","0","2","2"
"失在什么地方","0","2","2"
"都送给他一些","0","2","2"
"加授中坚将军","0","2","2"
"拜授游击将军","0","2","2"
"加授平西将军","0","2","2"
"加授车骑将军","0","2","2"
"被宇文黑獭杀","0","2","2"
"当时天色已晚","0","2","2"
"这是有见识的","0","2","2"
"讨伐打败了敌","0","2","2"
"伐打败了敌人","0","2","2"
"又加授抚军将","0","2","2"
"部尚书元世隽","0","2","2"
"死于州任之上","0","2","2"
"赠他为骠骑大","0","2","2"
"授他为中军将","0","2","2"
"他为中军将军","0","2","2"
"除任他为散骑","0","2","2"
"不久又加授侍","0","2","2"
"久又加授侍中","0","2","2"
"又增食邑五百","0","2","2"
"增食邑五百户","0","2","2"
"到尔朱兆那里","0","2","2"
"尔朱兆那里去","0","2","2"
"便可一举擒获","0","2","2"
"到齐献武王那","0","2","2"
"齐献武王那里","0","2","2"
"的女儿为皇后","0","2","2"
"齐献武王从邺","0","2","2"
"献武王从邺城","0","2","2"
"都佩服他的勇","0","2","2"
"尔朱荣上表请","0","2","2"
"朱荣上表请求","0","2","2"
"上表请求入朝","0","2","2"
"等到皇帝车驾","0","2","2"
"与尔朱度律等","0","2","2"
"时年三十三岁","0","2","2"
"与吏部尚书元","0","2","2"
"帝诏尔朱天光","0","2","2"
"诏尔朱天光以","0","2","2"
"尔朱天光以本","0","2","2"
"朱天光以本官","0","2","2"
"尔朱天光于是","0","2","2"
"尔朱天光知道","0","2","2"
"尔朱天光派贺","0","2","2"
"朱天光派贺拔","0","2","2"
"尔朱天光与贺","0","2","2"
"朱天光与贺拔","0","2","2"
"道洛出城迎战","0","2","2"
"到他十分高兴","0","2","2"
"逃到天光那里","0","2","2"
"见尔朱世隆等","0","2","2"
"讨伐宿勤明达","0","2","2"
"俟受洛干等人","0","2","2"
"送到齐献武王","0","2","2"
"等到尔朱世隆","0","2","2"
"任为御史中尉","0","2","2"
"齐献武王召集","0","2","2"
"朱兆攻入洛阳","0","2","2"
"上党王元天穆","0","2","2"
"答应了他的请","0","2","2"
"应了他的请求","0","2","2"
"被朝廷追赠为","0","2","2"
"斛律洛阳在桑","0","2","2"
"律洛阳在桑乾","0","2","2"
"尔朱荣率领骑","0","2","2"
"朱荣率领骑兵","0","2","2"
"堂叔尔朱羽生","0","2","2"
"庆宾抓了起来","0","2","2"
"他为镇北将军","0","2","2"
"精锐骑兵三千","0","2","2"
"锐骑兵三千人","0","2","2"
"侄子尔朱天光","0","2","2"
"尔朱荣启奏皇","0","2","2"
"朱荣启奏皇帝","0","2","2"
"尔朱荣率领精","0","2","2"
"人们议论纷纷","0","2","2"
"皇帝又下诏说","0","2","2"
"在皇帝面前说","0","2","2"
"尔朱荣堂弟尔","0","2","2"
"朱荣堂弟尔朱","0","2","2"
"荣堂弟尔朱世","0","2","2"
"堂弟尔朱世隆","0","2","2"
"尔朱荣来到洛","0","2","2"
"朱荣来到洛阳","0","2","2"
"皇帝在明光殿","0","2","2"
"少年即有志操","0","2","2"
"世宗即位之初","0","2","2"
"被朝廷拜授为","0","2","2"
"为治书侍御史","0","2","2"
"没有超过他的","0","2","2"
"交付有关部门","0","2","2"
"等到庄帝还宫","0","2","2"
"其为镇东将军","0","2","2"
"达到预期目的","0","2","2"
"都督独孤如愿","0","2","2"
"他为宁远将军","0","2","2"
"生有三个儿子","0","2","2"
"升任镇远将军","0","2","2"
"让他跟随左右","0","2","2"
"深深记恨在心","0","2","2"
"授他为车骑将","0","2","2"
"尔朱荣引荐他","0","2","2"
"朱荣引荐他为","0","2","2"
"其余官职仍旧","0","2","2"
"督贾显智等人","0","2","2"
"步骑兵数千人","0","2","2"
"渡过黄河奔赴","0","2","2"
"荣引荐他为都","0","2","2"
"引荐他为都督","0","2","2"
"荐他为都督府","0","2","2"
"称赞他的行为","0","2","2"
"加授他为仪同","0","2","2"
"授他为仪同三","0","2","2"
"刺史广阳王元","0","2","2"
"谋杀贺拔岳的","0","2","2"
"尔朱荣令侯渊","0","2","2"
"等人打败了他","0","2","2"
"人打败了他们","0","2","2"
"跟随慕容德南","0","2","2"
"萧宝卷将领陈","0","2","2"
"己所了解的人","0","2","2"
"除授他为龙骧","0","2","2"
"圣武帝拓跋诘","0","2","2"
"武帝拓跋诘汾","0","2","2"
"祖神元皇帝拓","0","2","2"
"神元皇帝拓跋","0","2","2"
"元皇帝拓跋力","0","2","2"
"皇帝拓跋力微","0","2","2"
"于是拓跋力微","0","2","2"
"拓跋力微将他","0","2","2"
"各部落的酋长","0","2","2"
"举行祭天大典","0","2","2"
"各部酋长全都","0","2","2"
"将他召来杀掉","0","2","2"
"后来追谥他为","0","2","2"
"始祖拓跋力微","0","2","2"
"文帝拓跋沙漠","0","2","2"
"昭帝拓跋禄官","0","2","2"
"卫操在大邗城","0","2","2"
"晋怀帝司马炽","0","2","2"
"晋愍帝司马业","0","2","2"
"桓帝猗的后人","0","2","2"
"将女儿嫁给他","0","2","2"
"女儿嫁给他为","0","2","2"
"儿嫁给他为妻","0","2","2"
"帝拓跋贺亻辱","0","2","2"
"时人称之为女","0","2","2"
"人称之为女国","0","2","2"
"他是平文帝拓","0","2","2"
"是平文帝拓跋","0","2","2"
"帝拓跋郁律的","0","2","2"
"后赵太祖石虎","0","2","2"
"昭成帝拓跋什","0","2","2"
"成帝拓跋什翼","0","2","2"
"皇后慕容氏逝","0","2","2"
"后慕容氏逝世","0","2","2"
"晋成帝司马衍","0","2","2"
"派使臣前来朝","0","2","2"
"使臣前来朝贡","0","2","2"
"晋穆帝司马聃","0","2","2"
"我将亲率六军","0","2","2"
"昭成帝率军征","0","2","2"
"昭成帝派燕凤","0","2","2"
"成帝派燕凤出","0","2","2"
"帝派燕凤出使","0","2","2"
"派燕凤出使前","0","2","2"
"燕凤出使前秦","0","2","2"
"在石子岭迎战","0","2","2"
"祖献文皇帝拓","0","2","2"
"献文皇帝拓跋","0","2","2"
"文皇帝拓跋弘","0","2","2"
"八月二十九日","0","2","2"
"南安王拓跋桢","0","2","2"
"蠕蠕侵犯边塞","0","2","2"
"高祖来到阴山","0","2","2"
"了解民间疾苦","0","2","2"
"就负责治理三","0","2","2"
"负责治理三个","0","2","2"
"蠕蠕侵犯敦煌","0","2","2"
"十一月初五日","0","2","2"
"能养活自己的","0","2","2"
"经过的地方都","0","2","2"
"个州镇发生水","0","2","2"
"州镇发生水旱","0","2","2"
"四年春正月初","0","2","2"
"特国派使者朝","0","2","2"
"许赤虎出使到","0","2","2"
"赤虎出使到刘","0","2","2"
"虎出使到刘昱","0","2","2"
"个州镇发生大","0","2","2"
"州镇发生大饥","0","2","2"
"二月二十三日","0","2","2"
"十二月初六日","0","2","2"
"国同派来使者","0","2","2"
"安乐王长乐为","0","2","2"
"等国派使者来","0","2","2"
"京兆王子推为","0","2","2"
"送他们到京师","0","2","2"
"征召征西大将","0","2","2"
"召征西大将军","0","2","2"
"契丹国各派使","0","2","2"
"丹国各派使者","0","2","2"
"夏四月十三日","0","2","2"
"高祖来到白登","0","2","2"
"祖来到白登山","0","2","2"
"高祖到武州山","0","2","2"
"诸国各派来使","0","2","2"
"契丹国各派来","0","2","2"
"丹国各派来使","0","2","2"
"诏令征西将军","0","2","2"
"将其首级传送","0","2","2"
"其首级传送到","0","2","2"
"任命安定王拓","0","2","2"
"二年春正月初","0","2","2"
"熙的第二个儿","0","2","2"
"三月二十九日","0","2","2"
"夏四月初七日","0","2","2"
"七月二十三日","0","2","2"
"对京师部分地","0","2","2"
"京师部分地区","0","2","2"
"师部分地区实","0","2","2"
"部分地区实行","0","2","2"
"分地区实行赦","0","2","2"
"地区实行赦免","0","2","2"
"下诏派员外散","0","2","2"
"诏派员外散骑","0","2","2"
"三年春正月十","0","2","2"
"年春正月十一","0","2","2"
"春正月十一日","0","2","2"
"乾象六合殿建","0","2","2"
"象六合殿建成","0","2","2"
"王拓跋丕为太","0","2","2"
"高祖来到方山","0","2","2"
"萧道成的部将","0","2","2"
"昌黎王冯熙为","0","2","2"
"等人率军征讨","0","2","2"
"年春正月十八","0","2","2"
"春正月十八日","0","2","2"
"不同数量的粮","0","2","2"
"同数量的粮食","0","2","2"
"数量的粮食布","0","2","2"
"任城王拓跋云","0","2","2"
"率领部众归附","0","2","2"
"州镇百姓饥困","0","2","2"
"鳏寡孤独不能","0","2","2"
"寡孤独不能自","0","2","2"
"不能自养的人","0","2","2"
"三月二十五日","0","2","2"
"四月二十二日","0","2","2"
"一千七百多人","0","2","2"
"十一月二十七","0","2","2"
"一月二十七日","0","2","2"
"萧赜派来使者","0","2","2"
"赜派来使者朝","0","2","2"
"郎兰英出使于","0","2","2"
"兰英出使于萧","0","2","2"
"英出使于萧赜","0","2","2"
"出使于萧赜处","0","2","2"
"六月二十六日","0","2","2"
"七月二十四日","0","2","2"
"年春正月初十","0","2","2"
"弥机哥哥的儿","0","2","2"
"机哥哥的儿子","0","2","2"
"太和元年以来","0","2","2"
"孝文帝首次穿","0","2","2"
"遣使臣入朝进","0","2","2"
"勿吉国派使臣","0","2","2"
"吉国派使臣入","0","2","2"
"命令开仓放粮","0","2","2"
"南平王拓跋浑","0","2","2"
"州百姓闹饥荒","0","2","2"
"各地开仓放粮","0","2","2"
"进犯北魏边境","0","2","2"
"以下的各级官","0","2","2"
"下的各级官员","0","2","2"
"国各派使臣入","0","2","2"
"各派使臣入朝","0","2","2"
"安丰王拓跋猛","0","2","2"
"圆丘举行祭天","0","2","2"
"三月二十一日","0","2","2"
"汝阴王拓跋天","0","2","2"
"阴王拓跋天赐","0","2","2"
"十一月十九日","0","2","2"
"等国派使臣入","0","2","2"
"侵犯北魏边境","0","2","2"
"阳平王拓跋颐","0","2","2"
"孝文帝脱下丧","0","2","2"
"文帝脱下丧服","0","2","2"
"孝文帝再次祭","0","2","2"
"文帝再次祭拜","0","2","2"
"帝再次祭拜永","0","2","2"
"再次祭拜永固","0","2","2"
"次祭拜永固陵","0","2","2"
"旧有的典章制","0","2","2"
"有的典章制度","0","2","2"
"的典章制度及","0","2","2"
"依据太后的遗","0","2","2"
"据太后的遗旨","0","2","2"
"国派使者入朝","0","2","2"
"一片至诚之心","0","2","2"
"品将军的虚衔","0","2","2"
"齐郡王拓跋简","0","2","2"
