"N-gram","魏书","魏书翻译","Total"
"元实改封为平昌","0","2","2"
"实改封为平昌王","0","2","2"
"任他为平南将军","0","2","2"
"任命他为车骑将","0","2","2"
"命他为车骑将军","0","2","2"
"高祖又对元羽说","0","2","2"
"接连上奏疏推辞","0","2","2"
"大鸿胪料理丧事","0","2","2"
"外出任冠军将军","0","2","2"
"担任金紫光禄大","0","2","2"
"无固定职事的人","0","2","2"
"是自古以来通行","0","2","2"
"自古以来通行的","0","2","2"
"的身份回到第宅","0","2","2"
"等到清河王元恽","0","2","2"
"升迁到通直常侍","0","2","2"
"被任命为光禄大","0","2","2"
"元详的母亲高太","0","2","2"
"详的母亲高太妃","0","2","2"
"元颢的弟弟元顼","0","2","2"
"等到皇帝向南征","0","2","2"
"到皇帝向南征伐","0","2","2"
"以家人身份写信","0","2","2"
"家人身份写信给","0","2","2"
"人身份写信给元","0","2","2"
"身份写信给元勰","0","2","2"
"份写信给元勰说","0","2","2"
"不也是很好的吗","0","2","2"
"高祖在行宫逝世","0","2","2"
"增加食邑一千五","0","2","2"
"加食邑一千五百","0","2","2"
"接连上奏疏执意","0","2","2"
"连上奏疏执意推","0","2","2"
"州刺史裴叔业献","0","2","2"
"刺史裴叔业献出","0","2","2"
"史裴叔业献出寿","0","2","2"
"外出任定州刺史","0","2","2"
"元勰和高阳王元","0","2","2"
"勰和高阳王元雍","0","2","2"
"自古以来的帝王","0","2","2"
"坚持认为不可以","0","2","2"
"送别死者侍奉生","0","2","2"
"别死者侍奉生者","0","2","2"
"加授前后部仪仗","0","2","2"
"所以他的子孙就","0","2","2"
"以他的子孙就以","0","2","2"
"的女儿作为陪嫁","0","2","2"
"阳王长孙翰等人","0","2","2"
"犯黄河以南地区","0","2","2"
"使我们腹背受敌","0","2","2"
"派左仆射安原等","0","2","2"
"仆射安原等人前","0","2","2"
"射安原等人前往","0","2","2"
"安原等人前往征","0","2","2"
"原等人前往征伐","0","2","2"
"派使者向朝廷进","0","2","2"
"祖赐给他们衣服","0","2","2"
"率十五员大将出","0","2","2"
"高凉王拓跋那从","0","2","2"
"挖掘长长的围子","0","2","2"
"次被阿伏至罗打","0","2","2"
"被阿伏至罗打败","0","2","2"
"次向朝廷上书请","0","2","2"
"向朝廷上书请求","0","2","2"
"认为这样做不妥","0","2","2"
"漆的盾牌六副并","0","2","2"
"阿那瑰前来投奔","0","2","2"
"侍中安丰王元延","0","2","2"
"中安丰王元延明","0","2","2"
"给事黄门侍郎卢","0","2","2"
"尚书左丞元孚兼","0","2","2"
"书左丞元孚兼任","0","2","2"
"就是由于这个缘","0","2","2"
"骑着马环绕旋转","0","2","2"
"北一百多里的地","0","2","2"
"一百多里的地方","0","2","2"
"获人口及马牛羊","0","2","2"
"亲自统率六军从","0","2","2"
"自统率六军从中","0","2","2"
"统率六军从中路","0","2","2"
"江阳王元继为都","0","2","2"
"阳王元继为都督","0","2","2"
"就像魏人所说的","0","2","2"
"把他们打得大败","0","2","2"
"伊匐为镇西将军","0","2","2"
"任太尉从事中郎","0","2","2"
"令魏收起草诏书","0","2","2"
"亲手写下诏书给","0","2","2"
"表达自己的心意","0","2","2"
"是神元皇帝的后","0","2","2"
"神元皇帝的后代","0","2","2"
"政事以行贿而成","0","2","2"
"帝的第四个儿子","0","2","2"
"后来继承祖父的","0","2","2"
"派遣将领讨伐平","0","2","2"
"遣将领讨伐平定","0","2","2"
"世祖赐给爵位为","0","2","2"
"皇帝听从了他的","0","2","2"
"帝听从了他的意","0","2","2"
"任命为外都大官","0","2","2"
"不久因母亲去世","0","2","2"
"久因母亲去世回","0","2","2"
"北府主簿河间人","0","2","2"
"府主簿河间人邢","0","2","2"
"郡守县令来安抚","0","2","2"
"天穆和齐献武王","0","2","2"
"穆和齐献武王讨","0","2","2"
"祖听从他的意见","0","2","2"
"平白无故地要迁","0","2","2"
"在伊水洛水之间","0","2","2"
"跟随征伐赫连昌","0","2","2"
"被任命为内都大","0","2","2"
"讨伐消灭了他们","0","2","2"
"因事获罪被处死","0","2","2"
"和南平公长孙嵩","0","2","2"
"慕容垂派遣他的","0","2","2"
"容垂派遣他的太","0","2","2"
"垂派遣他的太子","0","2","2"
"派遣他的太子慕","0","2","2"
"遣他的太子慕容","0","2","2"
"被追赠为龙骧将","0","2","2"
"追赠为龙骧将军","0","2","2"
"多次升任散骑常","0","2","2"
"次升任散骑常侍","0","2","2"
"是清河东武城人","0","2","2"
"任命他为秘书监","0","2","2"
"使者向常山王元","0","2","2"
"者向常山王元遵","0","2","2"
"向常山王元遵请","0","2","2"
"常山王元遵请求","0","2","2"
"山王元遵请求援","0","2","2"
"王元遵请求援兵","0","2","2"
"世祖听说刘义隆","0","2","2"
"年轻时为中书学","0","2","2"
"轻时为中书学生","0","2","2"
"慕容白曜平定三","0","2","2"
"容白曜平定三齐","0","2","2"
"任开府中兵参军","0","2","2"
"兼员外散骑常侍","0","2","2"
"作为永久的制度","0","2","2"
"在慕容垂手下做","0","2","2"
"慕容垂手下做官","0","2","2"
"卫王元仪镇守中","0","2","2"
"王元仪镇守中山","0","2","2"
"慕容垂任命他为","0","2","2"
"追赠为青州刺史","0","2","2"
"打败平凉的功劳","0","2","2"
"被赐给爵位为济","0","2","2"
"与襄城公卢鲁元","0","2","2"
"世祖非常哀伤惋","0","2","2"
"祖非常哀伤惋惜","0","2","2"
"显祖因他是功臣","0","2","2"
"命他为营州刺史","0","2","2"
"命他为尚书左丞","0","2","2"
"后来继承父亲的","0","2","2"
"来继承父亲的爵","0","2","2"
"随从征伐赫连昌","0","2","2"
"十五岁以上的子","0","2","2"
"灵太后重新执政","0","2","2"
"改任通直散骑常","0","2","2"
"败刘义隆的将领","0","2","2"
"第二个儿子公孙","0","2","2"
"中书省和秘书省","0","2","2"
"流民编为当地民","0","2","2"
"民编为当地民户","0","2","2"
"忠实厚道廉洁谨","0","2","2"
"实厚道廉洁谨慎","0","2","2"
"这不是我所知道","0","2","2"
"慕容垂消灭慕容","0","2","2"
"容垂消灭慕容永","0","2","2"
"没有人比得上他","0","2","2"
"继承哥哥的爵位","0","2","2"
"将领刘裕征伐姚","0","2","2"
"领刘裕征伐姚泓","0","2","2"
"一尺土地的资本","0","2","2"
"披头散发如牦牛","0","2","2"
"头散发如牦牛的","0","2","2"
"给国家惹是生非","0","2","2"
"琅邪王司马楚之","0","2","2"
"世祖听从了他的","0","2","2"
"公卿大臣讨论这","0","2","2"
"奚斤等三十多人","0","2","2"
"群臣于是不敢再","0","2","2"
"帝业才开始更新","0","2","2"
"自然界的变化规","0","2","2"
"然界的变化规律","0","2","2"
"秃发亻辱檀之子","0","2","2"
"从世祖征伐蠕蠕","0","2","2"
"被授任为殿中尚","0","2","2"
"授任为殿中尚书","0","2","2"
"同南部尚书陆丽","0","2","2"
"宗采纳了他的意","0","2","2"
"显祖打算把皇位","0","2","2"
"祖打算把皇位传","0","2","2"
"打算把皇位传给","0","2","2"
"算把皇位传给京","0","2","2"
"把皇位传给京兆","0","2","2"
"皇位传给京兆王","0","2","2"
"屯驻在大沙漠之","0","2","2"
"驻在大沙漠之南","0","2","2"
"九品以上的官员","0","2","2"
"委付他进行处置","0","2","2"
"令源怀任使持节","0","2","2"
"皇后的父亲于劲","0","2","2"
"王杨绍先的叔父","0","2","2"
"杨绍先的叔父杨","0","2","2"
"绍先的叔父杨集","0","2","2"
"先的叔父杨集起","0","2","2"
"皇帝令源子恭持","0","2","2"
"帝令源子恭持节","0","2","2"
"令源子恭持节为","0","2","2"
"萧衍的豫州刺史","0","2","2"
"率领部众三万人","0","2","2"
"后加授散骑常侍","0","2","2"
"构筑堡垒用以防","0","2","2"
"年轻时擅长骑马","0","2","2"
"轻时擅长骑马射","0","2","2"
"时擅长骑马射箭","0","2","2"
"依照安城王叔孙","0","2","2"
"照安城王叔孙俊","0","2","2"
"跟从征讨赫连昌","0","2","2"
"因善于骑马射箭","0","2","2"
"娶昭成帝的女儿","0","2","2"
"司马德宗的平西","0","2","2"
"马德宗的平西将","0","2","2"
"德宗的平西将军","0","2","2"
"司马休之的儿子","0","2","2"
"马休之的儿子司","0","2","2"
"休之的儿子司马","0","2","2"
"之的儿子司马文","0","2","2"
"以及司马德宗的","0","2","2"
"他为征西大将军","0","2","2"
"世祖任司马文思","0","2","2"
"祖任司马文思为","0","2","2"
"司马楚之在长社","0","2","2"
"马楚之在长社打","0","2","2"
"楚之在长社打败","0","2","2"
"李元德以及东郡","0","2","2"
"元德以及东郡太","0","2","2"
"德以及东郡太守","0","2","2"
"以及东郡太守申","0","2","2"
"及东郡太守申谟","0","2","2"
"司马楚之为假节","0","2","2"
"镇北将军封沓逃","0","2","2"
"北将军封沓逃入","0","2","2"
"授任为冀州刺史","0","2","2"
"征召陆俟回到京","0","2","2"
"与高凉王拓跋那","0","2","2"
"高凉王拓跋那率","0","2","2"
"盖吴的两个叔父","0","2","2"
"刁雍对叔孙建说","0","2","2"
"与建兴公古弼等","0","2","2"
"方的少数民族就","0","2","2"
"继承先世的爵位","0","2","2"
"派遣他的豫章王","0","2","2"
"遣他的豫章王萧","0","2","2"
"派遣兼黄门侍郎","0","2","2"
"任梁州骠骑府长","0","2","2"
"加授通直散骑常","0","2","2"
"授通直散骑常侍","0","2","2"
"在梁城打败萧衍","0","2","2"
"梁城打败萧衍的","0","2","2"
"冀州京兆王元愉","0","2","2"
"李熙本家族的孙","0","2","2"
"熙本家族的孙子","0","2","2"
"萧衍又派遣他的","0","2","2"
"服丧一年的亲属","0","2","2"
"的亲属为之前去","0","2","2"
"人们都安居乐业","0","2","2"
"高祖采纳了他的","0","2","2"
"祖采纳了他的意","0","2","2"
"不合礼制的祭祀","0","2","2"
"东宫迎接肃宗即","0","2","2"
"宫迎接肃宗即位","0","2","2"
"任城王元澄替他","0","2","2"
"于是下达诏令说","0","2","2"
"宗准许了他的请","0","2","2"
"万多人在城南抗","0","2","2"
"多人在城南抗拒","0","2","2"
"沮渠万年率领部","0","2","2"
"渠万年率领部下","0","2","2"
"又有人告发沮渠","0","2","2"
"有人告发沮渠牧","0","2","2"
"人告发沮渠牧犍","0","2","2"
"被成都王司马颖","0","2","2"
"刘渊同族兄弟之","0","2","2"
"渊同族兄弟之子","0","2","2"
"同族兄弟之子刘","0","2","2"
"族兄弟之子刘曜","0","2","2"
"石虎让他的太子","0","2","2"
"虎让他的太子石","0","2","2"
"和他的妻子儿女","0","2","2"
"免去皇帝的称号","0","2","2"
"的儿子长乐公苻","0","2","2"
"儿子长乐公苻丕","0","2","2"
"杀死了苻坚部将","0","2","2"
"道投奔司马昌明","0","2","2"
"掌管膳食的官员","0","2","2"
"义阳公姚平率领","0","2","2"
"又派使者前来朝","0","2","2"
"朝廷内外都畏惧","0","2","2"
"廷内外都畏惧他","0","2","2"
"陈述自己的看法","0","2","2"
"官职做到了乐陵","0","2","2"
"的兖州刺史王恭","0","2","2"
"殷仲堪派龙骧将","0","2","2"
"仲堪派龙骧将军","0","2","2"
"准带甲仗二百人","0","2","2"
"州刺史司马尚之","0","2","2"
"司马德宗的彭城","0","2","2"
"马德宗的彭城内","0","2","2"
"德宗的彭城内史","0","2","2"
"宗的彭城内史刘","0","2","2"
"的彭城内史刘裕","0","2","2"
"的益州刺史毛璩","0","2","2"
"平王拓跋丕等人","0","2","2"
"领护东夷中郎将","0","2","2"
"勿吉国派遣使者","0","2","2"
"骑逃走得以幸免","0","2","2"
"被任命为辅国将","0","2","2"
"任命为辅国将军","0","2","2"
"萧衍又派他的部","0","2","2"
"衍又派他的部将","0","2","2"
"元英在樊城打败","0","2","2"
"英在樊城打败萧","0","2","2"
"在樊城打败萧衍","0","2","2"
"萧衍部将马仙鴘","0","2","2"
"军蔡灵恩等十多","0","2","2"
"义州刺史张宗之","0","2","2"
"州刺史张宗之派","0","2","2"
"前来请求归附朝","0","2","2"
"来请求归附朝廷","0","2","2"
"皇帝令尚书邢峦","0","2","2"
"帝令尚书邢峦率","0","2","2"
"的辅国将军范始","0","2","2"
"王足打败萧衍的","0","2","2"
"平南将军陈伯之","0","2","2"
"了其辅国将军王","0","2","2"
"其辅国将军王花","0","2","2"
"衍的徐州刺史王","0","2","2"
"的徐州刺史王伯","0","2","2"
"将军元恒攻克固","0","2","2"
"军元恒攻克固城","0","2","2"
"州刺史昌义之等","0","2","2"
"刺史昌义之等人","0","2","2"
"中山王元英率军","0","2","2"
"萧衍的云骑将军","0","2","2"
"陵县开国子彭瓮","0","2","2"
"当阳县开国伯徐","0","2","2"
"李元履放弃黄岘","0","2","2"
"元履放弃黄岘逃","0","2","2"
"履放弃黄岘逃走","0","2","2"
"萧衍所属琅笽郡","0","2","2"
"了萧衍的辅国将","0","2","2"
"徐州刺史卢昶派","0","2","2"
"兼郯城戍副将张","0","2","2"
"郯城戍副将张天","0","2","2"
"城戍副将张天惠","0","2","2"
"戍副将张天惠率","0","2","2"
"张天惠与王万寿","0","2","2"
"天惠与王万寿等","0","2","2"
"派琅笽戍主傅文","0","2","2"
"的首级传送到京","0","2","2"
"首级传送到京师","0","2","2"
"他的北梁州长史","0","2","2"
"的北梁州长史锡","0","2","2"
"州刺史傅竖眼派","0","2","2"
"他的儿子傅敬绍","0","2","2"
"萧衍的益州刺史","0","2","2"
"衍的益州刺史萧","0","2","2"
"的益州刺史萧渊","0","2","2"
"州刺史萧渊猷派","0","2","2"
"益州刺史邴虬派","0","2","2"
"北海王元颢投奔","0","2","2"
"州刺史茹怀朗派","0","2","2"
"他的邺王元树和","0","2","2"
"的邺王元树和谯","0","2","2"
"邺王元树和谯州","0","2","2"
"王元树和谯州刺","0","2","2"
"元树和谯州刺史","0","2","2"
"树和谯州刺史朱","0","2","2"
"和谯州刺史朱文","0","2","2"
"衍的司州刺史陈","0","2","2"
"的司州刺史陈庆","0","2","2"
"司州刺史陈庆之","0","2","2"
"萧衍的雍州刺史","0","2","2"
"州刺史尧雄攻打","0","2","2"
"帝准许了他的请","0","2","2"
"派他的散骑常侍","0","2","2"
"派遣他哥哥的儿","0","2","2"
"遣他哥哥的儿子","0","2","2"
"任司马元显为征","0","2","2"
"向朝廷上表请求","0","2","2"
"德宗派遣使者来","0","2","2"
"听说刘牢之的军","0","2","2"
"说刘牢之的军队","0","2","2"
"凉州各军讨伐吐","0","2","2"
"州各军讨伐吐谷","0","2","2"
"各军讨伐吐谷浑","0","2","2"
"军讨伐吐谷浑慕","0","2","2"
"取下帽子请求解","0","2","2"
"萧衍派遣将领围","0","2","2"
"衍派遣将领围困","0","2","2"
"于是上奏疏请求","0","2","2"
"上奏疏请求治罪","0","2","2"
"出帝进入函谷关","0","2","2"
"年轻时沉稳机敏","0","2","2"
"喜怒不表现在脸","0","2","2"
"和咸阳王元禧等","0","2","2"
"人认为他很荣耀","0","2","2"
"政事以贿赂而成","0","2","2"
"内外的人畏惧他","0","2","2"
"观看的人都认为","0","2","2"
"肃宗在西林园朝","0","2","2"
"宗在西林园朝见","0","2","2"
"起身拉着肃宗的","0","2","2"
"身拉着肃宗的手","0","2","2"
"隶属于都督李崇","0","2","2"
"等人率领二万人","0","2","2"
"人率领二万人马","0","2","2"
"斩杀萧衍辅国将","0","2","2"
"杀萧衍辅国将军","0","2","2"
"将领康绚在浮山","0","2","2"
"萧赜派其散骑常","0","2","2"
"赜派其散骑常侍","0","2","2"
"被宇文黑獭杀害","0","2","2"
"讨伐打败了敌人","0","2","2"
"又加授抚军将军","0","2","2"
"吏部尚书元世隽","0","2","2"
"赠他为骠骑大将","0","2","2"
"授他为中军将军","0","2","2"
"除任他为散骑常","0","2","2"
"不久又加授侍中","0","2","2"
"又增食邑五百户","0","2","2"
"到尔朱兆那里去","0","2","2"
"到齐献武王那里","0","2","2"
"齐献武王从邺城","0","2","2"
"尔朱荣上表请求","0","2","2"
"帝诏尔朱天光以","0","2","2"
"诏尔朱天光以本","0","2","2"
"尔朱天光以本官","0","2","2"
"尔朱天光派贺拔","0","2","2"
"朱天光派贺拔岳","0","2","2"
"尔朱天光与贺拔","0","2","2"
"朱天光与贺拔岳","0","2","2"
"见尔朱世隆等人","0","2","2"
"万俟受洛干等人","0","2","2"
"答应了他的请求","0","2","2"
"斛律洛阳在桑乾","0","2","2"
"尔朱荣率领骑兵","0","2","2"
"精锐骑兵三千人","0","2","2"
"尔朱荣启奏皇帝","0","2","2"
"尔朱荣堂弟尔朱","0","2","2"
"朱荣堂弟尔朱世","0","2","2"
"荣堂弟尔朱世隆","0","2","2"
"尔朱荣来到洛阳","0","2","2"
"授他为车骑将军","0","2","2"
"尔朱荣引荐他为","0","2","2"
"都督贾显智等人","0","2","2"
"荣引荐他为都督","0","2","2"
"引荐他为都督府","0","2","2"
"加授他为仪同三","0","2","2"
"授他为仪同三司","0","2","2"
"等人打败了他们","0","2","2"
"跟随慕容德南渡","0","2","2"
"自己所了解的人","0","2","2"
"除授他为龙骧将","0","2","2"
"圣武帝拓跋诘汾","0","2","2"
"始祖神元皇帝拓","0","2","2"
"祖神元皇帝拓跋","0","2","2"
"神元皇帝拓跋力","0","2","2"
"元皇帝拓跋力微","0","2","2"
"文帝拓跋沙漠汗","0","2","2"
"将女儿嫁给他为","0","2","2"
"女儿嫁给他为妻","0","2","2"
"时人称之为女国","0","2","2"
"他是平文帝拓跋","0","2","2"
"是平文帝拓跋郁","0","2","2"
"文帝拓跋郁律的","0","2","2"
"昭成帝拓跋什翼","0","2","2"
"成帝拓跋什翼犍","0","2","2"
"皇后慕容氏逝世","0","2","2"
"派使臣前来朝贡","0","2","2"
"昭成帝派燕凤出","0","2","2"
"成帝派燕凤出使","0","2","2"
"帝派燕凤出使前","0","2","2"
"派燕凤出使前秦","0","2","2"
"显祖献文皇帝拓","0","2","2"
"祖献文皇帝拓跋","0","2","2"
"献文皇帝拓跋弘","0","2","2"
"丽国派遣使者来","0","2","2"
"就负责治理三个","0","2","2"
"不能养活自己的","0","2","2"
"个州镇发生水旱","0","2","2"
"粟特国派使者朝","0","2","2"
"许赤虎出使到刘","0","2","2"
"赤虎出使到刘昱","0","2","2"
"虎出使到刘昱处","0","2","2"
"等国都派使者来","0","2","2"
"都派使者来朝贡","0","2","2"
"各派使者来朝贡","0","2","2"
"个州镇发生大饥","0","2","2"
"州镇发生大饥荒","0","2","2"
"兹国派来使者朝","0","2","2"
"国同派来使者朝","0","2","2"
"等国派使者来朝","0","2","2"
"征召征西大将军","0","2","2"
"契丹国各派使者","0","2","2"
"高祖来到白登山","0","2","2"
"诸国各派来使者","0","2","2"
"契丹国各派来使","0","2","2"
"丹国各派来使者","0","2","2"
"将其首级传送到","0","2","2"
"任命安定王拓跋","0","2","2"
"熙的第二个儿子","0","2","2"
"对京师部分地区","0","2","2"
"京师部分地区实","0","2","2"
"师部分地区实行","0","2","2"
"部分地区实行赦","0","2","2"
"分地区实行赦免","0","2","2"
"下诏派员外散骑","0","2","2"
"诏派员外散骑常","0","2","2"
"年春正月十一日","0","2","2"
"乾象六合殿建成","0","2","2"
"阳王拓跋丕为太","0","2","2"
"到武州山石窟寺","0","2","2"
"年春正月十八日","0","2","2"
"人不同数量的粮","0","2","2"
"不同数量的粮食","0","2","2"
"同数量的粮食布","0","2","2"
"鳏寡孤独不能自","0","2","2"
"十一月二十七日","0","2","2"
"萧赜派来使者朝","0","2","2"
"赜派来使者朝贡","0","2","2"
"外郎兰英出使于","0","2","2"
"郎兰英出使于萧","0","2","2"
"兰英出使于萧赜","0","2","2"
"英出使于萧赜处","0","2","2"
"弥机哥哥的儿子","0","2","2"
"派遣使臣入朝进","0","2","2"
"遣使臣入朝进贡","0","2","2"
"勿吉国派使臣入","0","2","2"
"吉国派使臣入朝","0","2","2"
"以下的各级官员","0","2","2"
"国各派使臣入朝","0","2","2"
"汝阴王拓跋天赐","0","2","2"
"等国派使臣入朝","0","2","2"
"孝文帝脱下丧服","0","2","2"
"孝文帝再次祭拜","0","2","2"
"文帝再次祭拜永","0","2","2"
"帝再次祭拜永固","0","2","2"
"再次祭拜永固陵","0","2","2"
"旧有的典章制度","0","2","2"
"有的典章制度及","0","2","2"
"依据太后的遗旨","0","2","2"
"命兼职员外散骑","0","2","2"
"还有不完善之处","0","2","2"
"武兴王杨集始入","0","2","2"
"兴王杨集始入朝","0","2","2"
"王杨集始入朝觐","0","2","2"
"杨集始入朝觐见","0","2","2"
"邓至国派使臣入","0","2","2"
"至国派使臣入朝","0","2","2"
"颁布中外戒严令","0","2","2"
"年纪在七十岁以","0","2","2"
"纪在七十岁以上","0","2","2"
"的百姓颁布诏书","0","2","2"
"孝文帝驾临洛阳","0","2","2"
"邓至国王像舒彭","0","2","2"
"在八十岁以上的","0","2","2"
"将其名单上报朝","0","2","2"
"其名单上报朝廷","0","2","2"
"孤老及身患疾病","0","2","2"
"老及身患疾病者","0","2","2"
"牢的隆重礼仪祭","0","2","2"
"的隆重礼仪祭祀","0","2","2"
"派专使用太牢的","0","2","2"
"生活上不能自立","0","2","2"
"活上不能自立的","0","2","2"
"授予名誉郡守的","0","2","2"
"予名誉郡守的官","0","2","2"
"名誉郡守的官衔","0","2","2"
"孝文帝在光极堂","0","2","2"
"文帝在光极堂召","0","2","2"
"帝在光极堂召见","0","2","2"
"在都亭审理案件","0","2","2"
"派专使用太牢之","0","2","2"
"专使用太牢之礼","0","2","2"
"使用太牢之礼祭","0","2","2"
"用太牢之礼祭祀","0","2","2"
"郡太守的名誉职","0","2","2"
"太守的名誉职位","0","2","2"
"县县令的名誉职","0","2","2"
"县令的名誉职位","0","2","2"
"举行盛大的阅兵","0","2","2"
"行盛大的阅兵式","0","2","2"
"元继为都督北讨","0","2","2"
"继为都督北讨诸","0","2","2"
"为都督北讨诸军","0","2","2"
"韶令南平公长孙","0","2","2"
"令南平公长孙嵩","0","2","2"
"率领步兵骑兵一","0","2","2"
"领步兵骑兵一万","0","2","2"
"步兵骑兵一万人","0","2","2"
"帝从北伐前线返","0","2","2"
"从北伐前线返回","0","2","2"
"武百姓刘牙聚集","0","2","2"
"葬在盛乐的金陵","0","2","2"
"不能自己养活的","0","2","2"
"昌黎王慕容伯儿","0","2","2"
"人布帛多少不等","0","2","2"
"赏赐王公以下直","0","2","2"
"毛织品多少不等","0","2","2"
"十户出战马一匹","0","2","2"
"元城侯元屈等人","0","2","2"
"等人率领三千人","0","2","2"
"人率领三千人马","0","2","2"
"率领三千人马镇","0","2","2"
"领三千人马镇守","0","2","2"
"永安侯魏勤等人","0","2","2"
"等人讨伐平定了","0","2","2"
"按人口授受田地","0","2","2"
"魁首缯帛多少不","0","2","2"
"首缯帛多少不等","0","2","2"
"攻打吐京叛变的","0","2","2"
"打吐京叛变的胡","0","2","2"
"姚兴派遣使者入","0","2","2"
"兴派遣使者入朝","0","2","2"
"他的部将王仲德","0","2","2"
"韶令司徒长孙嵩","0","2","2"
"投降的有二千多","0","2","2"
"德宗派遣使者前","0","2","2"
"宗派遣使者前来","0","2","2"
"领精锐的骑兵二","0","2","2"
"令骁骑将军延普","0","2","2"
"派遣使者请求投","0","2","2"
"遣使者请求投降","0","2","2"
"免除所经过地区","0","2","2"
"除所经过地区一","0","2","2"
"赏赐随从者聚饮","0","2","2"
"率领三千多家归","0","2","2"
"他的主子司马德","0","2","2"
"分派使者巡视州","0","2","2"
"派使者巡视州郡","0","2","2"
"义符的束郡太守","0","2","2"
"符的束郡太守王","0","2","2"
"的束郡太守王景","0","2","2"
"束郡太守王景度","0","2","2"
"郡太守王景度放","0","2","2"
"太守王景度放弃","0","2","2"
"率领部众从平原","0","2","2"
"的兖州刺史徐琰","0","2","2"
"叔孙建渡过董回","0","2","2"
"于是向东进入青","0","2","2"
"是向东进入青州","0","2","2"
"秀之原先聚集党","0","2","2"
"率领部众前来投","0","2","2"
"领部众前来投降","0","2","2"
"高阳王元雍入居","0","2","2"
"下诏让平南将军","0","2","2"
"将军杨大眼讨伐","0","2","2"
"萧衍将领赵祖悦","0","2","2"
"邓至国派使者朝","0","2","2"
"吐谷浑派使者前","0","2","2"
"谷浑派使者前来","0","2","2"
"浑派使者前来朝","0","2","2"
"高阳王元雍为太","0","2","2"
"勿吉国派使者朝","0","2","2"
"吉国派使者朝贡","0","2","2"
"宕昌等国派使者","0","2","2"
"昌等国派使者前","0","2","2"
"九十岁以上的赐","0","2","2"
"邓至国派使者前","0","2","2"
"至国派使者前来","0","2","2"
"四州发生大饥荒","0","2","2"
"元年春正月初八","0","2","2"
"十岁以上的赐给","0","2","2"
"岁以上的赐给小","0","2","2"
"以上的赐给小郡","0","2","2"
"上的赐给小郡板","0","2","2"
"八十岁以上的赐","0","2","2"
"肃宗下诏让刺史","0","2","2"
"尚书右仆射于忠","0","2","2"
"谷浑国派使者朝","0","2","2"
"宕昌国派使者前","0","2","2"
"京兆王元继为司","0","2","2"
"光元年春季正月","0","2","2"
"蠕蠕国主阿那瑰","0","2","2"
"太师高阳王元雍","0","2","2"
"汝南王元悦为太","0","2","2"
"十一月二十九日","0","2","2"
"高昌国派使者朝","0","2","2"
"夏季四月十九日","0","2","2"
"莫奚国派使者前","0","2","2"
"奚国派使者前来","0","2","2"
"刺史魏子建派将","0","2","2"
"史魏子建派将领","0","2","2"
"别将尔朱荣讨伐","0","2","2"
"肃宗下诏命尚书","0","2","2"
"下诏命尚书左仆","0","2","2"
"诏命尚书左仆射","0","2","2"
"库莫奚等国都派","0","2","2"
"莫奚等国都派使","0","2","2"
"奚等国都派使者","0","2","2"
"年春季正月十五","0","2","2"
"叠伏罗国派使者","0","2","2"
"帝诏都督李叔仁","0","2","2"
"都督李叔仁讨伐","0","2","2"
"征讨平定了叛乱","0","2","2"
"城南叛萧衍政权","0","2","2"
"冬季十月十九日","0","2","2"
"夏季四月十一日","0","2","2"
"库仁的儿子刘显","0","2","2"
"又任命长孙嵩为","0","2","2"
"任命长孙嵩为南","0","2","2"
"命长孙嵩为南部","0","2","2"
"长孙嵩为南部大","0","2","2"
"孙嵩为南部大人","0","2","2"
"刘显从善无向南","0","2","2"
"显从善无向南逃","0","2","2"
"从善无向南逃到","0","2","2"
"善无向南逃到马","0","2","2"
"无向南逃到马邑","0","2","2"
"族人奴真率领部","0","2","2"
"这时北部大人叔","0","2","2"
"时北部大人叔孙","0","2","2"
"向慕容垂征调军","0","2","2"
"慕容垂征调军队","0","2","2"
"儿子贺膦率领部","0","2","2"
"子贺膦率领部众","0","2","2"
"全部收集他的部","0","2","2"
"王建出使慕容垂","0","2","2"
"颁赏将士多少不","0","2","2"
"赏将士多少不等","0","2","2"
"慕容垂派遣儿子","0","2","2"
"容垂派遣儿子贺","0","2","2"
"辰派遣儿子直力","0","2","2"
"派遣儿子直力千","0","2","2"
"秦王元觚出使慕","0","2","2"
"王元觚出使慕容","0","2","2"
"元觚出使慕容垂","0","2","2"
"随从的臣属多少","0","2","2"
"从的臣属多少不","0","2","2"
"的臣属多少不等","0","2","2"
"牛羊二十多万头","0","2","2"
"迁徙他们的部落","0","2","2"
"慕容宝的上谷太","0","2","2"
"容宝的上谷太守","0","2","2"
"宝的上谷太守慕","0","2","2"
"的上谷太守慕容","0","2","2"
"皇帝亲自统领六","0","2","2"
"帝亲自统领六军","0","2","2"
"令冠军将军王建","0","2","2"
"五万骑兵充当前","0","2","2"
"慕容实的冀州刺","0","2","2"
"容实的冀州刺史","0","2","2"
"贺兰部头领附力","0","2","2"
"兰部头领附力眷","0","2","2"
"纥突邻部头领匿","0","2","2"
"突邻部头领匿物","0","2","2"
"邻部头领匿物尼","0","2","2"
"纥奚部头领叱奴","0","2","2"
"奚部头领叱奴根","0","2","2"
"死亡的有几千人","0","2","2"
"讨伐叱奴根等人","0","2","2"
"派遣将军长孙肥","0","2","2"
"商纣王在甲子日","0","2","2"
"纣王在甲子日灭","0","2","2"
"王在甲子日灭亡","0","2","2"
