"N-gram","魏书","魏书翻译","Total"
"越费实等国","0","2","2"
"下诏让平南","0","2","2"
"诏让平南将","0","2","2"
"让平南将军","0","2","2"
"杨大眼讨伐","0","2","2"
"打败反叛的","0","2","2"
"使者前来进","0","2","2"
"于国家的人","0","2","2"
"萧衍将领赵","0","2","2"
"衍将领赵祖","0","2","2"
"将领赵祖悦","0","2","2"
"命定州刺史","0","2","2"
"浑派使者前","0","2","2"
"王元雍为太","0","2","2"
"元年正月初","0","2","2"
"年正月初一","0","2","2"
"尚书李平为","0","2","2"
"书李平为镇","0","2","2"
"为镇军大将","0","2","2"
"萧宝夤在淮","0","2","2"
"这都是朕的","0","2","2"
"都是朕的过","0","2","2"
"是朕的过错","0","2","2"
"免除一年租","0","2","2"
"宗下诏让洛","0","2","2"
"下诏让洛阳","0","2","2"
"宕昌等国派","0","2","2"
"昌等国派使","0","2","2"
"年的赋税劳","0","2","2"
"的赋税劳役","0","2","2"
"下诏命侍中","0","2","2"
"入居门下省","0","2","2"
"四州发生大","0","2","2"
"春正月初八","0","2","2"
"为此朕日夜","0","2","2"
"岁以上的人","0","2","2"
"上的赐给小","0","2","2"
"的赐给小郡","0","2","2"
"赐给小郡板","0","2","2"
"十岁以上赐","0","2","2"
"岁以上赐给","0","2","2"
"老百姓饿死","0","2","2"
"宗下诏让刺","0","2","2"
"下诏让刺史","0","2","2"
"州氐族造反","0","2","2"
"书右仆射于","0","2","2"
"右仆射于忠","0","2","2"
"持节抚慰他","0","2","2"
"节抚慰他们","0","2","2"
"改封为京兆","0","2","2"
"封为京兆王","0","2","2"
"四月十六日","0","2","2"
"五月二十日","0","2","2"
"王元继为司","0","2","2"
"光元年春季","0","2","2"
"帝下诏让尚","0","2","2"
"有关官员可","0","2","2"
"不便于百姓","0","2","2"
"便于百姓的","0","2","2"
"蠕国主阿那","0","2","2"
"国主阿那瑰","0","2","2"
"师高阳王元","0","2","2"
"以骠骑大将","0","2","2"
"王元悦为太","0","2","2"
"一月二十九","0","2","2"
"十二月十三","0","2","2"
"肃宗下诏书","0","2","2"
"宗下诏书曰","0","2","2"
"是我的过错","0","2","2"
"中被冤枉的","0","2","2"
"氐族人造反","0","2","2"
"季四月十九","0","2","2"
"四月十九日","0","2","2"
"元愉为临洮","0","2","2"
"愉为临洮王","0","2","2"
"兵讨伐蠕蠕","0","2","2"
"不拘于此例","0","2","2"
"身处王公之","0","2","2"
"处王公之上","0","2","2"
"九月十七日","0","2","2"
"年正月二十","0","2","2"
"年号为天建","0","2","2"
"为西道行台","0","2","2"
"被免除官爵","0","2","2"
"斩杀敌人一","0","2","2"
"禁卫军将领","0","2","2"
"别将尔朱荣","0","2","2"
"将尔朱荣讨","0","2","2"
"诏命尚书左","0","2","2"
"王萧宝夤为","0","2","2"
"逮捕了刺史","0","2","2"
"十一月初二","0","2","2"
"宗下诏命太","0","2","2"
"莫奚等国都","0","2","2"
"奚等国都派","0","2","2"
"宗下诏恢复","0","2","2"
"季正月十五","0","2","2"
"死行台高谅","0","2","2"
"以讨伐他们","0","2","2"
"乐良王元长","0","2","2"
"良王元长命","0","2","2"
"傅竖眼派儿","0","2","2"
"竖眼派儿子","0","2","2"
"太后又临朝","0","2","2"
"有十分之一","0","2","2"
"平王元怀的","0","2","2"
"被杜洛周打","0","2","2"
"杜洛周打败","0","2","2"
"叠伏罗国派","0","2","2"
"伐打败了他","0","2","2"
"被封为义阳","0","2","2"
"封为义阳王","0","2","2"
"州反叛的胡","0","2","2"
"到华林东门","0","2","2"
"等人率军侵","0","2","2"
"人率军侵犯","0","2","2"
"树投奔萧衍","0","2","2"
"将领元树进","0","2","2"
"的行政长官","0","2","2"
"昌三年春季","0","2","2"
"任命司空公","0","2","2"
"海王元颢为","0","2","2"
"南平王仲礒","0","2","2"
"二月十四日","0","2","2"
"运输粮食的","0","2","2"
"其兄的儿子","0","2","2"
"帝诏都督李","0","2","2"
"李叔仁讨伐","0","2","2"
"讨平定了叛","0","2","2"
"了萧衍将领","0","2","2"
"城南叛萧衍","0","2","2"
"南叛萧衍政","0","2","2"
"叛萧衍政权","0","2","2"
"季十月十九","0","2","2"
"被冻死的人","0","2","2"
"有十分之六","0","2","2"
"十分之六七","0","2","2"
"任命北海王","0","2","2"
"与百余名骑","0","2","2"
"百余名骑兵","0","2","2"
"将近二百年","0","2","2"
"三月二十六","0","2","2"
"季四月十一","0","2","2"
"献明皇帝的","0","2","2"
"母亲是献明","0","2","2"
"阳光从窗户","0","2","2"
"都认为他很","0","2","2"
"和元他等人","0","2","2"
"天下的志向","0","2","2"
"宏大的业绩","0","2","2"
"摹查塞等人","0","2","2"
"自称为大单","0","2","2"
"称为大单于","0","2","2"
"库仁的儿子","0","2","2"
"仁的儿子刘","0","2","2"
"的儿子刘显","0","2","2"
"杀死刘眷而","0","2","2"
"知道这件事","0","2","2"
"命为大单于","0","2","2"
"任命长孙嵩","0","2","2"
"命长孙嵩为","0","2","2"
"长孙嵩为南","0","2","2"
"孙嵩为南部","0","2","2"
"嵩为南部大","0","2","2"
"刘显从善无","0","2","2"
"显从善无向","0","2","2"
"从善无向南","0","2","2"
"善无向南逃","0","2","2"
"无向南逃到","0","2","2"
"向南逃到马","0","2","2"
"南逃到马邑","0","2","2"
"族人奴真率","0","2","2"
"人奴真率领","0","2","2"
"奴真率领部","0","2","2"
"率领部众来","0","2","2"
"人心不统一","0","2","2"
"部落来投降","0","2","2"
"的叔父窟咄","0","2","2"
"逼近南部疆","0","2","2"
"近南部疆域","0","2","2"
"向北越过阴","0","2","2"
"北越过阴山","0","2","2"
"这时北部大","0","2","2"
"时北部大人","0","2","2"
"在高柳会合","0","2","2"
"皇帝全部收","0","2","2"
"帝全部收集","0","2","2"
"被部下杀死","0","2","2"
"人多少不等","0","2","2"
"派遣使者安","0","2","2"
"慕容垂征调","0","2","2"
"容垂征调军","0","2","2"
"垂征调军队","0","2","2"
"贺膦率领部","0","2","2"
"膦率领部众","0","2","2"
"投奔慕容永","0","2","2"
"全部收集他","0","2","2"
"部收集他的","0","2","2"
"收集他的部","0","2","2"
"王建出使慕","0","2","2"
"建出使慕容","0","2","2"
"牲畜十多万","0","2","2"
"畜十多万头","0","2","2"
"颁赏将士多","0","2","2"
"赏将士多少","0","2","2"
"获男女老少","0","2","2"
"容垂派遣儿","0","2","2"
"垂派遣儿子","0","2","2"
"派遣儿子贺","0","2","2"
"遣儿子直力","0","2","2"
"儿子直力千","0","2","2"
"元觚出使慕","0","2","2"
"慕容垂留下","0","2","2"
"石碑记载功","0","2","2"
"碑记载功绩","0","2","2"
"随从的臣属","0","2","2"
"从的臣属多","0","2","2"
"的臣属多少","0","2","2"
"犯南部疆域","0","2","2"
"的器械车辆","0","2","2"
"马三十多万","0","2","2"
"于是停驻在","0","2","2"
"回到河南宫","0","2","2"
"往沙漠南部","0","2","2"
"率领五万骑","0","2","2"
"徙他们的部","0","2","2"
"他们的部落","0","2","2"
"卫辰的儿子","0","2","2"
"帝向南征讨","0","2","2"
"在董回以北","0","2","2"
"听说皇帝将","0","2","2"
"说皇帝将要","0","2","2"
"儿子慕容宝","0","2","2"
"迁徙他的部","0","2","2"
"徙他的部落","0","2","2"
"慕容宝的上","0","2","2"
"容宝的上谷","0","2","2"
"宝的上谷太","0","2","2"
"的上谷太守","0","2","2"
"帝亲自统领","0","2","2"
"慕容宝的并","0","2","2"
"容宝的并州","0","2","2"
"放弃城池夜","0","2","2"
"弃城池夜晚","0","2","2"
"的丹阳王买","0","2","2"
"令冠军将军","0","2","2"
"将军李栗率","0","2","2"
"五万骑兵充","0","2","2"
"郡守县令有","0","2","2"
"子司马德宗","0","2","2"
"慕容实的冀","0","2","2"
"容实的冀州","0","2","2"
"实的冀州刺","0","2","2"
"爵位各有等","0","2","2"
"位各有等级","0","2","2"
"捕捉杀了他","0","2","2"
"贺兰部头领","0","2","2"
"兰部头领附","0","2","2"
"部头领附力","0","2","2"
"头领附力眷","0","2","2"
"纥突邻部头","0","2","2"
"突邻部头领","0","2","2"
"邻部头领匿","0","2","2"
"部头领匿物","0","2","2"
"头领匿物尼","0","2","2"
"奚部头领叱","0","2","2"
"部头领叱奴","0","2","2"
"头领叱奴根","0","2","2"
"死亡的有几","0","2","2"
"亡的有几千","0","2","2"
"的有几千人","0","2","2"
"韶令安远将","0","2","2"
"令安远将军","0","2","2"
"统领一万骑","0","2","2"
"讨伐叱奴根","0","2","2"
"伐叱奴根等","0","2","2"
"皇帝停驻在","0","2","2"
"派遣将军长","0","2","2"
"长孙肥追赶","0","2","2"
"拥立慕容普","0","2","2"
"慕容普邻为","0","2","2"
"长孙肥等人","0","2","2"
"领五千多人","0","2","2"
"邻而自己登","0","2","2"
"发生大瘟疫","0","2","2"
"安抚他们而","0","2","2"
"抚他们而已","0","2","2"
"率领三万多","0","2","2"
"商纣王在甲","0","2","2"
"纣王在甲子","0","2","2"
"王在甲子日","0","2","2"
"在甲子日灭","0","2","2"
"甲子日灭亡","0","2","2"
"将士各有等","0","2","2"
"士各有等级","0","2","2"
"赏赐将士多","0","2","2"
"赐将士多少","0","2","2"
"皇帝从中山","0","2","2"
"从中山前往","0","2","2"
"皇帝到达邺","0","2","2"
"帝到达邺城","0","2","2"
"命龙骧将军","0","2","2"
"民众一半的","0","2","2"
"众一半的租","0","2","2"
"一半的租赋","0","2","2"
"太行山东有","0","2","2"
"镇守勃海的","0","2","2"
"守勃海的合","0","2","2"
"盗贼同时起","0","2","2"
"贼同时起事","0","2","2"
"公元遵等人","0","2","2"
"皇帝在西郊","0","2","2"
"帝在西郊祭","0","2","2"
"所出生的土","0","2","2"
"出生的土地","0","2","2"
"天下分崩离","0","2","2"
"下分崩离析","0","2","2"
"使者巡视郡","0","2","2"
"者巡视郡国","0","2","2"
"法度的郡守","0","2","2"
"度的郡守县","0","2","2"
"聚集党羽三","0","2","2"
"集党羽三千","0","2","2"
"党羽三千多","0","2","2"
"军庾岳讨伐","0","2","2"
"玄伯总管裁","0","2","2"
"山王元遵等","0","2","2"
"从西路出兵","0","2","2"
"月丁亥初一","0","2","2"
"刻石碑记载","0","2","2"
"率轻装骑兵","0","2","2"
"将士一千多","0","2","2"
"领他的部落","0","2","2"
"宗的将领辛","0","2","2"
"的将领辛恭","0","2","2"
"将领辛恭靖","0","2","2"
"领辛恭靖请","0","2","2"
"辛恭靖请求","0","2","2"
"恭靖请求救","0","2","2"
"靖请求救援","0","2","2"
"穆崇率领六","0","2","2"
"崇率领六千","0","2","2"
"六千骑兵赶","0","2","2"
"自称使持节","0","2","2"
"西河胡头领","0","2","2"
"材官将军扭","0","2","2"
"有关官员在","0","2","2"
"以太牢祭祀","0","2","2"
"高车别部首","0","2","2"
"车别部首领","0","2","2"
"秦漠的弊政","0","2","2"
"不是合适的","0","2","2"
"是合适的人","0","2","2"
"别部首领率","0","2","2"
"罢除邺城行","0","2","2"
"除邺城行台","0","2","2"
"推举隐匿的","0","2","2"
"举隐匿的贤","0","2","2"
"隐匿的贤人","0","2","2"
"诏令征西大","0","2","2"
"令征西大将","0","2","2"
"部头领木易","0","2","2"
"素古延等各","0","2","2"
"古延等各部","0","2","2"
"大量挑选车","0","2","2"
"量挑选车辆","0","2","2"
"挑选车辆兵","0","2","2"
"选车辆兵士","0","2","2"
"平阳的干壁","0","2","2"
"讨伐杀了他","0","2","2"
"他的弟弟安","0","2","2"
"姚平率领部","0","2","2"
"平率领部众","0","2","2"
"皇帝向西征","0","2","2"
"帝向西征讨","0","2","2"
"获三千多人","0","2","2"
"失败而返回","0","2","2"
"罪被赐自杀","0","2","2"
"为宣武皇帝","0","2","2"
"帝的母亲为","0","2","2"
"氏为保太后","0","2","2"
"各遣使者入","0","2","2"
"开仓赈济抚","0","2","2"
"仓赈济抚恤","0","2","2"
"丽为济南王","0","2","2"
"一寸见方的","0","2","2"
"寸见方的玉","0","2","2"
"见方的玉印","0","2","2"
"观察风尚习","0","2","2"
"察风尚习俗","0","2","2"
"等十多个国","0","2","2"
"多个国家各","0","2","2"
"个国家各派","0","2","2"
"国家各派使","0","2","2"
"家各派使者","0","2","2"
"的有几百人","0","2","2"
"擒获他们的","0","2","2"
"恭宗的牌位","0","2","2"
"所以周文王","0","2","2"
"以周文王以","0","2","2"
"而杀了他们","0","2","2"
"疏勒国派遣","0","2","2"
"勒国派遣使","0","2","2"
"并州刺史乞","0","2","2"
"以西地区狩","0","2","2"
"西地区狩猎","0","2","2"
"向北攻打伊","0","2","2"
"北攻打伊吾","0","2","2"
"的濮阳太守","0","2","2"
"在松山狩猎","0","2","2"
"来赈济他们","0","2","2"
"亲自接见老","0","2","2"
"自接见老年","0","2","2"
"接见老年人","0","2","2"
"州牧郡守县","0","2","2"
"从现在起有","0","2","2"
"殷孝祖在清","0","2","2"
"孝祖在清水","0","2","2"
"祖在清水以","0","2","2"
"将领三万骑","0","2","2"
"攻取土地到","0","2","2"
"贪婪暴虐的","0","2","2"
"明确订立条","0","2","2"
"确订立条例","0","2","2"
"我继承宏大","0","2","2"
"继承宏大的","0","2","2"
"承宏大的基","0","2","2"
"不能传达到","0","2","2"
"月甲子初一","0","2","2"
"黄河以西各","0","2","2"
"河以西各军","0","2","2"
"黄河以西背","0","2","2"
"河以西背叛","0","2","2"
"以西背叛的","0","2","2"
"西背叛的胡","0","2","2"
"背叛的胡人","0","2","2"
"安葬在广宁","0","2","2"
"从南路出兵","0","2","2"
"到南山据守","0","2","2"
"没有超过这","0","2","2"
"使大家都知","0","2","2"
"大家都知道","0","2","2"
"黄河以西狩","0","2","2"
"河以西狩猎","0","2","2"
"加授征束大","0","2","2"
"授征束大将","0","2","2"
"军队讨伐平","0","2","2"
"队讨伐平定","0","2","2"
"使兵士民众","0","2","2"
"回以西地区","0","2","2"
"随从官员和","0","2","2"
"因天旱的缘","0","2","2"
"奉上谧号为","0","2","2"
"谧号为文成","0","2","2"
"可以说是有","0","2","2"
"梦见被太阳","0","2","2"
"见被太阳追","0","2","2"
"被太阳追逐","0","2","2"
"追尊皇母为","0","2","2"
"遵照先帝遗","0","2","2"
"照先帝遗诏","0","2","2"
"季正月初二","0","2","2"
"皇帝车驾谒","0","2","2"
"帝车驾谒拜","0","2","2"
"车驾谒拜长","0","2","2"
"驾谒拜长陵","0","2","2"
"城王元勰率","0","2","2"
"王元勰率领","0","2","2"
"任彭城王元","0","2","2"
"领一万人马","0","2","2"
"八月十八日","0","2","2"
"史田益宗在","0","2","2"
"打败萧宝卷","0","2","2"
"败萧宝卷将","0","2","2"
"分派使者开","0","2","2"
"派使者开仓","0","2","2"
"君主萧宝卷","0","2","2"
"世宗开始亲","0","2","2"
"宗开始亲自","0","2","2"
"开始亲自处","0","2","2"
"始亲自处理","0","2","2"
"爵还归宅第","0","2","2"
"萧宝卷之弟","0","2","2"
"季五月十九","0","2","2"
"五月十九日","0","2","2"
"阳王元禧谋","0","2","2"
"王元禧谋反","0","2","2"
"六月二十三","0","2","2"
"七月十三日","0","2","2"
"五万人修筑","0","2","2"
"万人修筑京","0","2","2"
"海王元详任","0","2","2"
"萧衍攻克建","0","2","2"
"衍攻克建业","0","2","2"
"派使前来请","0","2","2"
"使前来请求","0","2","2"
"平阳公元丕","0","2","2"
"前殿宴请群","0","2","2"
"殿宴请群臣","0","2","2"
"正月二十二","0","2","2"
"梁州氐族人","0","2","2"
"人杨会造反","0","2","2"
"杀了他的龙","0","2","2"
"授萧宝夤为","0","2","2"
"任命吏部尚","0","2","2"
"大破萧衍的","0","2","2"
"下诏命镇南","0","2","2"
"诏命镇南将","0","2","2"
"命镇南将军","0","2","2"
"败萧衍将领","0","2","2"
"萧衍将领姜","0","2","2"
"衍将领姜庆","0","2","2"
"擒获了他的","0","2","2"
"北海王元祥","0","2","2"
"城前来归降","0","2","2"
"元英攻打义","0","2","2"
"英攻打义阳","0","2","2"
"人归附朝廷","0","2","2"
"十月二十日","0","2","2"
"十一月十五","0","2","2"
"一月十五日","0","2","2"
"可命有关部","0","2","2"
"夏侯道迁以","0","2","2"
"侯道迁以汉","0","2","2"
"道迁以汉中","0","2","2"
"一定要做到","0","2","2"
"让光禄大夫","0","2","2"
"俘获萧衍的","0","2","2"
"按其才能授","0","2","2"
"俘获斩杀敌","0","2","2"
"获斩杀敌人","0","2","2"
"王足又派统","0","2","2"
"足又派统军","0","2","2"
"又派统军卢","0","2","2"
"派统军卢祖","0","2","2"
"卢祖迁等人","0","2","2"
"祖迁等人打","0","2","2"
"迁等人打败","0","2","2"
"二月二十四","0","2","2"
"世宗大赦天","0","2","2"
"宗大赦天下","0","2","2"
"军队击退了","0","2","2"
"队击退了敌","0","2","2"
"败萧衍的徐","0","2","2"
"萧衍将领萧","0","2","2"
"下诏命平南","0","2","2"
"萧衍将领张","0","2","2"
"下诏命征西","0","2","2"
"诏命尚书邢","0","2","2"
"命尚书邢峦","0","2","2"
"下诏征发定","0","2","2"
"萧衍的龙骧","0","2","2"
"衍的龙骧将","0","2","2"
"诸路军马奔","0","2","2"
"路军马奔赴","0","2","2"
"世宗在式乾","0","2","2"
"宗在式乾殿","0","2","2"
"在式乾殿给","0","2","2"
"春季二月十","0","2","2"
"政权的龙骧","0","2","2"
"权的龙骧将","0","2","2"
"被除名为民","0","2","2"
"将近十二年","0","2","2"
"王元嘉为司","0","2","2"
"州百姓发生","0","2","2"
"季十月初七","0","2","2"
"于阗等国都","0","2","2"
"阗等国都派","0","2","2"
"平元年春季","0","2","2"
"世宗派使者","0","2","2"
"世宗因为干","0","2","2"
"宗因为干旱","0","2","2"
"因为干旱的","0","2","2"
"七月十五日","0","2","2"
"把他送到京","0","2","2"
"已故北海王","0","2","2"
"了刺史司马","0","2","2"
"十一月十六","0","2","2"
"一月十六日","0","2","2"
"杨椿率领四","0","2","2"
"椿率领四万","0","2","2"
"十二月十一","0","2","2"
"王公以下各","0","2","2"
"将领马仙王","0","2","2"
"领马仙王卑","0","2","2"
"平二年春季","0","2","2"
"季四月初八","0","2","2"
"莫奚等国派","0","2","2"
"奚等国派使","0","2","2"
"世宗下诏禁","0","2","2"
"宗下诏禁止","0","2","2"
"三年春季二","0","2","2"
"春季二月初","0","2","2"
"杀害镇守将","0","2","2"
"害镇守将领","0","2","2"
"世宗下诏在","0","2","2"
"已经十二年","0","2","2"
"经十二年了","0","2","2"
"百姓都知道","0","2","2"
"因谋反被诛","0","2","2"
"乾达等国派","0","2","2"
"达等国派使","0","2","2"
"百姓王万寿","0","2","2"
"不流沙等国","0","2","2"
"丹国都派使","0","2","2"
"勿吉国献眓","0","2","2"
"吉国献眓矢","0","2","2"
"被敌人攻陷","0","2","2"
"景明二年到","0","2","2"
"者开仓赈济","0","2","2"
"下诏开仓济","0","2","2"
"诏开仓济民","0","2","2"
"因干旱的原","0","2","2"
"饲养的牲畜","0","2","2"
"各有关部门","0","2","2"
"每每念及此","0","2","2"
"诏令天下有","0","2","2"
"全部拿出来","0","2","2"
"季正月十三","0","2","2"
"以赈济抚恤","0","2","2"
"六月二十日","0","2","2"
"境内州郡十","0","2","2"
"内州郡十分","0","2","2"
"各国都派使","0","2","2"
"州发生地震","0","2","2"
"自处理冤案","0","2","2"
"下诏命司徒","0","2","2"
"领骑步兵十","0","2","2"
"骑步兵十万","0","2","2"
"步兵十万人","0","2","2"
"显祖任命侍","0","2","2"
"祖任命侍中","0","2","2"
"国家用度不","0","2","2"
"家用度不足","0","2","2"
"平王拓跋新","0","2","2"
"王拓跋新成","0","2","2"
"兆王拓跋子","0","2","2"
"王拓跋子推","0","2","2"
"阴王拓跋小","0","2","2"
"王拓跋小新","0","2","2"
"拓跋小新成","0","2","2"
"的将领张永","0","2","2"
"从东道出发","0","2","2"
"史毕众敬派","0","2","2"
"季正月十一","0","2","2"
"东平王拓跋","0","2","2"
"道符在长安","0","2","2"
"祖下诏命司","0","2","2"
"平昌公和其","0","2","2"
"昌公和其奴","0","2","2"
"下诏命平东","0","2","2"
"诏命平东将","0","2","2"
"命平东将军","0","2","2"
"容白曜督领","0","2","2"
"政权的东平","0","2","2"
"权的东平太","0","2","2"
"秋季九月初","0","2","2"
"皇兴三年春","0","2","2"
"为都督青齐","0","2","2"
"的军队到了","0","2","2"
"军队到了曼","0","2","2"
"队到了曼头","0","2","2"
"十二月十五","0","2","2"
"年春季三月","0","2","2"
"国家事务繁","0","2","2"
"显祖下诏让","0","2","2"
"拓展宏大的","0","2","2"
"显祖下诏说","0","2","2"
"上尊号为太","0","2","2"
"命为中书侍","0","2","2"
"长期在宫中","0","2","2"
"期在宫中值","0","2","2"
"哥彭城王元","0","2","2"
"到武泰元年","0","2","2"
"献上玉玺丝","0","2","2"
"上玉玺丝带","0","2","2"
"太后和幼主","0","2","2"
"如同越过深","0","2","2"
"同越过深渊","0","2","2"
"越过深渊大","0","2","2"
"复原来的王","0","2","2"
"原来的王爵","0","2","2"
"城池向南方","0","2","2"
"池向南方叛","0","2","2"
"向南方叛变","0","2","2"
"将军令朱荣","0","2","2"
"孝昌的末年","0","2","2"
"不在这一条","0","2","2"
"在这一条例","0","2","2"
"他的将领曹","0","2","2"
"的将领曹义","0","2","2"
"将领曹义宗","0","2","2"
"费穆为使持","0","2","2"
"穆为使持节","0","2","2"
"高干邕和弟","0","2","2"
"干邕和弟弟","0","2","2"
"国家安危的","0","2","2"
"基本职位外","0","2","2"
"优评一大级","0","2","2"
"杨椿统领兵","0","2","2"
"以上官员从","0","2","2"
"上官员从征","0","2","2"
"四品的优一","0","2","2"
"在邺城西北","0","2","2"
"民众几千人","0","2","2"
"任命柱国大","0","2","2"
"命柱国大将","0","2","2"
"王尔朱荣为","0","2","2"
"用囚车押送","0","2","2"
"皇帝前往闾","0","2","2"
"帝前往闾阖","0","2","2"
"前往闾阖门","0","2","2"
"擒获他的将","0","2","2"
"获他的将领","0","2","2"
"党王天穆为","0","2","2"
"皇帝的父亲","0","2","2"
"帝的父亲为","0","2","2"
"亲为文穆皇","0","2","2"
"统领都督李","0","2","2"
"党王天穆和","0","2","2"
"赦免京城内","0","2","2"
"免京城内囚","0","2","2"
"捉住行台元","0","2","2"
"率领军队镇","0","2","2"
"领军队镇守","0","2","2"
"一百岁以下","0","2","2"
"被元颢杀害","0","2","2"
"城向南叛变","0","2","2"
"率领军队赶","0","2","2"
"诏令车骑将","0","2","2"
"令车骑将军","0","2","2"
"束徐州市民","0","2","2"
"等人杀死刺","0","2","2"
"人杀死刺史","0","2","2"
"州刺史尔朱","0","2","2"
"事获罪被削","0","2","2"
"获罪被削除","0","2","2"
"起正义的旗","0","2","2"
"正义的旗帜","0","2","2"
"河阴的变乱","0","2","2"
"为王事尽力","0","2","2"
"自己的力量","0","2","2"
"给与夺取任","0","2","2"
"与夺取任凭","0","2","2"
"君主的迹象","0","2","2"
"开国公的官","0","2","2"
"国公的官爵","0","2","2"
"领文武官员","0","2","2"
"免除三年赋","0","2","2"
"普遍加四级","0","2","2"
"大败尔朱兆","0","2","2"
"皇帝为武怀","0","2","2"
"帝为武怀皇","0","2","2"
"为武怀皇帝","0","2","2"
"为孝庄皇帝","0","2","2"
"长大后喜爱","0","2","2"
"大后喜爱学","0","2","2"
"后喜爱学习","0","2","2"
"任兼散骑常","0","2","2"
"广陵王不说","0","2","2"
"陵王不说话","0","2","2"
"鲁郡王元肃","0","2","2"
"不久授任为","0","2","2"
"皇帝在显阳","0","2","2"
"帝在显阳殿","0","2","2"
"劳勉励他们","0","2","2"
"给予基本身","0","2","2"
"予基本身份","0","2","2"
"平阳王元脩","0","2","2"
"率领军队停","0","2","2"
"领军队停驻","0","2","2"
"据才能补充","0","2","2"
"兵三千人在","0","2","2"
"初一和十五","0","2","2"
"齐献武王因","0","2","2"
"帝前往显阳","0","2","2"
"帝的母亲王","0","2","2"
"的弟弟永业","0","2","2"
"败尔朱天光","0","2","2"
"年三十五岁","0","2","2"
"一百二十人","0","2","2"
"武百官普加","0","2","2"
"隆之担任使","0","2","2"
"之担任使持","0","2","2"
"衍派他的将","0","2","2"
"派他的将领","0","2","2"
"有关官员明","0","2","2"
"关官员明确","0","2","2"
"献武王为大","0","2","2"
"武王为大丞","0","2","2"
"王为大丞相","0","2","2"
"给齐献武王","0","2","2"
"为兼尚书仆","0","2","2"
"平武穆王元","0","2","2"
"担任镇束将","0","2","2"
"百官集会商","0","2","2"
"官集会商议","0","2","2"
"民安居乐业","0","2","2"
"献武王上奏","0","2","2"
"加授齐文襄","0","2","2"
"授齐文襄王","0","2","2"
"齐献武王返","0","2","2"
"献武王返回","0","2","2"
"齐献武王执","0","2","2"
"献武王执意","0","2","2"
"武王执意推","0","2","2"
"暴露的尸体","0","2","2"
"皇帝在华林","0","2","2"
"事获罪被降","0","2","2"
"率领军队从","0","2","2"
"元嶷放弃城","0","2","2"
"嶷放弃城池","0","2","2"
"月壬戌初一","0","2","2"
"部下多少不","0","2","2"
"下多少不等","0","2","2"
"都督将领等","0","2","2"
"皇帝在圆丘","0","2","2"
"帝在圆丘祭","0","2","2"
"在圆丘祭祀","0","2","2"
"郡王元谌为","0","2","2"
"仪仗和鼓吹","0","2","2"
"正员以外的","0","2","2"
"渡黄河返回","0","2","2"
"献武王在黄","0","2","2"
"武王在黄河","0","2","2"
"将他们打得","0","2","2"
"正员外另为","0","2","2"
"没有谁人不","0","2","2"
"今后的命令","0","2","2"
"皇帝被斛斯","0","2","2"
"帝被斛斯椿","0","2","2"
"清河王元宜","0","2","2"
"往西迎接皇","0","2","2"
"西迎接皇帝","0","2","2"
"人专擅朝政","0","2","2"
"领军将军娄","0","2","2"
"将军娄昭为","0","2","2"
"献武王迎接","0","2","2"
"献武王为相","0","2","2"
"武王为相国","0","2","2"
"带剑穿鞋上","0","2","2"
"剑穿鞋上殿","0","2","2"
"河王元惊为","0","2","2"
"在邺城东狩","0","2","2"
"邺城东狩猎","0","2","2"
"都隶属于他","0","2","2"
"任命录尚书","0","2","2"
"命录尚书事","0","2","2"
"任命并州刺","0","2","2"
"命并州刺史","0","2","2"
"刺史尉景为","0","2","2"
"擒获宝炬的","0","2","2"
"外百官普升","0","2","2"
"炬又派遣他","0","2","2"
"广阳王元湛","0","2","2"
"贺拔仁攻打","0","2","2"
"王返回晋阳","0","2","2"
"生等二十多","0","2","2"
"等二十多人","0","2","2"
"打败平定他","0","2","2"
"败平定他们","0","2","2"
"齐献武王前","0","2","2"
"献武王前来","0","2","2"
"武王前来朝","0","2","2"
"二个儿子元","0","2","2"
"射司马子如","0","2","2"
"勇敢的兵士","0","2","2"
"十万人修筑","0","2","2"
"四十天完工","0","2","2"
"以上的赐予","0","2","2"
"勿吉国都派","0","2","2"
"吉国都派遣","0","2","2"
"阿至罗国主","0","2","2"
"至罗国主副","0","2","2"
"齐文襄王从","0","2","2"
"诏令文襄王","0","2","2"
"民工五万人","0","2","2"
"库狄干为太","0","2","2"
"据形势讨伐","0","2","2"
"形势讨伐防","0","2","2"
"势讨伐防守","0","2","2"
"实炬派遣他","0","2","2"
"炬派遣他的","0","2","2"
"当今皇上为","0","2","2"
"命司徒高隆","0","2","2"
"徒高隆之为","0","2","2"
"襄王前往置","0","2","2"
"献武王请求","0","2","2"
"侯景为河南","0","2","2"
"景为河南大","0","2","2"
"在晋阳逝世","0","2","2"
"秘密不公布","0","2","2"
"密不公布丧","0","2","2"
"不公布丧事","0","2","2"
"队讨伐侯景","0","2","2"
"城王元旭为","0","2","2"
"督察料理丧","0","2","2"
"齐王印玺丝","0","2","2"
"王印玺丝带","0","2","2"
"车左边的装","0","2","2"
"左边的装饰","0","2","2"
"边的装饰物","0","2","2"
"轻便车的武","0","2","2"
"便车的武士","0","2","2"
"派遣宫中使","0","2","2"
"遣宫中使者","0","2","2"
"皇帝在漳水","0","2","2"
"帝在漳水边","0","2","2"
"在漳水边祭","0","2","2"
