"N-gram","宋史原文","宋史翻译","Total"
"吏不能","4","7","11"
"宫大小","5","6","11"
"秦桧大","2","9","11"
"相赵鼎","5","6","11"
"塞言路","4","7","11"
"缓急之","7","4","11"
"必大奏","4","7","11"
"必大曰","11","0","11"
"有先见","3","8","11"
"见之明","2","9","11"
"汝愚不","6","5","11"
"之天下","11","0","11"
"有陛下","3","8","11"
"太学正","6","5","11"
"令不能","2","9","11"
"孝宗亲","1","10","11"
"朱熹以","2","9","11"
"嘉泰二","4","7","11"
"泰二年","4","7","11"
"侂胄大","9","2","11"
"未有过","3","8","11"
"不能施","1","10","11"
"时孝宗","4","7","11"
"三年进","5","6","11"
"民赖以","10","1","11"
"为考核","1","10","11"
"人渡江","4","7","11"
"与金将","6","5","11"
"嘉定四","4","7","11"
"了此事","2","9","11"
"于是分","1","10","11"
"收复襄","2","9","11"
"用台谏","6","5","11"
"廷之上","6","5","11"
"唐明皇","2","9","11"
"开城门","1","10","11"
"如平时","9","2","11"
"军屯驻","1","10","11"
"复襄阳","5","6","11"
"是一时","1","10","11"
"积月累","2","9","11"
"而士大","5","6","11"
"战皆捷","9","2","11"
"皇帝多","1","10","11"
"有怨言","2","9","11"
"定十三","4","7","11"
"安石执","4","7","11"
"绍圣中","8","3","11"
"太祖皇","2","9","11"
"臣子不","1","10","11"
"自成一","4","7","11"
"黄龟年","5","6","11"
"富国强","4","7","11"
"皇帝用","1","10","11"
"几十万","1","10","11"
"入扬州","5","6","11"
"淳十年","1","10","11"
"存赵氏","5","6","11"
"为宋朝","1","10","11"
"洛阳人","4","7","11"
"世忠所","6","5","11"
"于是刘","1","10","11"
"杨安儿","1","10","11"
"在淮阴","1","10","11"
"祖征伐","1","10","11"
"知润州","6","5","11"
"朝廷特","1","10","11"
"李仲昌","4","7","11"
"史志聪","4","7","11"
"神宗问","5","6","11"
"入城中","1","10","11"
"按兵不","3","8","11"
"官之职","1","10","11"
"行青苗","4","7","11"
"李士宁","2","9","11"
"学士职","1","10","11"
"为提点","1","10","11"
"可以长","1","10","11"
"绍述之","6","5","11"
"独断专","1","10","11"
"连年不","3","8","11"
"世忠与","4","7","11"
"在镇江","1","10","11"
"岳飞一","2","9","11"
"所弹劾","1","10","11"
"请高宗","2","9","11"
"林待聘","5","6","11"
"世忠在","3","8","11"
"世忠曰","11","0","11"
"秦桧主","6","5","11"
"再兴率","1","10","11"
"张浚不","1","10","11"
"任执政","1","10","11"
"此获罪","1","10","11"
"疏议论","1","10","11"
"俊卿奏","8","3","11"
"备不测","1","10","11"
"兵攻破","1","10","11"
"应奉局","4","7","11"
"在永州","2","9","11"
"的外甥","0","11","11"
"做什么","0","11","11"
"在太平","0","11","11"
"高祖回","0","11","11"
"宫廷内","0","11","11"
"的诸侯","0","11","11"
"休养生","0","11","11"
"养生息","0","11","11"
"以重任","0","11","11"
"分别赐","0","11","11"
"应当让","0","11","11"
"朝中的","0","11","11"
"让天下","0","11","11"
"听说你","0","11","11"
"有些人","0","11","11"
"很快就","0","11","11"
"教育他","0","11","11"
"他事情","0","11","11"
"上的事","0","11","11"
"清楚了","0","11","11"
"代的人","0","11","11"
"都是从","0","11","11"
"已经离","0","11","11"
"黄道南","0","11","11"
"的分数","0","11","11"
"中运行","0","11","11"
"就不是","0","11","11"
"的见识","0","11","11"
"的方略","0","11","11"
"没有安","0","11","11"
"完毕之","0","11","11"
"废止了","0","11","11"
"难道就","0","11","11"
"在这之","0","11","11"
"知道皇","0","11","11"
"举行封","0","11","11"
"正常的","0","11","11"
"到了极","0","11","11"
"父母的","0","11","11"
"参酌详","0","11","11"
"四面八","0","11","11"
"面八方","0","11","11"
"就一定","0","11","11"
"这孩子","0","11","11"
"周围的","0","11","11"
"么不同","0","11","11"
"的时期","0","11","11"
"太平盛","0","11","11"
"平盛世","0","11","11"
"以这样","0","11","11"
"最终不","0","11","11"
"亡的征","0","11","11"
"司马颖","0","11","11"
"到什么","0","11","11"
"应当立","0","11","11"
"教化的","0","11","11"
"就是大","0","11","11"
"中的事","0","11","11"
"在百姓","0","11","11"
"说话的","0","11","11"
"派人在","0","11","11"
"皇上知","0","11","11"
"上知道","0","11","11"
"给自己","0","11","11"
"的处理","0","11","11"
"经过的","0","11","11"
"进攻的","0","11","11"
"对这些","0","11","11"
"非常悲","0","11","11"
"地方都","0","11","11"
"可以进","0","11","11"
"变成了","0","11","11"
"应该把","0","11","11"
"的下属","0","11","11"
"的性格","0","11","11"
"的天性","0","11","11"
"的方式","0","11","11"
"那个人","0","11","11"
"的心理","0","11","11"
"么能让","0","11","11"
"的地步","0","11","11"
"么知道","0","11","11"
"没人敢","0","11","11"
"除自己","0","11","11"
"又加上","0","11","11"
"臣一起","0","11","11"
"跟随皇","0","11","11"
"见自己","0","11","11"
"皇帝认","0","11","11"
"你这样","0","11","11"
"那么这","0","11","11"
"不仅不","0","11","11"
"政方针","0","11","11"
"现在有","0","11","11"
"达到目","0","11","11"
"到目的","0","11","11"
"的金银","0","11","11"
"精锐的","0","11","11"
"建立大","0","11","11"
"老天爷","0","11","11"
"过是一","0","11","11"
"天已经","0","11","11"
"是非曲","0","11","11"
"非曲直","0","11","11"
"关人员","0","11","11"
"是安定","0","11","11"
"的大恩","0","11","11"
"甚至有","0","11","11"
"们的议","0","11","11"
"皇上告","0","11","11"
"自然会","0","11","11"
"朝廷认","0","11","11"
"廷认为","0","11","11"
"的论述","0","11","11"
"杰出的","0","11","11"
"种方法","0","11","11"
"我以为","0","11","11"
"的痛苦","0","11","11"
"他人的","0","11","11"
"们的心","0","11","11"
"的长处","0","11","11"
"普通的","0","11","11"
"使人们","0","11","11"
"会招致","0","11","11"
"得很好","0","11","11"
"的饮食","0","11","11"
"的看法","0","11","11"
"的人常","0","11","11"
"与别人","0","11","11"
"关键在","0","11","11"
"受国家","0","11","11"
"紧急的","0","11","11"
"那么一","0","11","11"
"私下认","0","11","11"
"称职的","0","11","11"
"到盱眙","0","11","11"
"粮食不","0","11","11"
"更重要","0","11","11"
"离京城","0","11","11"
"现在派","0","11","11"
"听说刘","0","11","11"
"进谗言","0","11","11"
"忠诚的","0","11","11"
"面的人","0","11","11"
"的主要","0","11","11"
"的成功","0","11","11"
"所以皇","0","11","11"
"人不要","0","11","11"
"我应该","0","11","11"
"有几个","0","11","11"
"他们来","0","11","11"
"了一封","0","11","11"
"察他的","0","11","11"
"的见解","0","11","11"
"自己在","0","11","11"
"不害怕","0","11","11"
"果敌人","0","11","11"
"国家军","0","11","11"
"相的职","0","11","11"
"而对于","0","11","11"
"有可能","0","11","11"
"这个请","0","11","11"
"理各种","0","11","11"
"这种风","0","11","11"
"赏他的","0","11","11"
"集中在","0","11","11"
"华丽的","0","11","11"
"安定的","0","11","11"
"既没有","0","11","11"
"的后面","0","11","11"
"看到他","0","11","11"
"不久便","0","11","11"
"部队的","0","11","11"
"皇帝面","0","11","11"
"被推荐","0","11","11"
"合皇帝","0","11","11"
"你们应","0","11","11"
"帝继承","0","11","11"
"家的安","0","11","11"
"传檄文","0","11","11"
"祭祀先","0","11","11"
"从容地","0","11","11"
"虽然在","0","11","11"
"归顺的","0","11","11"
"不是你","0","11","11"
"们怎么","0","11","11"
"判死刑","0","11","11"
"了之后","0","11","11"
"到这种","0","11","11"
"步骑兵","0","11","11"
"的到来","0","11","11"
"是哪一","0","11","11"
"有发生","0","11","11"
"朝廷也","0","11","11"
"当地百","0","11","11"
"要因为","0","11","11"
"官职而","0","11","11"
"的奖赏","0","11","11"
"后十分","0","11","11"
"是为什","0","11","11"
"没有批","0","11","11"
"有批准","0","11","11"
"犯的罪","0","11","11"
"以此作","0","11","11"
"来安置","0","11","11"
"亲自耕","0","11","11"
"的人家","0","11","11"
"宗高兴","0","11","11"
"光圈环","0","11","11"
"圈环绕","0","11","11"
"达到这","0","11","11"
"寇准说","0","11","11"
"宗同意","0","11","11"
"没多久","0","11","11"
"他的言","0","11","11"
"取他的","0","11","11"
"都在这","0","11","11"
"饥饿的","0","11","11"
"希望不","0","11","11"
"感到不","0","11","11"
"阴雨连","0","11","11"
"则没有","0","11","11"
"宗很高","0","11","11"
"的十一","0","11","11"
"民没有","0","11","11"
"求留下","0","11","11"
"就这样","0","11","11"
"宋军在","0","11","11"
"始终没","0","11","11"
"就暗中","0","11","11"
"他流放","0","11","11"
"姓得到","0","11","11"
"丰厚的","0","11","11"
"观的闲","0","11","11"
"求免去","0","11","11"
"的价格","0","11","11"
"所没有","0","11","11"
"有达到","0","11","11"
"自己弹","0","11","11"
"难道没","0","11","11"
"请陛下","0","11","11"
"豫不决","0","11","11"
"道这些","0","11","11"
"才接受","0","11","11"
"说的都","0","11","11"
"但最终","0","11","11"
"的小孩","0","11","11"
"自然就","0","11","11"
"要知道","0","11","11"
"于是决","0","11","11"
"果我们","0","11","11"
"断绝了","0","11","11"
"互相勾","0","11","11"
"的钱粮","0","11","11"
"李全和","0","11","11"
"就率领","0","11","11"
"任命司","0","11","11"
"告祭太","0","11","11"
"佩钢印","0","11","11"
"犯亢宿","0","11","11"
"龟出现","0","11","11"
"乙卯日","0","11","11"
"丙辰曰","0","11","11"
"涌入石","0","11","11"
"庚辰日","0","11","11"
"中被罢","0","11","11"
"人被杀","0","11","11"
"下诏李","0","11","11"
"任命镇","0","11","11"
"任命钱","0","11","11"
"赵与丙","0","11","11"
"临安知","0","11","11"
"于房宿","0","11","11"
"皇后被","0","11","11"
"国初年","0","11","11"
"一同被","0","11","11"
"后调任","0","11","11"
"流行于","0","11","11"
"兼任太","0","11","11"
"兼任国","0","11","11"
"任右司","0","11","11"
"安国说","0","11","11"
"调任为","0","11","11"
"任四川","0","11","11"
"他被加","0","11","11"
"人大多","0","11","11"
"不熟悉","0","11","11"
"多万人","0","11","11"
"的侄儿","0","11","11"
"到达后","0","11","11"
"该怎么","0","11","11"
"打他们","0","11","11"
"众人不","0","11","11"
"都不同","0","11","11"
"相继出","0","11","11"
"为君主","0","11","11"
"而实行","0","11","11"
"所过之","0","11","11"
"全部出","0","11","11"
"天下就","0","11","11"
"你不要","0","11","11"
"恭谨地","0","11","11"
"勇敢的","0","11","11"
"的有几","0","11","11"
"百多里","0","11","11"
"去迎接","0","11","11"
"他又上","0","11","11"
"朝廷征","0","11","11"
"划叛乱","0","11","11"
"文臣武","0","11","11"
"臣武将","0","11","11"
"接受禅","0","11","11"
"受禅让","0","11","11"
"礼仪完","0","11","11"
"的田租","0","11","11"
"升为安","0","11","11"
"平定叛","0","11","11"
"禁止用","0","11","11"
"增加一","0","11","11"
"现在国","0","11","11"
"当时秦","0","11","11"
"的流民","0","11","11"
"拥有天","0","11","11"
"臣来朝","0","11","11"
"国王派","0","11","11"
"进入黄","0","11","11"
"州设立","0","11","11"
"升为大","0","11","11"
"将军照","0","11","11"
"军照旧","0","11","11"
"西地区","0","11","11"
"任徐州","0","11","11"
"可以采","0","11","11"
"任他们","0","11","11"
"除赋税","0","11","11"
"相残杀","0","11","11"
"时候了","0","11","11"
"给予奖","0","11","11"
"予奖赏","0","11","11"
"由皇上","0","11","11"
"免除今","0","11","11"
"孝期满","0","11","11"
"园听诉","0","11","11"
"官吏百","0","11","11"
"在监狱","0","11","11"
"现在都","0","11","11"
"令各地","0","11","11"
"过继给","0","11","11"
"任青州","0","11","11"
"露出来","0","11","11"
"超过三","0","11","11"
"的事迹","0","11","11"
"委任为","0","11","11"
"济百姓","0","11","11"
"以达到","0","11","11"
"而皇上","0","11","11"
"征暴敛","0","11","11"
"有违背","0","11","11"
"二百多","0","11","11"
"重大的","0","11","11"
"越之地","0","11","11"
"边境地","0","11","11"
"始年间","0","11","11"
"演奏的","0","11","11"
"钟相应","0","11","11"
"影长度","0","11","11"
"就会使","0","11","11"
"力的人","0","11","11"
"的表影","0","11","11"
"影最长","0","11","11"
"的器具","0","11","11"
"中所说","0","11","11"
"没有用","0","11","11"
"正声与","0","11","11"
"下征与","0","11","11"
"这是古","0","11","11"
"律规定","0","11","11"
"与实际","0","11","11"
"天象相","0","11","11"
"现在西","0","11","11"
"阳位置","0","11","11"
"经过三","0","11","11"
"年之中","0","11","11"
"不体恤","0","11","11"
"千零三","0","11","11"
"零三十","0","11","11"
"的年份","0","11","11"
"在大余","0","11","11"
"作用的","0","11","11"
"余乘以","0","11","11"
"以太阳","0","11","11"
"十五天","0","11","11"
"有二百","0","11","11"
"根据的","0","11","11"
"很少能","0","11","11"
"不是用","0","11","11"
"月的时","0","11","11"
"大多不","0","11","11"
"的各位","0","11","11"
"丁巳曰","0","11","11"
"上书陈","0","11","11"
"帝因为","0","11","11"
"侍郎的","0","11","11"
"之的议","0","11","11"
"礼记．","0","11","11"
"官吏和","0","11","11"
"母亲死","0","11","11"
"让自己","0","11","11"
"派遣司","0","11","11"
"有超过","0","11","11"
"权宜的","0","11","11"
"没有停","0","11","11"
"帝又下","0","11","11"
"丧一年","0","11","11"
"作为人","0","11","11"
"已故皇","0","11","11"
"能忍受","0","11","11"
"接受的","0","11","11"
"来治理","0","11","11"
"朝初期","0","11","11"
"文帝下","0","11","11"
"心丧礼","0","11","11"
"五个月","0","11","11"
"的妃子","0","11","11"
"认为有","0","11","11"
"为允当","0","11","11"
"的准则","0","11","11"
"成年人","0","11","11"
"是今天","0","11","11"
"即位时","0","11","11"
"种制度","0","11","11"
"它的本","0","11","11"
"形状像","0","11","11"
"他们与","0","11","11"
"过参酌","0","11","11"
"的世子","0","11","11"
"不容许","0","11","11"
"为后嗣","0","11","11"
"官员分","0","11","11"
"在郊外","0","11","11"
"诏令在","0","11","11"
"为这些","0","11","11"
"在祭祀","0","11","11"
"出兵讨","0","11","11"
"其实是","0","11","11"
"有建立","0","11","11"
"就是一","0","11","11"
"士们的","0","11","11"
"皇上还","0","11","11"
"边境战","0","11","11"
"位之后","0","11","11"
"请求按","0","11","11"
"人民安","0","11","11"
"祖庙的","0","11","11"
"请求给","0","11","11"
"继承父","0","11","11"
"的位次","0","11","11"
"来说是","0","11","11"
"在庙中","0","11","11"
"四位府","0","11","11"
"的侄子","0","11","11"
"永远不","0","11","11"
"帝曾经","0","11","11"
"的形制","0","11","11"
"十个月","0","11","11"
"有别的","0","11","11"
"如果因","0","11","11"
"开始不","0","11","11"
"上奏议","0","11","11"
"另外一","0","11","11"
"秋季冬","0","11","11"
"季冬季","0","11","11"
"没有子","0","11","11"
"制规定","0","11","11"
"爵奉祀","0","11","11"
"见认为","0","11","11"
"皇帝没","0","11","11"
"在宫殿","0","11","11"
"皇后到","0","11","11"
"情没有","0","11","11"
"重新修","0","11","11"
"有很大","0","11","11"
"说法不","0","11","11"
"是高祖","0","11","11"
"颜色的","0","11","11"
"佩带苍","0","11","11"
"带苍黑","0","11","11"
"苍黑如","0","11","11"
"黑如水","0","11","11"
"如水色","0","11","11"
"水色的","0","11","11"
"三品官","0","11","11"
"中的大","0","11","11"
"令赐给","0","11","11"
"到天下","0","11","11"
"任侍卫","0","11","11"
"应当用","0","11","11"
"领他的","0","11","11"
"管理军","0","11","11"
"没有看","0","11","11"
"人既然","0","11","11"
"被征召","0","11","11"
"二句每","0","11","11"
"每句五","0","11","11"
"对应之","0","11","11"
"时的旧","0","11","11"
"十天以","0","11","11"
"宿又属","0","11","11"
"军退走","0","11","11"
"其应验","0","11","11"
"现于吴","0","11","11"
"起兵的","0","11","11"
"星犯南","0","11","11"
"于亢宿","0","11","11"
"于胃宿","0","11","11"
"军队被","0","11","11"
"国家灭","0","11","11"
"家灭亡","0","11","11"
"及丧乱","0","11","11"
"皇帝将","0","11","11"
"齐王司","0","11","11"
"天象表","0","11","11"
"象表示","0","11","11"
"面相应","0","11","11"
"进入天","0","11","11"
"于娄宿","0","11","11"
"在胃宿","0","11","11"
"而被罢","0","11","11"
"的流星","0","11","11"
"多次出","0","11","11"
"请求自","0","11","11"
"月去世","0","11","11"
"被俘虏","0","11","11"
"于危宿","0","11","11"
"这是金","0","11","11"
"推举他","0","11","11"
"就会来","0","11","11"
"这本书","0","11","11"
"的曾孙","0","11","11"
"无缘无","0","11","11"
"缘无故","0","11","11"
"将此事","0","11","11"
"才安定","0","11","11"
"于是写","0","11","11"
"把女儿","0","11","11"
"过了十","0","11","11"
"军队已","0","11","11"
"的弟子","0","11","11"
"的井中","0","11","11"
"龙二次","0","11","11"
"会稽的","0","11","11"
"复原来","0","11","11"
"刘子顼","0","11","11"
"会来临","0","11","11"
"家中的","0","11","11"
"如今我","0","11","11"
"在江州","0","11","11"
"人杀死","0","11","11"
"犯占据","0","11","11"
"其本性","0","11","11"
"造成灾","0","11","11"
"合礼仪","0","11","11"
"自己家","0","11","11"
"命令在","0","11","11"
"妖异是","0","11","11"
"投降了","0","11","11"
"姓十分","0","11","11"
"说这事","0","11","11"
"率领全","0","11","11"
"过失的","0","11","11"
"要他们","0","11","11"
"州所属","0","11","11"
"有多久","0","11","11"
"不是他","0","11","11"
"果然被","0","11","11"
"有几万","0","11","11"
"最终导","0","11","11"
"终导致","0","11","11"
"长久的","0","11","11"
"没有理","0","11","11"
"于是发","0","11","11"
"州叛乱","0","11","11"
"水灾是","0","11","11"
"朝政由","0","11","11"
"的船只","0","11","11"
"损害庄","0","11","11"
"里的地","0","11","11"
"们的家","0","11","11"
"护城河","0","11","11"
"害怕而","0","11","11"
"人十分","0","11","11"
"十分愤","0","11","11"
"我也不","0","11","11"
"德政的","0","11","11"
"州的部","0","11","11"
"都隶属","0","11","11"
"设立的","0","11","11"
"复设置","0","11","11"
"时分割","0","11","11"
"种意见","0","11","11"
"能控制","0","11","11"
"们一定","0","11","11"
"穆之的","0","11","11"
"内外各","0","11","11"
"去告诉","0","11","11"
"弟弟刘","0","11","11"
"人一样","0","11","11"
"又写信","0","11","11"
"让他的","0","11","11"
"便马上","0","11","11"
"刺史时","0","11","11"
"难道还","0","11","11"
"皇上同","0","11","11"
"被赏赐","0","11","11"
"敢前进","0","11","11"
"很赞赏","0","11","11"
"只有张","0","11","11"
"当扬州","0","11","11"
"人问他","0","11","11"
"他亲自","0","11","11"
"开始当","0","11","11"
"中事务","0","11","11"
"步兵和","0","11","11"
"兵和骑","0","11","11"
"和骑兵","0","11","11"
"后被追","0","11","11"
"因为父","0","11","11"
"有自己","0","11","11"
"他官职","0","11","11"
"封为新","0","11","11"
"十多里","0","11","11"
"危急时","0","11","11"
"到京口","0","11","11"
"的一百","0","11","11"
"的兵马","0","11","11"
"意他的","0","11","11"
"直接到","0","11","11"
"百姓一","0","11","11"
"和其他","0","11","11"
"到御史","0","11","11"
"皇帝宠","0","11","11"
"那么皇","0","11","11"
"府任职","0","11","11"
"未接受","0","11","11"
"要的是","0","11","11"
"都对他","0","11","11"
"朝廷让","0","11","11"
"个职位","0","11","11"
"叛逆之","0","11","11"
"喜欢谈","0","11","11"
"除官职","0","11","11"
"事交给","0","11","11"
"意见的","0","11","11"
"追封他","0","11","11"
"只是一","0","11","11"
"得到官","0","11","11"
"太宗的","0","11","11"
"怜悯他","0","11","11"
"北部边","0","11","11"
"如果只","0","11","11"
"这时又","0","11","11"
"部队回","0","11","11"
"百姓感","0","11","11"
"有官职","0","11","11"
"没有事","0","11","11"
"人的计","0","11","11"
"谢综说","0","11","11"
"哭着说","0","11","11"
"将怎么","0","11","11"
"今天不","0","11","11"
"的不是","0","11","11"
"你父亲","0","11","11"
"与他一","0","11","11"
"明自己","0","11","11"
"们的子","0","11","11"
"接受贿","0","11","11"
"率兵在","0","11","11"
"向敌人","0","11","11"
"天不能","0","11","11"
"在城外","0","11","11"
"身份兼","0","11","11"
"几个儿","0","11","11"
"士兵一","0","11","11"
"北伐的","0","11","11"
"考察他","0","11","11"
"见不一","0","11","11"
"一向与","0","11","11"
"为敌人","0","11","11"
"政治的","0","11","11"
"久兼任","0","11","11"
"他被召","0","11","11"
"以表彰","0","11","11"
"布命令","0","11","11"
"将军队","0","11","11"
"赦免他","0","11","11"
"坚决不","0","11","11"
"着诏书","0","11","11"
"人交战","0","11","11"
"这一消","0","11","11"
"一消息","0","11","11"
"下如果","0","11","11"
"都因为","0","11","11"
"皇上都","0","11","11"
"的书籍","0","11","11"
"的二个","0","11","11"
"是上书","0","11","11"
"给他一","0","11","11"
"理事务","0","11","11"
"人主的","0","11","11"
"的嫌疑","0","11","11"
"的谥号","0","11","11"
"渡黄河","0","11","11"
"队大败","0","11","11"
"全军覆","0","11","11"
"等待敌","0","11","11"
"女儿为","0","11","11"
"前来进","0","11","11"
"驻屯在","0","11","11"
"当时宋","0","11","11"
"转移到","0","11","11"
"即位当","0","11","11"
"都是我","0","11","11"
"第探视","0","11","11"
"州打败","0","11","11"
"除三年","0","11","11"
"因皇太","0","11","11"
"祖不上","0","11","11"
"祖在近","0","11","11"
"降的人","0","11","11"
"发生早","0","11","11"
"生早灾","0","11","11"
"州没有","0","11","11"
"下诏开","0","11","11"
"发生蝗","0","11","11"
"生蝗灾","0","11","11"
"开始设","0","11","11"
"始设置","0","11","11"
"任命兵","0","11","11"
"停止上","0","11","11"
"止上朝","0","11","11"
"河在擅","0","11","11"
"在擅州","0","11","11"
"院考试","0","11","11"
"了宰相","0","11","11"
"葬在永","0","11","11"
"到正殿","0","11","11"
"赵廷美","0","11","11"
"到乾元","0","11","11"
"近郊狩","0","11","11"
"郊狩猎","0","11","11"
"有允准","0","11","11"
"沿边各","0","11","11"
"督促各","0","11","11"
"任命枢","0","11","11"
"到枢密","0","11","11"
"赐给近","0","11","11"
"诏令任","0","11","11"
"者免除","0","11","11"
"任命夏","0","11","11"
"人太微","0","11","11"
"下手诏","0","11","11"
"诏令宰","0","11","11"
"处理狱","0","11","11"
"派内侍","0","11","11"
"册封皇","0","11","11"
"赵惟吉","0","11","11"
"的惯例","0","11","11"
"郡守的","0","11","11"
"探视赵","0","11","11"
"策试制","0","11","11"
"抚恤其","0","11","11"
"诏允许","0","11","11"
"彗星进","0","11","11"
"奖赏标","0","11","11"
"联合出","0","11","11"
"合出兵","0","11","11"
"抚恤慰","0","11","11"
"下诏淮","0","11","11"
"贩济贫","0","11","11"
"元翱宫","0","11","11"
"担任御","0","11","11"
"者予以","0","11","11"
"水灾百","0","11","11"
"侍奉太","0","11","11"
"诏从今","0","11","11"
"下诏把","0","11","11"
"受到处","0","11","11"
"一起商","0","11","11"
"真宗遗","0","11","11"
"各科及","0","11","11"
"命令官","0","11","11"
"管官吏","0","11","11"
"臣来报","0","11","11"
"络钱二","0","11","11"
"到紫哀","0","11","11"
"到延和","0","11","11"
"到大庆","0","11","11"
"每年上","0","11","11"
"虹横贯","0","11","11"
"司报告","0","11","11"
"升为枢","0","11","11"
"星显现","0","11","11"
"政绩的","0","11","11"
"区发生","0","11","11"
"到不等","0","11","11"
"下诏罢","0","11","11"
"省官员","0","11","11"
"宋神宗","0","11","11"
"处理关","0","11","11"
"理关押","0","11","11"
"全国颁","0","11","11"
"在它的","0","11","11"
"白天陨","0","11","11"
"天陨落","0","11","11"
"个方面","0","11","11"
"贼平定","0","11","11"
"作为考","0","11","11"
"好坏的","0","11","11"
"给金国","0","11","11"
"宗皇上","0","11","11"
"金军营","0","11","11"
"议和的","0","11","11"
"赏他们","0","11","11"
"金军统","0","11","11"
"说金人","0","11","11"
"听说金","0","11","11"
"请求高","0","11","11"
"求高宗","0","11","11"
"是决定","0","11","11"
"金朝的","0","11","11"
"张浚派","0","11","11"
"队一万","0","11","11"
"上书议","0","11","11"
"拔任用","0","11","11"
"免他们","0","11","11"
"世忠到","0","11","11"
"农业生","0","11","11"
"业生产","0","11","11"
"人出使","0","11","11"
"给岳飞","0","11","11"
"应归还","0","11","11"
"宗召他","0","11","11"
"免除四","0","11","11"
"秦桧因","0","11","11"
"升为龙","0","11","11"
"东南地","0","11","11"
"领大臣","0","11","11"
"下的事","0","11","11"
"从此不","0","11","11"
"祝贺瑞","0","11","11"
"元兵到","0","11","11"
"与元军","0","11","11"
"赏军队","0","11","11"
"两淮的","0","11","11"
"朱祀孙","0","11","11"
"当时赵","0","11","11"
"诏征求","0","11","11"
"的占验","0","11","11"
"主厌恶","0","11","11"
"是喜事","0","11","11"
"北方地","0","11","11"
"一说是","0","11","11"
"么年成","0","11","11"
"东北面","0","11","11"
"失土地","0","11","11"
"面二颗","0","11","11"
"上各星","0","11","11"
"各星都","0","11","11"
"面一颗","0","11","11"
"边一颗","0","11","11"
"是人主","0","11","11"
"晓谕他","0","11","11"
"求下令","0","11","11"
"跟从皇","0","11","11"
"为借鉴","0","11","11"
"曾经因","0","11","11"
"默不语","0","11","11"
"感激他","0","11","11"
"哪里还","0","11","11"
"任福州","0","11","11"
"吴千干","0","11","11"
"自征伐","0","11","11"
"选择将","0","11","11"
"奏皇上","0","11","11"
"终年四","0","11","11"
"朝廷加","0","11","11"
"知道陛","0","11","11"
"出任知","0","11","11"
"景德年","0","11","11"
"土地的","0","11","11"
"安无事","0","11","11"
"再次入","0","11","11"
"中上奏","0","11","11"
"谥号曰","0","11","11"
"的私心","0","11","11"
"去上任","0","11","11"
"因此获","0","11","11"
"朝廷赠","0","11","11"
"令下达","0","11","11"
"话的人","0","11","11"
"是改任","0","11","11"
"久又任","0","11","11"
"他负责","0","11","11"
"升为吏","0","11","11"
"他的朋","0","11","11"
"被赐予","0","11","11"
"时的宰","0","11","11"
"崇尚气","0","11","11"
"取得成","0","11","11"
"据理力","0","11","11"
"理力争","0","11","11"
"到的人","0","11","11"
"兴府知","0","11","11"
"任建康","0","11","11"
"宫回答","0","11","11"
"江府知","0","11","11"
"不满意","0","11","11"
"皇上批","0","11","11"
"留正说","0","11","11"
"赵善应","0","11","11"
"处以黥","0","11","11"
"官轮次","0","11","11"
"不久金","0","11","11"
"功升为","0","11","11"
"同敌人","0","11","11"
"孟珙说","0","11","11"
"是王安","0","11","11"
"李全就","0","11","11"
"我李全","0","11","11"
"胜非说","0","11","11"
"上林苑","3","7","10"
"去交度","10","0","10"
"知所以","9","1","10"
"是时王","10","0","10"
"以腹心","9","1","10"
"性命之","7","3","10"
"将帅之","5","5","10"
"伏愿陛","9","1","10"
"上表曰","10","0","10"
"于上曰","10","0","10"
"能立功","6","4","10"
"文章之","4","6","10"
"于君子","8","2","10"
"是以前","1","9","10"
"为宁朔","7","3","10"
"以成其","8","2","10"
"言天下","10","0","10"
"之得失","7","3","10"
"不为之","5","5","10"
"国之本","6","4","10"
"不可称","8","2","10"
"世子为","10","0","10"
"赴水死","10","0","10"
"肝脑涂","5","5","10"
"脑涂地","5","5","10"
"咸以为","10","0","10"
"忧去位","10","0","10"
"帝嘉纳","10","0","10"
"敌人之","6","4","10"
"于左右","5","5","10"
"缘为奸","8","2","10"
"长江之","5","5","10"
"大于此","8","2","10"
"其势必","6","4","10"
"不足恃","10","0","10"
"无日不","8","2","10"
"不可保","8","2","10"
"窃以为","9","1","10"
"然后为","8","2","10"
"之可也","10","0","10"
"到如此","1","9","10"
"军何无","5","5","10"
"广二州","4","6","10"
"重申前","3","7","10"
"领军刘","5","5","10"
"旅贲中","5","5","10"
"加开府","10","0","10"
"太尉长","5","5","10"
"义真为","6","4","10"
"阳县侯","5","5","10"
"刘真道","4","6","10"
"将军裴","5","5","10"
"刺史衡","6","4","10"
"史衡阳","6","4","10"
"索虏南","6","4","10"
"军沈庆","6","4","10"
"徐遗宝","3","7","10"
"举兵反","7","3","10"
"为东扬","7","3","10"
"史义阳","5","5","10"
"以冠军","9","1","10"
"陵王子","7","3","10"
"任农夫","5","5","10"
"号镇西","9","1","10"
"镇西大","4","6","10"
"景素为","5","5","10"
"辅师将","5","5","10"
"师将军","5","5","10"
"刺史蔡","5","5","10"
"第九皇","5","5","10"
"将军孙","5","5","10"
"二千七","6","4","10"
"妃张氏","5","5","10"
"告太庙","7","3","10"
"书左右","4","6","10"
"进贤冠","5","5","10"
"将军以","5","5","10"
