"N-gram","宋史原文","宋史翻译","Total"
"据理","1","12","13"
"本于","9","4","13"
"命所","8","5","13"
"若在","4","9","13"
"事由","9","4","13"
"军先","6","7","13"
"义于","9","4","13"
"其孙","10","3","13"
"大岘","6","7","13"
"旬月","12","1","13"
"晋军","4","9","13"
"则难","10","3","13"
"有车","2","11","13"
"乃大","13","0","13"
"高三","7","6","13"
"转输","8","5","13"
"楼上","5","8","13"
"为谋","10","3","13"
"见与","3","10","13"
"公曰","13","0","13"
"张之","12","1","13"
"段宏","7","6","13"
"自河","11","2","13"
"其根","6","7","13"
"欲退","12","1","13"
"时北","5","8","13"
"不济","10","3","13"
"北至","9","4","13"
"阳以","10","3","13"
"是功","2","11","13"
"皆大","13","0","13"
"勒兵","13","0","13"
"异端","6","7","13"
"绥抚","8","5","13"
"既诛","13","0","13"
"谓所","9","4","13"
"让太","2","11","13"
"无与","8","5","13"
"宫省","9","4","13"
"不伤","8","5","13"
"罪无","9","4","13"
"老母","6","7","13"
"风声","6","7","13"
"藏祸","6","7","13"
"德所","7","6","13"
"命西","3","10","13"
"中求","8","5","13"
"权以","7","6","13"
"内之","12","1","13"
"出江","9","4","13"
"鲜之","7","6","13"
"复称","8","5","13"
"奸宄","11","2","13"
"竭诚","6","7","13"
"及司","7","6","13"
"柴燎","6","7","13"
"后帝","9","4","13"
"听者","9","4","13"
"台府","7","6","13"
"征关","8","5","13"
"立制","6","7","13"
"情义","1","12","13"
"以储","8","5","13"
"使诣","13","0","13"
"驾三","11","2","13"
"诏刑","9","4","13"
"教学","3","10","13"
"戎马","13","0","13"
"属豫","8","5","13"
"明以","10","3","13"
"朝事","4","9","13"
"有盛","6","7","13"
"遣出","8","5","13"
"时徐","6","7","13"
"之柄","13","0","13"
"主威","11","2","13"
"自云","13","0","13"
"有御","7","6","13"
"为列","9","4","13"
"华为","7","6","13"
"冲为","7","6","13"
"确磝","13","0","13"
"郎为","9","4","13"
"西三","8","5","13"
"以食","10","3","13"
"行公","5","8","13"
"有年","7","6","13"
"租之","13","0","13"
"南还","12","1","13"
"行百","12","1","13"
"公何","11","2","13"
"见在","11","2","13"
"遣宁","8","5","13"
"积弩","6","7","13"
"攻围","13","0","13"
"督雍","7","6","13"
"镇彭","10","3","13"
"今诸","12","1","13"
"忧在","13","0","13"
"加尚","11","2","13"
"尚为","6","7","13"
"公者","12","1","13"
"十斛","7","6","13"
"尉寺","7","6","13"
"雀门","7","6","13"
"人谢","5","8","13"
"以厌","13","0","13"
"有鬼","6","7","13"
"帝幼","8","5","13"
"弑立","13","0","13"
"陵下","7","6","13"
"领徐","8","5","13"
"失淮","8","5","13"
"州四","5","8","13"
"以越","9","4","13"
"奉献","2","11","13"
"朕自","11","2","13"
"山高","6","7","13"
"常自","4","9","13"
"遗训","4","9","13"
"己者","11","2","13"
"史何","6","7","13"
"所撰","8","5","13"
"绢五","7","6","13"
"此行","6","7","13"
"夜出","10","3","13"
"马牛","8","5","13"
"直阁","9","4","13"
"殿东","5","8","13"
"门入","10","3","13"
"王既","9","4","13"
"盘龙","6","7","13"
"之攻","8","5","13"
"百揆","10","3","13"
"王孙","6","7","13"
"旧仪","12","1","13"
"沟洫","10","3","13"
"该举","1","12","13"
"及元","10","3","13"
"有赵","3","10","13"
"奏黄","6","7","13"
"听乐","6","7","13"
"分一","7","6","13"
"别其","11","2","13"
"平六","4","9","13"
"本源","2","11","13"
"杜夔","5","8","13"
"知夔","11","2","13"
"为精","5","8","13"
"乐不","8","5","13"
"作之","11","2","13"
"长五","7","6","13"
"尺余","10","3","13"
"相和","4","9","13"
"及也","13","0","13"
"亡后","6","7","13"
"治书","7","6","13"
"天行","3","10","13"
"服色","9","4","13"
"宜改","11","2","13"
"年用","5","8","13"
"或三","9","4","13"
"假称","1","12","13"
"防等","7","6","13"
"和帝","6","7","13"
"夏历","3","10","13"
"孝章","7","6","13"
"数之","12","1","13"
"用夏","5","8","13"
"而尚","8","5","13"
"在朔","4","9","13"
"使当","9","4","13"
"之岁","11","2","13"
"满日","12","1","13"
"命如","11","2","13"
"则日","10","3","13"
"一终","6","7","13"
"去二","6","7","13"
"次命","1","12","13"
"母为","8","5","13"
"氏在","3","10","13"
"用汉","6","7","13"
"臣按","9","4","13"
"周氏","7","6","13"
"是土","1","12","13"
"记其","9","4","13"
"诏使","12","1","13"
"度少","10","3","13"
"长为","4","9","13"
"在方","6","7","13"
"诸帝","6","7","13"
"心未","9","4","13"
"宫臣","8","5","13"
"未备","13","0","13"
"述天","3","10","13"
"不属","3","10","13"
"其令","13","0","13"
"流水","3","10","13"
"章句","7","6","13"
"及下","10","3","13"
"古有","9","4","13"
"帝天","8","5","13"
"五举","8","5","13"
"新都","6","7","13"
"祷祠","12","1","13"
"发丧","4","9","13"
"及文","10","3","13"
"军郭","6","7","13"
"衣之","9","4","13"
"思慕","7","6","13"
"尽哀","8","5","13"
"神和","3","10","13"
"行心","1","12","13"
"而臣","8","5","13"
"开一","2","11","13"
"发哀","9","4","13"
"若上","9","4","13"
"晋初","7","6","13"
"成文","6","7","13"
"朝制","5","8","13"
"在服","1","12","13"
"以临","9","4","13"
"拜陵","9","4","13"
"硃膺","13","0","13"
"依准","3","10","13"
"后服","5","8","13"
"服期","4","9","13"
"龙山","7","6","13"
"则下","12","1","13"
"妇之","8","5","13"
"元中","11","2","13"
"人比","4","9","13"
"国典","10","3","13"
"事并","5","8","13"
"追加","3","10","13"
"东国","8","5","13"
"未除","9","4","13"
"将合","4","9","13"
"系于","10","3","13"
"子命","6","7","13"
"是至","3","10","13"
"臣并","7","6","13"
"妾之","9","4","13"
"国母","6","7","13"
"何官","9","4","13"
"制令","8","5","13"
"是京","2","11","13"
"寒之","7","6","13"
"有臣","5","8","13"
"乐游","7","6","13"
"来制","1","12","13"
"登坛","9","4","13"
"复修","10","3","13"
"群公","12","1","13"
"正经","6","7","13"
"贺循","6","7","13"
"而帝","11","2","13"
"天者","13","0","13"
"曾子","6","7","13"
"独当","10","3","13"
"庙祠","7","6","13"
"亚献","13","0","13"
"与祭","3","10","13"
"明在","6","7","13"
"应符","6","7","13"
"延秀","7","6","13"
"始也","13","0","13"
"有祭","2","11","13"
"色之","10","3","13"
"名实","8","5","13"
"明而","7","6","13"
"而叹","9","4","13"
"吾有","12","1","13"
"助我","2","11","13"
"金德","6","7","13"
"目睹","5","8","13"
"山岳","3","10","13"
"景望","7","6","13"
"敢当","10","3","13"
"太王","7","6","13"
"使行","11","2","13"
"娱乐","1","12","13"
"刘禅","7","6","13"
"于昭","10","3","13"
"是追","4","9","13"
"时西","6","7","13"
"污辱","1","12","13"
"绝其","11","2","13"
"在寻","3","10","13"
"而升","6","7","13"
"夏主","7","6","13"
"始之","9","4","13"
"定南","5","8","13"
"先世","5","8","13"
"皆见","13","0","13"
"为宪","5","8","13"
"定日","2","11","13"
"内不","3","10","13"
"以设","4","9","13"
"仇耻","11","2","13"
"安神","11","2","13"
"祭统","6","7","13"
"于臣","7","6","13"
"使下","5","8","13"
"是制","1","12","13"
"戚之","7","6","13"
"后正","6","7","13"
"主应","3","10","13"
"之金","12","1","13"
"还临","12","1","13"
"子亲","4","9","13"
"为而","8","5","13"
"议而","8","5","13"
"帝社","5","8","13"
"方也","6","7","13"
"川大","5","8","13"
"又名","5","8","13"
"方用","12","1","13"
"以质","9","4","13"
"雨于","13","0","13"
"世大","5","8","13"
"子讲","4","9","13"
"施政","1","12","13"
"车之","10","3","13"
"有指","7","6","13"
"人郭","6","7","13"
"后转","3","10","13"
"大车","3","10","13"
"小驾","6","7","13"
"减损","2","11","13"
"臣谓","13","0","13"
"星经","2","11","13"
"四角","5","8","13"
"自秦","10","3","13"
"令条","3","10","13"
"强之","10","3","13"
"上降","2","11","13"
"应为","4","9","13"
"陪乘","4","9","13"
"降天","10","3","13"
"使四","5","8","13"
"特以","12","1","13"
"往昔","2","11","13"
"大合","7","6","13"
"举有","3","10","13"
"所思","6","7","13"
"曲折","4","9","13"
"于方","9","4","13"
"以乐","9","4","13"
"亦上","13","0","13"
"方而","5","8","13"
"夷狄","5","8","13"
"两者","1","12","13"
"之生","10","3","13"
"其喜","5","8","13"
"飞不","9","4","13"
"并出","9","4","13"
"有女","11","2","13"
"世宁","8","5","13"
"拂舞","5","8","13"
"酒酣","8","5","13"
"来知","2","11","13"
"后言","10","3","13"
"守谢","7","6","13"
"占之","10","3","13"
"威德","7","6","13"
"涉不","9","4","13"
"升王","4","9","13"
"忠恕","6","7","13"
"大朝","7","6","13"
"御龙","8","5","13"
"武烈","7","6","13"
"帝纪","8","5","13"
"深奥","1","12","13"
"皆言","12","1","13"
"承规","7","6","13"
"归我","12","1","13"
"乐成","10","3","13"
"高飞","5","8","13"
"战城","8","5","13"
"且为","5","8","13"
"弓射","7","6","13"
"和不","5","8","13"
"澄清","1","12","13"
"神龙","5","8","13"
"龙凤","5","8","13"
"未然","9","4","13"
"董卓","5","8","13"
"抚江","7","6","13"
"洪德","7","6","13"
"大度","6","7","13"
"常见","8","5","13"
"衡之","8","5","13"
"信以","6","7","13"
"大忧","7","6","13"
"鼎立","4","9","13"
"何地","10","3","13"
"是入","5","8","13"
"微上","9","4","13"
"陆议","5","8","13"
"屯江","10","3","13"
"塞外","6","7","13"
"再犯","11","2","13"
"等诛","12","1","13"
"后张","5","8","13"
"犯建","6","7","13"
"三河","8","5","13"
"兵又","3","10","13"
"王陵","6","7","13"
"有斩","8","5","13"
"经三","5","8","13"
"台星","3","10","13"
"因留","13","0","13"
"流于","7","6","13"
"居者","10","3","13"
"气如","11","2","13"
"生以","5","8","13"
"骑至","13","0","13"
"加司","13","0","13"
"上第","8","5","13"
"臣去","7","6","13"
"在箕","6","7","13"
"杀三","9","4","13"
"天将","2","11","13"
"等战","9","4","13"
"帝是","3","10","13"
"氐贼","7","6","13"
"军备","1","12","13"
"超等","7","6","13"
"阳民","9","4","13"
"廷从","8","5","13"
"改立","4","9","13"
"道天","1","12","13"
"及子","10","3","13"
"失土","2","11","13"
"犯执","5","8","13"
"戍将","7","6","13"
"至左","7","6","13"
"大出","9","4","13"
"司二","4","9","13"
"广三","13","0","13"
"相犯","6","7","13"
"有入","3","10","13"
"事觉","13","0","13"
"在屏","4","9","13"
"谷口","6","7","13"
"四塞","12","1","13"
"位十","6","7","13"
"大鸟","6","7","13"
"白鱼","5","8","13"
"人反","3","10","13"
"怀中","5","8","13"
"而两","8","5","13"
"阴为","13","0","13"
"请曰","13","0","13"
"县邑","3","10","13"
"子家","5","8","13"
"果败","12","1","13"
"麟见","13","0","13"
"其相","4","9","13"
"下幸","12","1","13"
"大梁","7","6","13"
"年青","1","12","13"
"历五","6","7","13"
"光不","7","6","13"
"于尚","10","3","13"
"孙坚","1","12","13"
"五马","7","6","13"
"有精","4","9","13"
"父也","11","2","13"
"有寇","9","4","13"
"一口","5","8","13"
"生还","8","5","13"
"见河","12","1","13"
"康以","9","4","13"
"为复","5","8","13"
"马也","8","5","13"
"驱之","12","1","13"
"时入","6","7","13"
"丞梅","7","6","13"
"梅道","7","6","13"
"秀以","6","7","13"
"郡治","8","5","13"
"稽永","7","6","13"
"里中","9","4","13"
"闰正","4","9","13"
"处处","5","8","13"
"竹林","4","9","13"
"常生","1","12","13"
"清暑","6","7","13"
"莲同","7","6","13"
"水泉","8","5","13"
"入御","7","6","13"
"出十","3","10","13"
"官将","3","10","13"
"中生","4","9","13"
"北宫","6","7","13"
"帝让","1","12","13"
"次论","6","7","13"
"夺民","10","3","13"
"及有","7","6","13"
"木不","7","6","13"
"木失","6","7","13"
"者少","10","3","13"
"之发","7","6","13"
"雨震","13","0","13"
"亮不","7","6","13"
"名无","7","6","13"
"服不","6","7","13"
"发者","9","4","13"
"不将","4","9","13"
"有陈","4","9","13"
"声曰","13","0","13"
"死也","7","6","13"
"有口","7","6","13"
"佩金","1","12","13"
"事泄","11","2","13"
"多说","2","11","13"
"颖为","2","11","13"
"人即","5","8","13"
"水门","7","6","13"
"行刑","3","10","13"
"事了","2","11","13"
"官御","7","6","13"
"度多","1","12","13"
"可长","7","6","13"
"我非","7","6","13"
"先定","10","3","13"
"陨石","6","7","13"
"前方","1","12","13"
"始发","6","7","13"
"台榭","6","7","13"
"遂复","13","0","13"
"禁旅","12","1","13"
"政于","7","6","13"
"崇礼","5","8","13"
"阳失","7","6","13"
"臣而","8","5","13"
"生多","5","8","13"
"救火","3","10","13"
"若何","12","1","13"
"州营","7","6","13"
"茂才","7","6","13"
"王起","5","8","13"
"受赇","13","0","13"
"造宫","3","10","13"
"者知","10","3","13"
"阴盛","7","6","13"
"是加","2","11","13"
"率师","12","1","13"
"害正","6","7","13"
"后权","7","6","13"
"营将","6","7","13"
"祸之","9","4","13"
"不养","6","7","13"
"牛死","5","8","13"
"入广","7","6","13"
"受重","1","12","13"
"人黄","6","7","13"
"地裂","5","8","13"
"侧目","6","7","13"
"复生","9","4","13"
"常理","1","12","13"
"有至","10","3","13"
"付狱","9","4","13"
"文在","2","11","13"
"以付","13","0","13"
"迎之","13","0","13"
"奏免","10","3","13"
"诏群","12","1","13"
"为幽","7","6","13"
"雍为","6","7","13"
"其详","12","1","13"
"有离","3","10","13"
"推求","3","10","13"
"建四","8","5","13"
"户五","8","5","13"
"相而","7","6","13"
"原为","4","9","13"
"山郡","5","8","13"
"问何","8","5","13"
"内事","6","7","13"
"祖每","6","7","13"
"无隐","10","3","13"
"义深","5","8","13"
"谋远","4","9","13"
"以弟","11","2","13"
"况不","2","11","13"
"书章","7","6","13"
"轻薄","4","9","13"
"转右","10","3","13"
"而散","5","8","13"
"府都","4","9","13"
"子世","9","4","13"
"背天","1","12","13"
"卒三","10","3","13"
"据要","8","5","13"
"水步","8","5","13"
"宠任","6","7","13"
"咫尺","8","5","13"
"军合","7","6","13"
"祖嘉","12","1","13"
"可代","10","3","13"
"夜兼","2","11","13"
"领刘","4","9","13"
"相得","10","3","13"
"军领","10","3","13"
"待士","6","7","13"
"于马","8","5","13"
"之还","10","3","13"
"始初","5","8","13"
"果行","13","0","13"
"得休","8","5","13"
"修为","7","6","13"
"同起","3","10","13"
"求先","2","11","13"
"自居","6","7","13"
"以委","8","5","13"
"寻拜","13","0","13"
"循旧","1","12","13"
"固当","13","0","13"
"丝绵","5","8","13"
"众所","11","2","13"
"王从","3","10","13"
"后朝","5","8","13"
"人独","1","12","13"
"纵不","8","5","13"
"手杀","4","9","13"
"下王","6","7","13"
"之邪","11","2","13"
"字少","7","6","13"
"少与","10","3","13"
"欲弃","13","0","13"
"乏食","10","3","13"
"欲去","13","0","13"
"当言","12","1","13"
"以骑","13","0","13"
"朕之","11","2","13"
"大笑","6","7","13"
"似不","8","5","13"
"令与","8","5","13"
"久为","4","9","13"
"清平","6","7","13"
"肆行","6","7","13"
"会议","9","4","13"
"诚然","2","11","13"
"宣司","9","4","13"
"寒心","7","6","13"
"愤懑","6","7","13"
"幸南","11","2","13"
"俨然","5","8","13"
"下改","3","10","13"
"有职","5","8","13"
"争利","5","8","13"
"习武","4","9","13"
"民赖","12","1","13"
"可备","11","2","13"
"好为","10","3","13"
"善属","13","0","13"
"削除","2","11","13"
"王用","3","10","13"
"亡不","10","3","13"
"登楼","7","6","13"
"里还","1","12","13"
"求而","6","7","13"
"刚愎","4","9","13"
"贫富","7","6","13"
"此辈","13","0","13"
"悉归","12","1","13"
"归河","13","0","13"
"耸夫","6","7","13"
"四子","13","0","13"
"归仁","8","5","13"
"伐木","9","4","13"
"郑望","5","8","13"
"道统","4","9","13"
"奸险","6","7","13"
"无赖","6","7","13"
"到府","1","12","13"
"杀于","2","11","13"
"主一","5","8","13"
"后手","9","4","13"
"命使","11","2","13"
"动人","6","7","13"
"可减","5","8","13"
"有退","3","10","13"
"用台","8","5","13"
"宣传","4","9","13"
"追兵","6","7","13"
"子相","7","6","13"
"官曹","4","9","13"
"军后","5","8","13"
"人赴","9","4","13"
"副本","4","9","13"
"西民","11","2","13"
"颠沛","8","5","13"
"刘攘","4","9","13"
"至州","9","4","13"
"之便","4","9","13"
"和等","6","7","13"
"时亲","6","7","13"
"多在","7","6","13"
"明示","6","7","13"
"士无","10","3","13"
"有封","3","10","13"
"传呼","7","6","13"
"之耻","9","4","13"
"沈正","1","12","13"
"使居","10","3","13"
"封邑","3","10","13"
"本职","3","10","13"
"能承","2","11","13"
"习经","3","10","13"
"骑三","11","2","13"
"则没","1","12","13"
"加龙","11","2","13"
"之叹","9","4","13"
"绥怀","8","5","13"
"称说","1","12","13"
"鼓动","2","11","13"
"兵交","6","7","13"
"粮尽","8","5","13"
"僧韶","6","7","13"
"胜追","5","8","13"
"钜万","11","2","13"
"同统","6","7","13"
"守西","8","5","13"
"宠待","2","11","13"
"幸天","13","0","13"
"南运","3","10","13"
"景度","7","6","13"
"瑗为","8","5","13"
"里间","6","7","13"
"留三","9","4","13"
"都率","1","12","13"
"都当","1","12","13"
"用师","9","4","13"
"都明","1","12","13"
"粮不","8","5","13"
"命梁","3","10","13"
"又尝","13","0","13"
"时去","1","12","13"
"惊叹","3","10","13"
"事修","8","5","13"
"毁灭","1","12","13"
"五部","6","7","13"
"友之","7","6","13"
"之厚","13","0","13"
"伤感","1","12","13"
"专管","2","11","13"
"空名","9","4","13"
"年已","4","9","13"
"官是","1","12","13"
"中入","8","5","13"
"孙表","4","9","13"
"翟广","6","7","13"
"沈叔","4","9","13"
"百级","10","3","13"
"川人","3","10","13"
"为颍","7","6","13"
"能坚","2","11","13"
"德兼","6","7","13"
"臣入","9","4","13"
"边寇","9","4","13"
"以七","12","1","13"
"夸大","2","11","13"
"以被","2","11","13"
"良民","6","7","13"
"万斤","6","7","13"
"尹弘","5","8","13"
"固等","6","7","13"
"行师","9","4","13"
"身高","1","12","13"
"先被","2","11","13"
"为仇","7","6","13"
"处可","2","11","13"
"始当","2","11","13"
"书传","5","8","13"
"北一","9","4","13"
"求召","1","12","13"
"密与","8","5","13"
"之对","2","11","13"
"威声","11","2","13"
"神像","5","8","13"
"戴白","1","12","13"
"事急","11","2","13"
"诣行","13","0","13"
"地多","5","8","13"
"海口","6","7","13"
"是复","8","5","13"
"剧贼","11","2","13"
"以儒","6","7","13"
"复参","12","1","13"
"姚绍","3","10","13"
"势危","3","10","13"
"卿也","7","6","13"
"退敌","3","10","13"
"蜀兵","8","5","13"
"西宫","6","7","13"
"节镇","10","3","13"
"与北","5","8","13"
"蔡河","6","7","13"
"使折","6","7","13"
"御崇","13","0","13"
"使留","6","7","13"
"邀功","5","8","13"
"修水","6","7","13"
"悔之","11","2","13"
"可汗","5","8","13"
"播种","4","9","13"
"宾佐","8","5","13"
"更定","12","1","13"
"幸开","13","0","13"
"降卒","6","7","13"
"外军","7","6","13"
"高锡","6","7","13"
"诏尚","8","5","13"
"南发","2","11","13"
"于潭","8","5","13"
"米以","7","6","13"
"翰等","7","6","13"
"使振","13","0","13"
"役兵","9","4","13"
"诏招","7","6","13"
"送阙","13","0","13"
"决澶","13","0","13"
"济水","3","10","13"
"命丁","4","9","13"
"章以","8","5","13"
"等钱","7","6","13"
"水灌","4","9","13"
"先知","3","10","13"
"钅长","1","12","13"
"宴于","8","5","13"
"命宣","4","9","13"
"加害","1","12","13"
"贯以","9","4","13"
"诏武","9","4","13"
"遣都","8","5","13"
"乞以","13","0","13"
"楼下","6","7","13"
"府民","11","2","13"
"轻出","12","1","13"
"杀韩","2","11","13"
"仪等","4","9","13"
"杜太","2","11","13"
"原者","13","0","13"
"道转","5","8","13"
"山洞","6","7","13"
"功以","7","6","13"
"破西","7","6","13"
"巡官","6","7","13"
"兵护","6","7","13"
"折御","6","7","13"
"御卿","6","7","13"
"池观","5","8","13"
"廉州","6","7","13"
"蠲临","13","0","13"
"德超","6","7","13"
"业为","4","9","13"
"瑞物","3","10","13"
"子杨","1","12","13"
"权交","1","12","13"
"于李","6","7","13"
"史马","7","6","13"
"阵图","6","7","13"
"襄王","4","9","13"
"远县","6","7","13"
"将于","7","6","13"
"祖吉","4","9","13"
"力役","7","6","13"
"御文","13","0","13"
"再遣","12","1","13"
"御河","6","7","13"
"总计","3","10","13"
"江等","6","7","13"
"追杀","5","8","13"
"至阙","13","0","13"
"余艘","7","6","13"
"求大","2","11","13"
"三部","5","8","13"
"宣诏","5","8","13"
"霸为","6","7","13"
"西鄙","12","1","13"
"寿于","13","0","13"
"民入","13","0","13"
"禄者","8","5","13"
"粟振","13","0","13"
"败贼","2","11","13"
"诏东","8","5","13"
"赐缗","12","1","13"
"洪湛","2","11","13"
"刍粮","13","0","13"
"臣赐","5","8","13"
"中传","4","9","13"
"领率","1","12","13"
"砦栅","10","3","13"
"州石","7","6","13"
"以讲","8","5","13"
"楼观","6","7","13"
"路官","7","6","13"
"北戍","6","7","13"
"北城","4","9","13"
"西饥","7","6","13"
"军纪","1","12","13"
"覆奏","11","2","13"
"度制","7","6","13"
"阴晦","4","9","13"
"废朝","11","2","13"
"上并","3","10","13"
"高品","6","7","13"
"汜水","8","5","13"
"给西","2","11","13"
"熟户","6","7","13"
"国贡","8","5","13"
"司请","10","3","13"
"诏允","2","11","13"
"近地","5","8","13"
"可疑","6","7","13"
"驾所","7","6","13"
"平夏","7","6","13"
"春郡","6","7","13"
"名流","3","10","13"
"始御","13","0","13"
"抚京","8","5","13"
"以杜","9","4","13"
"臣参","10","3","13"
"初御","13","0","13"
"举主","8","5","13"
"奏荐","6","7","13"
"后幸","13","0","13"
"朝文","5","8","13"
"会圣","6","7","13"
"毋过","13","0","13"
"御延","12","1","13"
"修内","8","5","13"
"表章","5","8","13"
"御紫","12","1","13"
"蕃来","6","7","13"
"江潮","7","6","13"
"许中","7","6","13"
"黄德","4","9","13"
"诏夏","6","7","13"
"济京","2","11","13"
"监直","6","7","13"
"荆王","6","7","13"
"役一","5","8","13"
"罢任","6","7","13"
"治状","13","0","13"
"官被","1","12","13"
"差官","8","5","13"
"隐然","9","4","13"
"命京","8","5","13"
"商胡","7","6","13"
"内供","6","7","13"
"敢因","2","11","13"
"诏后","7","6","13"
"敛之","9","4","13"
"宾州","6","7","13"
"臣知","10","3","13"
"伤而","5","8","13"
"中复","8","5","13"
"光朝","6","7","13"
"仕羲","6","7","13"
"官谢","7","6","13"
"违制","9","4","13"
"实惠","5","8","13"
"定内","5","8","13"
"功过","6","7","13"
"祐三","8","5","13"
"上仁","5","8","13"
"萧禧","4","9","13"
"书其","11","2","13"
"惟辅","6","7","13"
"劝戒","3","10","13"
"拜之","9","4","13"
"公使","7","6","13"
"钱岁","13","0","13"
"慈宫","6","7","13"
"其丧","12","1","13"
"温等","6","7","13"
"恩有","13","0","13"
"阵法","4","9","13"
"州卒","12","1","13"
"司遣","13","0","13"
"祀上","1","12","13"
"诏行","11","2","13"
"于真","5","8","13"
"察各","1","12","13"
"史一","5","8","13"
"京等","7","6","13"
"博以","6","7","13"
"诗以","9","4","13"
"子朱","3","10","13"
"辅相","10","3","13"
"李乾","6","7","13"
"立政","6","7","13"
"京国","7","6","13"
"兵备","5","8","13"
"官赐","4","9","13"
"京各","1","12","13"
"同母","3","10","13"
"玉器","3","10","13"
"遣谢","7","6","13"
"官均","5","8","13"
"讲议","7","6","13"
"得擅","4","9","13"
"变者","12","1","13"
"医学","6","7","13"
"仕郎","7","6","13"
"算学","6","7","13"
"京上","3","10","13"
"人求","10","3","13"
"逸之","3","10","13"
"子美","6","7","13"
"为向","3","10","13"
"中奉","7","6","13"
"任并","1","12","13"
"司督","6","7","13"
"定命","4","9","13"
"以童","11","2","13"
"川军","7","6","13"
"林灵","6","7","13"
"灵素","6","7","13"
"中起","3","10","13"
"和义","5","8","13"
"政由","2","11","13"
"物为","6","7","13"
"租课","5","8","13"
"书五","7","6","13"
"宗学","7","6","13"
"为康","5","8","13"
"遣徒","7","6","13"
"者从","7","6","13"
"遵行","3","10","13"
"至燕","12","1","13"
"焚香","7","6","13"
"军叛","6","7","13"
"民来","7","6","13"
"诏用","4","9","13"
"以勤","10","3","13"
"张彦","7","6","13"
"宫官","6","7","13"
"可求","6","7","13"
"攻南","2","11","13"
"渊圣","7","6","13"
"初政","12","1","13"
"人坚","1","12","13"
"籍籍","12","1","13"
"兵六","9","4","13"
"孙觌","6","7","13"
"置沿","7","6","13"
"赵万","6","7","13"
"类省","7","6","13"
"其赀","13","0","13"
"书正","5","8","13"
"得皇","1","12","13"
"复叛","12","1","13"
"知京","8","5","13"
"蓝珪","4","9","13"
"后撤","1","12","13"
"撤帘","6","7","13"
"浩请","5","8","13"
"鼎言","13","0","13"
"防秋","10","3","13"
"使夏","6","7","13"
"知三","8","5","13"
"遣杜","6","7","13"
"东野","7","6","13"
"诏降","9","4","13"
"后问","4","9","13"
"官四","9","4","13"
"论宰","6","7","13"
"兵奔","3","10","13"
"张荣","6","7","13"
"常熟","6","7","13"
"俊遣","13","0","13"
"与知","10","3","13"
"为绍","3","10","13"
"移跸","13","0","13"
"对内","3","10","13"
"于吕","6","7","13"
"忠遣","13","0","13"
"谕江","7","6","13"
"川盐","6","7","13"
"路沿","6","7","13"
"县和","2","11","13"
"馆检","7","6","13"
"制敕","8","5","13"
"海寇","7","6","13"
"路将","6","7","13"
"忠有","9","4","13"
"中至","9","4","13"
"陕右","7","6","13"
"知温","9","4","13"
"趾郡","1","12","13"
"晏敦","6","7","13"
"曾开","6","7","13"
"锜为","11","2","13"
"围解","9","4","13"
"背嵬","8","5","13"
"将命","11","2","13"
"条法","6","7","13"
"学宫","7","6","13"
"椿年","7","6","13"
"临奠","12","1","13"
"汪勃","6","7","13"
"共政","12","1","13"
"左翼","5","8","13"
"余尧","6","7","13"
"所回","4","9","13"
"桧在","5","8","13"
"中张","5","8","13"
"官居","4","9","13"
"风宪","11","2","13"
"眙军","9","4","13"
"水银","6","7","13"
"遣梁","7","6","13"
"从三","3","10","13"
"桧党","11","2","13"
"在盱","3","10","13"
"不次","13","0","13"
"经总","7","6","13"
"宗读","4","9","13"
"人捕","5","8","13"
"宗出","2","11","13"
"川口","6","7","13"
"帝朝","10","3","13"
"置局","10","3","13"
"议出","8","5","13"
"尹穑","8","5","13"
"用陈","3","10","13"
"置榷","5","8","13"
"要官","5","8","13"
"请置","12","1","13"
"复请","12","1","13"
"乞留","13","0","13"
"姚宪","6","7","13"
"王希","4","9","13"
"人非","4","9","13"
"杖之","12","1","13"
"军水","4","9","13"
"陆贽","6","7","13"
"岁已","3","10","13"
"收税","1","12","13"
"部上","2","11","13"
"留身","12","1","13"
"谕曰","13","0","13"
"诣重","13","0","13"
"子吴","1","12","13"
"后继","6","7","13"
"宫后","1","12","13"
"兵增","4","9","13"
"夺皇","3","10","13"
"权大","3","10","13"
"夏震","5","8","13"
"传为","3","10","13"
"人真","4","9","13"
"造事","3","10","13"
"州会","2","11","13"
"翟朝","4","9","13"
"贵诚","7","6","13"
"讣闻","11","2","13"
"削二","12","1","13"
"在进","1","12","13"
"故皇","2","11","13"
"不力","6","7","13"
"守而","8","5","13"
"知遂","10","3","13"
"而二","11","2","13"
"筵官","5","8","13"
"告金","2","11","13"
"还师","7","6","13"
"差除","11","2","13"
"连攻","2","11","13"
"赐额","8","5","13"
"实践","2","11","13"
"伯正","6","7","13"
"福等","5","8","13"
"阁职","6","7","13"
"诏整","3","10","13"
"感伤","2","11","13"
"任成","2","11","13"
"叔为","5","8","13"
"来出","1","12","13"
"机务","8","5","13"
"其严","6","7","13"
"以惩","4","9","13"
"再削","5","8","13"
"杨镇","4","9","13"
"久留","6","7","13"
"讳言","8","5","13"
"全氏","6","7","13"
"汝腾","7","6","13"
"韩震","4","9","13"
"潜说","6","7","13"
"黄镛","8","5","13"
"始命","5","8","13"
"多从","13","0","13"
"察天","1","12","13"
"能明","2","11","13"
"录为","3","10","13"
"唐李","8","5","13"
"疏略","6","7","13"
