"N-gram","宋史原文","宋史翻译","Total"
"所不原者","11","0","11"
"进秩有差","11","0","11"
"上大行皇","8","3","11"
"百二十人","5","6","11"
"以左仆射","5","6","11"
"五月庚戌","11","0","11"
"便宜从事","11","0","11"
"湖南北路","6","5","11"
"乾德五年","3","8","11"
"宴含光殿","7","4","11"
"转运使张","5","6","11"
"举贤良方","7","4","11"
"以王钦若","7","4","11"
"浙转运使","5","6","11"
"为河南府","3","8","11"
"元偁宫视","11","0","11"
"偁宫视疾","11","0","11"
"河北水灾","4","7","11"
"入内副都","6","5","11"
"乾兴元年","5","6","11"
"真宗御容","11","0","11"
"减天下囚","9","2","11"
"真宗实录","6","5","11"
"安抚陕西","6","5","11"
"朝飨景灵","11","0","11"
"飨景灵宫","11","0","11"
"尊皇太后","5","6","11"
"皇太后垂","5","6","11"
"路副都总","6","5","11"
"安抚京东","6","5","11"
"国子监直","5","6","11"
"子监直讲","5","6","11"
"广东转运","6","5","11"
"于福宁殿","11","0","11"
"皇后于永","8","3","11"
"败夏人于","11","0","11"
"十三人及","4","7","11"
"太后权同","6","5","11"
"直言朝政","2","9","11"
"为崇政殿","6","5","11"
"京国子监","6","5","11"
"二十万缗","7","4","11"
"福建转运","5","6","11"
"五人及第","6","5","11"
"政和元年","5","6","11"
"浙制置使","6","5","11"
"都堂审察","7","4","11"
"为中太一","5","6","11"
"命尚书左","2","9","11"
"康王即位","4","7","11"
"军前通问","6","5","11"
"郭仲荀为","5","6","11"
"策试礼部","1","10","11"
"为御营使","5","6","11"
"张浚承制","11","0","11"
"湖宣抚使","4","7","11"
"将帅者二","7","4","11"
"为沿海制","5","6","11"
"给事中胡","6","5","11"
"为和州防","2","9","11"
"知荆南府","7","4","11"
"参谋军事","4","7","11"
"命为秘书","2","9","11"
"复资政殿","8","3","11"
"李显忠为","5","6","11"
"乡饮酒礼","5","6","11"
"为安德军","4","7","11"
"以宽民力","7","4","11"
"忠义军统","5","6","11"
"兵数千人","3","8","11"
"仆散忠义","5","6","11"
"检详文字","5","6","11"
"阁待制兼","5","6","11"
"淳熙元年","6","5","11"
"身丁钱三","6","5","11"
"丁钱三年","6","5","11"
"淳熙八年","4","7","11"
"丞相周必","6","5","11"
"来贺瑞庆","11","0","11"
"殿修撰知","8","3","11"
"官其二子","10","1","11"
"流离失所","1","10","11"
"以吕文德","7","4","11"
"为司农卿","3","8","11"
"祖宗法度","4","7","11"
"乾道七年","3","8","11"
"拜枢密使","11","0","11"
"中祥符七","4","7","11"
"祥符七年","4","7","11"
"迁礼部侍","11","0","11"
"拜御史中","11","0","11"
"召为翰林","8","3","11"
"迁尚书工","11","0","11"
"为枢密院","3","8","11"
"为工部郎","4","7","11"
"勾当三班","6","5","11"
"当三班院","6","5","11"
"兼史馆修","7","4","11"
"群牧判官","5","6","11"
"为馆阁校","8","3","11"
"为天章阁","4","7","11"
"有甘露降","1","10","11"
"从太宗征","1","10","11"
"以逸待劳","4","7","11"
"王宫大小","5","6","11"
"宫大小学","5","6","11"
"绍兴初年","1","10","11"
"力主和议","5","6","11"
"先见之明","2","9","11"
"天下之势","8","3","11"
"嘉泰二年","4","7","11"
"嘉定四年","4","7","11"
"司机宜文","5","6","11"
"金人大败","6","5","11"
"朝廷之上","6","5","11"
"而士大夫","5","6","11"
"嘉定十三","4","7","11"
"定十三年","4","7","11"
"天下之大","8","3","11"
"太祖皇帝","2","9","11"
"兵十余万","6","5","11"
"任殿前都","1","10","11"
"按兵不动","3","8","11"
"休养生息","0","11","11"
"其他事情","0","11","11"
"也不知道","0","11","11"
"在黄道南","0","11","11"
"的第二个","0","11","11"
"完毕之后","0","11","11"
"四面八方","0","11","11"
"难道可以","0","11","11"
"什么不同","0","11","11"
"用自己的","0","11","11"
"太平盛世","0","11","11"
"亡的征兆","0","11","11"
"这就叫做","0","11","11"
"就是这个","0","11","11"
"倒在地上","0","11","11"
"皇上知道","0","11","11"
"怎么能让","0","11","11"
"皇帝认为","0","11","11"
"达到目的","0","11","11"
"不过是一","0","11","11"
"可以免除","0","11","11"
"是非曲直","0","11","11"
"有关人员","0","11","11"
"们的议论","0","11","11"
"朝廷认为","0","11","11"
"把他们的","0","11","11"
"再也没有","0","11","11"
"是因为他","0","11","11"
"私下认为","0","11","11"
"更重要的","0","11","11"
"人告诉他","0","11","11"
"他的功劳","0","11","11"
"沈攸之的","0","11","11"
"陈述自己","0","11","11"
"有什么功","0","11","11"
"如果敌人","0","11","11"
"不能胜任","0","11","11"
"这个请求","0","11","11"
"我的儿子","0","11","11"
"这种风气","0","11","11"
"中注定的","0","11","11"
"皇帝面前","0","11","11"
"国家的安","0","11","11"
"皇帝的儿","0","11","11"
"大臣们都","0","11","11"
"对大臣们","0","11","11"
"当地百姓","0","11","11"
"不要因为","0","11","11"
"是为什么","0","11","11"
"欠的钱物","0","11","11"
"没有批准","0","11","11"
"彗星消失","0","11","11"
"奏自行决","0","11","11"
"光圈环绕","0","11","11"
"有人说是","0","11","11"
"宗听说后","0","11","11"
"皇上听说","0","11","11"
"国家的福","0","11","11"
"没有听到","0","11","11"
"进行祭祀","0","11","11"
"阴雨连绵","0","11","11"
"宗很高兴","0","11","11"
"廷重新起","0","11","11"
"他们一起","0","11","11"
"并杀了他","0","11","11"
"百姓得到","0","11","11"
"观的闲职","0","11","11"
"一个人的","0","11","11"
"自己弹劾","0","11","11"
"难道没有","0","11","11"
"犹豫不决","0","11","11"
"儿嫁给他","0","11","11"
"们的意见","0","11","11"
"向朝廷上","0","11","11"
"请求皇帝","0","11","11"
"出来做官","0","11","11"
"如果我们","0","11","11"
"互相勾结","0","11","11"
"命左卫将","0","11","11"
"正月初四","0","11","11"
"告祭太庙","0","11","11"
"戴进贤一","0","11","11"
"心宿大星","0","11","11"
"水涌入石","0","11","11"
"涌入石头","0","11","11"
"入石头城","0","11","11"
"后汉时属","0","11","11"
"王赵元佐","0","11","11"
"尊号为寿","0","11","11"
"八月初七","0","11","11"
"临安知府","0","11","11"
"三月初九","0","11","11"
"削夺一官","0","11","11"
"书天文志","0","11","11"
"官检校太","0","11","11"
"任史馆修","0","11","11"
"的身份知","0","11","11"
"十多万人","0","11","11"
"守石头城","0","11","11"
"对待他们","0","11","11"
"率领精锐","0","11","11"
"十分之一","0","11","11"
"文臣武将","0","11","11"
"经很久了","0","11","11"
"年六十岁","0","11","11"
"大明年间","0","11","11"
"拥有天下","0","11","11"
"丽国派使","0","11","11"
"将军照旧","0","11","11"
"免除赋税","0","11","11"
"十月十二","0","11","11"
"九月十一","0","11","11"
"免除今年","0","11","11"
"林园听诉","0","11","11"
"园听诉讼","0","11","11"
"三月十三","0","11","11"
"官吏百姓","0","11","11"
"七月十一","0","11","11"
"皇帝位后","0","11","11"
"平定之后","0","11","11"
"其正声与","0","11","11"
"路上遇到","0","11","11"
"于是皇帝","0","11","11"
"二十多人","0","11","11"
"太阳位置","0","11","11"
"在大余上","0","11","11"
"天运行一","0","11","11"
"运行的度","0","11","11"
"之的议论","0","11","11"
"不能忍受","0","11","11"
"大功丧服","0","11","11"
"这一定是","0","11","11"
"没有建立","0","11","11"
"以自己的","0","11","11"
"不敢接受","0","11","11"
"的制度以","0","11","11"
"四位府君","0","11","11"
"秋季冬季","0","11","11"
"使天下人","0","11","11"
"佩带苍黑","0","11","11"
"带苍黑如","0","11","11"
"苍黑如水","0","11","11"
"黑如水色","0","11","11"
"如水色的","0","11","11"
"水色的玉","0","11","11"
"不仅仅是","0","11","11"
"二句每句","0","11","11"
"句每句五","0","11","11"
"每句五字","0","11","11"
"象预示天","0","11","11"
"出现于吴","0","11","11"
"武帝去世","0","11","11"
"国家灭亡","0","11","11"
"齐王司马","0","11","11"
"天象表示","0","11","11"
"前面相应","0","11","11"
"阳王刘休","0","11","11"
"无缘无故","0","11","11"
"此事告诉","0","11","11"
"后献上朝","0","11","11"
"之献上朝","0","11","11"
"现的妖异","0","11","11"
"百姓十分","0","11","11"
"京城百姓","0","11","11"
"军驻扎在","0","11","11"
"军队讨伐","0","11","11"
"没有多久","0","11","11"
"最终导致","0","11","11"
"损害庄稼","0","11","11"
"他们的家","0","11","11"
"任用的人","0","11","11"
"都是当时","0","11","11"
"都认为这","0","11","11"
"恢复设置","0","11","11"
"水路有一","0","11","11"
"各种事情","0","11","11"
"我之所以","0","11","11"
"又被任命","0","11","11"
"他的部队","0","11","11"
"步兵和骑","0","11","11"
"兵和骑兵","0","11","11"
"便去世了","0","11","11"
"人一定会","0","11","11"
"恢复他的","0","11","11"
"同意他的","0","11","11"
"将他们全","0","11","11"
"上任命他","0","11","11"
"最重要的","0","11","11"
"请求免除","0","11","11"
"任太子中","0","11","11"
"又任命他","0","11","11"
"追封他为","0","11","11"
"登上城墙","0","11","11"
"六十四岁","0","11","11"
"任命为秘","0","11","11"
"免去他的","0","11","11"
"他们的子","0","11","11"
"接受贿赂","0","11","11"
"几个儿子","0","11","11"
"不久兼任","0","11","11"
"有什么罪","0","11","11"
"这一消息","0","11","11"
"他的门下","0","11","11"
"兵驻扎在","0","11","11"
"军队大败","0","11","11"
"等待敌人","0","11","11"
"使者前来","0","11","11"
"显德年间","0","11","11"
"北汉军队","0","11","11"
"免除三年","0","11","11"
"命令宰相","0","11","11"
"来进贡当","0","11","11"
"太祖不上","0","11","11"
"太祖在近","0","11","11"
"祖在近郊","0","11","11"
"发生早灾","0","11","11"
"太祖亲自","0","11","11"
"九月十五","0","11","11"
"犯减刑一","0","11","11"
"发生蝗灾","0","11","11"
"下诏州县","0","11","11"
"开始设置","0","11","11"
"任命兵部","0","11","11"
"停止上朝","0","11","11"
"黄河在擅","0","11","11"
"河在擅州","0","11","11"
"三月初八","0","11","11"
"在太原城","0","11","11"
"命令各州","0","11","11"
"元殿接受","0","11","11"
"都被罢免","0","11","11"
"在近郊狩","0","11","11"
"近郊狩猎","0","11","11"
"没有允准","0","11","11"
"请求罢除","0","11","11"
"十月初八","0","11","11"
"任命枢密","0","11","11"
"拖欠租税","0","11","11"
"赐给近臣","0","11","11"
"的十分之","0","11","11"
"进人太微","0","11","11"
"人太微垣","0","11","11"
"国派人来","0","11","11"
"王赵元份","0","11","11"
"因战功升","0","11","11"
"星进人井","0","11","11"
"奖赏标准","0","11","11"
"联合出兵","0","11","11"
"定郡王赵","0","11","11"
"到赵元翱","0","11","11"
"赵元翱宫","0","11","11"
"水灾百姓","0","11","11"
"每年推举","0","11","11"
"下诏从今","0","11","11"
"诏从今以","0","11","11"
"真宗遗像","0","11","11"
"各科及第","0","11","11"
"主管官吏","0","11","11"
"使臣来报","0","11","11"
"臣来报告","0","11","11"
"到延和殿","0","11","11"
"五月十一","0","11","11"
"到大庆殿","0","11","11"
"命令御史","0","11","11"
"下诏修撰","0","11","11"
"虹横贯天","0","11","11"
"自行处理","0","11","11"
"一百万络","0","11","11"
"升为枢密","0","11","11"
"到不等的","0","11","11"
"处理关押","0","11","11"
"向全国颁","0","11","11"
"星白天陨","0","11","11"
"白天陨落","0","11","11"
"靖康初年","0","11","11"
"高宗到达","0","11","11"
"请求高宗","0","11","11"
"担任金国","0","11","11"
"金军离开","0","11","11"
"任命赵鼎","0","11","11"
"命赵鼎为","0","11","11"
"担任监司","0","11","11"
"命令四川","0","11","11"
"上书议论","0","11","11"
"农业生产","0","11","11"
"求解除职","0","11","11"
"于是收复","0","11","11"
"免除四川","0","11","11"
"东南地区","0","11","11"
"来祝贺瑞","0","11","11"
"祝贺瑞庆","0","11","11"
"请求解职","0","11","11"
"理宗皇帝","0","11","11"
"下诏征求","0","11","11"
"北方地区","0","11","11"
"那么年成","0","11","11"
"面二颗星","0","11","11"
"以上各星","0","11","11"
"上各星都","0","11","11"
"各星都属","0","11","11"
"谷物不成","0","11","11"
"谷不成熟","0","11","11"
"面一颗星","0","11","11"
"占据此宿","0","11","11"
"边一颗星","0","11","11"
"星不全备","0","11","11"
"流星出来","0","11","11"
"祥符年间","0","11","11"
"不能阻止","0","11","11"
"跟从太宗","0","11","11"
"的儿子名","0","11","11"
"守丧期满","0","11","11"
"亲自征伐","0","11","11"
"上赐给他","0","11","11"
"开宝年间","0","11","11"
"陛下应当","0","11","11"
"终年四十","0","11","11"
"太宗听说","0","11","11"
"真宗亲自","0","11","11"
"他回答说","0","11","11"
"他的祖先","0","11","11"
"推荐他为","0","11","11"
"任枢密副","0","11","11"
"赐给他金","0","11","11"
"有人请求","0","11","11"
"知道陛下","0","11","11"
"不久又任","0","11","11"
"升为吏部","0","11","11"
"他的朋友","0","11","11"
"时的宰相","0","11","11"
"升为太常","0","11","11"
"崇尚气节","0","11","11"
"据理力争","0","11","11"
"兴府知府","0","11","11"
"直学士的","0","11","11"
"报告给朝","0","11","11"
"处以黥刑","0","11","11"
"百官轮次","0","11","11"
"弹劾罢免","0","11","11"
"伏愿陛下","9","1","10"
"肝脑涂地","5","5","10"
"上嘉纳之","9","1","10"
"军何无忌","5","5","10"
"中领军刘","5","5","10"
"旅贲中郎","5","5","10"
"加开府仪","10","0","10"
"以左卫将","10","0","10"
"州刺史衡","6","4","10"
"刺史衡阳","6","4","10"
"史衡阳王","6","4","10"
"军沈庆之","6","4","10"
"为东扬州","7","3","10"
"刺史义阳","5","5","10"
"史义阳王","5","5","10"
"大将军柳","5","5","10"
"王子仁为","5","5","10"
"以冠军将","9","1","10"
"军将军齐","5","5","10"
"镇西大将","4","6","10"
"进号征西","9","1","10"
"王景素为","5","5","10"
"辅师将军","5","5","10"
"王景文为","5","5","10"
"为车骑大","4","6","10"
"以宁朔将","8","2","10"
"百三十八","5","5","10"
"二千七百","6","4","10"
"百二十一","5","5","10"
"百三十九","5","5","10"
"八百五十","5","5","10"
"尚书左右","4","6","10"
"百八十七","5","5","10"
"初三年九","5","5","10"
"九月甲辰","8","2","10"
"正始元年","6","4","10"
"正月辛卯","9","1","10"
"三月壬午","7","3","10"
"正月丁丑","8","2","10"
"犯南斗第","6","4","10"
"六月己丑","8","2","10"
"七月己亥","8","2","10"
"一月辛亥","8","2","10"
"三月庚子","7","3","10"
"年三月乙","5","5","10"
"帝太始二","5","5","10"
"汉武帝元","5","5","10"
"武帝元狩","5","5","10"
"汉宣帝元","5","5","10"
"帝元康四","5","5","10"
"汉光武建","7","3","10"
"三月乙卯","8","2","10"
"十三年二","5","5","10"
"建二年三","5","5","10"
"帝升明二","5","5","10"
"康八年九","5","5","10"
"帝咸和六","5","5","10"
"光三年七","5","5","10"
"汉桓帝建","5","5","10"
"桓帝建和","5","5","10"
"元康三年","5","5","10"
"康三年四","5","5","10"
"太熙元年","5","5","10"
"和五年五","5","5","10"
"晋康帝建","5","5","10"
"隆和元年","5","5","10"
"十三年六","5","5","10"
"帝元兴三","5","5","10"
"青龙元年","6","4","10"
"孙亮太平","5","5","10"
"元康八年","5","5","10"
"帝元嘉五","5","5","10"
"正月己巳","9","1","10"
"康二年六","5","5","10"
"元康六年","5","5","10"
"帝永嘉四","5","5","10"
"晋简文帝","4","6","10"
"涛水入石","10","0","10"
"水入石头","10","0","10"
"元二十年","5","5","10"
"帝元康二","5","5","10"
"元康二年","5","5","10"
"升平元年","5","5","10"
"一月庚戌","7","3","10"
"帝景和元","5","5","10"
"兴元年七","5","5","10"
"帝元兴二","5","5","10"
"八月丁未","8","2","10"
"年八月庚","6","4","10"
"康十年十","5","5","10"
"太元十一","5","5","10"
"元十一年","5","5","10"
"帝咸和四","5","5","10"
"五万五千","5","5","10"
"孙权黄龙","5","5","10"
"帝太康四","6","4","10"
"前汉属东","10","0","10"
"百七十八","5","5","10"
"百四十一","5","5","10"
"尚书度支","5","5","10"
"州之梁郡","10","0","10"
"号征虏将","4","6","10"
"归德军节","5","5","10"
"指挥使高","5","5","10"
"都虞候王","5","5","10"
"淮海国王","5","5","10"
"国王钱俶","10","0","10"
"州路都部","5","5","10"
"武卫上将","5","5","10"
"卫步军司","5","5","10"
"右领军卫","5","5","10"
"领军卫将","5","5","10"
"军卫将军","5","5","10"
"罢守本官","6","4","10"
"部尚书吕","5","5","10"
"为右监门","2","8","10"
"李继隆为","5","5","10"
"楚王元佐","10","0","10"
"明仁孝皇","5","5","10"
"加右仆射","10","0","10"
"元俨进封","5","5","10"
"司徒兼侍","5","5","10"
"徒兼侍中","5","5","10"
"雷州司户","5","5","10"
"七月辛未","10","0","10"
"百官上尊","7","3","10"
"官上尊号","7","3","10"
"尊号曰应","10","0","10"
"圣皇太后","5","5","10"
"三月戊申","7","3","10"
"体天法道","5","5","10"
"出身八百","5","5","10"
"侬智高反","6","4","10"
"英文烈武","5","5","10"
"仁圣烈皇","6","4","10"
"仁为尚书","5","5","10"
"翰林侍讲","5","5","10"
"彦为尚书","5","5","10"
"高密郡王","5","5","10"
"为普安郡","3","7","10"
"同安郡王","5","5","10"
"十有九人","10","0","10"
"殿直学士","5","5","10"
"华原郡王","5","5","10"
"徽宗皇帝","5","5","10"
"威武军节","5","5","10"
"东路制置","4","6","10"
"为制置使","4","6","10"
"节度使钱","5","5","10"
"尚书虞部","5","5","10"
"御营统制","5","5","10"
"路安抚制","5","5","10"
"江西制置","5","5","10"
"以吕颐浩","9","1","10"
"州路安抚","5","5","10"
"江南诸州","8","2","10"
"守臣向子","5","5","10"
"御前军器","5","5","10"
"都统制刘","5","5","10"
"统制刘宝","5","5","10"
"安庆军节","5","5","10"
"五百三十","5","5","10"
"府路安抚","5","5","10"
"诣德寿宫","10","0","10"
"统制陈孝","5","5","10"
"台谏各举","8","2","10"
"淮东提刑","5","5","10"
"玉隆万寿","5","5","10"
"隆万寿宫","5","5","10"
"兼签书枢","5","5","10"
"侍郎兼中","5","5","10"
"视江淮军","3","7","10"
"督府参谋","5","5","10"
"兼都督行","5","5","10"
"督行府参","5","5","10"
"进勇副尉","5","5","10"
"宝文阁学","5","5","10"
"制司参议","5","5","10"
"贾似道以","5","5","10"
"以枢密使","7","3","10"
"宣抚大使","5","5","10"
"西总领财","5","5","10"
"知重庆府","9","1","10"
"进资政殿","9","1","10"
"直敷文阁","5","5","10"
"湖北制置","5","5","10"
"浙转运司","5","5","10"
"眉州防御","5","5","10"
"知大宗正","5","5","10"
"寿圣太上","5","5","10"
"圣太上皇","5","5","10"
"咸淳三年","4","6","10"
"六月辛未","8","2","10"
"参知枢密","5","5","10"
"集二十卷","5","5","10"
"判四方馆","5","5","10"
"四方馆事","5","5","10"
"成德军节","4","6","10"
"都部署兼","5","5","10"
"礼宾副使","5","5","10"
"湖北路转","5","5","10"
"判吏部铨","5","5","10"
"库部员外","5","5","10"
"员外郎王","4","6","10"
"有文集二","4","6","10"
"奉安太祖","9","1","10"
"略安抚招","6","4","10"
"安抚招讨","6","4","10"
"抚招讨使","5","5","10"
"用兵以来","4","6","10"
"大都督府","5","5","10"
"兼安抚使","4","6","10"
"为三司户","7","3","10"
"迁著作郎","10","0","10"
"改秘书省","10","0","10"
"司盐铁判","5","5","10"
"绍熙三年","3","7","10"
"西转运司","5","5","10"
"兼工部尚","5","5","10"
"相梁克家","5","5","10"
"有文集十","4","6","10"
"置司参议","5","5","10"
"川制置副","5","5","10"
"为太中大","3","7","10"
"会稽内史","5","5","10"
"司徒王谧","6","4","10"
"骧将军刘","5","5","10"
"将军诸葛","5","5","10"
"中外诸军","4","6","10"
"百七十二","5","5","10"
"八百四十","5","5","10"
"军刘敬宣","5","5","10"
"坚壁清野","3","7","10"
"正月己亥","9","1","10"
"刺史檀道","5","5","10"
"史檀道济","5","5","10"
"军将军赵","5","5","10"
"将军赵伦","5","5","10"
"军赵伦之","5","5","10"
"三月辛巳","8","2","10"
"车驾亲祠","10","0","10"
"驾亲祠南","10","0","10"
"亲祠南郊","10","0","10"
"四月己亥","9","1","10"
"始兴太守","5","5","10"
"六月庚戌","9","1","10"
"诃罗单国","5","5","10"
"七月戊子","8","2","10"
"子詹事刘","5","5","10"
"冬十二月","5","5","10"
"将军刘遵","4","6","10"
"为征北将","4","6","10"
"赐爵一级","5","5","10"
"王义恭为","6","4","10"
"武陵王讳","10","0","10"
"将军刘义","4","6","10"
"刺史赵伯","5","5","10"
"史赵伯符","5","5","10"
"五月庚寅","10","0","10"
"五月癸丑","8","2","10"
"史中丞何","6","4","10"
"正月戊辰","7","3","10"
"将军萧思","5","5","10"
"兴太守刘","5","5","10"
"军建平王","5","5","10"
"三月乙酉","9","1","10"
"将军臧质","5","5","10"
"十月癸亥","9","1","10"
"正月甲午","8","2","10"
"二月辛未","9","1","10"
"梁南北秦","4","6","10"
"江左以来","8","2","10"
"南中郎将","5","5","10"
"三十年正","5","5","10"
"八月庚申","8","2","10"
"将军建平","5","5","10"
"寻阳太守","5","5","10"
"元年以前","6","4","10"
"四月庚申","9","1","10"
"一月己卯","7","3","10"
"十六年正","5","5","10"
"等十一人","5","5","10"
"镇军长史","5","5","10"
"五月壬辰","9","1","10"
"刺史崔道","5","5","10"
"史崔道固","5","5","10"
"八月己卯","8","2","10"
"十月乙卯","8","2","10"
"将军蔡兴","5","5","10"
"军蔡兴宗","5","5","10"
"月癸丑朔","10","0","10"
"明七年正","5","5","10"
"六月壬辰","9","1","10"
"骑将军王","5","5","10"
"鼓吹铙歌","5","5","10"
"百二十八","5","5","10"
"万五千二","5","5","10"
"千二百三","5","5","10"
"三百四十","5","5","10"
"七百八十","5","5","10"
"五千三百","5","5","10"
"万四千九","5","5","10"
"十四万四","5","5","10"
"六十一分","5","5","10"
"十七年十","5","5","10"
"大行皇太","7","3","10"
"行皇太后","7","3","10"
"书祠部郎","5","5","10"
"母以子贵","9","1","10"
"国子助教","5","5","10"
"明二年正","4","6","10"
"士司马兴","6","4","10"
"领军长史","5","5","10"
"升明三年","5","5","10"
"妃为皇太","5","5","10"
"四百三十","5","5","10"
"以天下为","6","4","10"
"恭帝元熙","6","4","10"
"月丙午朔","10","0","10"
"博士王燮","5","5","10"
"士王燮之","5","5","10"
"百一十四","3","7","10"
"九月甲子","9","1","10"
"世祖大明","5","5","10"
"和元年二","5","5","10"
"康七年五","5","5","10"
"亲执觞爵","2","8","10"
"帝义熙九","5","5","10"
"康二年十","5","5","10"
"天地社稷","4","6","10"
"年五月庚","5","5","10"
"建三年五","5","5","10"
"章太后庙","4","6","10"
"十月丙寅","7","3","10"
"王义恭以","10","0","10"
"帝永初二","5","5","10"
"佩水苍玉","10","0","10"
"皇太后出","5","5","10"
"正月己卯","8","2","10"
"明六年八","5","5","10"
"日月星辰","2","8","10"
"十月辛未","9","1","10"
"三句句四","10","0","10"
"六十五度","5","5","10"
"十月乙未","9","1","10"
"旧布新之","6","4","10"
"荧惑犯房","10","0","10"
"太白犯轩","10","0","10"
"白犯轩辕","10","0","10"
"天下有兵","10","0","10"
"权赤乌十","5","5","10"
"景元三年","5","5","10"
"长十余丈","6","4","10"
"九月辛亥","8","2","10"
"行入太微","5","5","10"
"三月己亥","7","3","10"
"三月甲寅","7","3","10"
"八年八月","5","5","10"
"西蕃上将","5","5","10"
"七月辛巳","8","2","10"
"十年八月","5","5","10"
"十二年二","5","5","10"
"太元十八","5","5","10"
"元十八年","5","5","10"
"九真太守","5","5","10"
"平元年正","5","5","10"
"天下幸甚","10","0","10"
"十月戊戌","8","2","10"
"始二年七","5","5","10"
"帝孝建二","5","5","10"
"王浚以闻","10","0","10"
"八月丙辰","8","2","10"
"五月甲辰","7","3","10"
"年五月丙","5","5","10"
"梁郡太守","5","5","10"
"十六年五","5","5","10"
"建兴三年","5","5","10"
"一年八月","4","6","10"
"一月乙酉","9","1","10"
"五月乙亥","8","2","10"
"园丞陈袭","6","4","10"
"丞陈袭祖","6","4","10"
"十二年九","5","5","10"
"吴孙亮五","5","5","10"
"池二莲同","5","5","10"
"南台侍御","5","5","10"
"台侍御史","5","5","10"
"五月乙巳","9","1","10"
"十月庚辰","8","2","10"
"兴三年十","5","5","10"
"四月丁亥","8","2","10"
"失其性而","10","0","10"
"大雨震电","10","0","10"
"康九年六","5","5","10"
"一月甲子","7","3","10"
"一月丁酉","9","1","10"
"八月乙亥","9","1","10"
"八月丙戌","9","1","10"
"月癸酉朔","10","0","10"
"二十三万","5","5","10"
"元年更名","10","0","10"
"三千九百","5","5","10"
"百二十六","4","6","10"
"新安太守","5","5","10"
"一万八千","3","7","10"
"百一十八","4","6","10"
"百二十七","5","5","10"
"晋安帝立","10","0","10"
"河东太守","5","5","10"
"时年七十","8","2","10"
"征虏军事","5","5","10"
"年四十六","6","4","10"
"南阳太守","5","5","10"
"年六十三","5","5","10"
"临海王刘","1","9","10"
"海王刘子","1","9","10"
"为之感动","5","5","10"
"节度使高","4","6","10"
"昭义军节","5","5","10"
"度使李继","5","5","10"
"来献方物","10","0","10"
"辽州刺史","4","6","10"
"密副使赵","5","5","10"
"王全斌等","5","5","10"
"院使兼枢","5","5","10"
"白金千两","6","4","10"
"幸教船池","10","0","10"
"今年夏税","5","5","10"
"昭宪皇太","5","5","10"
"员外郎李","5","5","10"
"军五百人","6","4","10"
"玉津园观","5","5","10"
"八月乙卯","10","0","10"
"引进副使","5","5","10"
"州巡检使","5","5","10"
"山后两林","5","5","10"
"司勋员外","5","5","10"
"勋员外郎","5","5","10"
"乾德四年","3","7","10"
"为殿前都","4","6","10"
"加同平章","9","1","10"
"官吏能否","6","4","10"
"行皇帝谥","9","1","10"
"右卫上将","5","5","10"
"州行府事","5","5","10"
"察御史张","5","5","10"
"为高阳关","6","4","10"
"崇仪副使","5","5","10"
"林学士李","5","5","10"
"拜表称贺","10","0","10"
"妃李氏为","5","5","10"
"遣中使赐","7","3","10"
"相国寺祈","4","6","10"
"赵昌言为","5","5","10"
"军行军司","5","5","10"
"点刑狱官","5","5","10"
"本州团练","5","5","10"
"崇政殿西","5","5","10"
"递减一等","6","4","10"
"诏近臣举","9","1","10"
"皇太后宫","5","5","10"
"大宴含光","6","4","10"
"州路行营","5","5","10"
"以兵部尚","8","2","10"
"明德皇后","5","5","10"
"国军留后","5","5","10"
"试贤良方","4","6","10"
"天书仪卫","5","5","10"
"天上帝于","10","0","10"
"服勤词学","5","5","10"
"国大长公","5","5","10"
"公主进封","5","5","10"
"岳州团练","5","5","10"
"景福殿使","5","5","10"
"州太清宫","5","5","10"
"兼吏部尚","5","5","10"
"分军国事","8","2","10"
"十三万缗","8","2","10"
"时政阙失","10","0","10"
"吕夷简为","4","6","10"
"献明肃皇","4","6","10"
"天章阁侍","5","5","10"
"章阁侍讲","5","5","10"
"安化州蛮","5","5","10"
"西马步军","5","5","10"
"路兵马都","4","6","10"
"尚书屯田","5","5","10"
"书屯田员","5","5","10"
"湖南提刑","6","4","10"
"遣使来告","10","0","10"
"天地于明","10","0","10"
"地于明堂","10","0","10"
"待制以上","5","5","10"
"民间利害","5","5","10"
"请皇太后","6","4","10"
"内侍都知","5","5","10"
"濮安懿王","9","1","10"
"等来贺正","10","0","10"
"诏诸路帅","9","1","10"
"同知谏院","5","5","10"
"并同中书","9","1","10"
"熙河兰会","5","5","10"
"减囚罪一","10","0","10"
"考功员外","5","5","10"
"朝奉大夫","5","5","10"
"汉东郡王","5","5","10"
"太后听政","4","6","10"
"试中书舍","7","3","10"
"制置解盐","6","4","10"
"林学士范","5","5","10"
"圣文仁德","5","5","10"
"显孝皇帝","5","5","10"
"元符皇后","5","5","10"
"景灵西宫","5","5","10"
"建中靖国","5","5","10"
"钦圣宪肃","5","5","10"
"其子一人","3","7","10"
"显谟阁学","6","4","10"
"为宁国军","3","7","10"
"为熙河兰","5","5","10"
"大观元年","5","5","10"
"上舍生十","5","5","10"
"永兴军路","5","5","10"
"殿学士张","5","5","10"
"封鲁国公","8","2","10"
"路分都监","3","7","10"
"河北河东","6","4","10"
"路提举常","5","5","10"
"右金吾卫","5","5","10"
"左司谏陈","5","5","10"
"密院事李","5","5","10"
"为金人所","10","0","10"
"为显谟阁","3","7","10"
